Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000002055|ENSDARG00000078760,1,23,18,23,0,0,0,23,5
ENSDART00000002856|ENSDARG00000014858,2,23,19,23,1,0,1,24,5
ENSDART00000006840|ENSDARG00000015006,1,23,18,23,0,0,0,23,5
ENSDART00000007778|ENSDARG00000069139,3,23,19,22,2,0,2,24,5
ENSDART00000010626|ENSDARG00000001777,2,23,18,22,1,0,1,23,5
ENSDART00000010706|ENSDARG00000004925,1,23,20,25,0,0,0,25,5
ENSDART00000013228|ENSDARG00000037905,1,23,18,23,0,0,0,23,5
ENSDART00000015628|ENSDARG00000008275,2,23,18,22,1,0,1,23,5
ENSDART00000017756|ENSDARG00000003902,2,23,18,22,1,0,1,23,5
ENSDART00000017930|ENSDARG00000008212,1,23,20,25,0,0,0,25,5
ENSDART00000024861|ENSDARG00000034178,1,23,18,23,0,0,0,23,5
ENSDART00000027000|ENSDARG00000002193,2,20,18,19,1,3,4,23,5
ENSDART00000028954|ENSDARG00000024818,1,23,19,24,0,0,0,24,5
ENSDART00000029549|ENSDARG00000032103,1,23,20,24,0,0,0,24,4
ENSDART00000030009|ENSDARG00000023868,1,23,18,23,0,0,0,23,5
ENSDART00000032309|ENSDARG00000026835,2,23,19,23,1,0,1,24,5
ENSDART00000033528|ENSDARG00000027777,1,22,19,23,0,1,1,24,5
ENSDART00000033970|ENSDARG00000009549,2,23,19,22,1,0,1,23,4
ENSDART00000034268|ENSDARG00000026505,2,23,18,22,1,0,1,23,5
ENSDART00000034441|ENSDARG00000027316,1,23,19,24,0,0,0,24,5
ENSDART00000037846|ENSDARG00000022020,1,23,18,23,0,0,0,23,5
ENSDART00000039369|ENSDARG00000024967,2,23,19,22,1,0,1,23,4
ENSDART00000039934|ENSDARG00000076754,3,22,18,20,2,1,3,23,5
ENSDART00000041811|ENSDARG00000017220,2,23,18,22,1,0,1,23,5
ENSDART00000045888|ENSDARG00000029689,1,23,18,23,0,0,0,23,5
ENSDART00000047094|ENSDARG00000079348,1,22,18,22,0,1,1,23,5
ENSDART00000048183|ENSDARG00000030782,1,23,19,24,0,0,0,24,5
ENSDART00000050238|ENSDARG00000092233,1,23,23,23,0,0,0,23,0
ENSDART00000050966|ENSDARG00000035181,1,23,20,24,0,0,0,24,4
ENSDART00000051070|ENSDARG00000052851,2,23,18,22,1,0,1,23,5
