Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000004504|ENSDARG00000016153,2,23,19,23,1,0,1,24,5
ENSDART00000004751|ENSDARG00000019717,1,23,18,23,0,0,0,23,5
ENSDART00000006867|ENSDARG00000020573,1,23,20,25,0,0,0,25,5
ENSDART00000008607|ENSDARG00000010727,1,23,18,23,0,0,0,23,5
ENSDART00000009149|ENSDARG00000005625,1,22,18,22,0,1,1,23,5
ENSDART00000010774|ENSDARG00000015554,1,23,20,24,0,0,0,24,4
ENSDART00000011030|ENSDARG00000007743,1,23,20,24,0,0,0,24,4
ENSDART00000011863|ENSDARG00000009830,1,22,18,22,0,1,1,23,5
ENSDART00000012507|ENSDARG00000008434,1,23,18,23,0,0,0,23,5
ENSDART00000013278|ENSDARG00000011488,1,23,19,24,0,0,0,24,5
ENSDART00000013743|ENSDARG00000015126,1,23,19,24,0,0,0,24,5
ENSDART00000014726|ENSDARG00000006025,1,23,19,24,0,0,0,24,5
ENSDART00000017188|ENSDARG00000002710,1,23,18,23,0,0,0,23,5
ENSDART00000017572|ENSDARG00000011764,1,23,18,23,0,0,0,23,5
ENSDART00000017695|ENSDARG00000021032,1,23,18,23,0,0,0,23,5
ENSDART00000017881|ENSDARG00000014565,1,22,19,23,0,1,1,24,5
ENSDART00000024726|ENSDARG00000015059,1,23,20,25,0,0,0,25,5
ENSDART00000025644|ENSDARG00000027017,2,23,18,22,1,0,1,23,5
ENSDART00000026969|ENSDARG00000016532,1,22,18,22,0,1,1,23,5
ENSDART00000028237|ENSDARG00000035452,1,23,19,24,0,0,0,24,5
ENSDART00000030453|ENSDARG00000021582,1,23,19,24,0,0,0,24,5
ENSDART00000032309|ENSDARG00000026835,1,23,18,23,0,0,0,23,5
ENSDART00000033132|ENSDARG00000026762,1,23,18,23,0,0,0,23,5
ENSDART00000034545|ENSDARG00000043173,1,23,19,24,0,0,0,24,5
ENSDART00000035737|ENSDARG00000024295,1,23,18,23,0,0,0,23,5
ENSDART00000037516|ENSDARG00000076171,1,23,19,23,0,0,0,23,4
ENSDART00000039280|ENSDARG00000027589,1,23,18,23,0,0,0,23,5
ENSDART00000043317|ENSDARG00000023672,2,23,18,22,1,0,1,23,5
ENSDART00000043776|ENSDARG00000031494,1,22,19,23,0,1,1,24,5
ENSDART00000045185|ENSDARG00000028475,1,23,18,23,0,0,0,23,5
ENSDART00000048887|ENSDARG00000030980,1,23,18,23,0,0,0,23,5
ENSDART00000053494|ENSDARG00000036846,1,21,19,22,0,2,2,24,5
ENSDART00000057686|ENSDARG00000039482,1,23,19,24,0,0,0,24,5
ENSDART00000058910|ENSDARG00000040266,1,23,23,23,0,0,0,23,0
ENSDART00000059560|ENSDARG00000035023,1,23,18,23,0,0,0,23,5
ENSDART00000059574|ENSDARG00000040678,1,23,19,24,0,0,0,24,5
ENSDART00000063398|ENSDARG00000043182,2,23,18,22,1,0,1,23,5
ENSDART00000063621|ENSDARG00000043339,1,22,18,22,0,1,1,23,5
ENSDART00000064983|ENSDARG00000026979,1,23,18,23,0,0,0,23,5
ENSDART00000065401|ENSDARG00000044544,1,23,18,23,0,0,0,23,5
ENSDART00000066782|ENSDARG00000045415,1,23,18,23,0,0,0,23,5
ENSDART00000074639|ENSDARG00000052739,1,23,19,24,0,0,0,24,5
ENSDART00000074924|ENSDARG00000052978,2,23,19,23,1,0,1,24,5
ENSDART00000074929|ENSDARG00000052978,2,23,19,23,1,0,1,24,5
ENSDART00000075179|ENSDARG00000053186,1,23,18,23,0,0,0,23,5
ENSDART00000075743|ENSDARG00000060494,1,23,19,24,0,0,0,24,5
ENSDART00000076097|ENSDARG00000053992,1,23,21,26,0,0,0,26,5
ENSDART00000077418|ENSDARG00000055120,1,22,18,22,0,1,1,23,5
ENSDART00000079504|ENSDARG00000056921,1,23,19,24,0,0,0,24,5
ENSDART00000079778|ENSDARG00000057173,2,23,19,23,1,0,1,24,5
ENSDART00000081296|ENSDARG00000058416,2,23,18,22,1,0,1,23,5
ENSDART00000081599|ENSDARG00000020334,1,23,18,23,0,0,0,23,5
ENSDART00000084559|ENSDARG00000060200,1,23,18,23,0,0,0,23,5
ENSDART00000087570|ENSDARG00000061421,1,23,18,23,0,0,0,23,5
ENSDART00000088342|ENSDARG00000061717,1,23,18,23,0,0,0,23,5
ENSDART00000091549|ENSDARG00000062949,4,23,18,20,3,0,3,23,5
