Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000002027|ENSDARG00000001733,1,23,18,23,0,0,0,23,5
ENSDART00000005025|ENSDARG00000004392,1,20,18,20,0,3,3,23,5
ENSDART00000005405|ENSDARG00000005115,1,23,18,23,0,0,0,23,5
ENSDART00000006998|ENSDARG00000079781,2,23,18,22,1,0,1,23,5
ENSDART00000013228|ENSDARG00000037905,1,23,18,23,0,0,0,23,5
ENSDART00000014088|ENSDARG00000019924,1,23,18,23,0,0,0,23,5
ENSDART00000014153|ENSDARG00000005891,1,23,20,25,0,0,0,25,5
ENSDART00000014678|ENSDARG00000024101,2,23,19,23,1,0,1,24,5
ENSDART00000017307|ENSDARG00000018980,1,23,19,24,0,0,0,24,5
ENSDART00000018523|ENSDARG00000005191,1,23,23,23,0,0,0,23,0
ENSDART00000019323|ENSDARG00000013168,2,23,19,23,1,0,1,24,5
ENSDART00000020389|ENSDARG00000016936,1,23,19,23,0,0,0,23,4
ENSDART00000021286|ENSDARG00000008835,1,23,18,23,0,0,0,23,5
ENSDART00000021664|ENSDARG00000009544,1,22,18,22,0,1,1,23,5
ENSDART00000022481|ENSDARG00000017571,1,23,19,23,0,0,0,23,4
ENSDART00000022765|ENSDARG00000016399,1,23,18,23,0,0,0,23,5
ENSDART00000024407|ENSDARG00000007040,1,22,19,23,0,1,1,24,5
ENSDART00000025466|ENSDARG00000015110,1,22,19,23,0,1,1,24,5
ENSDART00000026213|ENSDARG00000026630,2,23,19,23,1,0,1,24,5
ENSDART00000026726|ENSDARG00000017696,2,23,18,22,1,0,1,23,5
ENSDART00000036741|ENSDARG00000026875,2,23,19,23,1,0,1,24,5
ENSDART00000039265|ENSDARG00000024109,1,22,18,22,0,1,1,23,5
ENSDART00000039868|ENSDARG00000014770,2,23,19,23,1,0,1,24,5
ENSDART00000040171|ENSDARG00000019797,1,23,19,24,0,0,0,24,5
ENSDART00000040955|ENSDARG00000021250,1,23,19,24,0,0,0,24,5
ENSDART00000041402|ENSDARG00000001953,1,23,19,24,0,0,0,24,5
ENSDART00000046454|ENSDARG00000115205,1,23,18,23,0,0,0,23,5
ENSDART00000047126|ENSDARG00000035808,1,23,18,23,0,0,0,23,5
ENSDART00000047195|ENSDARG00000029747,1,23,19,24,0,0,0,24,5
ENSDART00000047865|ENSDARG00000115817,1,23,18,23,0,0,0,23,5
ENSDART00000050379|ENSDARG00000018559,1,23,20,23,0,0,0,23,3
ENSDART00000052104|ENSDARG00000035890,2,23,19,23,1,0,1,24,5
ENSDART00000052780|ENSDARG00000036329,1,22,19,23,0,1,1,24,5
ENSDART00000053875|ENSDARG00000037066,2,23,18,22,1,0,1,23,5
ENSDART00000058628|ENSDARG00000040085,1,22,18,22,0,1,1,23,5
ENSDART00000061758|ENSDARG00000021288,1,23,19,24,0,0,0,24,5
ENSDART00000062629|ENSDARG00000042689,1,23,18,23,0,0,0,23,5
ENSDART00000065255|ENSDARG00000044433,1,22,18,22,0,1,1,23,5
ENSDART00000066677|ENSDARG00000045342,1,23,18,23,0,0,0,23,5
ENSDART00000075157|ENSDARG00000053166,1,23,18,23,0,0,0,23,5
ENSDART00000076066|ENSDARG00000053950,1,23,18,23,0,0,0,23,5
ENSDART00000076968|ENSDARG00000054720,1,23,19,24,0,0,0,24,5
ENSDART00000078545|ENSDARG00000056111,1,23,18,23,0,0,0,23,5
ENSDART00000078886|ENSDARG00000008835,1,23,18,23,0,0,0,23,5
ENSDART00000080545|ENSDARG00000057830,1,23,18,23,0,0,0,23,5
ENSDART00000080673|ENSDARG00000057913,1,23,18,23,0,0,0,23,5
ENSDART00000081016|ENSDARG00000058203,1,23,18,23,0,0,0,23,5
ENSDART00000082620|ENSDARG00000007370,1,23,22,27,0,0,0,27,5
ENSDART00000083305|ENSDARG00000059712,2,23,19,23,1,0,1,24,5
ENSDART00000085662|ENSDARG00000088984,1,23,18,23,0,0,0,23,5
ENSDART00000085943|ENSDARG00000060751,1,23,21,26,0,0,0,26,5
ENSDART00000086018|ENSDARG00000060785,1,23,19,24,0,0,0,24,5
ENSDART00000087991|ENSDARG00000062023,1,23,18,23,0,0,0,23,5
