Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000000552|ENSDARG00000000529,1,22,19,23,0,1,1,24,5
ENSDART00000003338|ENSDARG00000037838,1,23,19,24,0,0,0,24,5
ENSDART00000003475|ENSDARG00000020191,1,23,18,23,0,0,0,23,5
ENSDART00000003550|ENSDARG00000004580,1,23,19,23,0,0,0,23,4
ENSDART00000004423|ENSDARG00000007955,1,23,18,23,0,0,0,23,5
ENSDART00000004504|ENSDARG00000016153,1,23,19,24,0,0,0,24,5
ENSDART00000004984|ENSDARG00000009689,1,23,19,24,0,0,0,24,5
ENSDART00000005609|ENSDARG00000008639,1,23,19,24,0,0,0,24,5
ENSDART00000007434|ENSDARG00000044235,3,23,18,21,2,0,2,23,5
ENSDART00000008638|ENSDARG00000012248,2,23,18,22,1,0,1,23,5
ENSDART00000010831|ENSDARG00000010934,1,23,20,23,0,0,0,23,3
ENSDART00000011480|ENSDARG00000034757,1,23,18,23,0,0,0,23,5
ENSDART00000012070|ENSDARG00000004015,1,23,19,24,0,0,0,24,5
ENSDART00000012944|ENSDARG00000020218,1,23,18,23,0,0,0,23,5
ENSDART00000013111|ENSDARG00000018716,1,23,19,24,0,0,0,24,5
ENSDART00000014632|ENSDARG00000005456,1,23,18,23,0,0,0,23,5
ENSDART00000015193|ENSDARG00000007323,2,23,19,23,1,0,1,24,5
ENSDART00000022236|ENSDARG00000020417,1,23,18,23,0,0,0,23,5
ENSDART00000023963|ENSDARG00000032117,1,20,18,20,0,3,3,23,5
ENSDART00000024312|ENSDARG00000005897,1,21,18,21,0,2,2,23,5
ENSDART00000026516|ENSDARG00000003144,2,23,19,23,1,0,1,24,5
ENSDART00000029824|ENSDARG00000039125,2,23,18,22,1,0,1,23,5
ENSDART00000030890|ENSDARG00000027529,1,23,18,23,0,0,0,23,5
ENSDART00000030995|ENSDARG00000012215,1,23,23,23,0,0,0,23,0
ENSDART00000037389|ENSDARG00000093176,1,23,18,23,0,0,0,23,5
ENSDART00000038491|ENSDARG00000027797,2,23,18,22,1,0,1,23,5
ENSDART00000038602|ENSDARG00000023394,1,23,18,23,0,0,0,23,5
ENSDART00000039597|ENSDARG00000030449,1,23,18,23,0,0,0,23,5
ENSDART00000040370|ENSDARG00000030634,1,23,18,23,0,0,0,23,5
ENSDART00000041052|ENSDARG00000036483,1,22,18,22,0,1,1,23,5
