Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000003181|ENSDARG00000044632,1,23,19,24,0,0,0,24,5
ENSDART00000006897|ENSDARG00000012504,1,23,20,25,0,0,0,25,5
ENSDART00000008248|ENSDARG00000016439,1,23,18,23,0,0,0,23,5
ENSDART00000009172|ENSDARG00000016934,2,23,18,22,1,0,1,23,5
ENSDART00000010140|ENSDARG00000010266,1,23,20,25,0,0,0,25,5
ENSDART00000010934|ENSDARG00000013649,2,23,18,22,1,0,1,23,5
ENSDART00000012552|ENSDARG00000003631,1,23,18,23,0,0,0,23,5
ENSDART00000013411|ENSDARG00000011166,2,23,18,22,1,0,1,23,5
ENSDART00000014049|ENSDARG00000004774,1,23,19,23,0,0,0,23,4
ENSDART00000014149|ENSDARG00000018923,1,22,19,22,0,1,1,23,4
ENSDART00000017791|ENSDARG00000021509,2,23,19,22,1,0,1,23,4
ENSDART00000018228|ENSDARG00000017803,2,23,18,22,1,0,1,23,5
ENSDART00000020821|ENSDARG00000094282,1,23,18,23,0,0,0,23,5
ENSDART00000034817|ENSDARG00000025332,3,23,18,21,2,0,2,23,5
ENSDART00000040771|ENSDARG00000029500,1,23,19,24,0,0,0,24,5
ENSDART00000041068|ENSDARG00000032769,1,23,18,23,0,0,0,23,5
ENSDART00000041094|ENSDARG00000062084,1,23,18,23,0,0,0,23,5
ENSDART00000041721|ENSDARG00000031782,1,23,18,23,0,0,0,23,5
ENSDART00000042082|ENSDARG00000033840,3,23,18,21,2,0,2,23,5
ENSDART00000042420|ENSDARG00000032372,3,23,19,22,2,0,2,24,5
ENSDART00000043403|ENSDARG00000005713,1,23,18,23,0,0,0,23,5
ENSDART00000048867|ENSDARG00000014477,1,23,18,23,0,0,0,23,5
ENSDART00000050238|ENSDARG00000092233,1,21,18,21,0,2,2,23,5
ENSDART00000050988|ENSDARG00000035198,1,23,19,24,0,0,0,24,5
ENSDART00000052124|ENSDARG00000035907,1,23,19,24,0,0,0,24,5
ENSDART00000055295|ENSDARG00000037943,1,23,18,23,0,0,0,23,5
ENSDART00000055408|ENSDARG00000038011,2,23,19,23,1,0,1,24,5
ENSDART00000060955|ENSDARG00000041576,1,23,18,23,0,0,0,23,5
ENSDART00000063251|ENSDARG00000043081,1,23,18,23,0,0,0,23,5
ENSDART00000063783|ENSDARG00000043448,1,23,18,23,0,0,0,23,5
ENSDART00000064545|ENSDARG00000043962,1,23,18,23,0,0,0,23,5
ENSDART00000066980|ENSDARG00000008439,2,23,18,22,1,0,1,23,5
ENSDART00000067621|ENSDARG00000031836,1,23,18,23,0,0,0,23,5
ENSDART00000073654|ENSDARG00000051939,1,23,18,23,0,0,0,23,5
ENSDART00000073953|ENSDARG00000052155,2,23,18,22,1,0,1,23,5
ENSDART00000075932|ENSDARG00000053829,1,23,19,23,0,0,0,23,4
ENSDART00000075936|ENSDARG00000053829,1,23,19,23,0,0,0,23,4
ENSDART00000077260|ENSDARG00000054975,1,23,18,23,0,0,0,23,5
ENSDART00000077931|ENSDARG00000055554,1,23,19,24,0,0,0,24,5
ENSDART00000078216|ENSDARG00000092419,1,21,18,21,0,2,2,23,5
ENSDART00000078225|ENSDARG00000092126,1,21,18,21,0,2,2,23,5
ENSDART00000079803|ENSDARG00000057206,1,23,18,23,0,0,0,23,5
ENSDART00000082411|ENSDARG00000059322,2,23,18,22,1,0,1,23,5
ENSDART00000083976|ENSDARG00000057679,1,23,19,24,0,0,0,24,5
ENSDART00000087422|ENSDARG00000061355,1,23,18,23,0,0,0,23,5
ENSDART00000089325|ENSDARG00000060991,1,23,18,23,0,0,0,23,5
ENSDART00000098640|ENSDARG00000068264,1,22,18,22,0,1,1,23,5
ENSDART00000099192|ENSDARG00000068557,1,23,18,23,0,0,0,23,5
ENSDART00000099934|ENSDARG00000051852,1,23,19,23,0,0,0,23,4
ENSDART00000102411|ENSDARG00000056753,1,22,18,22,0,1,1,23,5
ENSDART00000105917|ENSDARG00000071579,1,22,18,22,0,1,1,23,5
ENSDART00000109346|ENSDARG00000079730,1,23,20,25,0,0,0,25,5
ENSDART00000109620|ENSDARG00000032606,1,23,19,24,0,0,0,24,5
ENSDART00000111259|ENSDARG00000074506,1,22,18,22,0,1,1,23,5
ENSDART00000114552|ENSDARG00000013252,1,23,19,24,0,0,0,24,5
ENSDART00000114906|ENSDARG00000075249,2,23,19,23,1,0,1,24,5
ENSDART00000115077|ENSDARG00000079035,1,23,19,24,0,0,0,24,5
ENSDART00000123520|ENSDARG00000029500,1,23,19,24,0,0,0,24,5
ENSDART00000128292|ENSDARG00000076856,1,22,18,22,0,1,1,23,5
ENSDART00000128496|ENSDARG00000029500,1,23,19,24,0,0,0,24,5
ENSDART00000128744|ENSDARG00000043359,2,23,18,22,1,0,1,23,5
ENSDART00000133633|ENSDARG00000010266,1,23,20,25,0,0,0,25,5
ENSDART00000133959|ENSDARG00000003631,1,23,18,23,0,0,0,23,5
ENSDART00000134344|ENSDARG00000094214,2,23,18,22,1,0,1,23,5
ENSDART00000134740|ENSDARG00000057378,2,23,18,22,1,0,1,23,5
ENSDART00000134833|ENSDARG00000042848,1,23,19,24,0,0,0,24,5
ENSDART00000136307|ENSDARG00000003631,1,23,18,23,0,0,0,23,5
ENSDART00000137834|ENSDARG00000042848,1,23,19,24,0,0,0,24,5
ENSDART00000138073|ENSDARG00000011166,2,23,18,22,1,0,1,23,5
ENSDART00000138258|ENSDARG00000095158,1,23,21,26,0,0,0,26,5
ENSDART00000138378|ENSDARG00000092419,1,21,18,21,0,2,2,23,5
ENSDART00000138634|ENSDARG00000074749,1,22,18,22,0,1,1,23,5
ENSDART00000138744|ENSDARG00000094282,1,23,18,23,0,0,0,23,5
ENSDART00000139044|ENSDARG00000095407,2,21,18,20,1,2,3,23,5
