Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000003884|ENSDARG00000007271,1,23,19,24,0,0,0,24,5
ENSDART00000005638|ENSDARG00000056036,1,23,18,23,0,0,0,23,5
ENSDART00000010773|ENSDARG00000003854,4,23,18,20,3,0,3,23,5
ENSDART00000013083|ENSDARG00000013596,1,23,18,23,0,0,0,23,5
ENSDART00000014822|ENSDARG00000042525,2,22,18,21,1,1,2,23,5
ENSDART00000014897|ENSDARG00000045789,1,21,18,21,0,2,2,23,5
ENSDART00000014945|ENSDARG00000015990,1,23,19,24,0,0,0,24,5
ENSDART00000016502|ENSDARG00000015918,1,23,19,24,0,0,0,24,5
ENSDART00000017785|ENSDARG00000003213,1,23,19,24,0,0,0,24,5
ENSDART00000022918|ENSDARG00000015780,1,23,18,23,0,0,0,23,5
ENSDART00000023211|ENSDARG00000017141,2,23,18,22,1,0,1,23,5
ENSDART00000024518|ENSDARG00000004111,1,23,18,23,0,0,0,23,5
ENSDART00000038310|ENSDARG00000025555,1,23,19,24,0,0,0,24,5
ENSDART00000043737|ENSDARG00000069185,1,23,18,23,0,0,0,23,5
ENSDART00000048707|ENSDARG00000045789,1,21,18,21,0,2,2,23,5
ENSDART00000051668|ENSDARG00000035632,1,23,19,24,0,0,0,24,5
ENSDART00000053282|ENSDARG00000036685,1,23,21,26,0,0,0,26,5
ENSDART00000056180|ENSDARG00000038500,1,23,18,23,0,0,0,23,5
ENSDART00000056457|ENSDARG00000003732,1,22,18,22,0,1,1,23,5
ENSDART00000056882|ENSDARG00000038967,1,23,18,23,0,0,0,23,5
ENSDART00000059376|ENSDARG00000040571,1,23,19,23,0,0,0,23,4
ENSDART00000059636|ENSDARG00000040707,2,23,19,23,1,0,1,24,5
ENSDART00000060251|ENSDARG00000041113,1,21,18,21,0,2,2,23,5
ENSDART00000062982|ENSDARG00000042904,2,23,18,22,1,0,1,23,5
ENSDART00000066839|ENSDARG00000045447,3,23,18,21,2,0,2,23,5
ENSDART00000066980|ENSDARG00000008439,1,23,19,24,0,0,0,24,5
ENSDART00000067486|ENSDARG00000045911,1,23,18,23,0,0,0,23,5
ENSDART00000073694|ENSDARG00000051970,1,23,19,24,0,0,0,24,5
ENSDART00000073827|ENSDARG00000052063,1,22,18,22,0,1,1,23,5
ENSDART00000074777|ENSDARG00000052866,1,22,18,22,0,1,1,23,5
