Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000002812|ENSDARG00000037030,2,23,18,22,1,0,1,23,5
ENSDART00000003694|ENSDARG00000017841,1,23,23,23,0,0,0,23,0
ENSDART00000004041|ENSDARG00000079934,1,23,18,23,0,0,0,23,5
ENSDART00000004122|ENSDARG00000015891,1,23,18,23,0,0,0,23,5
ENSDART00000006538|ENSDARG00000030703,1,23,18,23,0,0,0,23,5
ENSDART00000007021|ENSDARG00000013443,1,22,18,22,0,1,1,23,5
ENSDART00000007262|ENSDARG00000015076,1,23,18,23,0,0,0,23,5
ENSDART00000011096|ENSDARG00000014480,2,23,18,22,1,0,1,23,5
ENSDART00000011970|ENSDARG00000008732,1,23,18,23,0,0,0,23,5
ENSDART00000012447|ENSDARG00000009430,1,23,19,24,0,0,0,24,5
ENSDART00000013083|ENSDARG00000013596,1,22,18,22,0,1,1,23,5
ENSDART00000013432|ENSDARG00000018181,1,23,19,24,0,0,0,24,5
ENSDART00000014018|ENSDARG00000004871,1,22,20,24,0,1,1,25,5
ENSDART00000014892|ENSDARG00000006202,1,23,20,25,0,0,0,25,5
ENSDART00000019907|ENSDARG00000009629,1,23,19,23,0,0,0,23,4
ENSDART00000020192|ENSDARG00000013079,1,23,18,23,0,0,0,23,5
ENSDART00000021953|ENSDARG00000008235,1,23,19,24,0,0,0,24,5
ENSDART00000024193|ENSDARG00000012040,1,23,18,23,0,0,0,23,5
ENSDART00000026011|ENSDARG00000020164,1,22,19,22,0,1,1,23,4
ENSDART00000029206|ENSDARG00000027940,1,22,18,22,0,1,1,23,5
ENSDART00000029824|ENSDARG00000039125,2,23,18,22,1,0,1,23,5
ENSDART00000030448|ENSDARG00000005574,1,23,18,23,0,0,0,23,5
ENSDART00000030835|ENSDARG00000027082,2,23,19,23,1,0,1,24,5
ENSDART00000033902|ENSDARG00000021677,1,23,18,23,0,0,0,23,5
ENSDART00000034968|ENSDARG00000010051,1,23,19,24,0,0,0,24,5
ENSDART00000037850|ENSDARG00000035924,1,23,18,23,0,0,0,23,5
ENSDART00000040049|ENSDARG00000014273,1,23,19,24,0,0,0,24,5
ENSDART00000041503|ENSDARG00000013730,1,21,18,21,0,2,2,23,5
ENSDART00000042974|ENSDARG00000032465,1,23,18,23,0,0,0,23,5
ENSDART00000044150|ENSDARG00000031293,1,23,19,24,0,0,0,24,5
ENSDART00000044896|ENSDARG00000014273,1,23,19,24,0,0,0,24,5
ENSDART00000048182|ENSDARG00000040594,1,23,18,23,0,0,0,23,5
ENSDART00000048273|ENSDARG00000031637,1,23,18,23,0,0,0,23,5
ENSDART00000053863|ENSDARG00000037060,1,23,19,24,0,0,0,24,5
ENSDART00000054849|ENSDARG00000037655,1,23,19,23,0,0,0,23,4
ENSDART00000056745|ENSDARG00000038865,1,22,18,22,0,1,1,23,5
ENSDART00000057379|ENSDARG00000039270,2,22,18,21,1,1,2,23,5
ENSDART00000058532|ENSDARG00000040009,2,23,18,22,1,0,1,23,5
ENSDART00000062591|ENSDARG00000042671,1,22,18,22,0,1,1,23,5
ENSDART00000074401|ENSDARG00000056018,1,23,20,25,0,0,0,25,5
ENSDART00000074587|ENSDARG00000052688,1,23,18,23,0,0,0,23,5
ENSDART00000075726|ENSDARG00000053666,1,22,19,23,0,1,1,24,5
ENSDART00000075730|ENSDARG00000053666,1,22,19,23,0,1,1,24,5
ENSDART00000076359|ENSDARG00000054203,1,23,18,23,0,0,0,23,5
ENSDART00000076483|ENSDARG00000054307,1,22,18,22,0,1,1,23,5
ENSDART00000077998|ENSDARG00000055607,1,23,18,23,0,0,0,23,5
ENSDART00000078305|ENSDARG00000055900,1,23,18,23,0,0,0,23,5
ENSDART00000079139|ENSDARG00000056621,1,23,18,23,0,0,0,23,5
