Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000065984|ENSDARG00000044894,1,23,18,23,0,0,0,23,5
ENSDART00000097163|ENSDARG00000067520,1,22,19,23,0,1,1,24,5
ENSDART00000114762|ENSDARG00000075113,1,23,23,23,0,0,0,23,0
ENSDART00000121875|ENSDARG00000091090,1,23,19,23,0,0,0,23,4
ENSDART00000128275|ENSDARG00000010712,1,22,18,22,0,1,1,23,5
ENSDART00000131242|ENSDARG00000070148,1,23,20,24,0,0,0,24,4
ENSDART00000133818|ENSDARG00000003607,1,22,18,22,0,1,1,23,5
ENSDART00000133939|ENSDARG00000042484,1,23,18,23,0,0,0,23,5
ENSDART00000140588|ENSDARG00000018516,1,23,18,23,0,0,0,23,5
ENSDART00000144525|ENSDARG00000059846,1,22,19,23,0,1,1,24,5
ENSDART00000148561|ENSDARG00000091090,1,23,19,23,0,0,0,23,4
ENSDART00000148707|ENSDARG00000091090,1,23,19,23,0,0,0,23,4
ENSDART00000149359|ENSDARG00000091090,1,23,19,23,0,0,0,23,4
ENSDART00000150908|ENSDARG00000062630,3,23,18,21,2,0,2,23,5
ENSDART00000156969|ENSDARG00000088308,2,23,18,22,1,0,1,23,5
ENSDART00000157616|ENSDARG00000102026,1,22,18,22,0,1,1,23,5
ENSDART00000158991|ENSDARG00000105834,1,23,18,23,0,0,0,23,5
ENSDART00000174052|ENSDARG00000105834,1,23,18,23,0,0,0,23,5
ENSDART00000181348|ENSDARG00000116179,1,23,20,24,0,0,0,24,4
ENSDART00000182898|ENSDARG00000105834,1,23,18,23,0,0,0,23,5
ENSDART00000185376|ENSDARG00000102026,1,22,18,22,0,1,1,23,5
ENSDART00000185611|ENSDARG00000117174,1,23,20,24,0,0,0,24,4
ENSDART00000186943|ENSDARG00000112047,1,23,20,24,0,0,0,24,4
ENSDART00000187206|ENSDARG00000062630,3,23,18,21,2,0,2,23,5
ENSDART00000188717|ENSDARG00000112601,2,23,19,23,1,0,1,24,5
ENSDART00000189860|ENSDARG00000044894,1,23,18,23,0,0,0,23,5
ENSDART00000192487|ENSDARG00000005500,1,23,19,24,0,0,0,24,5
ENSDART00000192954|ENSDARG00000113526,1,23,20,24,0,0,0,24,4
