Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000003621|ENSDARG00000017163,2,23,18,22,1,0,1,23,5
ENSDART00000003957|ENSDARG00000026476,1,23,19,24,0,0,0,24,5
ENSDART00000006386|ENSDARG00000013144,1,23,18,23,0,0,0,23,5
ENSDART00000013607|ENSDARG00000020201,1,23,18,23,0,0,0,23,5
ENSDART00000021559|ENSDARG00000008660,1,23,18,23,0,0,0,23,5
ENSDART00000023823|ENSDARG00000006775,1,22,18,22,0,1,1,23,5
ENSDART00000026378|ENSDARG00000005853,2,23,20,22,1,0,1,23,3
ENSDART00000027237|ENSDARG00000019207,1,23,21,26,0,0,0,26,5
ENSDART00000030665|ENSDARG00000027355,1,23,20,23,0,0,0,23,3
ENSDART00000044756|ENSDARG00000006389,1,23,18,23,0,0,0,23,5
ENSDART00000048633|ENSDARG00000034518,2,23,18,22,1,0,1,23,5
ENSDART00000050682|ENSDARG00000031647,1,23,18,23,0,0,0,23,5
ENSDART00000051542|ENSDARG00000054362,2,23,18,22,1,0,1,23,5
ENSDART00000066833|ENSDARG00000045442,3,23,19,22,2,0,2,24,5
ENSDART00000074540|ENSDARG00000052644,2,23,18,22,1,0,1,23,5
ENSDART00000077511|ENSDARG00000055186,1,23,18,23,0,0,0,23,5
ENSDART00000079523|ENSDARG00000056950,1,23,19,24,0,0,0,24,5
ENSDART00000079692|ENSDARG00000057096,1,23,18,23,0,0,0,23,5
ENSDART00000082169|ENSDARG00000059139,2,21,20,22,1,2,3,25,5
ENSDART00000082761|ENSDARG00000002912,1,22,19,23,0,1,1,24,5
ENSDART00000084348|ENSDARG00000060101,1,22,18,22,0,1,1,23,5
ENSDART00000084932|ENSDARG00000060348,2,23,18,22,1,0,1,23,5
ENSDART00000086250|ENSDARG00000060885,2,23,18,22,1,0,1,23,5
ENSDART00000088383|ENSDARG00000061802,1,22,18,22,0,1,1,23,5
ENSDART00000091828|ENSDARG00000063068,1,23,18,23,0,0,0,23,5
ENSDART00000098906|ENSDARG00000068397,1,23,19,23,0,0,0,23,4
ENSDART00000100954|ENSDARG00000038258,1,23,19,24,0,0,0,24,5
ENSDART00000101242|ENSDARG00000042350,2,23,18,22,1,0,1,23,5
ENSDART00000101461|ENSDARG00000056950,1,23,19,24,0,0,0,24,5
ENSDART00000103755|ENSDARG00000006526,1,23,19,24,0,0,0,24,5
ENSDART00000104629|ENSDARG00000070971,1,23,18,23,0,0,0,23,5
ENSDART00000104977|ENSDARG00000071152,1,23,18,23,0,0,0,23,5
ENSDART00000105726|ENSDARG00000092553,1,23,23,23,0,0,0,23,0
ENSDART00000111416|ENSDARG00000069311,1,23,19,24,0,0,0,24,5
ENSDART00000111542|ENSDARG00000079900,2,23,19,22,1,0,1,23,4
ENSDART00000111885|ENSDARG00000077870,1,21,18,21,0,2,2,23,5
ENSDART00000113661|ENSDARG00000080018,1,23,19,24,0,0,0,24,5
ENSDART00000113663|ENSDARG00000069311,1,23,19,24,0,0,0,24,5
ENSDART00000113866|ENSDARG00000069311,1,23,19,24,0,0,0,24,5
ENSDART00000114197|ENSDARG00000075541,1,23,18,23,0,0,0,23,5
ENSDART00000114792|ENSDARG00000078959,1,23,18,23,0,0,0,23,5
ENSDART00000115210|ENSDARG00000076320,1,23,18,23,0,0,0,23,5
ENSDART00000121576|ENSDARG00000045442,3,23,19,22,2,0,2,24,5
ENSDART00000121892|ENSDARG00000006389,1,23,18,23,0,0,0,23,5
ENSDART00000122037|ENSDARG00000014746,1,22,18,22,0,1,1,23,5
ENSDART00000123607|ENSDARG00000036375,2,23,18,22,1,0,1,23,5
ENSDART00000127173|ENSDARG00000010434,1,23,19,24,0,0,0,24,5
ENSDART00000127840|ENSDARG00000069311,1,23,19,24,0,0,0,24,5
ENSDART00000128579|ENSDARG00000006389,1,23,18,23,0,0,0,23,5
ENSDART00000129148|ENSDARG00000086933,1,23,18,23,0,0,0,23,5
ENSDART00000131976|ENSDARG00000002912,1,22,19,23,0,1,1,24,5
ENSDART00000132356|ENSDARG00000017163,2,23,18,22,1,0,1,23,5
ENSDART00000132496|ENSDARG00000093079,1,23,19,24,0,0,0,24,5
ENSDART00000133035|ENSDARG00000037941,1,23,18,23,0,0,0,23,5
ENSDART00000134449|ENSDARG00000056950,1,23,19,24,0,0,0,24,5
ENSDART00000136287|ENSDARG00000095241,1,23,18,23,0,0,0,23,5
ENSDART00000136682|ENSDARG00000038258,1,23,19,24,0,0,0,24,5
ENSDART00000137025|ENSDARG00000093480,2,23,18,22,1,0,1,23,5
ENSDART00000138080|ENSDARG00000093079,1,23,19,24,0,0,0,24,5
ENSDART00000139196|ENSDARG00000062024,1,23,18,23,0,0,0,23,5
ENSDART00000139394|ENSDARG00000077009,1,23,18,23,0,0,0,23,5
ENSDART00000140280|ENSDARG00000009281,1,23,18,23,0,0,0,23,5
ENSDART00000140369|ENSDARG00000092553,1,23,23,23,0,0,0,23,0
ENSDART00000140798|ENSDARG00000078571,1,23,20,25,0,0,0,25,5
ENSDART00000143289|ENSDARG00000096947,1,23,18,23,0,0,0,23,5
ENSDART00000143948|ENSDARG00000054799,1,23,18,23,0,0,0,23,5
ENSDART00000144608|ENSDARG00000067676,1,23,19,23,0,0,0,23,4
ENSDART00000145128|ENSDARG00000038258,1,23,19,24,0,0,0,24,5
ENSDART00000146148|ENSDARG00000063580,1,23,21,26,0,0,0,26,5
ENSDART00000146706|ENSDARG00000078593,1,23,19,24,0,0,0,24,5
ENSDART00000146954|ENSDARG00000093079,1,23,19,24,0,0,0,24,5
ENSDART00000147653|ENSDARG00000006389,1,23,18,23,0,0,0,23,5
ENSDART00000148112|ENSDARG00000054352,1,23,19,23,0,0,0,23,4
ENSDART00000148520|ENSDARG00000063068,1,23,18,23,0,0,0,23,5
ENSDART00000148661|ENSDARG00000031647,1,23,18,23,0,0,0,23,5
ENSDART00000149396|ENSDARG00000036375,2,23,18,22,1,0,1,23,5
ENSDART00000150888|ENSDARG00000014746,1,22,18,22,0,1,1,23,5
ENSDART00000150984|ENSDARG00000077870,1,21,18,21,0,2,2,23,5
ENSDART00000151131|ENSDARG00000077870,1,21,18,21,0,2,2,23,5
ENSDART00000151333|ENSDARG00000077870,1,21,18,21,0,2,2,23,5
ENSDART00000151404|ENSDARG00000006031,1,23,18,23,0,0,0,23,5
ENSDART00000151534|ENSDARG00000077870,1,21,18,21,0,2,2,23,5
ENSDART00000151767|ENSDARG00000077870,1,21,18,21,0,2,2,23,5
ENSDART00000152974|ENSDARG00000052644,2,23,18,22,1,0,1,23,5
ENSDART00000153114|ENSDARG00000010434,1,23,19,24,0,0,0,24,5
ENSDART00000154253|ENSDARG00000097576,1,23,18,23,0,0,0,23,5
ENSDART00000154760|ENSDARG00000075513,1,23,18,23,0,0,0,23,5
ENSDART00000156215|ENSDARG00000060101,1,22,18,22,0,1,1,23,5
ENSDART00000156639|ENSDARG00000093480,2,23,18,22,1,0,1,23,5
ENSDART00000156915|ENSDARG00000014858,1,23,19,24,0,0,0,24,5
ENSDART00000157028|ENSDARG00000060348,2,23,18,22,1,0,1,23,5
ENSDART00000157155|ENSDARG00000020201,1,23,18,23,0,0,0,23,5
ENSDART00000157837|ENSDARG00000104260,1,23,19,24,0,0,0,24,5
ENSDART00000158403|ENSDARG00000101861,2,23,18,22,1,0,1,23,5
ENSDART00000158556|ENSDARG00000104312,2,23,19,23,1,0,1,24,5
ENSDART00000158780|ENSDARG00000102229,4,23,18,20,3,0,3,23,5
ENSDART00000160258|ENSDARG00000102229,4,23,18,20,3,0,3,23,5
ENSDART00000160779|ENSDARG00000076974,1,23,18,23,0,0,0,23,5
ENSDART00000160791|ENSDARG00000006526,1,23,19,24,0,0,0,24,5
ENSDART00000163222|ENSDARG00000060101,1,22,18,22,0,1,1,23,5
ENSDART00000163553|ENSDARG00000099798,1,23,19,24,0,0,0,24,5
ENSDART00000163836|ENSDARG00000100334,1,23,18,23,0,0,0,23,5
ENSDART00000164016|ENSDARG00000100225,1,23,18,23,0,0,0,23,5
ENSDART00000164797|ENSDARG00000099399,1,23,18,23,0,0,0,23,5
ENSDART00000165333|ENSDARG00000098376,1,23,19,24,0,0,0,24,5
ENSDART00000165936|ENSDARG00000014746,1,22,18,22,0,1,1,23,5
ENSDART00000166179|ENSDARG00000103775,1,23,18,23,0,0,0,23,5
ENSDART00000166587|ENSDARG00000105190,1,23,18,23,0,0,0,23,5
ENSDART00000168554|ENSDARG00000105190,1,23,18,23,0,0,0,23,5
ENSDART00000168618|ENSDARG00000069311,1,23,19,24,0,0,0,24,5
ENSDART00000170103|ENSDARG00000087087,1,23,18,23,0,0,0,23,5
ENSDART00000170128|ENSDARG00000105190,1,23,18,23,0,0,0,23,5
ENSDART00000172143|ENSDARG00000093079,1,23,19,24,0,0,0,24,5
ENSDART00000172443|ENSDARG00000104283,1,23,20,25,0,0,0,25,5
ENSDART00000173560|ENSDARG00000074465,1,23,18,23,0,0,0,23,5
ENSDART00000173885|ENSDARG00000078731,1,23,18,23,0,0,0,23,5
ENSDART00000175205|ENSDARG00000105190,1,23,18,23,0,0,0,23,5
ENSDART00000178562|ENSDARG00000052644,2,23,18,22,1,0,1,23,5
ENSDART00000179269|ENSDARG00000106471,1,23,19,24,0,0,0,24,5
ENSDART00000179460|ENSDARG00000099798,1,23,19,24,0,0,0,24,5
ENSDART00000180304|ENSDARG00000103775,1,23,18,23,0,0,0,23,5
