Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000002463|ENSDARG00000008765,1,22,18,22,0,1,1,23,5
ENSDART00000005639|ENSDARG00000015394,1,23,19,24,0,0,0,24,5
ENSDART00000010773|ENSDARG00000003854,1,23,19,24,0,0,0,24,5
ENSDART00000012089|ENSDARG00000001776,1,23,19,24,0,0,0,24,5
ENSDART00000014163|ENSDARG00000002847,2,23,19,23,1,0,1,24,5
ENSDART00000018235|ENSDARG00000040352,1,23,19,24,0,0,0,24,5
ENSDART00000018614|ENSDARG00000070724,1,23,18,23,0,0,0,23,5
ENSDART00000022668|ENSDARG00000006060,1,22,18,22,0,1,1,23,5
ENSDART00000023571|ENSDARG00000011740,1,23,19,24,0,0,0,24,5
ENSDART00000026178|ENSDARG00000005462,2,23,19,23,1,0,1,24,5
ENSDART00000026280|ENSDARG00000012789,1,22,19,23,0,1,1,24,5
ENSDART00000030557|ENSDARG00000003181,1,23,19,24,0,0,0,24,5
ENSDART00000030579|ENSDARG00000024831,2,23,19,23,1,0,1,24,5
ENSDART00000033701|ENSDARG00000042545,1,23,20,25,0,0,0,25,5
ENSDART00000035188|ENSDARG00000034808,2,23,19,22,1,0,1,23,4
ENSDART00000038157|ENSDARG00000027930,1,23,18,23,0,0,0,23,5
ENSDART00000039280|ENSDARG00000027589,1,23,18,23,0,0,0,23,5
ENSDART00000039667|ENSDARG00000054442,1,23,18,23,0,0,0,23,5
ENSDART00000040424|ENSDARG00000007371,1,23,19,24,0,0,0,24,5
ENSDART00000041811|ENSDARG00000017220,1,23,18,23,0,0,0,23,5
ENSDART00000048448|ENSDARG00000031745,1,23,18,23,0,0,0,23,5
ENSDART00000048753|ENSDARG00000030789,1,22,18,22,0,1,1,23,5
ENSDART00000051799|ENSDARG00000015427,1,23,21,26,0,0,0,26,5
ENSDART00000054849|ENSDARG00000037655,1,23,19,24,0,0,0,24,5
ENSDART00000055766|ENSDARG00000038242,1,23,20,25,0,0,0,25,5
ENSDART00000056082|ENSDARG00000038429,1,23,18,23,0,0,0,23,5
ENSDART00000056333|ENSDARG00000038587,1,23,19,24,0,0,0,24,5
ENSDART00000058503|ENSDARG00000055455,1,23,19,24,0,0,0,24,5
ENSDART00000058992|ENSDARG00000052131,1,23,20,25,0,0,0,25,5
ENSDART00000060809|ENSDARG00000041481,1,22,19,22,0,1,1,23,4
ENSDART00000061585|ENSDARG00000042025,1,23,19,24,0,0,0,24,5
ENSDART00000061712|ENSDARG00000042107,1,23,18,23,0,0,0,23,5
ENSDART00000062603|ENSDARG00000042677,1,23,19,24,0,0,0,24,5
ENSDART00000062845|ENSDARG00000042816,1,22,18,22,0,1,1,23,5
ENSDART00000063564|ENSDARG00000043299,1,23,18,23,0,0,0,23,5
ENSDART00000063568|ENSDARG00000043299,1,23,18,23,0,0,0,23,5
ENSDART00000066891|ENSDARG00000045481,2,23,18,22,1,0,1,23,5
ENSDART00000073689|ENSDARG00000051965,2,22,18,21,1,1,2,23,5
ENSDART00000075941|ENSDARG00000053835,1,23,18,23,0,0,0,23,5
ENSDART00000075953|ENSDARG00000040131,1,22,18,22,0,1,1,23,5
ENSDART00000076154|ENSDARG00000054025,1,23,18,23,0,0,0,23,5
ENSDART00000078232|ENSDARG00000055843,2,23,18,22,1,0,1,23,5
ENSDART00000079397|ENSDARG00000007231,1,23,19,24,0,0,0,24,5
ENSDART00000079711|ENSDARG00000057110,2,22,19,22,1,1,2,24,5
ENSDART00000081047|ENSDARG00000002791,2,23,19,23,1,0,1,24,5
ENSDART00000083066|ENSDARG00000059629,1,23,20,25,0,0,0,25,5
ENSDART00000083079|ENSDARG00000078512,1,22,18,22,0,1,1,23,5
ENSDART00000084238|ENSDARG00000106473,1,23,19,24,0,0,0,24,5
ENSDART00000084327|ENSDARG00000060089,1,23,19,24,0,0,0,24,5
ENSDART00000086202|ENSDARG00000060875,1,23,18,23,0,0,0,23,5
ENSDART00000087663|ENSDARG00000061471,1,22,18,22,0,1,1,23,5
ENSDART00000089615|ENSDARG00000062086,1,23,18,23,0,0,0,23,5
ENSDART00000090380|ENSDARG00000062467,1,23,18,23,0,0,0,23,5
ENSDART00000090939|ENSDARG00000031562,1,23,18,23,0,0,0,23,5
ENSDART00000091932|ENSDARG00000063126,2,23,19,23,1,0,1,24,5
ENSDART00000098563|ENSDARG00000068246,1,23,19,24,0,0,0,24,5
ENSDART00000098604|ENSDARG00000035514,1,22,18,22,0,1,1,23,5
ENSDART00000098988|ENSDARG00000055595,1,23,18,23,0,0,0,23,5
ENSDART00000099869|ENSDARG00000090106,1,23,18,23,0,0,0,23,5
ENSDART00000100800|ENSDARG00000074314,1,23,21,26,0,0,0,26,5
ENSDART00000101655|ENSDARG00000076290,1,23,19,24,0,0,0,24,5
ENSDART00000102148|ENSDARG00000005774,1,23,18,23,0,0,0,23,5
ENSDART00000103298|ENSDARG00000076060,1,23,18,23,0,0,0,23,5
ENSDART00000104718|ENSDARG00000071009,1,23,18,23,0,0,0,23,5
ENSDART00000104845|ENSDARG00000079402,1,23,19,24,0,0,0,24,5
ENSDART00000108538|ENSDARG00000076307,1,23,18,23,0,0,0,23,5
ENSDART00000109023|ENSDARG00000004372,1,23,19,24,0,0,0,24,5
ENSDART00000109107|ENSDARG00000038429,1,23,18,23,0,0,0,23,5
ENSDART00000109420|ENSDARG00000034808,2,23,19,22,1,0,1,23,4
ENSDART00000109534|ENSDARG00000077570,1,23,18,23,0,0,0,23,5
ENSDART00000109667|ENSDARG00000078381,1,22,20,24,0,1,1,25,5
ENSDART00000110229|ENSDARG00000078983,1,23,19,23,0,0,0,23,4
ENSDART00000110453|ENSDARG00000094344,1,23,18,23,0,0,0,23,5
ENSDART00000111146|ENSDARG00000075491,1,23,18,23,0,0,0,23,5
ENSDART00000111151|ENSDARG00000079756,1,23,18,23,0,0,0,23,5
ENSDART00000111456|ENSDARG00000077400,1,22,18,22,0,1,1,23,5
ENSDART00000112308|ENSDARG00000074819,1,23,18,23,0,0,0,23,5
ENSDART00000112469|ENSDARG00000076889,1,23,18,23,0,0,0,23,5
ENSDART00000113030|ENSDARG00000079679,1,21,18,21,0,2,2,23,5
ENSDART00000113230|ENSDARG00000090183,1,23,18,23,0,0,0,23,5
ENSDART00000114682|ENSDARG00000078653,1,23,18,23,0,0,0,23,5
