Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000002930|ENSDARG00000017427,1,23,19,24,0,0,0,24,5
ENSDART00000003932|ENSDARG00000026294,1,23,19,24,0,0,0,24,5
ENSDART00000004604|ENSDARG00000004386,2,23,18,22,1,0,1,23,5
ENSDART00000013083|ENSDARG00000013596,1,23,19,24,0,0,0,24,5
ENSDART00000016976|ENSDARG00000012777,1,23,18,23,0,0,0,23,5
ENSDART00000027811|ENSDARG00000009280,2,23,18,22,1,0,1,23,5
ENSDART00000028565|ENSDARG00000026764,1,23,18,23,0,0,0,23,5
ENSDART00000029801|ENSDARG00000030448,1,23,18,23,0,0,0,23,5
ENSDART00000031425|ENSDARG00000024219,1,23,18,23,0,0,0,23,5
ENSDART00000034849|ENSDARG00000025728,1,23,18,23,0,0,0,23,5
ENSDART00000036015|ENSDARG00000023797,1,23,18,23,0,0,0,23,5
ENSDART00000036537|ENSDARG00000013210,1,23,18,23,0,0,0,23,5
ENSDART00000037813|ENSDARG00000022437,3,23,18,21,2,0,2,23,5
ENSDART00000039917|ENSDARG00000030514,1,21,18,21,0,2,2,23,5
ENSDART00000043626|ENSDARG00000032571,2,23,18,22,1,0,1,23,5
ENSDART00000045533|ENSDARG00000030981,1,23,18,23,0,0,0,23,5
ENSDART00000065138|ENSDARG00000044357,1,23,18,23,0,0,0,23,5
ENSDART00000066759|ENSDARG00000045398,1,23,18,23,0,0,0,23,5
ENSDART00000076967|ENSDARG00000054719,1,23,18,23,0,0,0,23,5
ENSDART00000078401|ENSDARG00000055989,1,22,18,22,0,1,1,23,5
ENSDART00000083879|ENSDARG00000012790,2,23,18,22,1,0,1,23,5
ENSDART00000089528|ENSDARG00000062164,2,23,19,23,1,0,1,24,5
ENSDART00000091901|ENSDARG00000063100,1,23,23,23,0,0,0,23,0
ENSDART00000092537|ENSDARG00000063357,2,23,18,22,1,0,1,23,5
ENSDART00000100351|ENSDARG00000033444,1,23,19,24,0,0,0,24,5
ENSDART00000104703|ENSDARG00000019299,1,23,18,23,0,0,0,23,5
ENSDART00000108687|ENSDARG00000032571,2,23,18,22,1,0,1,23,5
ENSDART00000110266|ENSDARG00000078285,1,23,18,23,0,0,0,23,5
ENSDART00000112149|ENSDARG00000076332,1,23,18,23,0,0,0,23,5
ENSDART00000114210|ENSDARG00000078258,1,23,18,23,0,0,0,23,5
ENSDART00000121827|ENSDARG00000043131,1,23,18,23,0,0,0,23,5
ENSDART00000124889|ENSDARG00000086457,1,23,21,26,0,0,0,26,5
ENSDART00000125125|ENSDARG00000030514,1,21,18,21,0,2,2,23,5
ENSDART00000129535|ENSDARG00000069230,1,23,18,23,0,0,0,23,5
ENSDART00000130453|ENSDARG00000039343,1,22,18,22,0,1,1,23,5
ENSDART00000131524|ENSDARG00000068947,1,23,19,24,0,0,0,24,5
ENSDART00000131875|ENSDARG00000062164,2,23,19,23,1,0,1,24,5
ENSDART00000139519|ENSDARG00000054272,1,23,18,23,0,0,0,23,5
ENSDART00000140313|ENSDARG00000086457,1,23,21,26,0,0,0,26,5
ENSDART00000143178|ENSDARG00000014179,1,23,18,23,0,0,0,23,5
ENSDART00000143720|ENSDARG00000030981,1,23,18,23,0,0,0,23,5
ENSDART00000148455|ENSDARG00000061391,1,23,18,23,0,0,0,23,5
ENSDART00000148796|ENSDARG00000061391,1,23,18,23,0,0,0,23,5
ENSDART00000149102|ENSDARG00000061391,1,23,18,23,0,0,0,23,5
ENSDART00000149715|ENSDARG00000061391,1,23,18,23,0,0,0,23,5
ENSDART00000149777|ENSDARG00000022996,1,23,20,25,0,0,0,25,5
ENSDART00000149788|ENSDARG00000022996,1,23,20,25,0,0,0,25,5
ENSDART00000151385|ENSDARG00000006031,1,23,18,23,0,0,0,23,5
