Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000001737|ENSDARG00000001498,1,22,18,22,0,1,1,23,5
ENSDART00000003493|ENSDARG00000001621,1,23,18,23,0,0,0,23,5
ENSDART00000004222|ENSDARG00000015278,1,23,21,26,0,0,0,26,5
ENSDART00000006099|ENSDARG00000014976,1,23,18,23,0,0,0,23,5
ENSDART00000007021|ENSDARG00000013443,1,23,18,23,0,0,0,23,5
ENSDART00000019846|ENSDARG00000003533,1,22,18,22,0,1,1,23,5
ENSDART00000021953|ENSDARG00000008235,1,23,18,23,0,0,0,23,5
ENSDART00000028407|ENSDARG00000022841,1,22,18,22,0,1,1,23,5
ENSDART00000033621|ENSDARG00000022970,1,23,18,23,0,0,0,23,5
ENSDART00000037670|ENSDARG00000021579,1,23,18,23,0,0,0,23,5
ENSDART00000041142|ENSDARG00000009782,1,23,20,25,0,0,0,25,5
ENSDART00000047471|ENSDARG00000030913,1,23,19,23,0,0,0,23,4
ENSDART00000058546|ENSDARG00000040021,1,23,23,23,0,0,0,23,0
ENSDART00000059307|ENSDARG00000040523,1,23,18,23,0,0,0,23,5
ENSDART00000066331|ENSDARG00000055075,1,23,18,23,0,0,0,23,5
ENSDART00000091836|ENSDARG00000063062,1,23,18,23,0,0,0,23,5
ENSDART00000109031|ENSDARG00000074389,1,23,19,24,0,0,0,24,5
ENSDART00000111438|ENSDARG00000074686,2,23,18,22,1,0,1,23,5
ENSDART00000112106|ENSDARG00000075858,1,22,19,23,0,1,1,24,5
ENSDART00000114190|ENSDARG00000079366,2,22,19,22,1,1,2,24,5
ENSDART00000124770|ENSDARG00000037455,1,23,18,23,0,0,0,23,5
ENSDART00000127292|ENSDARG00000087247,1,23,18,23,0,0,0,23,5
ENSDART00000130641|ENSDARG00000087832,1,23,18,23,0,0,0,23,5
ENSDART00000135326|ENSDARG00000092319,1,23,18,23,0,0,0,23,5
ENSDART00000135735|ENSDARG00000015278,1,23,21,26,0,0,0,26,5
ENSDART00000135973|ENSDARG00000001621,1,23,18,23,0,0,0,23,5
ENSDART00000136041|ENSDARG00000010186,1,23,19,24,0,0,0,24,5
ENSDART00000136888|ENSDARG00000092319,1,23,18,23,0,0,0,23,5
ENSDART00000138054|ENSDARG00000092918,1,23,18,23,0,0,0,23,5
ENSDART00000138858|ENSDARG00000009782,1,23,20,25,0,0,0,25,5
ENSDART00000140429|ENSDARG00000092319,1,23,18,23,0,0,0,23,5
ENSDART00000140515|ENSDARG00000053535,1,23,18,23,0,0,0,23,5
ENSDART00000143048|ENSDARG00000053535,1,23,18,23,0,0,0,23,5
ENSDART00000143445|ENSDARG00000070857,1,23,19,24,0,0,0,24,5
ENSDART00000144540|ENSDARG00000092319,1,23,18,23,0,0,0,23,5
ENSDART00000146366|ENSDARG00000017338,1,23,18,23,0,0,0,23,5
ENSDART00000147882|ENSDARG00000014976,1,23,18,23,0,0,0,23,5
ENSDART00000148184|ENSDARG00000092319,1,23,18,23,0,0,0,23,5
ENSDART00000151195|ENSDARG00000096271,1,23,18,23,0,0,0,23,5
ENSDART00000151697|ENSDARG00000063062,1,23,18,23,0,0,0,23,5
ENSDART00000151717|ENSDARG00000096375,1,23,18,23,0,0,0,23,5
ENSDART00000151842|ENSDARG00000077569,1,23,19,24,0,0,0,24,5
ENSDART00000151908|ENSDARG00000022841,1,22,18,22,0,1,1,23,5
ENSDART00000153030|ENSDARG00000001498,1,22,18,22,0,1,1,23,5
ENSDART00000153038|ENSDARG00000096736,1,23,18,23,0,0,0,23,5
ENSDART00000153157|ENSDARG00000096736,1,23,18,23,0,0,0,23,5
ENSDART00000153176|ENSDARG00000096736,1,23,18,23,0,0,0,23,5
ENSDART00000153181|ENSDARG00000096736,1,23,18,23,0,0,0,23,5
ENSDART00000153189|ENSDARG00000001498,1,22,18,22,0,1,1,23,5
ENSDART00000153362|ENSDARG00000096736,1,23,18,23,0,0,0,23,5
ENSDART00000153410|ENSDARG00000096736,1,23,18,23,0,0,0,23,5
ENSDART00000155666|ENSDARG00000097819,1,23,18,23,0,0,0,23,5
ENSDART00000156032|ENSDARG00000079366,2,22,19,22,1,1,2,24,5
ENSDART00000160040|ENSDARG00000102793,1,23,18,23,0,0,0,23,5
ENSDART00000160166|ENSDARG00000101823,2,23,18,22,1,0,1,23,5
ENSDART00000163066|ENSDARG00000104172,1,23,18,23,0,0,0,23,5
ENSDART00000164119|ENSDARG00000104172,1,23,18,23,0,0,0,23,5
ENSDART00000165390|ENSDARG00000103718,1,23,18,23,0,0,0,23,5
ENSDART00000165898|ENSDARG00000099524,1,23,19,24,0,0,0,24,5
ENSDART00000168138|ENSDARG00000102325,1,23,19,24,0,0,0,24,5
ENSDART00000168412|ENSDARG00000101239,1,22,18,22,0,1,1,23,5
ENSDART00000168614|ENSDARG00000100190,1,22,18,22,0,1,1,23,5
ENSDART00000169904|ENSDARG00000040523,1,23,18,23,0,0,0,23,5
ENSDART00000170084|ENSDARG00000098280,1,23,18,23,0,0,0,23,5
ENSDART00000170385|ENSDARG00000102106,1,23,20,25,0,0,0,25,5
ENSDART00000172330|ENSDARG00000101084,1,23,21,26,0,0,0,26,5
ENSDART00000173092|ENSDARG00000099524,1,23,19,24,0,0,0,24,5
ENSDART00000173560|ENSDARG00000074465,1,23,20,25,0,0,0,25,5
ENSDART00000179429|ENSDARG00000107947,1,23,20,25,0,0,0,25,5
ENSDART00000180302|ENSDARG00000074686,2,23,18,22,1,0,1,23,5
ENSDART00000181768|ENSDARG00000103351,1,22,19,23,0,1,1,24,5
ENSDART00000182203|ENSDARG00000117200,1,23,18,23,0,0,0,23,5
ENSDART00000182461|ENSDARG00000100274,1,23,19,24,0,0,0,24,5
ENSDART00000183379|ENSDARG00000111323,1,23,19,24,0,0,0,24,5
ENSDART00000183403|ENSDARG00000096375,1,23,18,23,0,0,0,23,5
ENSDART00000183463|ENSDARG00000096271,1,23,18,23,0,0,0,23,5
ENSDART00000183648|ENSDARG00000113607,1,23,18,23,0,0,0,23,5
ENSDART00000184329|ENSDARG00000022970,1,23,18,23,0,0,0,23,5
ENSDART00000184364|ENSDARG00000074777,1,23,19,23,0,0,0,23,4
ENSDART00000184505|ENSDARG00000087983,1,23,18,23,0,0,0,23,5
ENSDART00000185631|ENSDARG00000115763,2,23,18,22,1,0,1,23,5
ENSDART00000185765|ENSDARG00000079366,2,22,19,22,1,1,2,24,5
ENSDART00000186552|ENSDARG00000074777,1,23,19,23,0,0,0,23,4
