Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000014232|ENSDARG00000020494,1,23,19,24,0,0,0,24,5
ENSDART00000017034|ENSDARG00000010381,1,22,19,22,0,1,1,23,4
ENSDART00000022887|ENSDARG00000009131,2,23,18,22,1,0,1,23,5
ENSDART00000023686|ENSDARG00000002508,1,22,18,22,0,1,1,23,5
ENSDART00000026276|ENSDARG00000007971,1,22,20,24,0,1,1,25,5
ENSDART00000043291|ENSDARG00000034907,1,23,18,23,0,0,0,23,5
ENSDART00000047399|ENSDARG00000018896,1,22,19,23,0,1,1,24,5
ENSDART00000061156|ENSDARG00000006301,1,23,18,23,0,0,0,23,5
ENSDART00000062724|ENSDARG00000054250,2,23,18,22,1,0,1,23,5
ENSDART00000064107|ENSDARG00000043658,1,23,18,23,0,0,0,23,5
ENSDART00000066331|ENSDARG00000055075,1,23,18,23,0,0,0,23,5
ENSDART00000078522|ENSDARG00000056119,1,23,23,23,0,0,0,23,0
ENSDART00000085645|ENSDARG00000060633,1,23,18,23,0,0,0,23,5
ENSDART00000085661|ENSDARG00000060639,2,23,19,23,1,0,1,24,5
ENSDART00000086437|ENSDARG00000060954,2,23,18,22,1,0,1,23,5
ENSDART00000114384|ENSDARG00000079350,2,22,18,21,1,1,2,23,5
ENSDART00000132944|ENSDARG00000026663,1,22,18,22,0,1,1,23,5
ENSDART00000132969|ENSDARG00000016651,1,23,20,25,0,0,0,25,5
ENSDART00000134075|ENSDARG00000060633,1,23,18,23,0,0,0,23,5
ENSDART00000135004|ENSDARG00000001162,1,23,18,23,0,0,0,23,5
ENSDART00000139243|ENSDARG00000070392,1,22,18,22,0,1,1,23,5
ENSDART00000144069|ENSDARG00000034907,1,23,18,23,0,0,0,23,5
ENSDART00000144613|ENSDARG00000032175,1,23,19,24,0,0,0,24,5
ENSDART00000149140|ENSDARG00000061835,1,23,18,23,0,0,0,23,5
ENSDART00000149290|ENSDARG00000005972,1,23,18,23,0,0,0,23,5
ENSDART00000152864|ENSDARG00000055075,1,23,18,23,0,0,0,23,5
ENSDART00000153386|ENSDARG00000009131,2,23,18,22,1,0,1,23,5
ENSDART00000154645|ENSDARG00000010381,1,22,19,22,0,1,1,23,4
ENSDART00000155088|ENSDARG00000002508,1,22,18,22,0,1,1,23,5
ENSDART00000159655|ENSDARG00000099359,1,23,18,23,0,0,0,23,5
ENSDART00000159751|ENSDARG00000043658,1,23,18,23,0,0,0,23,5
ENSDART00000160435|ENSDARG00000100150,2,23,19,23,1,0,1,24,5
ENSDART00000161897|ENSDARG00000104719,1,22,19,23,0,1,1,24,5
ENSDART00000162016|ENSDARG00000061835,1,23,18,23,0,0,0,23,5
ENSDART00000170961|ENSDARG00000098738,1,23,21,24,0,0,0,24,3
ENSDART00000172802|ENSDARG00000001162,1,23,18,23,0,0,0,23,5
ENSDART00000172927|ENSDARG00000056119,1,23,23,23,0,0,0,23,0
ENSDART00000173040|ENSDARG00000090788,1,23,18,23,0,0,0,23,5
ENSDART00000173345|ENSDARG00000001162,1,23,18,23,0,0,0,23,5
ENSDART00000173990|ENSDARG00000060639,2,23,19,23,1,0,1,24,5
ENSDART00000174000|ENSDARG00000060639,2,23,19,23,1,0,1,24,5
ENSDART00000175559|ENSDARG00000060954,2,23,18,22,1,0,1,23,5
ENSDART00000179865|ENSDARG00000070392,1,22,18,22,0,1,1,23,5
ENSDART00000181105|ENSDARG00000104719,1,22,19,23,0,1,1,24,5
ENSDART00000182967|ENSDARG00000069129,1,23,18,23,0,0,0,23,5
ENSDART00000186208|ENSDARG00000016651,1,23,20,25,0,0,0,25,5
ENSDART00000187624|ENSDARG00000018896,1,22,19,23,0,1,1,24,5
ENSDART00000187760|ENSDARG00000010381,1,22,19,22,0,1,1,23,4
ENSDART00000188652|ENSDARG00000055075,1,23,18,23,0,0,0,23,5
ENSDART00000189854|ENSDARG00000026663,1,22,18,22,0,1,1,23,5
ENSDART00000189952|ENSDARG00000104719,1,22,19,23,0,1,1,24,5
ENSDART00000192112|ENSDARG00000090935,1,23,18,23,0,0,0,23,5
ENSDART00000192478|ENSDARG00000055075,1,23,18,23,0,0,0,23,5
ENSDART00000193106|ENSDARG00000060639,2,23,19,23,1,0,1,24,5
ENSDART00000193398|ENSDARG00000006301,1,23,18,23,0,0,0,23,5
