Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000002661|ENSDARG00000020785,1,23,18,23,0,0,0,23,5
ENSDART00000003143|ENSDARG00000018742,2,22,18,21,1,1,2,23,5
ENSDART00000003278|ENSDARG00000003054,1,22,18,22,0,1,1,23,5
ENSDART00000003503|ENSDARG00000026165,3,23,18,21,2,0,2,23,5
ENSDART00000007640|ENSDARG00000016404,2,23,19,23,1,0,1,24,5
ENSDART00000008841|ENSDARG00000017886,1,23,19,24,0,0,0,24,5
ENSDART00000010199|ENSDARG00000013813,1,23,18,23,0,0,0,23,5
ENSDART00000013093|ENSDARG00000003642,2,23,18,22,1,0,1,23,5
ENSDART00000014149|ENSDARG00000018923,1,23,18,23,0,0,0,23,5
ENSDART00000015092|ENSDARG00000035809,1,23,18,23,0,0,0,23,5
ENSDART00000017269|ENSDARG00000019529,1,23,18,23,0,0,0,23,5
ENSDART00000017973|ENSDARG00000011613,1,23,18,23,0,0,0,23,5
ENSDART00000019165|ENSDARG00000021239,1,22,18,22,0,1,1,23,5
ENSDART00000020135|ENSDARG00000004891,1,23,18,23,0,0,0,23,5
ENSDART00000024616|ENSDARG00000016396,1,23,18,23,0,0,0,23,5
ENSDART00000026189|ENSDARG00000004037,1,23,18,23,0,0,0,23,5
ENSDART00000026692|ENSDARG00000007382,1,23,18,23,0,0,0,23,5
ENSDART00000028225|ENSDARG00000023712,2,23,19,23,1,0,1,24,5
ENSDART00000031390|ENSDARG00000046107,1,20,18,20,0,3,3,23,5
ENSDART00000033717|ENSDARG00000028192,1,23,19,24,0,0,0,24,5
ENSDART00000034098|ENSDARG00000023002,1,23,18,23,0,0,0,23,5
ENSDART00000040500|ENSDARG00000025299,1,23,19,24,0,0,0,24,5
ENSDART00000042065|ENSDARG00000026165,3,23,18,21,2,0,2,23,5
ENSDART00000043603|ENSDARG00000028586,1,23,19,24,0,0,0,24,5
ENSDART00000043626|ENSDARG00000032571,1,23,20,23,0,0,0,23,3
ENSDART00000044000|ENSDARG00000007172,2,21,18,20,1,2,3,23,5
ENSDART00000045016|ENSDARG00000004891,1,23,18,23,0,0,0,23,5
ENSDART00000045850|ENSDARG00000033916,1,21,18,21,0,2,2,23,5
ENSDART00000047073|ENSDARG00000034189,1,22,20,24,0,1,1,25,5
ENSDART00000047094|ENSDARG00000079348,1,23,20,24,0,0,0,24,4
ENSDART00000047418|ENSDARG00000031126,1,23,19,24,0,0,0,24,5
ENSDART00000047719|ENSDARG00000021735,1,22,18,22,0,1,1,23,5
ENSDART00000047929|ENSDARG00000015931,1,23,20,24,0,0,0,24,4
ENSDART00000049328|ENSDARG00000030804,1,23,18,23,0,0,0,23,5
ENSDART00000051697|ENSDARG00000035650,1,23,18,23,0,0,0,23,5
ENSDART00000052404|ENSDARG00000011851,1,23,20,24,0,0,0,24,4
ENSDART00000052434|ENSDARG00000036116,1,23,20,23,0,0,0,23,3
ENSDART00000054274|ENSDARG00000028533,1,23,19,23,0,0,0,23,4
ENSDART00000056913|ENSDARG00000070414,3,23,18,21,2,0,2,23,5
