Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000003826|ENSDARG00000005482,1,23,19,24,0,0,0,24,5
ENSDART00000006078|ENSDARG00000054451,1,23,18,23,0,0,0,23,5
ENSDART00000010119|ENSDARG00000006838,1,23,18,23,0,0,0,23,5
ENSDART00000021128|ENSDARG00000031240,1,22,18,22,0,1,1,23,5
ENSDART00000021336|ENSDARG00000030972,2,23,19,23,1,0,1,24,5
ENSDART00000022019|ENSDARG00000018460,1,23,20,25,0,0,0,25,5
ENSDART00000025912|ENSDARG00000002956,1,22,18,22,0,1,1,23,5
ENSDART00000027443|ENSDARG00000006422,1,23,18,23,0,0,0,23,5
ENSDART00000028108|ENSDARG00000016494,1,23,19,24,0,0,0,24,5
ENSDART00000028607|ENSDARG00000017244,1,22,19,22,0,1,1,23,4
ENSDART00000031814|ENSDARG00000040854,1,23,20,24,0,0,0,24,4
ENSDART00000035693|ENSDARG00000026540,1,23,20,25,0,0,0,25,5
ENSDART00000038465|ENSDARG00000004840,2,23,18,22,1,0,1,23,5
ENSDART00000047902|ENSDARG00000031214,1,23,18,23,0,0,0,23,5
ENSDART00000052379|ENSDARG00000020053,4,23,18,20,3,0,3,23,5
ENSDART00000054788|ENSDARG00000037618,1,23,20,25,0,0,0,25,5
ENSDART00000056254|ENSDARG00000092810,1,22,18,22,0,1,1,23,5
ENSDART00000059239|ENSDARG00000040474,1,23,18,23,0,0,0,23,5
ENSDART00000060840|ENSDARG00000041503,1,23,20,25,0,0,0,25,5
ENSDART00000064113|ENSDARG00000043666,1,23,19,23,0,0,0,23,4
ENSDART00000066380|ENSDARG00000045139,1,22,18,22,0,1,1,23,5
ENSDART00000074923|ENSDARG00000018460,1,23,20,25,0,0,0,25,5
ENSDART00000075620|ENSDARG00000053575,1,23,18,23,0,0,0,23,5
ENSDART00000078154|ENSDARG00000055752,2,23,19,22,1,0,1,23,4
ENSDART00000078856|ENSDARG00000076796,2,23,18,22,1,0,1,23,5
ENSDART00000079758|ENSDARG00000057167,1,23,18,23,0,0,0,23,5
ENSDART00000080382|ENSDARG00000057671,1,23,19,24,0,0,0,24,5
ENSDART00000083111|ENSDARG00000034473,1,23,18,23,0,0,0,23,5
ENSDART00000085792|ENSDARG00000060688,1,23,18,23,0,0,0,23,5
ENSDART00000087426|ENSDARG00000061352,1,23,18,23,0,0,0,23,5
ENSDART00000088356|ENSDARG00000061735,1,23,18,23,0,0,0,23,5
ENSDART00000089078|ENSDARG00000061994,2,23,18,22,1,0,1,23,5
ENSDART00000090065|ENSDARG00000074921,1,23,20,24,0,0,0,24,4
ENSDART00000090254|ENSDARG00000058000,1,23,19,23,0,0,0,23,4
ENSDART00000091140|ENSDARG00000062770,2,23,18,22,1,0,1,23,5
ENSDART00000097251|ENSDARG00000067564,1,23,20,25,0,0,0,25,5
ENSDART00000097574|ENSDARG00000035285,1,23,18,23,0,0,0,23,5
ENSDART00000100696|ENSDARG00000069280,1,23,18,23,0,0,0,23,5
ENSDART00000102855|ENSDARG00000051756,1,23,18,23,0,0,0,23,5
ENSDART00000103750|ENSDARG00000070575,1,22,19,23,0,1,1,24,5
ENSDART00000103775|ENSDARG00000027564,1,23,18,23,0,0,0,23,5
ENSDART00000104268|ENSDARG00000057255,1,23,18,23,0,0,0,23,5
ENSDART00000104718|ENSDARG00000071009,1,21,18,21,0,2,2,23,5
ENSDART00000104828|ENSDARG00000071059,1,23,19,24,0,0,0,24,5
ENSDART00000109089|ENSDARG00000075599,3,23,18,21,2,0,2,23,5
ENSDART00000109259|ENSDARG00000017397,1,23,18,23,0,0,0,23,5
ENSDART00000109277|ENSDARG00000074597,1,21,18,21,0,2,2,23,5
ENSDART00000112330|ENSDARG00000079917,1,22,18,22,0,1,1,23,5
ENSDART00000113131|ENSDARG00000077639,1,23,18,23,0,0,0,23,5
ENSDART00000113716|ENSDARG00000079046,1,23,19,24,0,0,0,24,5
ENSDART00000113978|ENSDARG00000078696,1,23,19,24,0,0,0,24,5
ENSDART00000115283|ENSDARG00000076586,1,23,18,23,0,0,0,23,5
ENSDART00000115344|ENSDARG00000076965,1,23,19,23,0,0,0,23,4
ENSDART00000122626|ENSDARG00000018460,1,23,20,25,0,0,0,25,5
