Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000002571|ENSDARG00000015947,1,22,18,22,0,1,1,23,5
ENSDART00000002851|ENSDARG00000018111,1,23,18,23,0,0,0,23,5
ENSDART00000006373|ENSDARG00000013979,1,23,18,23,0,0,0,23,5
ENSDART00000006843|ENSDARG00000008772,2,23,19,23,1,0,1,24,5
ENSDART00000008035|ENSDARG00000010445,1,22,18,22,0,1,1,23,5
ENSDART00000008469|ENSDARG00000017174,1,22,19,23,0,1,1,24,5
ENSDART00000011737|ENSDARG00000010764,1,23,19,24,0,0,0,24,5
ENSDART00000011970|ENSDARG00000008732,1,23,18,23,0,0,0,23,5
ENSDART00000014528|ENSDARG00000023546,2,23,19,23,1,0,1,24,5
ENSDART00000014632|ENSDARG00000005456,1,23,20,25,0,0,0,25,5
ENSDART00000015843|ENSDARG00000028348,1,22,18,22,0,1,1,23,5
ENSDART00000016502|ENSDARG00000015918,1,23,18,23,0,0,0,23,5
ENSDART00000017427|ENSDARG00000011247,1,22,18,22,0,1,1,23,5
ENSDART00000020628|ENSDARG00000007807,1,23,18,23,0,0,0,23,5
ENSDART00000024199|ENSDARG00000010149,1,22,18,22,0,1,1,23,5
ENSDART00000034550|ENSDARG00000023920,1,22,18,22,0,1,1,23,5
ENSDART00000042061|ENSDARG00000071173,1,23,18,23,0,0,0,23,5
ENSDART00000045565|ENSDARG00000031283,1,23,20,24,0,0,0,24,4
ENSDART00000046959|ENSDARG00000026482,2,23,18,22,1,0,1,23,5
ENSDART00000048023|ENSDARG00000103810,2,22,18,21,1,1,2,23,5
ENSDART00000048893|ENSDARG00000054378,1,23,18,23,0,0,0,23,5
ENSDART00000051515|ENSDARG00000035532,1,23,18,23,0,0,0,23,5
ENSDART00000055379|ENSDARG00000037995,1,23,18,23,0,0,0,23,5
ENSDART00000060545|ENSDARG00000017006,1,23,18,23,0,0,0,23,5
ENSDART00000060910|ENSDARG00000041550,1,23,19,24,0,0,0,24,5
ENSDART00000061141|ENSDARG00000020777,1,22,19,23,0,1,1,24,5
ENSDART00000062175|ENSDARG00000042401,1,23,20,23,0,0,0,23,3
ENSDART00000063389|ENSDARG00000017314,1,23,20,24,0,0,0,24,4
ENSDART00000064969|ENSDARG00000092154,1,23,19,24,0,0,0,24,5
ENSDART00000065681|ENSDARG00000015947,1,22,18,22,0,1,1,23,5
ENSDART00000073827|ENSDARG00000052063,1,23,19,24,0,0,0,24,5
ENSDART00000077436|ENSDARG00000055118,1,23,19,24,0,0,0,24,5
ENSDART00000084007|ENSDARG00000062902,1,23,18,23,0,0,0,23,5
ENSDART00000084380|ENSDARG00000060109,1,22,18,22,0,1,1,23,5
ENSDART00000085661|ENSDARG00000060639,1,23,20,25,0,0,0,25,5
ENSDART00000088177|ENSDARG00000061656,1,23,18,23,0,0,0,23,5
ENSDART00000090676|ENSDARG00000062575,1,23,19,24,0,0,0,24,5
ENSDART00000091452|ENSDARG00000062902,1,23,18,23,0,0,0,23,5
ENSDART00000097670|ENSDARG00000067805,1,23,19,24,0,0,0,24,5
ENSDART00000098986|ENSDARG00000068438,1,23,18,23,0,0,0,23,5
ENSDART00000101565|ENSDARG00000069671,1,23,20,24,0,0,0,24,4
ENSDART00000102790|ENSDARG00000052782,1,21,18,21,0,2,2,23,5
ENSDART00000103830|ENSDARG00000070590,1,22,18,22,0,1,1,23,5
ENSDART00000104834|ENSDARG00000071065,1,23,18,23,0,0,0,23,5
ENSDART00000106104|ENSDARG00000071648,1,23,18,23,0,0,0,23,5
ENSDART00000109040|ENSDARG00000077134,2,23,18,22,1,0,1,23,5
ENSDART00000109599|ENSDARG00000060308,1,22,18,22,0,1,1,23,5
ENSDART00000110111|ENSDARG00000069742,3,23,18,21,2,0,2,23,5
ENSDART00000110265|ENSDARG00000075017,1,23,19,24,0,0,0,24,5
ENSDART00000110848|ENSDARG00000079078,1,23,18,23,0,0,0,23,5
ENSDART00000112182|ENSDARG00000079486,1,23,20,24,0,0,0,24,4
ENSDART00000112895|ENSDARG00000078657,1,23,19,24,0,0,0,24,5
ENSDART00000113714|ENSDARG00000025500,1,23,19,24,0,0,0,24,5
ENSDART00000123096|ENSDARG00000004049,1,23,18,23,0,0,0,23,5
ENSDART00000123429|ENSDARG00000090371,1,22,18,22,0,1,1,23,5
ENSDART00000123457|ENSDARG00000087162,1,23,18,23,0,0,0,23,5
ENSDART00000126840|ENSDARG00000079949,1,23,18,23,0,0,0,23,5
ENSDART00000128618|ENSDARG00000088514,1,23,18,23,0,0,0,23,5
ENSDART00000130100|ENSDARG00000078520,1,23,18,23,0,0,0,23,5
ENSDART00000130409|ENSDARG00000018111,1,23,18,23,0,0,0,23,5
ENSDART00000131584|ENSDARG00000062575,1,23,19,24,0,0,0,24,5
ENSDART00000132164|ENSDARG00000013434,1,22,18,22,0,1,1,23,5
ENSDART00000132685|ENSDARG00000023546,2,23,19,23,1,0,1,24,5
ENSDART00000133380|ENSDARG00000095507,1,23,18,23,0,0,0,23,5
ENSDART00000133587|ENSDARG00000058608,1,23,18,23,0,0,0,23,5
ENSDART00000133623|ENSDARG00000056228,1,23,18,23,0,0,0,23,5
ENSDART00000134431|ENSDARG00000054378,1,23,18,23,0,0,0,23,5
ENSDART00000135079|ENSDARG00000087262,1,22,18,22,0,1,1,23,5
ENSDART00000136209|ENSDARG00000069671,1,23,20,24,0,0,0,24,4
ENSDART00000137505|ENSDARG00000031283,1,23,20,24,0,0,0,24,4
ENSDART00000139120|ENSDARG00000094225,1,23,18,23,0,0,0,23,5
ENSDART00000139415|ENSDARG00000092281,1,23,19,24,0,0,0,24,5
ENSDART00000139977|ENSDARG00000094996,1,23,18,23,0,0,0,23,5
ENSDART00000140390|ENSDARG00000092894,1,23,19,24,0,0,0,24,5
ENSDART00000140636|ENSDARG00000095136,1,23,18,23,0,0,0,23,5
ENSDART00000142596|ENSDARG00000023546,2,23,19,23,1,0,1,24,5
ENSDART00000142826|ENSDARG00000078603,2,22,18,21,1,1,2,23,5
ENSDART00000143694|ENSDARG00000056334,2,21,18,20,1,2,3,23,5
ENSDART00000144448|ENSDARG00000054378,1,23,18,23,0,0,0,23,5
ENSDART00000145035|ENSDARG00000012610,1,23,18,23,0,0,0,23,5
ENSDART00000145269|ENSDARG00000069808,2,23,18,22,1,0,1,23,5
ENSDART00000147557|ENSDARG00000002353,1,23,23,23,0,0,0,23,0
ENSDART00000148317|ENSDARG00000054378,1,23,18,23,0,0,0,23,5
ENSDART00000148441|ENSDARG00000021483,1,23,19,23,0,0,0,23,4
ENSDART00000148537|ENSDARG00000031768,1,23,18,23,0,0,0,23,5
ENSDART00000148579|ENSDARG00000075017,1,23,19,24,0,0,0,24,5
ENSDART00000149221|ENSDARG00000061974,1,23,18,23,0,0,0,23,5
ENSDART00000149403|ENSDARG00000062834,1,23,18,23,0,0,0,23,5
ENSDART00000149821|ENSDARG00000062834,1,23,18,23,0,0,0,23,5
ENSDART00000149907|ENSDARG00000071648,1,23,18,23,0,0,0,23,5
ENSDART00000150147|ENSDARG00000071648,1,23,18,23,0,0,0,23,5
ENSDART00000151851|ENSDARG00000037995,1,23,18,23,0,0,0,23,5
ENSDART00000153361|ENSDARG00000096808,1,23,18,23,0,0,0,23,5
ENSDART00000153761|ENSDARG00000011247,1,22,18,22,0,1,1,23,5
ENSDART00000154405|ENSDARG00000087954,2,23,18,22,1,0,1,23,5
ENSDART00000155597|ENSDARG00000061798,1,23,19,24,0,0,0,24,5
ENSDART00000156428|ENSDARG00000059231,1,22,18,22,0,1,1,23,5
ENSDART00000157012|ENSDARG00000005774,1,23,19,24,0,0,0,24,5
ENSDART00000157527|ENSDARG00000105112,1,23,18,23,0,0,0,23,5
ENSDART00000157852|ENSDARG00000102517,1,23,18,23,0,0,0,23,5
ENSDART00000158034|ENSDARG00000060308,1,22,18,22,0,1,1,23,5
ENSDART00000158290|ENSDARG00000099104,2,23,18,22,1,0,1,23,5
ENSDART00000158440|ENSDARG00000026482,2,23,18,22,1,0,1,23,5
ENSDART00000159313|ENSDARG00000102154,1,23,19,24,0,0,0,24,5
ENSDART00000162243|ENSDARG00000100654,2,23,19,22,1,0,1,23,4
ENSDART00000163219|ENSDARG00000115894,1,23,20,23,0,0,0,23,3
ENSDART00000163240|ENSDARG00000090986,1,22,18,22,0,1,1,23,5
ENSDART00000163761|ENSDARG00000092894,1,23,19,24,0,0,0,24,5
ENSDART00000164912|ENSDARG00000112386,1,23,20,23,0,0,0,23,3
ENSDART00000165698|ENSDARG00000100494,1,23,18,23,0,0,0,23,5
ENSDART00000166325|ENSDARG00000101992,2,23,19,22,1,0,1,23,4
ENSDART00000168110|ENSDARG00000099026,1,23,18,23,0,0,0,23,5
ENSDART00000168635|ENSDARG00000023546,2,23,19,23,1,0,1,24,5
ENSDART00000168968|ENSDARG00000103322,1,23,18,23,0,0,0,23,5
ENSDART00000169372|ENSDARG00000100159,3,23,18,21,2,0,2,23,5
ENSDART00000169430|ENSDARG00000102426,1,23,18,23,0,0,0,23,5
ENSDART00000169588|ENSDARG00000060542,1,23,19,24,0,0,0,24,5
ENSDART00000170842|ENSDARG00000104120,1,23,18,23,0,0,0,23,5
ENSDART00000171008|ENSDARG00000074813,1,23,18,23,0,0,0,23,5
ENSDART00000171479|ENSDARG00000008772,2,23,19,23,1,0,1,24,5
ENSDART00000171583|ENSDARG00000102517,1,23,18,23,0,0,0,23,5
ENSDART00000173403|ENSDARG00000090371,1,22,18,22,0,1,1,23,5
ENSDART00000173584|ENSDARG00000074813,1,23,18,23,0,0,0,23,5
ENSDART00000173693|ENSDARG00000060639,1,23,20,25,0,0,0,25,5
ENSDART00000173808|ENSDARG00000036152,1,22,19,23,0,1,1,24,5
ENSDART00000174000|ENSDARG00000060639,1,23,20,25,0,0,0,25,5
ENSDART00000174042|ENSDARG00000005456,1,23,20,25,0,0,0,25,5
ENSDART00000174228|ENSDARG00000005456,1,23,20,25,0,0,0,25,5
ENSDART00000174236|ENSDARG00000052063,1,23,19,24,0,0,0,24,5
ENSDART00000174389|ENSDARG00000005456,1,23,20,25,0,0,0,25,5
ENSDART00000175932|ENSDARG00000051926,1,23,19,24,0,0,0,24,5
ENSDART00000177422|ENSDARG00000002353,1,23,23,23,0,0,0,23,0
ENSDART00000177863|ENSDARG00000079949,1,23,18,23,0,0,0,23,5
ENSDART00000181181|ENSDARG00000115094,3,23,18,21,2,0,2,23,5
ENSDART00000181506|ENSDARG00000061798,1,23,19,24,0,0,0,24,5
ENSDART00000181618|ENSDARG00000102517,1,23,18,23,0,0,0,23,5
ENSDART00000181748|ENSDARG00000069917,1,23,18,23,0,0,0,23,5
ENSDART00000182082|ENSDARG00000062575,1,23,19,24,0,0,0,24,5
ENSDART00000182710|ENSDARG00000059601,2,23,20,23,1,0,1,24,4
ENSDART00000183558|ENSDARG00000076920,1,23,19,24,0,0,0,24,5
ENSDART00000183580|ENSDARG00000011247,1,22,18,22,0,1,1,23,5
ENSDART00000184697|ENSDARG00000101992,2,23,19,22,1,0,1,23,4
ENSDART00000184820|ENSDARG00000109443,1,23,20,25,0,0,0,25,5
ENSDART00000185020|ENSDARG00000011247,1,22,18,22,0,1,1,23,5
ENSDART00000185184|ENSDARG00000111583,1,22,19,23,0,1,1,24,5
ENSDART00000185311|ENSDARG00000054378,1,23,18,23,0,0,0,23,5
ENSDART00000185315|ENSDARG00000061798,1,23,19,24,0,0,0,24,5
ENSDART00000185762|ENSDARG00000026482,2,23,18,22,1,0,1,23,5
ENSDART00000186143|ENSDARG00000057986,1,23,18,23,0,0,0,23,5
ENSDART00000186241|ENSDARG00000077134,2,23,18,22,1,0,1,23,5
