Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000003884|ENSDARG00000007271,1,23,19,24,0,0,0,24,5
ENSDART00000003926|ENSDARG00000021366,1,23,19,24,0,0,0,24,5
ENSDART00000006787|ENSDARG00000039373,1,23,19,24,0,0,0,24,5
ENSDART00000007767|ENSDARG00000005840,2,23,19,23,1,0,1,24,5
ENSDART00000008807|ENSDARG00000006691,2,21,18,20,1,2,3,23,5
ENSDART00000008906|ENSDARG00000018492,1,23,20,25,0,0,0,25,5
ENSDART00000025146|ENSDARG00000018621,1,23,18,23,0,0,0,23,5
ENSDART00000027545|ENSDARG00000019008,1,23,19,24,0,0,0,24,5
ENSDART00000034730|ENSDARG00000021669,1,22,18,22,0,1,1,23,5
ENSDART00000035150|ENSDARG00000024933,2,23,18,22,1,0,1,23,5
ENSDART00000039934|ENSDARG00000076754,1,23,18,23,0,0,0,23,5
ENSDART00000043737|ENSDARG00000069185,1,23,22,26,0,0,0,26,4
ENSDART00000043756|ENSDARG00000021539,1,23,18,23,0,0,0,23,5
ENSDART00000045391|ENSDARG00000032161,1,23,19,24,0,0,0,24,5
ENSDART00000047082|ENSDARG00000028628,1,22,20,24,0,1,1,25,5
ENSDART00000048927|ENSDARG00000034309,1,22,19,23,0,1,1,24,5
ENSDART00000052030|ENSDARG00000035853,1,23,19,24,0,0,0,24,5
ENSDART00000053527|ENSDARG00000036864,1,22,18,22,0,1,1,23,5
ENSDART00000054977|ENSDARG00000003699,1,22,19,23,0,1,1,24,5
ENSDART00000057948|ENSDARG00000077383,1,23,18,23,0,0,0,23,5
ENSDART00000059271|ENSDARG00000040497,1,23,20,25,0,0,0,25,5
ENSDART00000063587|ENSDARG00000057433,1,22,18,22,0,1,1,23,5
ENSDART00000066359|ENSDARG00000045123,2,23,19,23,1,0,1,24,5
ENSDART00000066963|ENSDARG00000045543,1,23,18,23,0,0,0,23,5
ENSDART00000074362|ENSDARG00000052494,1,23,18,23,0,0,0,23,5
ENSDART00000074963|ENSDARG00000053010,1,23,19,24,0,0,0,24,5
ENSDART00000075123|ENSDARG00000053130,1,23,18,23,0,0,0,23,5
ENSDART00000077189|ENSDARG00000054906,1,22,19,23,0,1,1,24,5
ENSDART00000078065|ENSDARG00000055705,2,23,18,22,1,0,1,23,5
ENSDART00000078491|ENSDARG00000056065,1,23,18,23,0,0,0,23,5
ENSDART00000080604|ENSDARG00000057854,1,23,19,24,0,0,0,24,5
ENSDART00000083416|ENSDARG00000059763,1,23,19,23,0,0,0,23,4
ENSDART00000085284|ENSDARG00000060504,1,23,18,23,0,0,0,23,5
ENSDART00000086131|ENSDARG00000060841,1,23,19,24,0,0,0,24,5
ENSDART00000088852|ENSDARG00000053884,2,23,18,22,1,0,1,23,5
ENSDART00000089549|ENSDARG00000062178,2,23,18,22,1,0,1,23,5
ENSDART00000090922|ENSDARG00000062721,1,23,18,23,0,0,0,23,5
ENSDART00000090962|ENSDARG00000062721,1,23,18,23,0,0,0,23,5
ENSDART00000092051|ENSDARG00000063158,1,23,19,24,0,0,0,24,5
ENSDART00000101616|ENSDARG00000069696,1,23,19,24,0,0,0,24,5
ENSDART00000101658|ENSDARG00000076280,1,23,18,23,0,0,0,23,5
ENSDART00000101775|ENSDARG00000077383,1,23,18,23,0,0,0,23,5
ENSDART00000109581|ENSDARG00000063354,1,22,19,23,0,1,1,24,5
ENSDART00000111021|ENSDARG00000075277,1,23,18,23,0,0,0,23,5
ENSDART00000111839|ENSDARG00000078133,1,23,18,23,0,0,0,23,5
ENSDART00000112131|ENSDARG00000079671,1,21,18,21,0,2,2,23,5
ENSDART00000112619|ENSDARG00000076153,1,23,18,23,0,0,0,23,5
ENSDART00000113068|ENSDARG00000078363,1,23,19,24,0,0,0,24,5
ENSDART00000113096|ENSDARG00000074565,2,23,19,23,1,0,1,24,5
ENSDART00000113266|ENSDARG00000078599,1,23,18,23,0,0,0,23,5
ENSDART00000114316|ENSDARG00000074287,1,23,19,24,0,0,0,24,5
ENSDART00000123617|ENSDARG00000069185,1,23,22,26,0,0,0,26,4
ENSDART00000124072|ENSDARG00000003699,1,22,19,23,0,1,1,24,5
ENSDART00000125444|ENSDARG00000028159,1,23,20,24,0,0,0,24,4
ENSDART00000125925|ENSDARG00000028159,1,23,20,24,0,0,0,24,4
ENSDART00000127188|ENSDARG00000045308,1,23,18,23,0,0,0,23,5
ENSDART00000128334|ENSDARG00000053010,1,23,19,24,0,0,0,24,5
ENSDART00000128595|ENSDARG00000045308,1,23,18,23,0,0,0,23,5
ENSDART00000131780|ENSDARG00000075560,1,23,18,23,0,0,0,23,5
