Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000002922|ENSDARG00000002385,1,23,18,23,0,0,0,23,5
ENSDART00000003736|ENSDARG00000004932,1,23,18,23,0,0,0,23,5
ENSDART00000003891|ENSDARG00000070787,1,23,19,24,0,0,0,24,5
ENSDART00000004712|ENSDARG00000011998,1,23,18,23,0,0,0,23,5
ENSDART00000008603|ENSDARG00000017853,1,23,19,24,0,0,0,24,5
ENSDART00000011305|ENSDARG00000020676,1,23,18,23,0,0,0,23,5
ENSDART00000011453|ENSDARG00000002230,1,23,18,23,0,0,0,23,5
ENSDART00000011662|ENSDARG00000011496,1,23,18,23,0,0,0,23,5
ENSDART00000014168|ENSDARG00000021443,1,23,19,24,0,0,0,24,5
ENSDART00000014922|ENSDARG00000021255,1,23,19,24,0,0,0,24,5
ENSDART00000016369|ENSDARG00000009534,1,23,19,24,0,0,0,24,5
ENSDART00000016800|ENSDARG00000021086,1,23,18,23,0,0,0,23,5
ENSDART00000017932|ENSDARG00000019950,1,23,21,26,0,0,0,26,5
ENSDART00000019975|ENSDARG00000044422,1,23,19,24,0,0,0,24,5
ENSDART00000020550|ENSDARG00000012244,1,23,19,24,0,0,0,24,5
ENSDART00000021969|ENSDARG00000013240,1,23,19,24,0,0,0,24,5
ENSDART00000022562|ENSDARG00000004301,1,23,20,24,0,0,0,24,4
ENSDART00000022765|ENSDARG00000016399,1,23,19,24,0,0,0,24,5
ENSDART00000024615|ENSDARG00000007813,1,23,18,23,0,0,0,23,5
ENSDART00000025057|ENSDARG00000035322,1,23,18,23,0,0,0,23,5
ENSDART00000026635|ENSDARG00000017107,2,22,18,21,1,1,2,23,5
ENSDART00000029797|ENSDARG00000052374,1,23,18,23,0,0,0,23,5
ENSDART00000030409|ENSDARG00000039729,2,23,18,22,1,0,1,23,5
ENSDART00000031130|ENSDARG00000005606,1,22,19,23,0,1,1,24,5
ENSDART00000033436|ENSDARG00000002991,1,23,20,24,0,0,0,24,4
ENSDART00000039887|ENSDARG00000030155,1,23,19,24,0,0,0,24,5
ENSDART00000040035|ENSDARG00000030975,2,23,18,22,1,0,1,23,5
ENSDART00000043039|ENSDARG00000032859,2,23,18,22,1,0,1,23,5
ENSDART00000045292|ENSDARG00000008372,1,22,18,22,0,1,1,23,5
ENSDART00000045942|ENSDARG00000018691,1,21,19,22,0,2,2,24,5
ENSDART00000047442|ENSDARG00000017798,1,23,18,23,0,0,0,23,5
ENSDART00000050456|ENSDARG00000040004,1,23,19,24,0,0,0,24,5
ENSDART00000050855|ENSDARG00000052094,2,23,19,23,1,0,1,24,5
ENSDART00000051361|ENSDARG00000012944,1,23,20,25,0,0,0,25,5
ENSDART00000052514|ENSDARG00000036164,1,23,18,23,0,0,0,23,5
ENSDART00000054264|ENSDARG00000025032,1,22,18,22,0,1,1,23,5
ENSDART00000056686|ENSDARG00000038822,1,23,18,23,0,0,0,23,5
ENSDART00000058685|ENSDARG00000040123,1,23,18,23,0,0,0,23,5
ENSDART00000059820|ENSDARG00000040812,1,23,18,23,0,0,0,23,5
ENSDART00000060087|ENSDARG00000041005,1,23,18,23,0,0,0,23,5
ENSDART00000060417|ENSDARG00000041215,2,23,18,22,1,0,1,23,5
ENSDART00000061547|ENSDARG00000042861,1,23,19,24,0,0,0,24,5
ENSDART00000062414|ENSDARG00000042553,1,23,18,23,0,0,0,23,5
ENSDART00000062525|ENSDARG00000042623,1,23,18,23,0,0,0,23,5
ENSDART00000062907|ENSDARG00000042861,1,23,19,24,0,0,0,24,5
ENSDART00000063716|ENSDARG00000009046,1,23,18,23,0,0,0,23,5
ENSDART00000064817|ENSDARG00000044144,2,23,18,22,1,0,1,23,5
ENSDART00000065411|ENSDARG00000044551,1,23,19,24,0,0,0,24,5
ENSDART00000066086|ENSDARG00000044956,1,23,21,26,0,0,0,26,5
ENSDART00000067652|ENSDARG00000046019,1,23,18,23,0,0,0,23,5
ENSDART00000075675|ENSDARG00000053624,1,23,21,26,0,0,0,26,5
ENSDART00000077660|ENSDARG00000055344,1,23,20,24,0,0,0,24,4
ENSDART00000077745|ENSDARG00000055415,1,23,18,23,0,0,0,23,5
ENSDART00000078297|ENSDARG00000055889,2,23,18,22,1,0,1,23,5
ENSDART00000078334|ENSDARG00000055825,1,23,19,24,0,0,0,24,5
ENSDART00000078980|ENSDARG00000056479,1,23,19,24,0,0,0,24,5
ENSDART00000079342|ENSDARG00000056888,1,23,18,23,0,0,0,23,5
ENSDART00000079390|ENSDARG00000056832,1,23,18,23,0,0,0,23,5
ENSDART00000080749|ENSDARG00000057984,1,23,18,23,0,0,0,23,5
ENSDART00000081018|ENSDARG00000070787,1,23,19,24,0,0,0,24,5
ENSDART00000081477|ENSDARG00000058593,1,23,19,24,0,0,0,24,5
ENSDART00000083033|ENSDARG00000058606,2,23,20,22,1,0,1,23,3
ENSDART00000083532|ENSDARG00000059805,1,23,18,23,0,0,0,23,5
ENSDART00000083593|ENSDARG00000074989,1,23,18,23,0,0,0,23,5
ENSDART00000085738|ENSDARG00000060671,1,23,18,23,0,0,0,23,5
ENSDART00000085926|ENSDARG00000012184,1,23,18,23,0,0,0,23,5
ENSDART00000086131|ENSDARG00000060841,1,23,18,23,0,0,0,23,5
ENSDART00000087062|ENSDARG00000061215,1,23,19,24,0,0,0,24,5
ENSDART00000087107|ENSDARG00000006200,1,23,18,23,0,0,0,23,5
ENSDART00000087120|ENSDARG00000006200,1,23,18,23,0,0,0,23,5
ENSDART00000088240|ENSDARG00000002230,1,23,18,23,0,0,0,23,5
ENSDART00000088777|ENSDARG00000061890,1,23,19,24,0,0,0,24,5
ENSDART00000089042|ENSDARG00000061990,1,23,20,25,0,0,0,25,5
ENSDART00000089333|ENSDARG00000062085,1,23,19,24,0,0,0,24,5
ENSDART00000089967|ENSDARG00000079295,1,23,20,25,0,0,0,25,5
ENSDART00000090156|ENSDARG00000062370,1,21,18,21,0,2,2,23,5
ENSDART00000092078|ENSDARG00000063182,1,21,18,21,0,2,2,23,5
ENSDART00000092381|ENSDARG00000063299,1,23,18,23,0,0,0,23,5
ENSDART00000092648|ENSDARG00000063414,2,23,18,22,1,0,1,23,5
ENSDART00000097359|ENSDARG00000067613,1,23,18,23,0,0,0,23,5
ENSDART00000097773|ENSDARG00000067859,1,23,18,23,0,0,0,23,5
ENSDART00000098563|ENSDARG00000068246,1,23,19,23,0,0,0,23,4
ENSDART00000101174|ENSDARG00000069482,1,23,18,23,0,0,0,23,5
ENSDART00000101965|ENSDARG00000037894,1,23,19,23,0,0,0,23,4
ENSDART00000102106|ENSDARG00000017798,1,23,18,23,0,0,0,23,5
ENSDART00000103510|ENSDARG00000070494,1,23,18,23,0,0,0,23,5
ENSDART00000104524|ENSDARG00000070923,1,23,18,23,0,0,0,23,5
ENSDART00000105514|ENSDARG00000078164,1,23,20,24,0,0,0,24,4
ENSDART00000108703|ENSDARG00000077934,1,23,19,24,0,0,0,24,5
ENSDART00000108943|ENSDARG00000076416,1,23,19,24,0,0,0,24,5
ENSDART00000109507|ENSDARG00000073741,1,22,20,24,0,1,1,25,5
ENSDART00000110030|ENSDARG00000076324,1,23,18,23,0,0,0,23,5
ENSDART00000110136|ENSDARG00000075189,1,23,19,24,0,0,0,24,5
ENSDART00000110167|ENSDARG00000075072,2,21,18,20,1,2,3,23,5
ENSDART00000110243|ENSDARG00000070220,1,21,18,21,0,2,2,23,5
ENSDART00000110278|ENSDARG00000074721,1,23,20,23,0,0,0,23,3
ENSDART00000110883|ENSDARG00000055678,1,23,18,23,0,0,0,23,5
ENSDART00000111383|ENSDARG00000077775,1,23,18,23,0,0,0,23,5
ENSDART00000111651|ENSDARG00000078442,1,23,18,23,0,0,0,23,5
ENSDART00000111919|ENSDARG00000076763,1,22,19,23,0,1,1,24,5
ENSDART00000112484|ENSDARG00000079251,1,23,21,25,0,0,0,25,4
ENSDART00000112637|ENSDARG00000077946,1,23,18,23,0,0,0,23,5
ENSDART00000112840|ENSDARG00000004132,1,23,18,23,0,0,0,23,5
ENSDART00000113331|ENSDARG00000058771,1,23,18,23,0,0,0,23,5
ENSDART00000114173|ENSDARG00000002230,1,23,18,23,0,0,0,23,5
ENSDART00000114502|ENSDARG00000079031,1,21,18,21,0,2,2,23,5
ENSDART00000115018|ENSDARG00000078440,1,23,18,23,0,0,0,23,5
ENSDART00000115344|ENSDARG00000076965,1,23,18,23,0,0,0,23,5
ENSDART00000121585|ENSDARG00000002991,1,23,20,24,0,0,0,24,4
ENSDART00000121592|ENSDARG00000044422,1,23,19,24,0,0,0,24,5
ENSDART00000121647|ENSDARG00000040633,1,23,19,24,0,0,0,24,5
ENSDART00000121866|ENSDARG00000089529,1,23,19,23,0,0,0,23,4
ENSDART00000121984|ENSDARG00000030155,1,23,19,24,0,0,0,24,5
ENSDART00000122700|ENSDARG00000005479,1,23,18,23,0,0,0,23,5
ENSDART00000122889|ENSDARG00000067997,1,23,20,25,0,0,0,25,5
ENSDART00000123003|ENSDARG00000067990,1,23,20,25,0,0,0,25,5
ENSDART00000124112|ENSDARG00000069737,1,23,18,23,0,0,0,23,5
ENSDART00000124144|ENSDARG00000025032,1,22,18,22,0,1,1,23,5
ENSDART00000124197|ENSDARG00000088444,1,23,18,23,0,0,0,23,5
ENSDART00000124401|ENSDARG00000025032,1,22,18,22,0,1,1,23,5
ENSDART00000124987|ENSDARG00000040004,1,23,19,24,0,0,0,24,5
ENSDART00000125352|ENSDARG00000018691,1,21,19,22,0,2,2,24,5
ENSDART00000125531|ENSDARG00000057209,1,23,18,23,0,0,0,23,5
ENSDART00000126115|ENSDARG00000005942,1,23,20,24,0,0,0,24,4
ENSDART00000126873|ENSDARG00000012944,1,23,20,25,0,0,0,25,5
ENSDART00000127145|ENSDARG00000019945,2,23,19,23,1,0,1,24,5
ENSDART00000127669|ENSDARG00000088810,1,23,18,23,0,0,0,23,5
ENSDART00000127845|ENSDARG00000088440,1,23,19,24,0,0,0,24,5
ENSDART00000129720|ENSDARG00000036164,1,23,18,23,0,0,0,23,5
ENSDART00000130179|ENSDARG00000004260,1,23,18,23,0,0,0,23,5
ENSDART00000130366|ENSDARG00000087461,1,23,18,23,0,0,0,23,5
ENSDART00000130412|ENSDARG00000016775,1,21,19,22,0,2,2,24,5
ENSDART00000130522|ENSDARG00000058606,2,23,20,22,1,0,1,23,3
ENSDART00000130888|ENSDARG00000052094,2,23,19,23,1,0,1,24,5
ENSDART00000131165|ENSDARG00000088630,1,23,18,23,0,0,0,23,5
ENSDART00000131579|ENSDARG00000019945,2,23,19,23,1,0,1,24,5
ENSDART00000131750|ENSDARG00000018397,1,23,18,23,0,0,0,23,5
ENSDART00000131983|ENSDARG00000067995,1,23,20,25,0,0,0,25,5
ENSDART00000132677|ENSDARG00000044551,1,23,19,24,0,0,0,24,5
ENSDART00000132770|ENSDARG00000019950,1,23,21,26,0,0,0,26,5
ENSDART00000132894|ENSDARG00000069542,2,23,18,22,1,0,1,23,5
ENSDART00000132911|ENSDARG00000069134,1,22,18,22,0,1,1,23,5
ENSDART00000133409|ENSDARG00000040812,1,23,18,23,0,0,0,23,5
ENSDART00000133417|ENSDARG00000114572,1,23,18,23,0,0,0,23,5
ENSDART00000133547|ENSDARG00000060841,1,23,18,23,0,0,0,23,5
ENSDART00000134617|ENSDARG00000012399,1,23,18,23,0,0,0,23,5
ENSDART00000134722|ENSDARG00000062370,1,21,18,21,0,2,2,23,5
ENSDART00000134938|ENSDARG00000044956,1,23,18,23,0,0,0,23,5
ENSDART00000134949|ENSDARG00000094433,1,23,20,25,0,0,0,25,5
ENSDART00000135000|ENSDARG00000091900,1,23,18,23,0,0,0,23,5
ENSDART00000135028|ENSDARG00000039756,1,23,18,23,0,0,0,23,5
ENSDART00000135112|ENSDARG00000013741,1,23,18,23,0,0,0,23,5
ENSDART00000135624|ENSDARG00000077470,1,23,18,23,0,0,0,23,5
ENSDART00000135626|ENSDARG00000076965,1,23,18,23,0,0,0,23,5
ENSDART00000135766|ENSDARG00000094473,1,23,18,23,0,0,0,23,5
ENSDART00000136479|ENSDARG00000074721,1,23,20,23,0,0,0,23,3
ENSDART00000136555|ENSDARG00000017901,1,21,18,21,0,2,2,23,5
ENSDART00000136628|ENSDARG00000012244,1,23,19,24,0,0,0,24,5
ENSDART00000136756|ENSDARG00000030155,1,23,19,24,0,0,0,24,5
ENSDART00000137122|ENSDARG00000044551,1,23,19,24,0,0,0,24,5
ENSDART00000137391|ENSDARG00000055825,1,23,19,24,0,0,0,24,5
ENSDART00000137438|ENSDARG00000035322,1,23,18,23,0,0,0,23,5
ENSDART00000137676|ENSDARG00000005479,1,23,18,23,0,0,0,23,5
ENSDART00000137977|ENSDARG00000060753,1,23,19,23,0,0,0,23,4
ENSDART00000138590|ENSDARG00000015931,1,23,18,23,0,0,0,23,5
ENSDART00000138641|ENSDARG00000039652,1,23,19,24,0,0,0,24,5
ENSDART00000138948|ENSDARG00000092003,1,23,19,24,0,0,0,24,5
ENSDART00000139360|ENSDARG00000069654,1,23,19,24,0,0,0,24,5
ENSDART00000139703|ENSDARG00000063182,1,21,18,21,0,2,2,23,5
ENSDART00000139871|ENSDARG00000015863,2,22,18,21,1,1,2,23,5
ENSDART00000140086|ENSDARG00000086490,1,23,18,23,0,0,0,23,5
ENSDART00000140213|ENSDARG00000015876,1,23,18,23,0,0,0,23,5
ENSDART00000140356|ENSDARG00000055415,1,23,18,23,0,0,0,23,5
ENSDART00000140632|ENSDARG00000062370,1,21,18,21,0,2,2,23,5
ENSDART00000140798|ENSDARG00000078571,1,23,18,23,0,0,0,23,5
ENSDART00000140922|ENSDARG00000016399,1,23,19,24,0,0,0,24,5
ENSDART00000141278|ENSDARG00000094522,1,20,19,21,0,3,3,24,5
ENSDART00000141684|ENSDARG00000009046,1,23,18,23,0,0,0,23,5
ENSDART00000141699|ENSDARG00000059461,2,23,18,22,1,0,1,23,5
ENSDART00000141705|ENSDARG00000019950,1,23,21,26,0,0,0,26,5
ENSDART00000141787|ENSDARG00000094433,1,23,20,25,0,0,0,25,5
ENSDART00000141941|ENSDARG00000040123,1,23,18,23,0,0,0,23,5
ENSDART00000141981|ENSDARG00000094738,1,23,18,23,0,0,0,23,5
ENSDART00000142287|ENSDARG00000071251,1,23,19,24,0,0,0,24,5
ENSDART00000142718|ENSDARG00000053624,1,23,21,26,0,0,0,26,5
ENSDART00000143005|ENSDARG00000008976,1,23,20,25,0,0,0,25,5
ENSDART00000143124|ENSDARG00000093331,1,22,18,22,0,1,1,23,5
ENSDART00000143265|ENSDARG00000056764,1,23,18,23,0,0,0,23,5
ENSDART00000143609|ENSDARG00000093797,1,23,18,23,0,0,0,23,5
ENSDART00000143663|ENSDARG00000019945,2,23,19,23,1,0,1,24,5
ENSDART00000143909|ENSDARG00000059900,1,22,18,22,0,1,1,23,5
ENSDART00000143963|ENSDARG00000063299,1,23,18,23,0,0,0,23,5
ENSDART00000144231|ENSDARG00000095041,1,23,18,23,0,0,0,23,5
ENSDART00000144282|ENSDARG00000079473,1,23,21,26,0,0,0,26,5
ENSDART00000144318|ENSDARG00000004932,1,23,18,23,0,0,0,23,5
ENSDART00000144532|ENSDARG00000030155,1,23,19,24,0,0,0,24,5
ENSDART00000144672|ENSDARG00000005606,1,22,19,23,0,1,1,24,5
ENSDART00000144801|ENSDARG00000079625,2,23,18,22,1,0,1,23,5
ENSDART00000145466|ENSDARG00000039729,2,23,18,22,1,0,1,23,5
ENSDART00000145544|ENSDARG00000079031,1,21,18,21,0,2,2,23,5
ENSDART00000145778|ENSDARG00000006200,1,23,18,23,0,0,0,23,5
ENSDART00000146061|ENSDARG00000059046,1,23,18,23,0,0,0,23,5
ENSDART00000147778|ENSDARG00000004132,1,23,18,23,0,0,0,23,5
ENSDART00000147835|ENSDARG00000020080,1,23,18,23,0,0,0,23,5
ENSDART00000148278|ENSDARG00000030844,2,23,18,22,1,0,1,23,5
ENSDART00000148701|ENSDARG00000005479,1,23,18,23,0,0,0,23,5
ENSDART00000148789|ENSDARG00000074617,1,23,21,26,0,0,0,26,5
ENSDART00000149061|ENSDARG00000095974,1,23,19,24,0,0,0,24,5
ENSDART00000149245|ENSDARG00000012946,1,23,18,23,0,0,0,23,5
ENSDART00000149411|ENSDARG00000060862,1,23,19,24,0,0,0,24,5
ENSDART00000149823|ENSDARG00000063295,1,23,18,23,0,0,0,23,5
ENSDART00000149969|ENSDARG00000021086,1,23,18,23,0,0,0,23,5
ENSDART00000151737|ENSDARG00000040004,1,23,19,24,0,0,0,24,5
ENSDART00000152097|ENSDARG00000056888,1,23,18,23,0,0,0,23,5
ENSDART00000153111|ENSDARG00000076229,1,23,19,24,0,0,0,24,5
ENSDART00000153456|ENSDARG00000076229,1,23,19,24,0,0,0,24,5
ENSDART00000153657|ENSDARG00000063711,1,22,19,22,0,1,1,23,4
ENSDART00000153949|ENSDARG00000013240,1,23,19,24,0,0,0,24,5
ENSDART00000154512|ENSDARG00000097496,1,23,23,23,0,0,0,23,0
ENSDART00000154577|ENSDARG00000012184,1,23,18,23,0,0,0,23,5
ENSDART00000154638|ENSDARG00000015016,1,23,18,23,0,0,0,23,5
ENSDART00000155000|ENSDARG00000097031,1,23,18,23,0,0,0,23,5
ENSDART00000155574|ENSDARG00000089050,1,23,18,23,0,0,0,23,5
ENSDART00000155838|ENSDARG00000075556,1,23,19,24,0,0,0,24,5
ENSDART00000156049|ENSDARG00000088440,1,23,19,24,0,0,0,24,5
ENSDART00000156174|ENSDARG00000088789,1,23,18,23,0,0,0,23,5
ENSDART00000156225|ENSDARG00000058994,2,23,18,22,1,0,1,23,5
ENSDART00000156336|ENSDARG00000097496,1,23,23,23,0,0,0,23,0
ENSDART00000156460|ENSDARG00000053190,1,23,20,24,0,0,0,24,4
ENSDART00000156606|ENSDARG00000097465,1,23,18,23,0,0,0,23,5
ENSDART00000156640|ENSDARG00000039309,1,23,18,23,0,0,0,23,5
ENSDART00000156769|ENSDARG00000079994,1,23,18,23,0,0,0,23,5
ENSDART00000157219|ENSDARG00000097399,1,23,19,24,0,0,0,24,5
ENSDART00000157805|ENSDARG00000105074,1,23,18,23,0,0,0,23,5
ENSDART00000158213|ENSDARG00000055678,1,23,18,23,0,0,0,23,5
ENSDART00000158284|ENSDARG00000101886,1,23,19,23,0,0,0,23,4
ENSDART00000158633|ENSDARG00000099375,2,23,19,23,1,0,1,24,5
ENSDART00000158826|ENSDARG00000101063,1,23,19,24,0,0,0,24,5
ENSDART00000158844|ENSDARG00000005606,1,22,19,23,0,1,1,24,5
ENSDART00000159213|ENSDARG00000116246,1,23,19,24,0,0,0,24,5
ENSDART00000159605|ENSDARG00000104701,1,23,18,23,0,0,0,23,5
ENSDART00000159638|ENSDARG00000103370,1,23,18,23,0,0,0,23,5
ENSDART00000159875|ENSDARG00000068246,1,23,19,23,0,0,0,23,4
ENSDART00000161122|ENSDARG00000089505,1,23,18,23,0,0,0,23,5
ENSDART00000161612|ENSDARG00000099678,1,23,18,23,0,0,0,23,5
ENSDART00000162235|ENSDARG00000103234,1,22,19,23,0,1,1,24,5
ENSDART00000162367|ENSDARG00000099470,3,23,18,21,2,0,2,23,5
ENSDART00000162930|ENSDARG00000103739,1,23,18,23,0,0,0,23,5
ENSDART00000162949|ENSDARG00000019945,2,23,19,23,1,0,1,24,5
ENSDART00000163354|ENSDARG00000100794,1,23,19,24,0,0,0,24,5
ENSDART00000163978|ENSDARG00000101413,1,23,18,23,0,0,0,23,5
ENSDART00000164218|ENSDARG00000079994,1,23,18,23,0,0,0,23,5
ENSDART00000164321|ENSDARG00000074684,1,22,18,22,0,1,1,23,5
ENSDART00000164635|ENSDARG00000099903,1,23,18,23,0,0,0,23,5
ENSDART00000164754|ENSDARG00000098779,2,23,18,22,1,0,1,23,5
ENSDART00000164914|ENSDARG00000060671,1,23,18,23,0,0,0,23,5
ENSDART00000164988|ENSDARG00000089505,1,23,18,23,0,0,0,23,5
ENSDART00000165541|ENSDARG00000104701,1,23,18,23,0,0,0,23,5
ENSDART00000165769|ENSDARG00000099375,2,23,19,23,1,0,1,24,5
ENSDART00000165932|ENSDARG00000058606,2,23,20,22,1,0,1,23,3
ENSDART00000165987|ENSDARG00000101858,1,23,20,24,0,0,0,24,4
ENSDART00000167391|ENSDARG00000104295,2,23,18,22,1,0,1,23,5
ENSDART00000167580|ENSDARG00000104701,1,23,18,23,0,0,0,23,5
ENSDART00000167915|ENSDARG00000103370,1,23,18,23,0,0,0,23,5
ENSDART00000168131|ENSDARG00000101358,2,23,19,22,1,0,1,23,4
ENSDART00000168422|ENSDARG00000077605,1,22,18,22,0,1,1,23,5
ENSDART00000168452|ENSDARG00000099554,1,23,19,24,0,0,0,24,5
ENSDART00000168600|ENSDARG00000017901,1,21,18,21,0,2,2,23,5
ENSDART00000168621|ENSDARG00000101050,1,23,18,23,0,0,0,23,5
ENSDART00000169317|ENSDARG00000103409,1,23,18,23,0,0,0,23,5
ENSDART00000170640|ENSDARG00000104235,2,23,18,22,1,0,1,23,5
ENSDART00000170680|ENSDARG00000019945,2,23,19,23,1,0,1,24,5
ENSDART00000170729|ENSDARG00000100797,1,23,20,25,0,0,0,25,5
ENSDART00000170778|ENSDARG00000101413,1,23,18,23,0,0,0,23,5
ENSDART00000170997|ENSDARG00000099738,1,23,19,23,0,0,0,23,4
ENSDART00000171244|ENSDARG00000098955,1,23,18,23,0,0,0,23,5
ENSDART00000171287|ENSDARG00000099375,2,23,19,23,1,0,1,24,5
ENSDART00000171408|ENSDARG00000104384,1,22,18,22,0,1,1,23,5
ENSDART00000172573|ENSDARG00000004260,1,23,18,23,0,0,0,23,5
ENSDART00000172810|ENSDARG00000061585,1,23,18,23,0,0,0,23,5
ENSDART00000172985|ENSDARG00000061585,1,23,18,23,0,0,0,23,5
ENSDART00000173149|ENSDARG00000098175,1,23,20,25,0,0,0,25,5
ENSDART00000173151|ENSDARG00000077934,1,23,19,24,0,0,0,24,5
ENSDART00000173211|ENSDARG00000101050,1,23,18,23,0,0,0,23,5
ENSDART00000173219|ENSDARG00000077215,1,23,20,24,0,0,0,24,4
ENSDART00000173761|ENSDARG00000076443,1,23,19,24,0,0,0,24,5
ENSDART00000174232|ENSDARG00000094709,2,23,18,22,1,0,1,23,5
ENSDART00000174773|ENSDARG00000061215,1,23,19,24,0,0,0,24,5
ENSDART00000174974|ENSDARG00000095704,1,23,18,23,0,0,0,23,5
ENSDART00000175268|ENSDARG00000106564,1,23,18,23,0,0,0,23,5
ENSDART00000175588|ENSDARG00000078890,1,23,20,25,0,0,0,25,5
ENSDART00000175747|ENSDARG00000069654,1,23,19,24,0,0,0,24,5
ENSDART00000178505|ENSDARG00000090421,1,23,18,23,0,0,0,23,5
ENSDART00000178951|ENSDARG00000011998,1,23,18,23,0,0,0,23,5
ENSDART00000179777|ENSDARG00000079473,1,23,21,26,0,0,0,26,5
ENSDART00000179816|ENSDARG00000006200,1,23,18,23,0,0,0,23,5
ENSDART00000179934|ENSDARG00000114395,4,23,18,20,3,0,3,23,5
ENSDART00000180372|ENSDARG00000070787,1,23,19,24,0,0,0,24,5
ENSDART00000180899|ENSDARG00000115891,4,23,18,20,3,0,3,23,5
ENSDART00000181016|ENSDARG00000039756,1,23,18,23,0,0,0,23,5
ENSDART00000181179|ENSDARG00000025032,1,22,18,22,0,1,1,23,5
ENSDART00000181242|ENSDARG00000067997,1,23,20,25,0,0,0,25,5
