Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000002128|ENSDARG00000009215,1,23,20,25,0,0,0,25,5
ENSDART00000006449|ENSDARG00000007739,2,23,18,22,1,0,1,23,5
ENSDART00000008326|ENSDARG00000016856,1,23,19,23,0,0,0,23,4
ENSDART00000009499|ENSDARG00000026225,1,23,18,23,0,0,0,23,5
ENSDART00000009642|ENSDARG00000018643,1,23,18,23,0,0,0,23,5
ENSDART00000010081|ENSDARG00000009250,1,23,18,23,0,0,0,23,5
ENSDART00000012807|ENSDARG00000040290,1,23,18,23,0,0,0,23,5
ENSDART00000013394|ENSDARG00000019732,1,23,18,23,0,0,0,23,5
ENSDART00000016604|ENSDARG00000014031,1,23,18,23,0,0,0,23,5
ENSDART00000017966|ENSDARG00000008014,1,23,19,23,0,0,0,23,4
ENSDART00000019353|ENSDARG00000032496,1,23,18,23,0,0,0,23,5
ENSDART00000022840|ENSDARG00000036359,1,23,19,24,0,0,0,24,5
ENSDART00000033947|ENSDARG00000006602,1,23,18,23,0,0,0,23,5
ENSDART00000033970|ENSDARG00000009549,1,23,19,23,0,0,0,23,4
ENSDART00000038730|ENSDARG00000043799,1,23,20,25,0,0,0,25,5
ENSDART00000038780|ENSDARG00000025220,2,23,19,22,1,0,1,23,4
ENSDART00000039828|ENSDARG00000044968,1,23,18,23,0,0,0,23,5
ENSDART00000041564|ENSDARG00000023683,1,23,19,24,0,0,0,24,5
ENSDART00000043774|ENSDARG00000024124,1,23,23,23,0,0,0,23,0
ENSDART00000045894|ENSDARG00000018891,1,23,19,24,0,0,0,24,5
ENSDART00000047212|ENSDARG00000028971,1,23,19,24,0,0,0,24,5
ENSDART00000048828|ENSDARG00000001870,2,23,18,22,1,0,1,23,5
ENSDART00000048871|ENSDARG00000033140,1,23,18,23,0,0,0,23,5
ENSDART00000054092|ENSDARG00000037196,1,23,19,24,0,0,0,24,5
ENSDART00000056420|ENSDARG00000038643,1,23,18,23,0,0,0,23,5
ENSDART00000058959|ENSDARG00000097789,1,23,18,23,0,0,0,23,5
ENSDART00000065159|ENSDARG00000044375,1,23,18,23,0,0,0,23,5
ENSDART00000066763|ENSDARG00000045401,1,23,18,23,0,0,0,23,5
ENSDART00000075941|ENSDARG00000053835,1,22,18,22,0,1,1,23,5
ENSDART00000077381|ENSDARG00000055076,1,22,18,22,0,1,1,23,5
ENSDART00000081272|ENSDARG00000058419,2,23,18,22,1,0,1,23,5
ENSDART00000088222|ENSDARG00000061688,1,23,19,23,0,0,0,23,4
ENSDART00000088949|ENSDARG00000061952,2,23,18,22,1,0,1,23,5
ENSDART00000090790|ENSDARG00000062633,1,23,19,24,0,0,0,24,5
ENSDART00000091115|ENSDARG00000062765,1,23,18,23,0,0,0,23,5
ENSDART00000098209|ENSDARG00000068064,1,23,19,24,0,0,0,24,5
ENSDART00000098627|ENSDARG00000068261,1,23,19,23,0,0,0,23,4
ENSDART00000102791|ENSDARG00000039066,2,23,19,23,1,0,1,24,5
ENSDART00000103644|ENSDARG00000007443,1,23,18,23,0,0,0,23,5
ENSDART00000105518|ENSDARG00000071395,1,23,18,23,0,0,0,23,5
ENSDART00000109030|ENSDARG00000077901,1,22,18,22,0,1,1,23,5
ENSDART00000109573|ENSDARG00000077295,1,23,19,24,0,0,0,24,5
ENSDART00000110728|ENSDARG00000077550,2,23,19,22,1,0,1,23,4
ENSDART00000110746|ENSDARG00000077089,1,22,19,23,0,1,1,24,5
ENSDART00000113176|ENSDARG00000077139,1,23,18,23,0,0,0,23,5
ENSDART00000115137|ENSDARG00000074530,1,23,18,23,0,0,0,23,5
ENSDART00000115679|ENSDARG00000083417,1,23,19,24,0,0,0,24,5
ENSDART00000121821|ENSDARG00000045401,1,23,18,23,0,0,0,23,5
ENSDART00000122286|ENSDARG00000088160,1,22,19,23,0,1,1,24,5
ENSDART00000122663|ENSDARG00000025220,2,23,19,22,1,0,1,23,4
ENSDART00000123457|ENSDARG00000087162,1,23,18,23,0,0,0,23,5
ENSDART00000124167|ENSDARG00000044968,1,23,18,23,0,0,0,23,5
ENSDART00000124298|ENSDARG00000087688,1,23,21,25,0,0,0,25,4
ENSDART00000126474|ENSDARG00000089908,1,22,20,23,0,1,1,24,4
ENSDART00000129911|ENSDARG00000039066,2,23,19,23,1,0,1,24,5
ENSDART00000131898|ENSDARG00000008014,1,23,19,23,0,0,0,23,4
ENSDART00000132727|ENSDARG00000069249,1,23,20,23,0,0,0,23,3
ENSDART00000133469|ENSDARG00000027353,1,23,19,24,0,0,0,24,5
ENSDART00000134143|ENSDARG00000008014,1,23,19,23,0,0,0,23,4
ENSDART00000134151|ENSDARG00000023683,1,23,19,24,0,0,0,24,5
ENSDART00000134587|ENSDARG00000011510,1,22,18,22,0,1,1,23,5
ENSDART00000135303|ENSDARG00000079542,1,23,20,25,0,0,0,25,5
ENSDART00000136094|ENSDARG00000094389,1,23,19,24,0,0,0,24,5
ENSDART00000136243|ENSDARG00000036994,1,23,18,23,0,0,0,23,5
ENSDART00000136262|ENSDARG00000014428,1,23,19,24,0,0,0,24,5
ENSDART00000136423|ENSDARG00000068261,1,23,19,23,0,0,0,23,4
ENSDART00000136555|ENSDARG00000017901,1,23,19,24,0,0,0,24,5
ENSDART00000137117|ENSDARG00000034555,1,22,18,22,0,1,1,23,5
ENSDART00000137725|ENSDARG00000028971,1,23,19,24,0,0,0,24,5
ENSDART00000138045|ENSDARG00000062765,1,23,18,23,0,0,0,23,5
ENSDART00000141005|ENSDARG00000009839,1,23,18,23,0,0,0,23,5
ENSDART00000141149|ENSDARG00000069766,2,23,18,22,1,0,1,23,5
