Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000004656|ENSDARG00000020187,1,23,18,23,0,0,0,23,5
ENSDART00000004920|ENSDARG00000019941,1,23,19,24,0,0,0,24,5
ENSDART00000009093|ENSDARG00000030824,1,23,18,23,0,0,0,23,5
ENSDART00000019992|ENSDARG00000025275,1,23,18,23,0,0,0,23,5
ENSDART00000023809|ENSDARG00000009471,1,23,19,24,0,0,0,24,5
ENSDART00000029930|ENSDARG00000026109,1,23,18,23,0,0,0,23,5
ENSDART00000030133|ENSDARG00000028321,1,23,18,23,0,0,0,23,5
ENSDART00000039280|ENSDARG00000027589,2,23,19,23,1,0,1,24,5
ENSDART00000039660|ENSDARG00000019353,1,23,18,23,0,0,0,23,5
ENSDART00000049291|ENSDARG00000032737,1,23,19,24,0,0,0,24,5
ENSDART00000055541|ENSDARG00000038099,1,21,18,21,0,2,2,23,5
ENSDART00000058502|ENSDARG00000039987,1,23,19,24,0,0,0,24,5
ENSDART00000058504|ENSDARG00000086739,1,23,18,23,0,0,0,23,5
ENSDART00000059135|ENSDARG00000040396,2,23,18,22,1,0,1,23,5
ENSDART00000063800|ENSDARG00000043457,1,21,18,21,0,2,2,23,5
ENSDART00000065325|ENSDARG00000044484,1,23,21,25,0,0,0,25,4
ENSDART00000065337|ENSDARG00000044491,1,23,20,25,0,0,0,25,5
ENSDART00000087565|ENSDARG00000061405,1,23,20,25,0,0,0,25,5
ENSDART00000102504|ENSDARG00000070052,1,23,18,23,0,0,0,23,5
ENSDART00000103463|ENSDARG00000070477,2,23,19,23,1,0,1,24,5
ENSDART00000104315|ENSDARG00000070830,1,23,19,24,0,0,0,24,5
ENSDART00000104969|ENSDARG00000071143,1,23,18,23,0,0,0,23,5
ENSDART00000105232|ENSDARG00000063295,1,23,18,23,0,0,0,23,5
ENSDART00000108739|ENSDARG00000079987,1,23,18,23,0,0,0,23,5
ENSDART00000112895|ENSDARG00000078657,1,22,19,23,0,1,1,24,5
ENSDART00000112926|ENSDARG00000075694,1,23,18,23,0,0,0,23,5
ENSDART00000114662|ENSDARG00000079983,1,23,18,23,0,0,0,23,5
ENSDART00000122645|ENSDARG00000019941,1,23,19,24,0,0,0,24,5
ENSDART00000124497|ENSDARG00000070052,1,23,18,23,0,0,0,23,5
ENSDART00000127037|ENSDARG00000087641,1,23,19,24,0,0,0,24,5
ENSDART00000130789|ENSDARG00000095627,1,23,18,23,0,0,0,23,5
ENSDART00000131347|ENSDARG00000026109,1,23,18,23,0,0,0,23,5
ENSDART00000133642|ENSDARG00000040024,1,23,19,24,0,0,0,24,5
ENSDART00000134097|ENSDARG00000009471,1,23,19,24,0,0,0,24,5
ENSDART00000134292|ENSDARG00000021154,1,23,18,23,0,0,0,23,5
