Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000000250|ENSDARG00000000241,1,23,18,23,0,0,0,23,5
ENSDART00000005158|ENSDARG00000017525,1,23,18,23,0,0,0,23,5
ENSDART00000006343|ENSDARG00000006494,1,23,20,25,0,0,0,25,5
ENSDART00000010846|ENSDARG00000024588,1,23,18,23,0,0,0,23,5
ENSDART00000011082|ENSDARG00000012499,1,23,18,23,0,0,0,23,5
ENSDART00000020204|ENSDARG00000018459,1,22,18,22,0,1,1,23,5
ENSDART00000024639|ENSDARG00000005026,1,23,19,23,0,0,0,23,4
ENSDART00000026578|ENSDARG00000028198,1,23,18,23,0,0,0,23,5
ENSDART00000028297|ENSDARG00000089159,1,23,18,23,0,0,0,23,5
ENSDART00000041811|ENSDARG00000017220,1,23,19,24,0,0,0,24,5
ENSDART00000041965|ENSDARG00000045522,1,23,18,23,0,0,0,23,5
ENSDART00000042895|ENSDARG00000005112,1,23,19,24,0,0,0,24,5
ENSDART00000042963|ENSDARG00000034375,1,23,19,24,0,0,0,24,5
ENSDART00000056901|ENSDARG00000038981,1,23,19,23,0,0,0,23,4
ENSDART00000065361|ENSDARG00000044511,1,23,18,23,0,0,0,23,5
ENSDART00000065868|ENSDARG00000044813,1,23,19,24,0,0,0,24,5
ENSDART00000066943|ENSDARG00000088524,1,23,18,23,0,0,0,23,5
ENSDART00000091595|ENSDARG00000062965,1,23,20,25,0,0,0,25,5
ENSDART00000091644|ENSDARG00000062991,1,23,19,24,0,0,0,24,5
ENSDART00000092435|ENSDARG00000063330,1,23,18,23,0,0,0,23,5
ENSDART00000098072|ENSDARG00000102414,1,23,21,25,0,0,0,25,4
ENSDART00000100737|ENSDARG00000088524,1,23,18,23,0,0,0,23,5
ENSDART00000103455|ENSDARG00000070471,1,23,18,23,0,0,0,23,5
ENSDART00000105387|ENSDARG00000058995,1,23,18,23,0,0,0,23,5
ENSDART00000108647|ENSDARG00000077732,1,23,23,23,0,0,0,23,0
ENSDART00000110964|ENSDARG00000075892,1,23,19,23,0,0,0,23,4
ENSDART00000111388|ENSDARG00000075158,2,22,19,22,1,1,2,24,5
ENSDART00000111862|ENSDARG00000078600,1,23,18,23,0,0,0,23,5
ENSDART00000112028|ENSDARG00000077112,1,23,19,24,0,0,0,24,5
ENSDART00000113345|ENSDARG00000076805,1,23,18,23,0,0,0,23,5
ENSDART00000114248|ENSDARG00000077317,1,23,18,23,0,0,0,23,5
ENSDART00000114423|ENSDARG00000079291,1,23,21,26,0,0,0,26,5
ENSDART00000114857|ENSDARG00000076439,1,23,18,23,0,0,0,23,5
ENSDART00000117626|ENSDARG00000080931,1,23,19,24,0,0,0,24,5
ENSDART00000124689|ENSDARG00000017220,1,23,19,24,0,0,0,24,5
ENSDART00000125865|ENSDARG00000042236,3,23,18,21,2,0,2,23,5
ENSDART00000126823|ENSDARG00000015566,1,23,18,23,0,0,0,23,5
ENSDART00000127594|ENSDARG00000042236,3,23,18,21,2,0,2,23,5
ENSDART00000132609|ENSDARG00000017525,1,23,18,23,0,0,0,23,5
ENSDART00000133425|ENSDARG00000045522,1,23,18,23,0,0,0,23,5
ENSDART00000133720|ENSDARG00000068749,1,23,18,23,0,0,0,23,5
ENSDART00000133732|ENSDARG00000057148,1,23,18,23,0,0,0,23,5
ENSDART00000133929|ENSDARG00000089159,1,23,18,23,0,0,0,23,5
ENSDART00000134949|ENSDARG00000094433,1,23,19,24,0,0,0,24,5
ENSDART00000138304|ENSDARG00000095047,1,22,18,22,0,1,1,23,5
ENSDART00000138578|ENSDARG00000021973,1,23,19,24,0,0,0,24,5
ENSDART00000139800|ENSDARG00000024588,1,23,18,23,0,0,0,23,5
ENSDART00000141638|ENSDARG00000076128,1,23,20,24,0,0,0,24,4
ENSDART00000141787|ENSDARG00000094433,1,23,19,24,0,0,0,24,5
ENSDART00000142164|ENSDARG00000041919,1,23,18,23,0,0,0,23,5
ENSDART00000144366|ENSDARG00000057238,1,23,18,23,0,0,0,23,5
ENSDART00000146099|ENSDARG00000069169,1,23,19,24,0,0,0,24,5
ENSDART00000147936|ENSDARG00000075459,1,23,18,23,0,0,0,23,5
ENSDART00000151921|ENSDARG00000015566,1,23,18,23,0,0,0,23,5
ENSDART00000153720|ENSDARG00000041919,1,23,18,23,0,0,0,23,5
ENSDART00000155004|ENSDARG00000076094,1,23,19,24,0,0,0,24,5
ENSDART00000156090|ENSDARG00000077035,1,23,19,24,0,0,0,24,5
ENSDART00000157527|ENSDARG00000105112,1,23,18,23,0,0,0,23,5
ENSDART00000158062|ENSDARG00000100028,1,23,18,23,0,0,0,23,5
ENSDART00000158959|ENSDARG00000103766,1,23,18,23,0,0,0,23,5
ENSDART00000161610|ENSDARG00000099999,1,23,18,23,0,0,0,23,5
ENSDART00000161938|ENSDARG00000100166,1,23,19,24,0,0,0,24,5
ENSDART00000162113|ENSDARG00000098078,1,23,19,24,0,0,0,24,5
ENSDART00000163255|ENSDARG00000102912,1,23,19,23,0,0,0,23,4
ENSDART00000165225|ENSDARG00000101755,1,23,19,24,0,0,0,24,5
ENSDART00000165667|ENSDARG00000099999,1,23,18,23,0,0,0,23,5
ENSDART00000166179|ENSDARG00000103775,1,22,19,23,0,1,1,24,5
ENSDART00000166922|ENSDARG00000077732,1,23,23,23,0,0,0,23,0
ENSDART00000169730|ENSDARG00000098209,1,23,20,25,0,0,0,25,5
ENSDART00000170663|ENSDARG00000100342,1,23,19,24,0,0,0,24,5
ENSDART00000170855|ENSDARG00000057148,1,23,18,23,0,0,0,23,5
ENSDART00000171459|ENSDARG00000104811,2,23,18,22,1,0,1,23,5
ENSDART00000173219|ENSDARG00000077215,1,23,18,23,0,0,0,23,5
ENSDART00000173504|ENSDARG00000105525,1,23,18,23,0,0,0,23,5
