Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000004879|ENSDARG00000003570,1,23,18,23,0,0,0,23,5
ENSDART00000007013|ENSDARG00000008487,1,23,19,24,0,0,0,24,5
ENSDART00000007058|ENSDARG00000036558,1,23,19,24,0,0,0,24,5
ENSDART00000008409|ENSDARG00000016391,1,23,19,24,0,0,0,24,5
ENSDART00000009886|ENSDARG00000008487,1,23,19,24,0,0,0,24,5
ENSDART00000016121|ENSDARG00000039502,1,23,19,24,0,0,0,24,5
ENSDART00000016879|ENSDARG00000010350,1,23,19,23,0,0,0,23,4
ENSDART00000019785|ENSDARG00000103130,1,23,19,24,0,0,0,24,5
ENSDART00000022043|ENSDARG00000014003,1,23,18,23,0,0,0,23,5
ENSDART00000024639|ENSDARG00000005026,1,23,18,23,0,0,0,23,5
ENSDART00000030138|ENSDARG00000015199,1,23,18,23,0,0,0,23,5
ENSDART00000039828|ENSDARG00000044968,1,23,19,24,0,0,0,24,5
ENSDART00000039832|ENSDARG00000034541,2,23,19,23,1,0,1,24,5
ENSDART00000040769|ENSDARG00000033172,1,23,20,25,0,0,0,25,5
ENSDART00000044971|ENSDARG00000009133,3,23,18,21,2,0,2,23,5
ENSDART00000048655|ENSDARG00000029292,3,23,19,22,2,0,2,24,5
ENSDART00000053300|ENSDARG00000036698,1,23,20,25,0,0,0,25,5
ENSDART00000056656|ENSDARG00000038793,1,23,20,25,0,0,0,25,5
ENSDART00000056767|ENSDARG00000038881,1,23,19,24,0,0,0,24,5
ENSDART00000058965|ENSDARG00000040295,1,23,20,25,0,0,0,25,5
ENSDART00000062216|ENSDARG00000042530,1,23,18,23,0,0,0,23,5
ENSDART00000062360|ENSDARG00000042530,1,23,18,23,0,0,0,23,5
ENSDART00000064313|ENSDARG00000043797,1,23,18,23,0,0,0,23,5
ENSDART00000067063|ENSDARG00000055317,1,23,21,23,0,0,0,23,2
ENSDART00000067152|ENSDARG00000094646,1,23,18,23,0,0,0,23,5
ENSDART00000076750|ENSDARG00000054542,1,22,18,22,0,1,1,23,5
ENSDART00000076876|ENSDARG00000054641,2,23,18,22,1,0,1,23,5
ENSDART00000082147|ENSDARG00000101615,1,23,18,23,0,0,0,23,5
ENSDART00000082327|ENSDARG00000059259,1,23,18,23,0,0,0,23,5
ENSDART00000083569|ENSDARG00000059815,1,23,19,24,0,0,0,24,5
ENSDART00000087002|ENSDARG00000061191,1,23,20,25,0,0,0,25,5
ENSDART00000087680|ENSDARG00000044281,1,23,18,23,0,0,0,23,5
ENSDART00000092078|ENSDARG00000063182,1,23,18,23,0,0,0,23,5
ENSDART00000097295|ENSDARG00000036558,1,23,19,24,0,0,0,24,5
ENSDART00000099972|ENSDARG00000092381,1,23,19,24,0,0,0,24,5
ENSDART00000100022|ENSDARG00000068995,1,23,18,23,0,0,0,23,5
ENSDART00000102903|ENSDARG00000008487,1,23,19,24,0,0,0,24,5
ENSDART00000104703|ENSDARG00000019299,2,23,19,23,1,0,1,24,5
ENSDART00000108647|ENSDARG00000077732,1,23,23,23,0,0,0,23,0
ENSDART00000109276|ENSDARG00000079613,2,23,19,22,1,0,1,23,4
ENSDART00000110075|ENSDARG00000061191,1,23,20,25,0,0,0,25,5
ENSDART00000110770|ENSDARG00000073841,1,23,19,24,0,0,0,24,5
ENSDART00000111174|ENSDARG00000075626,1,23,18,23,0,0,0,23,5
ENSDART00000111837|ENSDARG00000075034,1,23,18,23,0,0,0,23,5
ENSDART00000113722|ENSDARG00000040295,1,23,20,25,0,0,0,25,5
ENSDART00000115278|ENSDARG00000073896,3,23,19,22,2,0,2,24,5
ENSDART00000115848|ENSDARG00000082920,1,23,18,23,0,0,0,23,5
ENSDART00000121462|ENSDARG00000091560,1,23,18,23,0,0,0,23,5
ENSDART00000122002|ENSDARG00000005026,1,23,18,23,0,0,0,23,5
ENSDART00000123935|ENSDARG00000044281,1,23,18,23,0,0,0,23,5
ENSDART00000124167|ENSDARG00000044968,1,23,19,24,0,0,0,24,5
ENSDART00000124384|ENSDARG00000090654,1,22,19,23,0,1,1,24,5
ENSDART00000124559|ENSDARG00000090664,1,23,20,25,0,0,0,25,5
ENSDART00000125555|ENSDARG00000042530,1,23,18,23,0,0,0,23,5
ENSDART00000126518|ENSDARG00000008487,1,23,19,24,0,0,0,24,5
ENSDART00000127037|ENSDARG00000087641,1,23,18,23,0,0,0,23,5
ENSDART00000127383|ENSDARG00000014003,1,23,18,23,0,0,0,23,5
ENSDART00000127578|ENSDARG00000024416,1,23,19,24,0,0,0,24,5
ENSDART00000128726|ENSDARG00000039502,1,23,19,24,0,0,0,24,5
ENSDART00000129441|ENSDARG00000044281,1,23,18,23,0,0,0,23,5
ENSDART00000130434|ENSDARG00000036558,1,23,19,24,0,0,0,24,5
ENSDART00000131126|ENSDARG00000070864,1,23,18,23,0,0,0,23,5
ENSDART00000131613|ENSDARG00000029292,3,23,19,22,2,0,2,24,5
ENSDART00000131744|ENSDARG00000008487,1,23,19,24,0,0,0,24,5
ENSDART00000132083|ENSDARG00000009885,1,23,19,24,0,0,0,24,5
ENSDART00000132336|ENSDARG00000019299,2,23,19,23,1,0,1,24,5
ENSDART00000133484|ENSDARG00000040295,1,23,20,25,0,0,0,25,5
ENSDART00000135060|ENSDARG00000057927,1,23,18,23,0,0,0,23,5
ENSDART00000135493|ENSDARG00000073696,1,23,19,24,0,0,0,24,5
ENSDART00000135655|ENSDARG00000093022,1,23,18,23,0,0,0,23,5
ENSDART00000137508|ENSDARG00000015199,1,23,18,23,0,0,0,23,5
ENSDART00000139703|ENSDARG00000063182,1,23,18,23,0,0,0,23,5
ENSDART00000140193|ENSDARG00000042270,1,23,18,23,0,0,0,23,5
ENSDART00000140961|ENSDARG00000093125,1,23,19,24,0,0,0,24,5
ENSDART00000141463|ENSDARG00000094380,1,23,18,23,0,0,0,23,5
ENSDART00000143923|ENSDARG00000042530,1,23,18,23,0,0,0,23,5
ENSDART00000145069|ENSDARG00000094646,1,23,18,23,0,0,0,23,5
ENSDART00000146077|ENSDARG00000040295,1,23,20,25,0,0,0,25,5
ENSDART00000149259|ENSDARG00000036186,1,23,21,25,0,0,0,25,4
ENSDART00000149351|ENSDARG00000033662,1,23,19,24,0,0,0,24,5
ENSDART00000149422|ENSDARG00000095861,1,23,20,24,0,0,0,24,4
ENSDART00000149658|ENSDARG00000036186,1,23,21,25,0,0,0,25,4
