Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000002851|ENSDARG00000018111,1,23,18,23,0,0,0,23,5
ENSDART00000003428|ENSDARG00000015524,1,23,23,23,0,0,0,23,0
ENSDART00000004277|ENSDARG00000036279,1,23,18,23,0,0,0,23,5
ENSDART00000015159|ENSDARG00000020845,1,23,19,24,0,0,0,24,5
ENSDART00000015761|ENSDARG00000020079,1,23,19,23,0,0,0,23,4
ENSDART00000015786|ENSDARG00000017058,1,23,18,23,0,0,0,23,5
ENSDART00000025926|ENSDARG00000019601,2,23,19,22,1,0,1,23,4
ENSDART00000038118|ENSDARG00000027907,1,22,18,22,0,1,1,23,5
ENSDART00000044574|ENSDARG00000041609,1,22,18,22,0,1,1,23,5
ENSDART00000048103|ENSDARG00000030933,1,23,18,23,0,0,0,23,5
ENSDART00000061334|ENSDARG00000041870,1,23,19,24,0,0,0,24,5
ENSDART00000061358|ENSDARG00000041873,1,22,18,22,0,1,1,23,5
ENSDART00000061547|ENSDARG00000042861,2,23,18,22,1,0,1,23,5
ENSDART00000062907|ENSDARG00000042861,2,23,18,22,1,0,1,23,5
ENSDART00000063005|ENSDARG00000042922,2,22,18,21,1,1,2,23,5
ENSDART00000065125|ENSDARG00000058231,1,23,18,23,0,0,0,23,5
ENSDART00000066721|ENSDARG00000045372,1,23,19,24,0,0,0,24,5
ENSDART00000076527|ENSDARG00000032155,1,23,19,24,0,0,0,24,5
ENSDART00000077453|ENSDARG00000055128,1,23,18,23,0,0,0,23,5
ENSDART00000077462|ENSDARG00000018534,2,23,18,22,1,0,1,23,5
ENSDART00000079046|ENSDARG00000056530,1,23,19,24,0,0,0,24,5
ENSDART00000079711|ENSDARG00000057110,1,22,19,23,0,1,1,24,5
ENSDART00000089564|ENSDARG00000062174,3,22,19,21,2,1,3,24,5
ENSDART00000089577|ENSDARG00000062174,3,22,19,21,2,1,3,24,5
ENSDART00000090837|ENSDARG00000062651,1,23,18,23,0,0,0,23,5
ENSDART00000102994|ENSDARG00000037919,1,23,18,23,0,0,0,23,5
ENSDART00000109340|ENSDARG00000015524,1,23,23,23,0,0,0,23,0
