Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000001444|ENSDARG00000001313,1,23,19,24,0,0,0,24,5
ENSDART00000002095|ENSDARG00000018956,1,23,19,24,0,0,0,24,5
ENSDART00000005145|ENSDARG00000004823,2,23,19,23,1,0,1,24,5
ENSDART00000007487|ENSDARG00000003132,2,23,20,24,1,0,1,25,5
ENSDART00000009343|ENSDARG00000014101,1,22,19,23,0,1,1,24,5
ENSDART00000013676|ENSDARG00000075543,1,23,21,26,0,0,0,26,5
ENSDART00000025877|ENSDARG00000003927,1,23,18,23,0,0,0,23,5
ENSDART00000033762|ENSDARG00000024631,1,23,18,23,0,0,0,23,5
ENSDART00000034432|ENSDARG00000026335,1,23,20,25,0,0,0,25,5
ENSDART00000036605|ENSDARG00000076718,1,22,18,22,0,1,1,23,5
ENSDART00000042082|ENSDARG00000033840,2,22,19,21,1,1,2,23,4
ENSDART00000059126|ENSDARG00000014975,1,22,18,22,0,1,1,23,5
ENSDART00000059872|ENSDARG00000068916,1,23,18,23,0,0,0,23,5
ENSDART00000060861|ENSDARG00000005453,1,23,18,23,0,0,0,23,5
ENSDART00000067030|ENSDARG00000027310,1,23,19,24,0,0,0,24,5
ENSDART00000073440|ENSDARG00000051762,1,23,19,23,0,0,0,23,4
ENSDART00000074682|ENSDARG00000052779,1,23,18,23,0,0,0,23,5
ENSDART00000076650|ENSDARG00000054458,1,23,18,23,0,0,0,23,5
ENSDART00000076749|ENSDARG00000054543,1,23,19,24,0,0,0,24,5
ENSDART00000083389|ENSDARG00000059751,1,23,18,23,0,0,0,23,5
ENSDART00000083778|ENSDARG00000059887,1,22,18,22,0,1,1,23,5
ENSDART00000084834|ENSDARG00000060309,1,23,19,24,0,0,0,24,5
ENSDART00000088484|ENSDARG00000061764,3,23,18,21,2,0,2,23,5
ENSDART00000088648|ENSDARG00000061862,1,23,19,23,0,0,0,23,4
ENSDART00000089066|ENSDARG00000061986,1,23,19,24,0,0,0,24,5
ENSDART00000089108|ENSDARG00000078179,1,23,19,24,0,0,0,24,5
ENSDART00000089953|ENSDARG00000062315,1,23,18,23,0,0,0,23,5
ENSDART00000091901|ENSDARG00000063100,2,23,18,22,1,0,1,23,5
ENSDART00000093365|ENSDARG00000069765,1,23,18,23,0,0,0,23,5
ENSDART00000098108|ENSDARG00000044501,1,23,19,24,0,0,0,24,5
ENSDART00000098263|ENSDARG00000021209,1,22,18,22,0,1,1,23,5
ENSDART00000098307|ENSDARG00000004594,1,23,18,23,0,0,0,23,5
ENSDART00000098527|ENSDARG00000021859,1,23,19,24,0,0,0,24,5
ENSDART00000101085|ENSDARG00000056679,1,23,18,23,0,0,0,23,5
ENSDART00000101404|ENSDARG00000069594,1,23,18,23,0,0,0,23,5
ENSDART00000102239|ENSDARG00000069957,1,23,18,23,0,0,0,23,5
ENSDART00000104444|ENSDARG00000054458,1,23,18,23,0,0,0,23,5
ENSDART00000106627|ENSDARG00000069957,1,23,18,23,0,0,0,23,5
ENSDART00000108701|ENSDARG00000079293,1,23,19,24,0,0,0,24,5
ENSDART00000108816|ENSDARG00000074031,1,23,18,23,0,0,0,23,5
ENSDART00000109753|ENSDARG00000079161,1,22,19,23,0,1,1,24,5
ENSDART00000111435|ENSDARG00000075139,1,23,18,23,0,0,0,23,5
ENSDART00000113020|ENSDARG00000076928,1,23,19,24,0,0,0,24,5
ENSDART00000113066|ENSDARG00000079624,1,23,19,24,0,0,0,24,5
ENSDART00000114268|ENSDARG00000113315,1,23,18,23,0,0,0,23,5
ENSDART00000115077|ENSDARG00000079035,1,23,18,23,0,0,0,23,5
ENSDART00000115375|ENSDARG00000074365,1,23,18,23,0,0,0,23,5
ENSDART00000115394|ENSDARG00000079187,1,22,18,22,0,1,1,23,5
ENSDART00000115938|ENSDARG00000081749,1,23,18,23,0,0,0,23,5
ENSDART00000118065|ENSDARG00000080170,1,23,18,23,0,0,0,23,5
ENSDART00000120191|ENSDARG00000084791,1,23,18,23,0,0,0,23,5
ENSDART00000123007|ENSDARG00000087392,1,22,19,23,0,1,1,24,5
ENSDART00000125309|ENSDARG00000016664,1,23,19,24,0,0,0,24,5
ENSDART00000126100|ENSDARG00000090767,1,23,18,23,0,0,0,23,5
ENSDART00000126705|ENSDARG00000090697,1,23,19,24,0,0,0,24,5
ENSDART00000127184|ENSDARG00000079161,1,22,19,23,0,1,1,24,5
ENSDART00000131040|ENSDARG00000097281,1,23,18,23,0,0,0,23,5
ENSDART00000131614|ENSDARG00000061952,1,23,18,23,0,0,0,23,5
ENSDART00000131837|ENSDARG00000075543,1,23,21,26,0,0,0,26,5
ENSDART00000132800|ENSDARG00000035655,1,22,19,23,0,1,1,24,5
ENSDART00000134601|ENSDARG00000026180,2,23,19,23,1,0,1,24,5
ENSDART00000134614|ENSDARG00000021209,1,22,18,22,0,1,1,23,5
ENSDART00000135192|ENSDARG00000004748,1,23,19,24,0,0,0,24,5
ENSDART00000136806|ENSDARG00000021859,1,23,19,24,0,0,0,24,5
ENSDART00000137922|ENSDARG00000079575,1,23,18,23,0,0,0,23,5
ENSDART00000139094|ENSDARG00000052779,1,23,18,23,0,0,0,23,5
ENSDART00000139196|ENSDARG00000062024,1,23,20,25,0,0,0,25,5
ENSDART00000140684|ENSDARG00000090697,1,23,19,24,0,0,0,24,5
ENSDART00000140917|ENSDARG00000076718,1,22,18,22,0,1,1,23,5
ENSDART00000141157|ENSDARG00000088168,1,23,18,23,0,0,0,23,5
ENSDART00000141446|ENSDARG00000021193,1,23,18,23,0,0,0,23,5
ENSDART00000141981|ENSDARG00000094738,2,23,19,23,1,0,1,24,5
ENSDART00000142836|ENSDARG00000061741,1,23,19,23,0,0,0,23,4
ENSDART00000143218|ENSDARG00000044441,1,23,18,23,0,0,0,23,5
ENSDART00000143658|ENSDARG00000020284,1,23,18,23,0,0,0,23,5
ENSDART00000143740|ENSDARG00000008849,1,23,18,23,0,0,0,23,5
ENSDART00000143867|ENSDARG00000069765,1,23,18,23,0,0,0,23,5
ENSDART00000145187|ENSDARG00000021859,1,23,19,24,0,0,0,24,5
ENSDART00000145378|ENSDARG00000074031,1,23,18,23,0,0,0,23,5
ENSDART00000146334|ENSDARG00000093446,1,23,18,23,0,0,0,23,5
ENSDART00000146883|ENSDARG00000092778,1,23,18,23,0,0,0,23,5
ENSDART00000147385|ENSDARG00000061699,1,23,20,25,0,0,0,25,5
ENSDART00000147557|ENSDARG00000002353,1,23,23,23,0,0,0,23,0
ENSDART00000147572|ENSDARG00000062469,1,21,18,21,0,2,2,23,5
ENSDART00000149300|ENSDARG00000077377,1,22,18,22,0,1,1,23,5
ENSDART00000149893|ENSDARG00000089271,1,23,20,25,0,0,0,25,5
ENSDART00000150030|ENSDARG00000052322,1,22,18,22,0,1,1,23,5
ENSDART00000150167|ENSDARG00000079187,1,22,18,22,0,1,1,23,5
ENSDART00000150400|ENSDARG00000061986,1,23,19,24,0,0,0,24,5
ENSDART00000150450|ENSDARG00000096001,1,23,19,23,0,0,0,23,4
ENSDART00000150848|ENSDARG00000105689,1,23,18,23,0,0,0,23,5
ENSDART00000151094|ENSDARG00000089578,1,23,19,24,0,0,0,24,5
ENSDART00000151423|ENSDARG00000028521,1,23,18,23,0,0,0,23,5
ENSDART00000151865|ENSDARG00000024631,1,23,18,23,0,0,0,23,5
ENSDART00000152873|ENSDARG00000052626,1,23,18,23,0,0,0,23,5
ENSDART00000152950|ENSDARG00000092719,1,23,18,23,0,0,0,23,5
ENSDART00000153138|ENSDARG00000109626,1,23,18,23,0,0,0,23,5
ENSDART00000153223|ENSDARG00000074150,1,23,18,23,0,0,0,23,5
ENSDART00000153356|ENSDARG00000096706,1,22,19,23,0,1,1,24,5
ENSDART00000153549|ENSDARG00000098032,1,23,18,23,0,0,0,23,5
ENSDART00000153679|ENSDARG00000097086,1,23,18,23,0,0,0,23,5
ENSDART00000153839|ENSDARG00000004594,1,23,18,23,0,0,0,23,5
ENSDART00000153874|ENSDARG00000108987,1,23,18,23,0,0,0,23,5
ENSDART00000153884|ENSDARG00000097812,1,23,18,23,0,0,0,23,5
ENSDART00000153951|ENSDARG00000061862,1,23,19,23,0,0,0,23,4
ENSDART00000154083|ENSDARG00000097134,1,23,18,23,0,0,0,23,5
ENSDART00000154187|ENSDARG00000033840,2,22,19,21,1,1,2,23,4
ENSDART00000154195|ENSDARG00000097394,1,23,18,23,0,0,0,23,5
ENSDART00000154223|ENSDARG00000069594,1,23,18,23,0,0,0,23,5
ENSDART00000154224|ENSDARG00000096828,1,23,18,23,0,0,0,23,5
ENSDART00000154306|ENSDARG00000097657,1,23,18,23,0,0,0,23,5
ENSDART00000154844|ENSDARG00000026335,1,23,20,25,0,0,0,25,5
ENSDART00000154918|ENSDARG00000111799,1,23,18,23,0,0,0,23,5
ENSDART00000155285|ENSDARG00000098027,1,23,18,23,0,0,0,23,5
ENSDART00000155470|ENSDARG00000096856,1,23,18,23,0,0,0,23,5
ENSDART00000155594|ENSDARG00000087249,1,23,18,23,0,0,0,23,5
ENSDART00000155608|ENSDARG00000112960,1,23,18,23,0,0,0,23,5
ENSDART00000155783|ENSDARG00000097255,1,23,18,23,0,0,0,23,5
ENSDART00000155799|ENSDARG00000086223,1,23,18,23,0,0,0,23,5
ENSDART00000155878|ENSDARG00000097125,1,23,18,23,0,0,0,23,5
ENSDART00000156003|ENSDARG00000093143,1,23,19,23,0,0,0,23,4
ENSDART00000156004|ENSDARG00000096706,1,22,19,23,0,1,1,24,5
ENSDART00000156142|ENSDARG00000089622,1,23,20,24,0,0,0,24,4
ENSDART00000156148|ENSDARG00000074365,1,23,18,23,0,0,0,23,5
ENSDART00000156200|ENSDARG00000097281,1,23,18,23,0,0,0,23,5
ENSDART00000156208|ENSDARG00000074507,1,23,19,24,0,0,0,24,5
ENSDART00000156324|ENSDARG00000097152,1,23,18,23,0,0,0,23,5
ENSDART00000156395|ENSDARG00000095708,1,23,18,23,0,0,0,23,5
ENSDART00000156467|ENSDARG00000097130,1,23,18,23,0,0,0,23,5
ENSDART00000156624|ENSDARG00000097442,1,23,18,23,0,0,0,23,5
ENSDART00000156660|ENSDARG00000076584,1,23,18,23,0,0,0,23,5
ENSDART00000156724|ENSDARG00000096901,1,23,18,23,0,0,0,23,5
ENSDART00000156916|ENSDARG00000027310,1,23,19,24,0,0,0,24,5
ENSDART00000156942|ENSDARG00000097551,1,23,18,23,0,0,0,23,5
ENSDART00000157162|ENSDARG00000092507,1,23,18,23,0,0,0,23,5
ENSDART00000157169|ENSDARG00000060309,1,23,19,24,0,0,0,24,5
ENSDART00000157207|ENSDARG00000097620,1,23,18,23,0,0,0,23,5
ENSDART00000157279|ENSDARG00000097180,1,23,18,23,0,0,0,23,5
ENSDART00000157310|ENSDARG00000096941,1,23,18,23,0,0,0,23,5
ENSDART00000157374|ENSDARG00000097481,1,23,18,23,0,0,0,23,5
ENSDART00000157378|ENSDARG00000075139,1,23,18,23,0,0,0,23,5
ENSDART00000157483|ENSDARG00000097255,1,23,18,23,0,0,0,23,5
ENSDART00000157492|ENSDARG00000087249,1,23,18,23,0,0,0,23,5
ENSDART00000158139|ENSDARG00000099782,1,23,18,23,0,0,0,23,5
ENSDART00000158174|ENSDARG00000032285,1,23,18,23,0,0,0,23,5
ENSDART00000158486|ENSDARG00000099664,1,23,18,23,0,0,0,23,5
ENSDART00000158991|ENSDARG00000105834,1,23,18,23,0,0,0,23,5
ENSDART00000159696|ENSDARG00000103840,1,22,18,22,0,1,1,23,5
ENSDART00000159789|ENSDARG00000104208,1,23,19,23,0,0,0,23,4
ENSDART00000159793|ENSDARG00000101859,1,22,18,22,0,1,1,23,5
ENSDART00000160165|ENSDARG00000071424,2,23,19,23,1,0,1,24,5
ENSDART00000160501|ENSDARG00000099464,1,23,20,25,0,0,0,25,5
ENSDART00000160598|ENSDARG00000088168,1,23,18,23,0,0,0,23,5
ENSDART00000160661|ENSDARG00000054458,1,23,18,23,0,0,0,23,5
ENSDART00000160704|ENSDARG00000054458,1,23,18,23,0,0,0,23,5
