Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000005641|ENSDARG00000014018,1,23,18,23,0,0,0,23,5
ENSDART00000007401|ENSDARG00000009493,1,23,18,23,0,0,0,23,5
ENSDART00000008043|ENSDARG00000021137,1,23,19,24,0,0,0,24,5
ENSDART00000008401|ENSDARG00000015970,1,22,18,22,0,1,1,23,5
ENSDART00000009859|ENSDARG00000013653,1,23,18,23,0,0,0,23,5
ENSDART00000014046|ENSDARG00000006719,1,23,19,23,0,0,0,23,4
ENSDART00000017155|ENSDARG00000010423,1,22,18,22,0,1,1,23,5
ENSDART00000020710|ENSDARG00000003069,1,22,18,22,0,1,1,23,5
ENSDART00000025145|ENSDARG00000069114,1,23,18,23,0,0,0,23,5
ENSDART00000033817|ENSDARG00000027046,1,23,18,23,0,0,0,23,5
ENSDART00000035400|ENSDARG00000026048,1,22,18,22,0,1,1,23,5
ENSDART00000036350|ENSDARG00000022730,2,23,18,22,1,0,1,23,5
ENSDART00000039934|ENSDARG00000076754,1,23,18,23,0,0,0,23,5
ENSDART00000042514|ENSDARG00000006420,2,23,19,23,1,0,1,24,5
ENSDART00000047143|ENSDARG00000029480,1,23,20,25,0,0,0,25,5
ENSDART00000050238|ENSDARG00000092233,1,23,21,23,0,0,0,23,2
ENSDART00000052307|ENSDARG00000036028,1,23,19,24,0,0,0,24,5
ENSDART00000052688|ENSDARG00000012694,3,23,19,22,2,0,2,24,5
ENSDART00000056686|ENSDARG00000038822,1,21,18,21,0,2,2,23,5
ENSDART00000061334|ENSDARG00000041870,1,23,19,24,0,0,0,24,5
ENSDART00000062578|ENSDARG00000042661,1,23,19,23,0,0,0,23,4
ENSDART00000074422|ENSDARG00000076118,1,23,18,23,0,0,0,23,5
ENSDART00000077836|ENSDARG00000055479,2,23,18,22,1,0,1,23,5
ENSDART00000078216|ENSDARG00000092419,1,22,20,22,0,1,1,23,3
ENSDART00000078225|ENSDARG00000092126,1,23,21,23,0,0,0,23,2
ENSDART00000082647|ENSDARG00000076486,1,23,19,24,0,0,0,24,5
ENSDART00000089967|ENSDARG00000079295,1,23,19,24,0,0,0,24,5
ENSDART00000090580|ENSDARG00000062538,1,23,18,23,0,0,0,23,5
ENSDART00000092381|ENSDARG00000063299,1,23,19,24,0,0,0,24,5
ENSDART00000092783|ENSDARG00000063474,1,23,19,24,0,0,0,24,5
ENSDART00000099355|ENSDARG00000075977,1,23,18,23,0,0,0,23,5
ENSDART00000100262|ENSDARG00000042661,1,23,19,23,0,0,0,23,4
ENSDART00000101582|ENSDARG00000069681,1,23,18,23,0,0,0,23,5
ENSDART00000102086|ENSDARG00000069888,1,23,18,23,0,0,0,23,5
ENSDART00000108814|ENSDARG00000079985,1,23,19,24,0,0,0,24,5
ENSDART00000109463|ENSDARG00000010423,1,22,18,22,0,1,1,23,5
ENSDART00000111513|ENSDARG00000079869,1,22,19,23,0,1,1,24,5
ENSDART00000121623|ENSDARG00000090770,1,23,18,23,0,0,0,23,5
ENSDART00000122102|ENSDARG00000093864,1,23,19,24,0,0,0,24,5
ENSDART00000124132|ENSDARG00000003991,2,23,18,22,1,0,1,23,5
ENSDART00000125416|ENSDARG00000018765,1,23,20,25,0,0,0,25,5
ENSDART00000128788|ENSDARG00000063574,1,23,18,23,0,0,0,23,5
ENSDART00000129251|ENSDARG00000090447,1,22,18,22,0,1,1,23,5
ENSDART00000129731|ENSDARG00000101245,1,23,18,23,0,0,0,23,5
ENSDART00000130229|ENSDARG00000090219,1,23,18,23,0,0,0,23,5
ENSDART00000132142|ENSDARG00000079295,1,23,19,24,0,0,0,24,5
ENSDART00000135155|ENSDARG00000079869,1,22,19,23,0,1,1,24,5
ENSDART00000135479|ENSDARG00000040198,1,23,18,23,0,0,0,23,5
ENSDART00000135923|ENSDARG00000016999,1,23,18,23,0,0,0,23,5
ENSDART00000136585|ENSDARG00000076754,1,23,18,23,0,0,0,23,5
ENSDART00000136837|ENSDARG00000078429,1,23,21,23,0,0,0,23,2
ENSDART00000137052|ENSDARG00000029480,1,23,20,25,0,0,0,25,5
ENSDART00000138071|ENSDARG00000010423,1,22,18,22,0,1,1,23,5
ENSDART00000138078|ENSDARG00000003991,2,23,18,22,1,0,1,23,5
ENSDART00000138106|ENSDARG00000015970,1,22,18,22,0,1,1,23,5
ENSDART00000140771|ENSDARG00000009493,1,23,18,23,0,0,0,23,5
ENSDART00000142569|ENSDARG00000042232,3,23,18,21,2,0,2,23,5
ENSDART00000143443|ENSDARG00000016825,1,23,23,23,0,0,0,23,0
ENSDART00000143555|ENSDARG00000022730,2,23,18,22,1,0,1,23,5
ENSDART00000145304|ENSDARG00000092381,1,23,19,24,0,0,0,24,5
ENSDART00000145396|ENSDARG00000070479,1,23,18,23,0,0,0,23,5
ENSDART00000145413|ENSDARG00000071772,1,23,19,24,0,0,0,24,5
ENSDART00000145616|ENSDARG00000003544,1,23,18,23,0,0,0,23,5
ENSDART00000149024|ENSDARG00000003069,1,22,18,22,0,1,1,23,5
ENSDART00000154765|ENSDARG00000075977,1,23,18,23,0,0,0,23,5
ENSDART00000155229|ENSDARG00000059348,1,23,18,23,0,0,0,23,5
ENSDART00000155248|ENSDARG00000089951,1,23,18,23,0,0,0,23,5
ENSDART00000155949|ENSDARG00000076508,1,23,18,23,0,0,0,23,5
ENSDART00000156509|ENSDARG00000042815,1,23,18,23,0,0,0,23,5
ENSDART00000156822|ENSDARG00000076118,1,23,18,23,0,0,0,23,5
ENSDART00000159218|ENSDARG00000076486,1,23,19,24,0,0,0,24,5
ENSDART00000159608|ENSDARG00000040198,1,23,18,23,0,0,0,23,5
ENSDART00000159686|ENSDARG00000069114,1,23,18,23,0,0,0,23,5
ENSDART00000160284|ENSDARG00000098880,1,23,19,24,0,0,0,24,5
ENSDART00000160679|ENSDARG00000101393,1,23,18,23,0,0,0,23,5
ENSDART00000161652|ENSDARG00000103743,1,23,18,23,0,0,0,23,5
ENSDART00000164351|ENSDARG00000090447,1,22,18,22,0,1,1,23,5
ENSDART00000164976|ENSDARG00000006719,1,23,19,23,0,0,0,23,4
ENSDART00000167516|ENSDARG00000104955,1,23,19,24,0,0,0,24,5
ENSDART00000171198|ENSDARG00000101393,1,23,18,23,0,0,0,23,5
ENSDART00000171704|ENSDARG00000101008,1,23,19,24,0,0,0,24,5
ENSDART00000174091|ENSDARG00000105690,1,23,21,25,0,0,0,25,4
ENSDART00000178523|ENSDARG00000040198,1,23,18,23,0,0,0,23,5
ENSDART00000179634|ENSDARG00000037002,1,23,18,23,0,0,0,23,5
ENSDART00000182024|ENSDARG00000098880,1,23,19,24,0,0,0,24,5
ENSDART00000183486|ENSDARG00000098880,1,23,19,24,0,0,0,24,5
ENSDART00000183548|ENSDARG00000099006,1,23,18,23,0,0,0,23,5
ENSDART00000184083|ENSDARG00000026048,1,22,18,22,0,1,1,23,5
ENSDART00000185327|ENSDARG00000003991,2,23,18,22,1,0,1,23,5
ENSDART00000185579|ENSDARG00000003544,1,23,18,23,0,0,0,23,5
ENSDART00000186350|ENSDARG00000113960,1,23,20,25,0,0,0,25,5
ENSDART00000187165|ENSDARG00000093864,1,23,19,24,0,0,0,24,5
ENSDART00000187364|ENSDARG00000076508,1,23,18,23,0,0,0,23,5
ENSDART00000187713|ENSDARG00000003991,2,23,18,22,1,0,1,23,5
ENSDART00000187756|ENSDARG00000076754,1,23,18,23,0,0,0,23,5
ENSDART00000188945|ENSDARG00000075297,1,22,18,22,0,1,1,23,5
ENSDART00000188993|ENSDARG00000099006,1,23,18,23,0,0,0,23,5
ENSDART00000189498|ENSDARG00000042232,3,23,18,21,2,0,2,23,5
ENSDART00000189905|ENSDARG00000069114,1,23,18,23,0,0,0,23,5
ENSDART00000190171|ENSDARG00000098880,1,23,19,24,0,0,0,24,5
ENSDART00000190653|ENSDARG00000090219,1,23,18,23,0,0,0,23,5
ENSDART00000190660|ENSDARG00000099006,1,23,18,23,0,0,0,23,5
ENSDART00000191584|ENSDARG00000063299,1,23,19,24,0,0,0,24,5
ENSDART00000193087|ENSDARG00000003544,1,23,18,23,0,0,0,23,5
