Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000000693|ENSDARG00000000651,1,21,18,21,0,2,2,23,5
ENSDART00000002449|ENSDARG00000006889,1,22,18,22,0,1,1,23,5
ENSDART00000003544|ENSDARG00000007943,1,23,19,24,0,0,0,24,5
ENSDART00000010543|ENSDARG00000008490,1,22,18,22,0,1,1,23,5
ENSDART00000015655|ENSDARG00000039979,1,22,18,22,0,1,1,23,5
ENSDART00000018523|ENSDARG00000005191,1,23,23,23,0,0,0,23,0
ENSDART00000036600|ENSDARG00000026680,1,23,18,23,0,0,0,23,5
ENSDART00000036605|ENSDARG00000076718,1,23,18,23,0,0,0,23,5
ENSDART00000037541|ENSDARG00000027465,1,23,18,23,0,0,0,23,5
ENSDART00000042248|ENSDARG00000017211,1,23,20,23,0,0,0,23,3
ENSDART00000046218|ENSDARG00000018566,1,23,18,23,0,0,0,23,5
ENSDART00000047201|ENSDARG00000005122,1,23,19,24,0,0,0,24,5
ENSDART00000053863|ENSDARG00000037060,1,22,18,22,0,1,1,23,5
ENSDART00000054264|ENSDARG00000025032,1,23,19,24,0,0,0,24,5
ENSDART00000054738|ENSDARG00000037589,1,23,18,23,0,0,0,23,5
ENSDART00000055810|ENSDARG00000058044,1,22,19,23,0,1,1,24,5
ENSDART00000060689|ENSDARG00000041397,1,23,18,23,0,0,0,23,5
ENSDART00000074450|ENSDARG00000043271,1,23,19,24,0,0,0,24,5
ENSDART00000077901|ENSDARG00000055543,1,23,20,24,0,0,0,24,4
ENSDART00000078936|ENSDARG00000056438,1,22,18,22,0,1,1,23,5
ENSDART00000083190|ENSDARG00000105159,1,23,18,23,0,0,0,23,5
ENSDART00000084102|ENSDARG00000060008,1,23,18,23,0,0,0,23,5
ENSDART00000085216|ENSDARG00000070522,1,23,18,23,0,0,0,23,5
ENSDART00000085758|ENSDARG00000060679,1,23,21,26,0,0,0,26,5
ENSDART00000087280|ENSDARG00000001881,3,23,19,22,2,0,2,24,5
ENSDART00000088364|ENSDARG00000061817,1,23,20,25,0,0,0,25,5
ENSDART00000091470|ENSDARG00000062909,1,22,19,23,0,1,1,24,5
ENSDART00000100608|ENSDARG00000069245,1,23,18,23,0,0,0,23,5
ENSDART00000100610|ENSDARG00000069245,1,23,18,23,0,0,0,23,5
ENSDART00000101200|ENSDARG00000034605,1,22,18,22,0,1,1,23,5
ENSDART00000101969|ENSDARG00000053215,1,23,18,23,0,0,0,23,5
ENSDART00000105453|ENSDARG00000071355,1,23,18,23,0,0,0,23,5
ENSDART00000108540|ENSDARG00000077523,1,23,20,25,0,0,0,25,5
ENSDART00000111435|ENSDARG00000075139,1,23,18,23,0,0,0,23,5
ENSDART00000113232|ENSDARG00000078767,1,23,18,23,0,0,0,23,5
ENSDART00000115378|ENSDARG00000074824,2,23,19,23,1,0,1,24,5
ENSDART00000123311|ENSDARG00000089691,1,23,19,24,0,0,0,24,5
ENSDART00000124144|ENSDARG00000025032,1,23,19,24,0,0,0,24,5
ENSDART00000124401|ENSDARG00000025032,1,23,19,24,0,0,0,24,5
ENSDART00000125145|ENSDARG00000087040,1,23,18,23,0,0,0,23,5
ENSDART00000125221|ENSDARG00000087939,1,23,19,24,0,0,0,24,5
ENSDART00000129365|ENSDARG00000038862,2,23,18,22,1,0,1,23,5
ENSDART00000130343|ENSDARG00000042496,1,23,18,23,0,0,0,23,5
ENSDART00000135851|ENSDARG00000039979,1,22,18,22,0,1,1,23,5
ENSDART00000137448|ENSDARG00000043271,1,23,19,24,0,0,0,24,5
ENSDART00000138129|ENSDARG00000076041,1,22,18,22,0,1,1,23,5
ENSDART00000139178|ENSDARG00000026680,1,23,18,23,0,0,0,23,5
ENSDART00000139197|ENSDARG00000034605,1,22,18,22,0,1,1,23,5
ENSDART00000142064|ENSDARG00000025275,1,22,19,23,0,1,1,24,5
ENSDART00000143529|ENSDARG00000001881,3,23,19,22,2,0,2,24,5
ENSDART00000145269|ENSDARG00000069808,1,22,19,23,0,1,1,24,5
ENSDART00000145615|ENSDARG00000070522,1,23,18,23,0,0,0,23,5
ENSDART00000147941|ENSDARG00000053215,1,23,18,23,0,0,0,23,5
ENSDART00000148809|ENSDARG00000069245,1,23,18,23,0,0,0,23,5
ENSDART00000149001|ENSDARG00000069245,1,23,18,23,0,0,0,23,5
ENSDART00000149202|ENSDARG00000095896,1,23,18,23,0,0,0,23,5
ENSDART00000149226|ENSDARG00000060679,1,23,21,26,0,0,0,26,5
ENSDART00000149543|ENSDARG00000060679,1,23,21,26,0,0,0,26,5
ENSDART00000149949|ENSDARG00000095896,1,23,18,23,0,0,0,23,5
ENSDART00000151881|ENSDARG00000088377,1,23,18,23,0,0,0,23,5
ENSDART00000153304|ENSDARG00000069245,1,23,18,23,0,0,0,23,5
ENSDART00000153555|ENSDARG00000096902,2,23,18,22,1,0,1,23,5
ENSDART00000154494|ENSDARG00000017036,1,22,18,22,0,1,1,23,5
ENSDART00000154550|ENSDARG00000017036,1,22,18,22,0,1,1,23,5
ENSDART00000154653|ENSDARG00000097667,1,23,19,24,0,0,0,24,5
ENSDART00000156019|ENSDARG00000078694,1,23,18,23,0,0,0,23,5
ENSDART00000156792|ENSDARG00000061817,1,23,20,25,0,0,0,25,5
ENSDART00000157210|ENSDARG00000097263,1,23,18,23,0,0,0,23,5
ENSDART00000157378|ENSDARG00000075139,1,23,18,23,0,0,0,23,5
ENSDART00000157947|ENSDARG00000100729,1,23,18,23,0,0,0,23,5
ENSDART00000158016|ENSDARG00000018566,1,23,18,23,0,0,0,23,5
ENSDART00000158432|ENSDARG00000043271,1,23,19,24,0,0,0,24,5
ENSDART00000158529|ENSDARG00000100620,1,23,19,24,0,0,0,24,5
ENSDART00000158972|ENSDARG00000006889,1,22,18,22,0,1,1,23,5
ENSDART00000160619|ENSDARG00000075803,1,23,19,24,0,0,0,24,5
ENSDART00000160967|ENSDARG00000100620,1,23,19,24,0,0,0,24,5
ENSDART00000161257|ENSDARG00000017211,1,23,20,23,0,0,0,23,3
ENSDART00000161506|ENSDARG00000100322,1,23,19,24,0,0,0,24,5
ENSDART00000161650|ENSDARG00000005122,1,23,19,24,0,0,0,24,5
ENSDART00000162865|ENSDARG00000099279,1,23,19,24,0,0,0,24,5
ENSDART00000166133|ENSDARG00000098466,2,23,19,22,1,0,1,23,4
ENSDART00000166447|ENSDARG00000099419,1,23,18,23,0,0,0,23,5
ENSDART00000166799|ENSDARG00000100729,1,23,18,23,0,0,0,23,5
ENSDART00000167298|ENSDARG00000005122,1,23,19,24,0,0,0,24,5
ENSDART00000168011|ENSDARG00000103117,1,23,18,23,0,0,0,23,5
ENSDART00000172545|ENSDARG00000098466,2,23,19,22,1,0,1,23,4
ENSDART00000173451|ENSDARG00000105479,1,22,19,23,0,1,1,24,5
ENSDART00000175149|ENSDARG00000053215,1,23,18,23,0,0,0,23,5
ENSDART00000175523|ENSDARG00000105159,1,23,18,23,0,0,0,23,5
ENSDART00000176631|ENSDARG00000105479,1,22,19,23,0,1,1,24,5
ENSDART00000180532|ENSDARG00000060679,1,23,21,26,0,0,0,26,5
ENSDART00000181179|ENSDARG00000025032,1,23,19,24,0,0,0,24,5
ENSDART00000181330|ENSDARG00000078694,1,23,18,23,0,0,0,23,5
ENSDART00000181645|ENSDARG00000078694,1,23,18,23,0,0,0,23,5
ENSDART00000182789|ENSDARG00000115872,1,23,20,25,0,0,0,25,5
ENSDART00000183543|ENSDARG00000105479,1,22,19,23,0,1,1,24,5
ENSDART00000186441|ENSDARG00000105479,1,22,19,23,0,1,1,24,5
ENSDART00000186812|ENSDARG00000062909,1,22,19,23,0,1,1,24,5
ENSDART00000187365|ENSDARG00000062909,1,22,19,23,0,1,1,24,5
ENSDART00000188826|ENSDARG00000078767,1,23,18,23,0,0,0,23,5
ENSDART00000189639|ENSDARG00000105159,1,23,18,23,0,0,0,23,5
ENSDART00000190136|ENSDARG00000070522,1,23,18,23,0,0,0,23,5
ENSDART00000194213|ENSDARG00000117804,2,22,18,21,1,1,2,23,5
