Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000002055|ENSDARG00000078760,3,23,18,21,2,0,2,23,5
ENSDART00000002453|ENSDARG00000010752,1,22,18,22,0,1,1,23,5
ENSDART00000004423|ENSDARG00000007955,1,23,18,23,0,0,0,23,5
ENSDART00000004626|ENSDARG00000019951,1,23,18,23,0,0,0,23,5
ENSDART00000005740|ENSDARG00000031756,1,23,19,24,0,0,0,24,5
ENSDART00000011143|ENSDARG00000010169,1,23,18,23,0,0,0,23,5
ENSDART00000011657|ENSDARG00000009942,2,23,18,22,1,0,1,23,5
ENSDART00000012540|ENSDARG00000008541,4,23,18,20,3,0,3,23,5
ENSDART00000013990|ENSDARG00000015985,1,23,20,24,0,0,0,24,4
ENSDART00000018817|ENSDARG00000010442,1,23,18,23,0,0,0,23,5
ENSDART00000023470|ENSDARG00000030237,1,22,18,22,0,1,1,23,5
ENSDART00000023796|ENSDARG00000079271,1,23,18,23,0,0,0,23,5
ENSDART00000023926|ENSDARG00000002549,2,23,19,22,1,0,1,23,4
ENSDART00000024302|ENSDARG00000019103,1,23,18,23,0,0,0,23,5
ENSDART00000024639|ENSDARG00000005026,2,22,18,21,1,1,2,23,5
ENSDART00000026992|ENSDARG00000004588,1,23,18,23,0,0,0,23,5
ENSDART00000027026|ENSDARG00000004296,1,23,18,23,0,0,0,23,5
ENSDART00000028225|ENSDARG00000023712,1,23,18,23,0,0,0,23,5
ENSDART00000028407|ENSDARG00000022841,1,23,18,23,0,0,0,23,5
ENSDART00000031005|ENSDARG00000002917,1,23,18,23,0,0,0,23,5
ENSDART00000031194|ENSDARG00000024693,1,23,18,23,0,0,0,23,5
ENSDART00000032212|ENSDARG00000027807,3,23,18,21,2,0,2,23,5
ENSDART00000032342|ENSDARG00000026406,2,23,18,22,1,0,1,23,5
ENSDART00000033746|ENSDARG00000002304,1,23,18,23,0,0,0,23,5
ENSDART00000033762|ENSDARG00000024631,1,23,19,24,0,0,0,24,5
ENSDART00000036646|ENSDARG00000024874,1,23,19,24,0,0,0,24,5
ENSDART00000038391|ENSDARG00000052396,1,20,18,20,0,3,3,23,5
ENSDART00000039510|ENSDARG00000033446,1,22,19,23,0,1,1,24,5
ENSDART00000041615|ENSDARG00000032862,2,22,18,21,1,1,2,23,5
ENSDART00000041988|ENSDARG00000028824,2,23,18,22,1,0,1,23,5
ENSDART00000042481|ENSDARG00000030887,1,22,18,22,0,1,1,23,5
ENSDART00000042496|ENSDARG00000034001,1,22,18,22,0,1,1,23,5
ENSDART00000043156|ENSDARG00000033566,1,23,20,24,0,0,0,24,4
ENSDART00000045391|ENSDARG00000032161,1,22,19,22,0,1,1,23,4
ENSDART00000046076|ENSDARG00000030665,1,23,18,23,0,0,0,23,5
ENSDART00000047531|ENSDARG00000100941,1,23,18,23,0,0,0,23,5
ENSDART00000047716|ENSDARG00000030938,1,23,18,23,0,0,0,23,5
ENSDART00000048548|ENSDARG00000034677,3,22,18,20,2,1,3,23,5
ENSDART00000048722|ENSDARG00000032469,1,23,18,23,0,0,0,23,5
ENSDART00000049323|ENSDARG00000019658,1,23,20,25,0,0,0,25,5
ENSDART00000052030|ENSDARG00000035853,1,23,19,24,0,0,0,24,5
ENSDART00000052379|ENSDARG00000020053,1,22,18,22,0,1,1,23,5
ENSDART00000052802|ENSDARG00000036344,1,23,18,23,0,0,0,23,5
ENSDART00000053045|ENSDARG00000036510,1,23,19,24,0,0,0,24,5
ENSDART00000053369|ENSDARG00000036755,1,23,19,24,0,0,0,24,5
ENSDART00000053414|ENSDARG00000036784,1,23,19,24,0,0,0,24,5
ENSDART00000054849|ENSDARG00000037655,1,21,18,21,0,2,2,23,5
ENSDART00000055872|ENSDARG00000038309,1,23,21,26,0,0,0,26,5
ENSDART00000058248|ENSDARG00000039824,1,22,18,22,0,1,1,23,5
ENSDART00000060150|ENSDARG00000041051,2,23,18,22,1,0,1,23,5
ENSDART00000062676|ENSDARG00000042724,2,21,18,20,1,2,3,23,5
ENSDART00000063434|ENSDARG00000043211,1,23,18,23,0,0,0,23,5
ENSDART00000063863|ENSDARG00000043502,1,23,18,23,0,0,0,23,5
ENSDART00000066269|ENSDARG00000045074,1,23,19,24,0,0,0,24,5
ENSDART00000074230|ENSDARG00000052396,1,20,18,20,0,3,3,23,5
ENSDART00000074953|ENSDARG00000078182,1,23,19,23,0,0,0,23,4
ENSDART00000075278|ENSDARG00000053262,1,23,19,24,0,0,0,24,5
ENSDART00000075926|ENSDARG00000034677,3,22,18,20,2,1,3,23,5
ENSDART00000077161|ENSDARG00000068640,1,23,18,23,0,0,0,23,5
ENSDART00000077626|ENSDARG00000055283,1,23,19,24,0,0,0,24,5
ENSDART00000079987|ENSDARG00000015985,1,23,20,24,0,0,0,24,4
ENSDART00000080323|ENSDARG00000091916,1,23,18,23,0,0,0,23,5
ENSDART00000082362|ENSDARG00000059287,1,23,19,24,0,0,0,24,5
ENSDART00000082664|ENSDARG00000059460,1,23,19,24,0,0,0,24,5
ENSDART00000082715|ENSDARG00000059475,1,23,18,23,0,0,0,23,5
ENSDART00000083281|ENSDARG00000052527,1,23,20,25,0,0,0,25,5
ENSDART00000085251|ENSDARG00000060471,1,23,18,23,0,0,0,23,5
ENSDART00000085370|ENSDARG00000069953,1,22,18,22,0,1,1,23,5
ENSDART00000085453|ENSDARG00000060566,1,23,18,23,0,0,0,23,5
ENSDART00000087047|ENSDARG00000061208,1,23,18,23,0,0,0,23,5
ENSDART00000087300|ENSDARG00000023771,1,23,18,23,0,0,0,23,5
ENSDART00000088908|ENSDARG00000007461,1,22,18,22,0,1,1,23,5
ENSDART00000089030|ENSDARG00000062003,1,22,18,22,0,1,1,23,5
ENSDART00000091923|ENSDARG00000063133,3,23,18,21,2,0,2,23,5
ENSDART00000092058|ENSDARG00000058480,1,23,18,23,0,0,0,23,5
ENSDART00000093000|ENSDARG00000063519,1,23,19,24,0,0,0,24,5
ENSDART00000097690|ENSDARG00000067817,1,23,20,25,0,0,0,25,5
ENSDART00000097729|ENSDARG00000067838,1,22,18,22,0,1,1,23,5
ENSDART00000097932|ENSDARG00000074510,1,23,19,24,0,0,0,24,5
ENSDART00000098307|ENSDARG00000004594,1,23,18,23,0,0,0,23,5
ENSDART00000099789|ENSDARG00000011615,1,23,18,23,0,0,0,23,5
ENSDART00000099993|ENSDARG00000096773,1,23,18,23,0,0,0,23,5
ENSDART00000100667|ENSDARG00000042151,1,23,18,23,0,0,0,23,5
ENSDART00000100808|ENSDARG00000069335,1,23,22,27,0,0,0,27,5
ENSDART00000101640|ENSDARG00000018587,1,23,19,23,0,0,0,23,4
ENSDART00000101734|ENSDARG00000088330,1,23,19,24,0,0,0,24,5
ENSDART00000101985|ENSDARG00000069846,1,22,19,23,0,1,1,24,5
ENSDART00000102504|ENSDARG00000070052,2,23,18,22,1,0,1,23,5
ENSDART00000102611|ENSDARG00000015224,1,23,19,23,0,0,0,23,4
ENSDART00000103324|ENSDARG00000023104,1,22,18,22,0,1,1,23,5
ENSDART00000103385|ENSDARG00000020893,1,23,18,23,0,0,0,23,5
ENSDART00000103421|ENSDARG00000070458,1,23,20,25,0,0,0,25,5
ENSDART00000103748|ENSDARG00000074466,1,22,18,22,0,1,1,23,5
ENSDART00000104828|ENSDARG00000071059,1,23,20,25,0,0,0,25,5
ENSDART00000104874|ENSDARG00000071082,1,22,18,22,0,1,1,23,5
ENSDART00000106708|ENSDARG00000071906,1,23,19,24,0,0,0,24,5
ENSDART00000109017|ENSDARG00000074017,1,23,18,23,0,0,0,23,5
ENSDART00000109119|ENSDARG00000070458,1,23,20,25,0,0,0,25,5
ENSDART00000110224|ENSDARG00000077434,1,23,20,24,0,0,0,24,4
ENSDART00000111146|ENSDARG00000075491,1,23,19,24,0,0,0,24,5
ENSDART00000111389|ENSDARG00000016117,1,23,19,23,0,0,0,23,4
ENSDART00000111561|ENSDARG00000073789,1,22,18,22,0,1,1,23,5
ENSDART00000111774|ENSDARG00000077728,1,23,19,24,0,0,0,24,5
ENSDART00000112032|ENSDARG00000076434,1,22,20,24,0,1,1,25,5
ENSDART00000112210|ENSDARG00000045870,1,23,18,23,0,0,0,23,5
ENSDART00000112543|ENSDARG00000078284,1,23,18,23,0,0,0,23,5
ENSDART00000113162|ENSDARG00000076724,1,23,18,23,0,0,0,23,5
ENSDART00000113310|ENSDARG00000077261,1,22,19,23,0,1,1,24,5
ENSDART00000114611|ENSDARG00000020134,1,23,18,23,0,0,0,23,5
ENSDART00000115138|ENSDARG00000079872,1,22,18,22,0,1,1,23,5
ENSDART00000115324|ENSDARG00000089124,1,23,19,24,0,0,0,24,5
ENSDART00000121490|ENSDARG00000091916,1,23,18,23,0,0,0,23,5
ENSDART00000121769|ENSDARG00000088619,1,23,20,25,0,0,0,25,5
ENSDART00000122002|ENSDARG00000005026,2,22,18,21,1,1,2,23,5
ENSDART00000122066|ENSDARG00000016866,1,23,20,24,0,0,0,24,4
ENSDART00000122454|ENSDARG00000088825,1,23,18,23,0,0,0,23,5
ENSDART00000122506|ENSDARG00000011615,1,23,18,23,0,0,0,23,5
ENSDART00000122699|ENSDARG00000089357,3,23,18,21,2,0,2,23,5
ENSDART00000123270|ENSDARG00000003680,1,21,18,21,0,2,2,23,5
ENSDART00000123338|ENSDARG00000087538,1,23,18,23,0,0,0,23,5
ENSDART00000123886|ENSDARG00000054746,1,23,19,23,0,0,0,23,4
ENSDART00000124497|ENSDARG00000070052,2,23,18,22,1,0,1,23,5
ENSDART00000124818|ENSDARG00000031756,1,23,19,24,0,0,0,24,5
ENSDART00000125092|ENSDARG00000089475,1,23,19,24,0,0,0,24,5
ENSDART00000125133|ENSDARG00000034693,2,22,19,22,1,1,2,24,5
ENSDART00000125953|ENSDARG00000000563,1,21,18,21,0,2,2,23,5
ENSDART00000126705|ENSDARG00000090697,1,23,23,23,0,0,0,23,0
ENSDART00000127144|ENSDARG00000103390,1,22,19,23,0,1,1,24,5
ENSDART00000127735|ENSDARG00000091916,1,23,18,23,0,0,0,23,5
ENSDART00000127894|ENSDARG00000045870,1,23,18,23,0,0,0,23,5
ENSDART00000128176|ENSDARG00000088227,2,23,19,23,1,0,1,24,5
ENSDART00000130565|ENSDARG00000090830,1,23,18,23,0,0,0,23,5
ENSDART00000130632|ENSDARG00000044550,1,23,19,24,0,0,0,24,5
ENSDART00000131291|ENSDARG00000043211,1,23,18,23,0,0,0,23,5
ENSDART00000132248|ENSDARG00000040001,1,23,18,23,0,0,0,23,5
ENSDART00000132286|ENSDARG00000022165,1,23,18,23,0,0,0,23,5
