Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000003544|ENSDARG00000007943,1,23,19,24,0,0,0,24,5
ENSDART00000008840|ENSDARG00000030832,1,23,18,23,0,0,0,23,5
ENSDART00000011304|ENSDARG00000009953,1,23,18,23,0,0,0,23,5
ENSDART00000011497|ENSDARG00000040251,1,23,20,25,0,0,0,25,5
ENSDART00000012447|ENSDARG00000009430,1,23,19,23,0,0,0,23,4
ENSDART00000013863|ENSDARG00000018478,1,23,18,23,0,0,0,23,5
ENSDART00000014945|ENSDARG00000015990,1,23,18,23,0,0,0,23,5
ENSDART00000020937|ENSDARG00000019530,1,23,18,23,0,0,0,23,5
ENSDART00000022963|ENSDARG00000013858,1,23,18,23,0,0,0,23,5
ENSDART00000026194|ENSDARG00000006865,1,23,19,24,0,0,0,24,5
ENSDART00000028610|ENSDARG00000014420,1,23,18,23,0,0,0,23,5
ENSDART00000030509|ENSDARG00000006865,1,23,19,24,0,0,0,24,5
ENSDART00000030622|ENSDARG00000019877,1,23,18,23,0,0,0,23,5
ENSDART00000039913|ENSDARG00000033771,1,23,19,24,0,0,0,24,5
ENSDART00000041504|ENSDARG00000030839,1,23,19,24,0,0,0,24,5
ENSDART00000044559|ENSDARG00000060921,2,23,18,22,1,0,1,23,5
ENSDART00000044986|ENSDARG00000030547,1,23,18,23,0,0,0,23,5
ENSDART00000045933|ENSDARG00000010956,1,22,18,22,0,1,1,23,5
ENSDART00000046253|ENSDARG00000034173,1,22,19,23,0,1,1,24,5
ENSDART00000052656|ENSDARG00000036252,2,23,19,23,1,0,1,24,5
ENSDART00000053222|ENSDARG00000036645,2,23,19,23,1,0,1,24,5
ENSDART00000056432|ENSDARG00000069397,1,23,18,23,0,0,0,23,5
ENSDART00000059619|ENSDARG00000040695,1,23,20,25,0,0,0,25,5
ENSDART00000060056|ENSDARG00000040988,1,23,19,24,0,0,0,24,5
ENSDART00000060310|ENSDARG00000070083,1,23,23,23,0,0,0,23,0
ENSDART00000062563|ENSDARG00000042652,1,23,18,23,0,0,0,23,5
ENSDART00000077008|ENSDARG00000054755,1,23,19,24,0,0,0,24,5
ENSDART00000078284|ENSDARG00000055883,1,23,20,25,0,0,0,25,5
ENSDART00000078545|ENSDARG00000056111,1,23,20,25,0,0,0,25,5
ENSDART00000079294|ENSDARG00000090764,2,23,18,22,1,0,1,23,5
ENSDART00000079563|ENSDARG00000043586,1,21,19,22,0,2,2,24,5
ENSDART00000079922|ENSDARG00000057299,1,23,19,23,0,0,0,23,4
ENSDART00000081951|ENSDARG00000000503,1,23,19,24,0,0,0,24,5
ENSDART00000083294|ENSDARG00000059711,1,23,20,24,0,0,0,24,4
ENSDART00000092058|ENSDARG00000058480,1,23,18,23,0,0,0,23,5
ENSDART00000099052|ENSDARG00000068474,1,23,18,23,0,0,0,23,5
ENSDART00000102767|ENSDARG00000011055,1,23,19,24,0,0,0,24,5
ENSDART00000103043|ENSDARG00000007654,1,23,19,24,0,0,0,24,5
ENSDART00000103950|ENSDARG00000057940,1,23,20,25,0,0,0,25,5
ENSDART00000105286|ENSDARG00000071272,1,23,19,24,0,0,0,24,5
ENSDART00000105731|ENSDARG00000042521,1,23,18,23,0,0,0,23,5
ENSDART00000105832|ENSDARG00000055086,2,23,19,23,1,0,1,24,5
ENSDART00000106339|ENSDARG00000089607,1,23,19,24,0,0,0,24,5
ENSDART00000108798|ENSDARG00000079850,1,22,18,22,0,1,1,23,5
ENSDART00000109485|ENSDARG00000073728,1,23,18,23,0,0,0,23,5
ENSDART00000109546|ENSDARG00000033327,1,23,18,23,0,0,0,23,5
ENSDART00000110227|ENSDARG00000091727,1,22,18,22,0,1,1,23,5
ENSDART00000110305|ENSDARG00000076609,1,23,18,23,0,0,0,23,5
ENSDART00000110882|ENSDARG00000057940,1,23,20,25,0,0,0,25,5
ENSDART00000110922|ENSDARG00000077722,1,23,19,24,0,0,0,24,5
ENSDART00000111022|ENSDARG00000009123,1,23,20,25,0,0,0,25,5
ENSDART00000111114|ENSDARG00000075785,1,23,19,24,0,0,0,24,5
ENSDART00000111193|ENSDARG00000073802,3,23,19,22,2,0,2,24,5
ENSDART00000111343|ENSDARG00000078094,1,23,18,23,0,0,0,23,5
ENSDART00000113627|ENSDARG00000055086,2,23,19,23,1,0,1,24,5
ENSDART00000113824|ENSDARG00000019530,1,23,18,23,0,0,0,23,5
ENSDART00000114288|ENSDARG00000076120,2,23,18,22,1,0,1,23,5
ENSDART00000114985|ENSDARG00000078163,1,23,21,25,0,0,0,25,4
ENSDART00000121415|ENSDARG00000055086,2,23,19,23,1,0,1,24,5
