Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000002118|ENSDARG00000040002,1,23,19,24,0,0,0,24,5
ENSDART00000005145|ENSDARG00000004823,1,23,18,23,0,0,0,23,5
ENSDART00000009777|ENSDARG00000011066,2,23,18,22,1,0,1,23,5
ENSDART00000013021|ENSDARG00000016065,1,23,18,23,0,0,0,23,5
ENSDART00000013865|ENSDARG00000004280,1,23,19,24,0,0,0,24,5
ENSDART00000015628|ENSDARG00000008275,1,23,18,23,0,0,0,23,5
ENSDART00000018685|ENSDARG00000003994,1,22,18,22,0,1,1,23,5
ENSDART00000020961|ENSDARG00000015653,2,23,18,22,1,0,1,23,5
ENSDART00000025749|ENSDARG00000007025,1,23,19,24,0,0,0,24,5
ENSDART00000025841|ENSDARG00000011157,2,23,18,22,1,0,1,23,5
ENSDART00000028225|ENSDARG00000023712,2,23,18,22,1,0,1,23,5
ENSDART00000030211|ENSDARG00000028327,1,23,18,23,0,0,0,23,5
ENSDART00000037017|ENSDARG00000027065,1,23,18,23,0,0,0,23,5
ENSDART00000041751|ENSDARG00000031680,1,23,18,23,0,0,0,23,5
ENSDART00000046423|ENSDARG00000032708,1,22,18,22,0,1,1,23,5
ENSDART00000052387|ENSDARG00000036084,1,23,19,24,0,0,0,24,5
ENSDART00000059352|ENSDARG00000040557,1,23,18,23,0,0,0,23,5
ENSDART00000060004|ENSDARG00000040944,1,23,19,24,0,0,0,24,5
ENSDART00000062618|ENSDARG00000042684,1,23,18,23,0,0,0,23,5
ENSDART00000063484|ENSDARG00000043242,2,23,18,22,1,0,1,23,5
ENSDART00000063572|ENSDARG00000043301,1,23,19,24,0,0,0,24,5
ENSDART00000063938|ENSDARG00000027497,1,23,18,23,0,0,0,23,5
ENSDART00000074294|ENSDARG00000052438,2,23,18,22,1,0,1,23,5
ENSDART00000079397|ENSDARG00000007231,2,23,18,22,1,0,1,23,5
ENSDART00000081690|ENSDARG00000111423,1,23,18,23,0,0,0,23,5
ENSDART00000087643|ENSDARG00000061450,1,23,20,25,0,0,0,25,5
ENSDART00000093113|ENSDARG00000063612,1,23,18,23,0,0,0,23,5
ENSDART00000104812|ENSDARG00000071051,1,23,18,23,0,0,0,23,5
ENSDART00000106654|ENSDARG00000071868,1,23,18,23,0,0,0,23,5
ENSDART00000106680|ENSDARG00000076679,1,22,19,23,0,1,1,24,5
ENSDART00000109666|ENSDARG00000075943,1,23,18,23,0,0,0,23,5
ENSDART00000110593|ENSDARG00000078784,1,22,19,23,0,1,1,24,5
ENSDART00000112845|ENSDARG00000077138,1,23,18,23,0,0,0,23,5
ENSDART00000114778|ENSDARG00000078335,1,23,19,24,0,0,0,24,5
ENSDART00000114779|ENSDARG00000079369,1,23,19,24,0,0,0,24,5
ENSDART00000121498|ENSDARG00000086670,1,22,18,22,0,1,1,23,5
ENSDART00000122861|ENSDARG00000089572,1,23,18,23,0,0,0,23,5
ENSDART00000123040|ENSDARG00000012801,1,23,18,23,0,0,0,23,5
ENSDART00000123660|ENSDARG00000100906,2,22,18,21,1,1,2,23,5
ENSDART00000128859|ENSDARG00000016570,1,23,18,23,0,0,0,23,5
ENSDART00000128985|ENSDARG00000007231,2,23,18,22,1,0,1,23,5
ENSDART00000131571|ENSDARG00000031261,1,23,18,23,0,0,0,23,5
ENSDART00000133001|ENSDARG00000094138,2,23,18,22,1,0,1,23,5
ENSDART00000133275|ENSDARG00000093958,2,23,18,22,1,0,1,23,5
ENSDART00000133923|ENSDARG00000095317,2,23,18,22,1,0,1,23,5
ENSDART00000135355|ENSDARG00000060911,1,23,18,23,0,0,0,23,5
ENSDART00000135382|ENSDARG00000094530,2,23,18,22,1,0,1,23,5
ENSDART00000135945|ENSDARG00000019181,1,23,23,23,0,0,0,23,0
ENSDART00000136194|ENSDARG00000093309,2,23,18,22,1,0,1,23,5
ENSDART00000136635|ENSDARG00000093545,2,23,18,22,1,0,1,23,5
ENSDART00000136681|ENSDARG00000062954,1,23,19,24,0,0,0,24,5
ENSDART00000136854|ENSDARG00000092739,2,23,18,22,1,0,1,23,5
ENSDART00000137146|ENSDARG00000116618,1,23,18,23,0,0,0,23,5
ENSDART00000138024|ENSDARG00000094138,2,23,18,22,1,0,1,23,5
ENSDART00000138771|ENSDARG00000094734,2,23,18,22,1,0,1,23,5
ENSDART00000138886|ENSDARG00000095065,2,23,19,23,1,0,1,24,5
ENSDART00000138986|ENSDARG00000093309,2,23,18,22,1,0,1,23,5
ENSDART00000139301|ENSDARG00000094586,2,23,18,22,1,0,1,23,5
ENSDART00000139724|ENSDARG00000093732,2,23,18,22,1,0,1,23,5
ENSDART00000139969|ENSDARG00000094530,2,23,18,22,1,0,1,23,5
ENSDART00000140143|ENSDARG00000092510,2,23,18,22,1,0,1,23,5
ENSDART00000140448|ENSDARG00000011549,1,23,21,24,0,0,0,24,3
ENSDART00000141096|ENSDARG00000078335,1,23,19,24,0,0,0,24,5
ENSDART00000141462|ENSDARG00000056491,2,23,18,22,1,0,1,23,5
ENSDART00000142293|ENSDARG00000093224,2,23,18,22,1,0,1,23,5
ENSDART00000143380|ENSDARG00000092378,2,23,18,22,1,0,1,23,5
ENSDART00000143403|ENSDARG00000094530,2,23,18,22,1,0,1,23,5
ENSDART00000143693|ENSDARG00000091989,2,23,18,22,1,0,1,23,5
ENSDART00000145177|ENSDARG00000040557,1,23,18,23,0,0,0,23,5
ENSDART00000145694|ENSDARG00000095065,2,23,19,23,1,0,1,24,5
ENSDART00000148251|ENSDARG00000093237,1,23,18,23,0,0,0,23,5
ENSDART00000148312|ENSDARG00000062750,1,22,19,23,0,1,1,24,5
ENSDART00000148329|ENSDARG00000093338,2,23,18,22,1,0,1,23,5
ENSDART00000148757|ENSDARG00000095808,2,23,18,22,1,0,1,23,5
ENSDART00000149137|ENSDARG00000019660,1,23,18,23,0,0,0,23,5
ENSDART00000149645|ENSDARG00000019660,1,23,18,23,0,0,0,23,5
ENSDART00000150502|ENSDARG00000096105,2,23,18,22,1,0,1,23,5
ENSDART00000152221|ENSDARG00000093338,2,23,18,22,1,0,1,23,5
ENSDART00000152885|ENSDARG00000041944,1,23,18,23,0,0,0,23,5
ENSDART00000153354|ENSDARG00000096792,1,23,18,23,0,0,0,23,5
ENSDART00000153432|ENSDARG00000096772,2,23,18,22,1,0,1,23,5
ENSDART00000153479|ENSDARG00000094988,2,23,18,22,1,0,1,23,5
ENSDART00000154015|ENSDARG00000097381,2,23,18,22,1,0,1,23,5
ENSDART00000154867|ENSDARG00000096825,2,23,18,22,1,0,1,23,5
ENSDART00000155023|ENSDARG00000098034,2,23,18,22,1,0,1,23,5
ENSDART00000155429|ENSDARG00000077138,1,23,18,23,0,0,0,23,5
ENSDART00000155430|ENSDARG00000097608,2,23,18,22,1,0,1,23,5
ENSDART00000155567|ENSDARG00000097966,2,23,18,22,1,0,1,23,5
ENSDART00000155798|ENSDARG00000097197,2,23,18,22,1,0,1,23,5
ENSDART00000155909|ENSDARG00000098034,2,23,18,22,1,0,1,23,5
ENSDART00000156480|ENSDARG00000077138,1,23,18,23,0,0,0,23,5
ENSDART00000156642|ENSDARG00000097568,2,23,18,22,1,0,1,23,5
ENSDART00000157014|ENSDARG00000097601,1,23,18,23,0,0,0,23,5
ENSDART00000157241|ENSDARG00000097605,2,23,18,22,1,0,1,23,5
ENSDART00000157316|ENSDARG00000097381,2,23,18,22,1,0,1,23,5
ENSDART00000157996|ENSDARG00000104523,2,23,18,22,1,0,1,23,5
ENSDART00000158078|ENSDARG00000098095,2,23,18,22,1,0,1,23,5
ENSDART00000158329|ENSDARG00000015653,2,23,18,22,1,0,1,23,5
ENSDART00000158379|ENSDARG00000104870,2,23,18,22,1,0,1,23,5
ENSDART00000159231|ENSDARG00000098390,2,23,18,22,1,0,1,23,5
ENSDART00000159331|ENSDARG00000102995,1,23,18,23,0,0,0,23,5
ENSDART00000159405|ENSDARG00000102588,1,21,18,21,0,2,2,23,5
ENSDART00000160099|ENSDARG00000101124,2,23,18,22,1,0,1,23,5
ENSDART00000160881|ENSDARG00000101865,1,23,18,23,0,0,0,23,5
ENSDART00000161047|ENSDARG00000007743,1,23,18,23,0,0,0,23,5
ENSDART00000161826|ENSDARG00000102995,1,23,18,23,0,0,0,23,5
ENSDART00000162350|ENSDARG00000099814,1,22,18,22,0,1,1,23,5
ENSDART00000162357|ENSDARG00000017874,1,22,18,22,0,1,1,23,5
ENSDART00000162833|ENSDARG00000099916,2,23,18,22,1,0,1,23,5
ENSDART00000162939|ENSDARG00000103105,2,23,18,22,1,0,1,23,5
ENSDART00000163194|ENSDARG00000016771,1,22,18,22,0,1,1,23,5
ENSDART00000163532|ENSDARG00000007743,1,23,18,23,0,0,0,23,5
ENSDART00000163565|ENSDARG00000098826,1,23,18,23,0,0,0,23,5
ENSDART00000164112|ENSDARG00000104084,1,23,19,24,0,0,0,24,5
ENSDART00000164653|ENSDARG00000103109,1,22,19,23,0,1,1,24,5
ENSDART00000165052|ENSDARG00000011555,1,23,18,23,0,0,0,23,5
ENSDART00000167160|ENSDARG00000100571,2,23,18,22,1,0,1,23,5
ENSDART00000167327|ENSDARG00000099160,2,23,18,22,1,0,1,23,5
ENSDART00000167832|ENSDARG00000099916,2,23,18,22,1,0,1,23,5
ENSDART00000168407|ENSDARG00000103105,2,23,18,22,1,0,1,23,5
ENSDART00000169356|ENSDARG00000078784,1,22,19,23,0,1,1,24,5
ENSDART00000169441|ENSDARG00000015653,2,23,18,22,1,0,1,23,5
ENSDART00000169537|ENSDARG00000007743,1,23,18,23,0,0,0,23,5
ENSDART00000171098|ENSDARG00000104684,1,22,18,22,0,1,1,23,5
ENSDART00000171257|ENSDARG00000101124,2,23,18,22,1,0,1,23,5
ENSDART00000172576|ENSDARG00000071051,1,23,18,23,0,0,0,23,5
ENSDART00000172695|ENSDARG00000100221,2,23,18,22,1,0,1,23,5
ENSDART00000172850|ENSDARG00000015653,2,23,18,22,1,0,1,23,5
ENSDART00000173642|ENSDARG00000013526,1,23,20,25,0,0,0,25,5
ENSDART00000174742|ENSDARG00000077323,1,23,19,24,0,0,0,24,5
ENSDART00000175473|ENSDARG00000103109,1,22,19,23,0,1,1,24,5
ENSDART00000176097|ENSDARG00000078784,1,22,19,23,0,1,1,24,5
ENSDART00000180678|ENSDARG00000110922,1,23,18,23,0,0,0,23,5
ENSDART00000181001|ENSDARG00000098826,1,23,18,23,0,0,0,23,5
ENSDART00000181245|ENSDARG00000016771,1,22,18,22,0,1,1,23,5
ENSDART00000181471|ENSDARG00000091090,1,21,18,21,0,2,2,23,5
ENSDART00000181511|ENSDARG00000109287,1,23,18,23,0,0,0,23,5
ENSDART00000181819|ENSDARG00000116618,1,23,18,23,0,0,0,23,5
ENSDART00000182037|ENSDARG00000098826,1,23,18,23,0,0,0,23,5
ENSDART00000182058|ENSDARG00000011549,1,23,21,24,0,0,0,24,3
ENSDART00000182371|ENSDARG00000078784,1,22,19,23,0,1,1,24,5
ENSDART00000182575|ENSDARG00000040002,1,23,19,24,0,0,0,24,5
ENSDART00000183947|ENSDARG00000070437,3,22,18,20,2,1,3,23,5
ENSDART00000184534|ENSDARG00000103109,1,22,19,23,0,1,1,24,5
ENSDART00000184733|ENSDARG00000063634,3,22,18,20,2,1,3,23,5
ENSDART00000185394|ENSDARG00000078335,1,23,19,24,0,0,0,24,5
ENSDART00000185613|ENSDARG00000109287,1,23,18,23,0,0,0,23,5
ENSDART00000185681|ENSDARG00000019660,1,23,18,23,0,0,0,23,5
