Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000057439|ENSDARG00000039310,1,23,18,23,0,0,0,23,5
ENSDART00000062385|ENSDARG00000009901,1,23,18,23,0,0,0,23,5
ENSDART00000077836|ENSDARG00000055479,2,21,18,20,1,2,3,23,5
ENSDART00000082297|ENSDARG00000014005,1,23,19,24,0,0,0,24,5
ENSDART00000082422|ENSDARG00000059333,1,23,18,23,0,0,0,23,5
ENSDART00000088484|ENSDARG00000061764,1,22,19,22,0,1,1,23,4
ENSDART00000090548|ENSDARG00000062530,1,23,19,24,0,0,0,24,5
ENSDART00000099769|ENSDARG00000052379,1,23,18,23,0,0,0,23,5
ENSDART00000102419|ENSDARG00000003421,1,23,18,23,0,0,0,23,5
ENSDART00000111091|ENSDARG00000077474,2,23,18,22,1,0,1,23,5
ENSDART00000114762|ENSDARG00000075113,1,23,23,23,0,0,0,23,0
ENSDART00000125211|ENSDARG00000087950,1,23,18,23,0,0,0,23,5
ENSDART00000128931|ENSDARG00000003421,1,23,18,23,0,0,0,23,5
ENSDART00000131181|ENSDARG00000088143,1,23,19,24,0,0,0,24,5
ENSDART00000133983|ENSDARG00000009901,1,23,18,23,0,0,0,23,5
ENSDART00000139703|ENSDARG00000063182,1,23,18,23,0,0,0,23,5
ENSDART00000140172|ENSDARG00000094763,2,23,18,22,1,0,1,23,5
ENSDART00000143657|ENSDARG00000062549,2,23,19,23,1,0,1,24,5
ENSDART00000146918|ENSDARG00000068582,1,22,18,22,0,1,1,23,5
ENSDART00000147385|ENSDARG00000061699,2,23,18,22,1,0,1,23,5
ENSDART00000147886|ENSDARG00000026070,1,23,18,23,0,0,0,23,5
ENSDART00000150911|ENSDARG00000046107,1,23,19,23,0,0,0,23,4
ENSDART00000151714|ENSDARG00000071086,1,23,18,23,0,0,0,23,5
ENSDART00000156814|ENSDARG00000016483,1,22,18,22,0,1,1,23,5
ENSDART00000163865|ENSDARG00000068582,1,22,18,22,0,1,1,23,5
ENSDART00000168928|ENSDARG00000103231,1,22,19,23,0,1,1,24,5
ENSDART00000169911|ENSDARG00000062549,2,23,19,23,1,0,1,24,5
ENSDART00000173034|ENSDARG00000105416,1,23,19,24,0,0,0,24,5
ENSDART00000180015|ENSDARG00000046092,1,23,18,23,0,0,0,23,5
ENSDART00000180510|ENSDARG00000059333,1,23,18,23,0,0,0,23,5
ENSDART00000180832|ENSDARG00000003421,1,23,18,23,0,0,0,23,5
ENSDART00000182292|ENSDARG00000014005,1,23,19,24,0,0,0,24,5
ENSDART00000182597|ENSDARG00000014005,1,23,19,24,0,0,0,24,5
ENSDART00000182695|ENSDARG00000003421,1,23,18,23,0,0,0,23,5
ENSDART00000184918|ENSDARG00000014005,1,23,19,24,0,0,0,24,5
ENSDART00000186406|ENSDARG00000011496,1,23,19,24,0,0,0,24,5
ENSDART00000186738|ENSDARG00000028517,1,23,20,24,0,0,0,24,4
ENSDART00000189499|ENSDARG00000014005,1,23,19,24,0,0,0,24,5
ENSDART00000191127|ENSDARG00000059333,1,23,18,23,0,0,0,23,5
ENSDART00000191305|ENSDARG00000061699,2,23,18,22,1,0,1,23,5
ENSDART00000191372|ENSDARG00000003421,1,23,18,23,0,0,0,23,5
ENSDART00000191987|ENSDARG00000109438,1,23,18,23,0,0,0,23,5
ENSDART00000192487|ENSDARG00000005500,1,23,18,23,0,0,0,23,5
ENSDART00000193667|ENSDARG00000003421,1,23,18,23,0,0,0,23,5
