Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000002164|ENSDARG00000008433,1,21,18,21,0,2,2,23,5
ENSDART00000002464|ENSDARG00000008832,1,23,18,23,0,0,0,23,5
ENSDART00000003891|ENSDARG00000070787,1,23,19,24,0,0,0,24,5
ENSDART00000004920|ENSDARG00000019941,2,23,18,22,1,0,1,23,5
ENSDART00000009347|ENSDARG00000014582,2,23,20,24,1,0,1,25,5
ENSDART00000013111|ENSDARG00000018716,1,23,18,23,0,0,0,23,5
ENSDART00000014822|ENSDARG00000042525,1,23,19,24,0,0,0,24,5
ENSDART00000017185|ENSDARG00000005150,1,23,18,23,0,0,0,23,5
ENSDART00000020084|ENSDARG00000029150,1,23,19,24,0,0,0,24,5
ENSDART00000022392|ENSDARG00000007396,1,23,18,23,0,0,0,23,5
ENSDART00000024615|ENSDARG00000007813,1,22,19,23,0,1,1,24,5
ENSDART00000026195|ENSDARG00000009209,1,23,20,25,0,0,0,25,5
ENSDART00000026807|ENSDARG00000015149,1,22,20,24,0,1,1,25,5
ENSDART00000028607|ENSDARG00000017244,1,23,19,23,0,0,0,23,4
ENSDART00000028883|ENSDARG00000037924,1,23,20,25,0,0,0,25,5
ENSDART00000030409|ENSDARG00000039729,1,22,20,24,0,1,1,25,5
ENSDART00000031028|ENSDARG00000008255,1,23,19,24,0,0,0,24,5
ENSDART00000033762|ENSDARG00000024631,1,23,19,24,0,0,0,24,5
ENSDART00000036871|ENSDARG00000028541,1,23,18,23,0,0,0,23,5
ENSDART00000041142|ENSDARG00000009782,1,23,18,23,0,0,0,23,5
ENSDART00000044429|ENSDARG00000031269,1,23,19,24,0,0,0,24,5
ENSDART00000045588|ENSDARG00000033802,1,22,18,22,0,1,1,23,5
ENSDART00000046871|ENSDARG00000004055,2,23,18,22,1,0,1,23,5
ENSDART00000049373|ENSDARG00000030830,1,22,18,22,0,1,1,23,5
ENSDART00000052323|ENSDARG00000036038,1,23,18,23,0,0,0,23,5
ENSDART00000052421|ENSDARG00000036107,1,23,19,24,0,0,0,24,5
ENSDART00000053804|ENSDARG00000037017,1,23,18,23,0,0,0,23,5
ENSDART00000056671|ENSDARG00000014302,1,23,20,25,0,0,0,25,5
ENSDART00000057297|ENSDARG00000039222,1,22,18,22,0,1,1,23,5
ENSDART00000060169|ENSDARG00000041072,2,23,19,23,1,0,1,24,5
ENSDART00000061156|ENSDARG00000006301,1,23,18,23,0,0,0,23,5
ENSDART00000062385|ENSDARG00000009901,1,23,18,23,0,0,0,23,5
