Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000020153|ENSDARG00000020123,2,23,18,22,1,0,1,23,5
ENSDART00000023054|ENSDARG00000004270,1,23,18,23,0,0,0,23,5
ENSDART00000030409|ENSDARG00000039729,1,23,18,23,0,0,0,23,5
ENSDART00000038163|ENSDARG00000027938,1,23,19,24,0,0,0,24,5
ENSDART00000042867|ENSDARG00000029783,1,22,20,24,0,1,1,25,5
ENSDART00000051362|ENSDARG00000035438,3,23,19,22,2,0,2,24,5
ENSDART00000052688|ENSDARG00000012694,2,23,18,22,1,0,1,23,5
ENSDART00000062982|ENSDARG00000042904,1,23,18,23,0,0,0,23,5
ENSDART00000098914|ENSDARG00000068401,2,23,18,22,1,0,1,23,5
ENSDART00000099234|ENSDARG00000018854,1,23,18,23,0,0,0,23,5
ENSDART00000101041|ENSDARG00000041779,1,23,18,23,0,0,0,23,5
ENSDART00000103602|ENSDARG00000054942,1,21,18,21,0,2,2,23,5
ENSDART00000114246|ENSDARG00000074293,2,23,18,22,1,0,1,23,5
ENSDART00000122372|ENSDARG00000088083,1,23,18,23,0,0,0,23,5
ENSDART00000125917|ENSDARG00000035438,3,23,19,22,2,0,2,24,5
ENSDART00000126559|ENSDARG00000061551,2,23,18,22,1,0,1,23,5
ENSDART00000131204|ENSDARG00000039729,1,23,18,23,0,0,0,23,5
ENSDART00000133528|ENSDARG00000054942,1,21,18,21,0,2,2,23,5
ENSDART00000135912|ENSDARG00000020123,2,23,18,22,1,0,1,23,5
ENSDART00000137817|ENSDARG00000061551,2,23,18,22,1,0,1,23,5
ENSDART00000138993|ENSDARG00000017742,1,23,18,23,0,0,0,23,5
ENSDART00000139552|ENSDARG00000004270,1,23,18,23,0,0,0,23,5
ENSDART00000139975|ENSDARG00000004270,1,23,18,23,0,0,0,23,5
ENSDART00000140766|ENSDARG00000092718,1,23,19,24,0,0,0,24,5
ENSDART00000142098|ENSDARG00000092482,1,22,19,23,0,1,1,24,5
ENSDART00000143007|ENSDARG00000095665,1,23,19,24,0,0,0,24,5
ENSDART00000144372|ENSDARG00000039729,1,23,18,23,0,0,0,23,5
ENSDART00000144921|ENSDARG00000004270,1,23,18,23,0,0,0,23,5
ENSDART00000145466|ENSDARG00000039729,1,23,18,23,0,0,0,23,5
ENSDART00000149443|ENSDARG00000034344,1,23,19,24,0,0,0,24,5
ENSDART00000152731|ENSDARG00000018854,1,23,18,23,0,0,0,23,5
ENSDART00000156902|ENSDARG00000097340,3,21,18,19,2,2,4,23,5
ENSDART00000157807|ENSDARG00000095665,1,23,19,24,0,0,0,24,5
ENSDART00000160464|ENSDARG00000101232,1,23,18,23,0,0,0,23,5
ENSDART00000164519|ENSDARG00000099646,1,23,18,23,0,0,0,23,5
ENSDART00000166982|ENSDARG00000098821,1,23,18,23,0,0,0,23,5
ENSDART00000168379|ENSDARG00000098766,1,23,23,23,0,0,0,23,0
ENSDART00000169025|ENSDARG00000098766,1,23,23,23,0,0,0,23,0
ENSDART00000169276|ENSDARG00000017742,1,23,18,23,0,0,0,23,5
ENSDART00000170998|ENSDARG00000103851,1,23,19,24,0,0,0,24,5
ENSDART00000171537|ENSDARG00000103851,1,23,19,24,0,0,0,24,5
ENSDART00000173398|ENSDARG00000034344,1,23,19,24,0,0,0,24,5
ENSDART00000174297|ENSDARG00000105693,1,23,20,25,0,0,0,25,5
ENSDART00000176404|ENSDARG00000074293,2,23,18,22,1,0,1,23,5
ENSDART00000181581|ENSDARG00000034344,1,23,19,24,0,0,0,24,5
ENSDART00000183581|ENSDARG00000095665,1,23,19,24,0,0,0,24,5
ENSDART00000186262|ENSDARG00000100199,1,22,19,23,0,1,1,24,5
ENSDART00000186494|ENSDARG00000039729,1,23,18,23,0,0,0,23,5
ENSDART00000186961|ENSDARG00000004270,1,23,18,23,0,0,0,23,5
ENSDART00000191248|ENSDARG00000039729,1,23,18,23,0,0,0,23,5
ENSDART00000191320|ENSDARG00000039729,1,23,18,23,0,0,0,23,5
ENSDART00000191666|ENSDARG00000004270,1,23,18,23,0,0,0,23,5
ENSDART00000191943|ENSDARG00000039729,1,23,18,23,0,0,0,23,5
