Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000003346|ENSDARG00000002754,1,23,18,23,0,0,0,23,5
ENSDART00000003503|ENSDARG00000026165,1,23,18,23,0,0,0,23,5
ENSDART00000004601|ENSDARG00000006397,1,23,19,24,0,0,0,24,5
ENSDART00000005499|ENSDARG00000012019,1,22,18,22,0,1,1,23,5
ENSDART00000007029|ENSDARG00000003841,1,23,18,23,0,0,0,23,5
ENSDART00000009092|ENSDARG00000013346,1,23,18,23,0,0,0,23,5
ENSDART00000017852|ENSDARG00000009436,1,22,19,23,0,1,1,24,5
ENSDART00000024729|ENSDARG00000017219,1,23,18,23,0,0,0,23,5
ENSDART00000024832|ENSDARG00000019392,1,23,19,24,0,0,0,24,5
ENSDART00000025107|ENSDARG00000007825,1,23,19,24,0,0,0,24,5
ENSDART00000029939|ENSDARG00000013575,1,22,18,22,0,1,1,23,5
ENSDART00000033746|ENSDARG00000002304,1,23,19,24,0,0,0,24,5
ENSDART00000034380|ENSDARG00000026333,1,23,18,23,0,0,0,23,5
ENSDART00000035761|ENSDARG00000018192,1,21,18,21,0,2,2,23,5
ENSDART00000038790|ENSDARG00000027582,1,23,18,23,0,0,0,23,5
ENSDART00000039717|ENSDARG00000020929,1,23,19,24,0,0,0,24,5
ENSDART00000040370|ENSDARG00000030634,1,22,18,22,0,1,1,23,5
ENSDART00000042065|ENSDARG00000026165,1,23,18,23,0,0,0,23,5
ENSDART00000045126|ENSDARG00000058543,1,22,18,22,0,1,1,23,5
ENSDART00000047680|ENSDARG00000012019,1,22,18,22,0,1,1,23,5
ENSDART00000051531|ENSDARG00000035551,1,23,18,23,0,0,0,23,5
ENSDART00000055607|ENSDARG00000038139,3,23,19,22,2,0,2,24,5
ENSDART00000056294|ENSDARG00000038563,1,22,18,22,0,1,1,23,5
ENSDART00000056621|ENSDARG00000020929,1,23,19,24,0,0,0,24,5
ENSDART00000058400|ENSDARG00000039133,1,23,18,23,0,0,0,23,5
ENSDART00000062532|ENSDARG00000042627,3,23,18,21,2,0,2,23,5
ENSDART00000074010|ENSDARG00000020976,1,22,20,22,0,1,1,23,3
ENSDART00000074099|ENSDARG00000052277,1,23,18,23,0,0,0,23,5
ENSDART00000074155|ENSDARG00000052331,1,23,18,23,0,0,0,23,5
ENSDART00000074777|ENSDARG00000052866,1,22,18,22,0,1,1,23,5
ENSDART00000075054|ENSDARG00000053082,1,22,18,22,0,1,1,23,5
ENSDART00000075519|ENSDARG00000053493,1,23,18,23,0,0,0,23,5
ENSDART00000079049|ENSDARG00000020952,2,23,19,23,1,0,1,24,5
ENSDART00000079062|ENSDARG00000056591,1,23,18,23,0,0,0,23,5
ENSDART00000080916|ENSDARG00000058115,1,23,19,24,0,0,0,24,5
ENSDART00000081607|ENSDARG00000058696,2,23,19,23,1,0,1,24,5
ENSDART00000081796|ENSDARG00000058848,1,23,19,24,0,0,0,24,5
ENSDART00000083833|ENSDARG00000059911,1,23,18,23,0,0,0,23,5
ENSDART00000084370|ENSDARG00000060102,1,21,18,21,0,2,2,23,5
ENSDART00000086040|ENSDARG00000060788,1,23,18,23,0,0,0,23,5
ENSDART00000087566|ENSDARG00000061397,3,23,18,21,2,0,2,23,5
ENSDART00000088290|ENSDARG00000061732,1,23,21,25,0,0,0,25,4
ENSDART00000089232|ENSDARG00000062058,1,23,19,24,0,0,0,24,5
ENSDART00000091159|ENSDARG00000062785,1,23,19,24,0,0,0,24,5
ENSDART00000092050|ENSDARG00000076484,1,21,19,22,0,2,2,24,5
ENSDART00000097409|ENSDARG00000067646,1,23,18,23,0,0,0,23,5
ENSDART00000097738|ENSDARG00000014910,1,23,18,23,0,0,0,23,5
ENSDART00000098731|ENSDARG00000029234,1,23,18,23,0,0,0,23,5
ENSDART00000099121|ENSDARG00000094709,1,23,19,24,0,0,0,24,5
ENSDART00000100110|ENSDARG00000052405,1,23,19,24,0,0,0,24,5
ENSDART00000101117|ENSDARG00000056181,2,23,18,22,1,0,1,23,5
ENSDART00000103754|ENSDARG00000006526,2,23,18,22,1,0,1,23,5
ENSDART00000103934|ENSDARG00000070644,1,22,18,22,0,1,1,23,5
ENSDART00000105784|ENSDARG00000030723,2,23,18,22,1,0,1,23,5
ENSDART00000108784|ENSDARG00000074505,1,23,19,23,0,0,0,23,4
ENSDART00000109089|ENSDARG00000075599,2,23,19,23,1,0,1,24,5
ENSDART00000109970|ENSDARG00000079317,1,23,18,23,0,0,0,23,5
ENSDART00000113711|ENSDARG00000074071,1,22,18,22,0,1,1,23,5
ENSDART00000114203|ENSDARG00000079463,1,23,19,23,0,0,0,23,4
ENSDART00000121902|ENSDARG00000068190,1,22,18,22,0,1,1,23,5
ENSDART00000122554|ENSDARG00000030723,2,23,18,22,1,0,1,23,5
ENSDART00000122833|ENSDARG00000006219,1,23,20,25,0,0,0,25,5
ENSDART00000122953|ENSDARG00000006219,1,23,20,25,0,0,0,25,5
ENSDART00000123203|ENSDARG00000030241,1,23,18,23,0,0,0,23,5
ENSDART00000124023|ENSDARG00000088067,1,22,18,22,0,1,1,23,5
ENSDART00000125116|ENSDARG00000088709,2,23,19,22,1,0,1,23,4
ENSDART00000126523|ENSDARG00000058696,2,23,19,23,1,0,1,24,5
ENSDART00000127398|ENSDARG00000090548,3,22,18,20,2,1,3,23,5
ENSDART00000128090|ENSDARG00000088717,1,23,18,23,0,0,0,23,5
ENSDART00000128331|ENSDARG00000012422,1,22,19,23,0,1,1,24,5
ENSDART00000128705|ENSDARG00000013087,1,23,18,23,0,0,0,23,5
ENSDART00000129961|ENSDARG00000089616,1,23,18,23,0,0,0,23,5
ENSDART00000131046|ENSDARG00000079143,1,22,19,23,0,1,1,24,5
ENSDART00000132218|ENSDARG00000013575,1,22,18,22,0,1,1,23,5
ENSDART00000133141|ENSDARG00000013575,1,22,18,22,0,1,1,23,5
ENSDART00000134054|ENSDARG00000093058,1,23,23,23,0,0,0,23,0
ENSDART00000134251|ENSDARG00000062058,1,23,19,24,0,0,0,24,5
ENSDART00000134363|ENSDARG00000052277,1,23,18,23,0,0,0,23,5
ENSDART00000135028|ENSDARG00000039756,1,23,19,24,0,0,0,24,5
ENSDART00000135122|ENSDARG00000045837,1,23,18,23,0,0,0,23,5
ENSDART00000135307|ENSDARG00000075116,1,23,18,23,0,0,0,23,5
ENSDART00000135493|ENSDARG00000073696,1,23,18,23,0,0,0,23,5
ENSDART00000135760|ENSDARG00000029157,1,23,18,23,0,0,0,23,5
ENSDART00000136244|ENSDARG00000031751,1,22,18,22,0,1,1,23,5
ENSDART00000136521|ENSDARG00000060102,1,21,18,21,0,2,2,23,5
ENSDART00000136733|ENSDARG00000012019,1,22,18,22,0,1,1,23,5
ENSDART00000136960|ENSDARG00000045837,1,23,18,23,0,0,0,23,5
ENSDART00000137026|ENSDARG00000013346,1,23,18,23,0,0,0,23,5
ENSDART00000137292|ENSDARG00000035949,2,23,18,22,1,0,1,23,5
ENSDART00000139262|ENSDARG00000095734,1,22,18,22,0,1,1,23,5
ENSDART00000139763|ENSDARG00000019392,1,23,19,24,0,0,0,24,5
ENSDART00000139794|ENSDARG00000052405,1,23,19,24,0,0,0,24,5
ENSDART00000140586|ENSDARG00000012405,2,23,18,22,1,0,1,23,5
ENSDART00000141595|ENSDARG00000029157,1,23,18,23,0,0,0,23,5
ENSDART00000141612|ENSDARG00000058696,2,23,19,23,1,0,1,24,5
ENSDART00000141713|ENSDARG00000095223,1,23,20,24,0,0,0,24,4
ENSDART00000143582|ENSDARG00000077905,2,23,18,22,1,0,1,23,5
ENSDART00000143705|ENSDARG00000053082,1,22,18,22,0,1,1,23,5
ENSDART00000144419|ENSDARG00000078401,1,23,18,23,0,0,0,23,5
ENSDART00000144615|ENSDARG00000014244,3,23,18,21,2,0,2,23,5
ENSDART00000144781|ENSDARG00000074071,1,22,18,22,0,1,1,23,5
ENSDART00000145066|ENSDARG00000042627,3,23,18,21,2,0,2,23,5
ENSDART00000145210|ENSDARG00000035607,2,23,18,22,1,0,1,23,5
ENSDART00000145669|ENSDARG00000013020,2,23,19,23,1,0,1,24,5
ENSDART00000145704|ENSDARG00000020929,1,23,19,24,0,0,0,24,5
ENSDART00000145863|ENSDARG00000061397,3,23,18,21,2,0,2,23,5
ENSDART00000145971|ENSDARG00000056021,1,23,18,23,0,0,0,23,5
ENSDART00000146720|ENSDARG00000027322,1,22,18,22,0,1,1,23,5
ENSDART00000146729|ENSDARG00000070644,1,22,18,22,0,1,1,23,5
ENSDART00000147537|ENSDARG00000059911,1,23,18,23,0,0,0,23,5
ENSDART00000147634|ENSDARG00000013575,1,22,18,22,0,1,1,23,5
ENSDART00000148039|ENSDARG00000061101,1,23,18,23,0,0,0,23,5
ENSDART00000148382|ENSDARG00000075904,2,23,18,22,1,0,1,23,5
ENSDART00000148392|ENSDARG00000017219,1,23,18,23,0,0,0,23,5
ENSDART00000148642|ENSDARG00000035796,2,23,18,22,1,0,1,23,5
ENSDART00000148718|ENSDARG00000006169,1,22,18,22,0,1,1,23,5
ENSDART00000148870|ENSDARG00000060697,1,22,18,22,0,1,1,23,5
ENSDART00000149125|ENSDARG00000058115,1,23,19,24,0,0,0,24,5
ENSDART00000149602|ENSDARG00000058115,1,23,19,24,0,0,0,24,5
ENSDART00000149956|ENSDARG00000058868,1,23,19,23,0,0,0,23,4
ENSDART00000150061|ENSDARG00000058115,1,23,19,24,0,0,0,24,5
ENSDART00000150093|ENSDARG00000006397,1,23,19,24,0,0,0,24,5
ENSDART00000150575|ENSDARG00000089616,1,23,18,23,0,0,0,23,5
ENSDART00000151307|ENSDARG00000096280,1,23,18,23,0,0,0,23,5
ENSDART00000151366|ENSDARG00000091119,1,23,18,23,0,0,0,23,5
ENSDART00000151461|ENSDARG00000096280,1,23,18,23,0,0,0,23,5
ENSDART00000151953|ENSDARG00000078620,1,23,18,23,0,0,0,23,5
ENSDART00000154342|ENSDARG00000061732,1,23,21,25,0,0,0,25,4
ENSDART00000154409|ENSDARG00000087757,1,22,18,22,0,1,1,23,5
ENSDART00000154417|ENSDARG00000088717,1,23,18,23,0,0,0,23,5
ENSDART00000155075|ENSDARG00000076483,1,23,18,23,0,0,0,23,5
ENSDART00000155236|ENSDARG00000089513,1,22,18,22,0,1,1,23,5
ENSDART00000155970|ENSDARG00000091792,1,23,20,25,0,0,0,25,5
ENSDART00000156053|ENSDARG00000055683,1,22,18,22,0,1,1,23,5
ENSDART00000156292|ENSDARG00000034227,1,21,18,21,0,2,2,23,5
ENSDART00000156585|ENSDARG00000097642,3,23,20,23,2,0,2,25,5
ENSDART00000156645|ENSDARG00000075354,4,23,18,20,3,0,3,23,5
ENSDART00000156690|ENSDARG00000097679,2,23,20,23,1,0,1,24,4
ENSDART00000157169|ENSDARG00000060309,1,23,18,23,0,0,0,23,5
ENSDART00000157239|ENSDARG00000067646,1,23,18,23,0,0,0,23,5
ENSDART00000157311|ENSDARG00000097674,1,23,18,23,0,0,0,23,5
ENSDART00000157762|ENSDARG00000098368,1,23,20,25,0,0,0,25,5
ENSDART00000158671|ENSDARG00000101967,1,22,19,22,0,1,1,23,4
ENSDART00000158897|ENSDARG00000058868,1,23,19,23,0,0,0,23,4
ENSDART00000159805|ENSDARG00000103290,1,23,19,24,0,0,0,24,5
