Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000003497|ENSDARG00000016263,1,23,23,23,0,0,0,23,0
ENSDART00000009115|ENSDARG00000078189,1,23,18,23,0,0,0,23,5
ENSDART00000022498|ENSDARG00000004114,1,23,18,23,0,0,0,23,5
ENSDART00000026000|ENSDARG00000017128,1,23,18,23,0,0,0,23,5
ENSDART00000049842|ENSDARG00000023900,2,23,18,22,1,0,1,23,5
ENSDART00000050915|ENSDARG00000037020,1,23,18,23,0,0,0,23,5
ENSDART00000052383|ENSDARG00000036080,1,23,18,23,0,0,0,23,5
ENSDART00000053807|ENSDARG00000037020,1,23,18,23,0,0,0,23,5
ENSDART00000065956|ENSDARG00000044875,1,23,18,23,0,0,0,23,5
ENSDART00000074519|ENSDARG00000052641,1,23,19,24,0,0,0,24,5
ENSDART00000080355|ENSDARG00000057708,1,23,20,24,0,0,0,24,4
ENSDART00000088168|ENSDARG00000061660,1,23,18,23,0,0,0,23,5
ENSDART00000101802|ENSDARG00000078134,1,23,18,23,0,0,0,23,5
ENSDART00000101809|ENSDARG00000073874,1,23,18,23,0,0,0,23,5
ENSDART00000101869|ENSDARG00000069801,1,23,18,23,0,0,0,23,5
ENSDART00000101916|ENSDARG00000069826,1,23,18,23,0,0,0,23,5
ENSDART00000108719|ENSDARG00000087765,1,23,18,23,0,0,0,23,5
ENSDART00000110365|ENSDARG00000077145,1,22,18,22,0,1,1,23,5
ENSDART00000110608|ENSDARG00000074908,1,23,18,23,0,0,0,23,5
ENSDART00000110628|ENSDARG00000077202,1,23,18,23,0,0,0,23,5
ENSDART00000110656|ENSDARG00000091148,1,23,18,23,0,0,0,23,5
ENSDART00000110933|ENSDARG00000109861,1,23,18,23,0,0,0,23,5
ENSDART00000110941|ENSDARG00000087301,1,23,18,23,0,0,0,23,5
ENSDART00000113174|ENSDARG00000076572,1,23,18,23,0,0,0,23,5
ENSDART00000113502|ENSDARG00000075126,1,23,18,23,0,0,0,23,5
ENSDART00000114568|ENSDARG00000076790,1,23,18,23,0,0,0,23,5
ENSDART00000114943|ENSDARG00000087164,1,23,18,23,0,0,0,23,5
ENSDART00000115384|ENSDARG00000041179,1,23,18,23,0,0,0,23,5
ENSDART00000123763|ENSDARG00000088823,1,23,18,23,0,0,0,23,5
ENSDART00000124272|ENSDARG00000069817,1,23,19,23,0,0,0,23,4
ENSDART00000124600|ENSDARG00000086658,1,23,18,23,0,0,0,23,5
ENSDART00000129295|ENSDARG00000086917,1,23,18,23,0,0,0,23,5
ENSDART00000129954|ENSDARG00000078189,1,23,18,23,0,0,0,23,5
ENSDART00000132029|ENSDARG00000086917,1,23,18,23,0,0,0,23,5
ENSDART00000132820|ENSDARG00000076903,1,23,18,23,0,0,0,23,5
ENSDART00000132890|ENSDARG00000109861,1,23,18,23,0,0,0,23,5
ENSDART00000133098|ENSDARG00000075791,1,23,19,24,0,0,0,24,5
ENSDART00000133149|ENSDARG00000091148,1,23,18,23,0,0,0,23,5
ENSDART00000134805|ENSDARG00000087324,1,23,18,23,0,0,0,23,5
ENSDART00000135190|ENSDARG00000076572,1,23,18,23,0,0,0,23,5
ENSDART00000136014|ENSDARG00000044875,1,23,18,23,0,0,0,23,5
ENSDART00000138555|ENSDARG00000023900,2,23,18,22,1,0,1,23,5
ENSDART00000139101|ENSDARG00000086658,1,23,18,23,0,0,0,23,5
ENSDART00000141075|ENSDARG00000037020,1,23,18,23,0,0,0,23,5
ENSDART00000143789|ENSDARG00000075126,1,23,18,23,0,0,0,23,5
ENSDART00000146188|ENSDARG00000076790,1,23,18,23,0,0,0,23,5
ENSDART00000146319|ENSDARG00000088823,1,23,18,23,0,0,0,23,5
ENSDART00000146458|ENSDARG00000037020,1,23,18,23,0,0,0,23,5
ENSDART00000146577|ENSDARG00000028119,1,23,18,23,0,0,0,23,5
ENSDART00000147358|ENSDARG00000087765,1,23,18,23,0,0,0,23,5
ENSDART00000147702|ENSDARG00000016263,1,23,23,23,0,0,0,23,0
ENSDART00000149493|ENSDARG00000077202,1,23,18,23,0,0,0,23,5
ENSDART00000149764|ENSDARG00000016263,1,23,23,23,0,0,0,23,0
