Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000008584|ENSDARG00000005451,1,23,20,25,0,0,0,25,5
ENSDART00000008594|ENSDARG00000020758,1,23,18,23,0,0,0,23,5
ENSDART00000009356|ENSDARG00000015474,1,21,18,21,0,2,2,23,5
ENSDART00000010495|ENSDARG00000020475,1,23,18,23,0,0,0,23,5
ENSDART00000013203|ENSDARG00000006963,1,23,19,24,0,0,0,24,5
ENSDART00000014766|ENSDARG00000070272,1,22,19,22,0,1,1,23,4
ENSDART00000015391|ENSDARG00000019342,2,23,19,22,1,0,1,23,4
ENSDART00000015755|ENSDARG00000015611,1,23,18,23,0,0,0,23,5
ENSDART00000017941|ENSDARG00000016630,1,23,18,23,0,0,0,23,5
ENSDART00000018729|ENSDARG00000010583,1,23,18,23,0,0,0,23,5
ENSDART00000020333|ENSDARG00000007196,1,21,19,22,0,2,2,24,5
ENSDART00000021011|ENSDARG00000016302,1,23,19,24,0,0,0,24,5
ENSDART00000021417|ENSDARG00000010477,1,22,18,22,0,1,1,23,5
ENSDART00000023304|ENSDARG00000014057,1,22,19,23,0,1,1,24,5
ENSDART00000025575|ENSDARG00000011703,1,19,19,20,0,4,4,24,5
ENSDART00000031049|ENSDARG00000023868,1,22,18,22,0,1,1,23,5
ENSDART00000037559|ENSDARG00000023627,1,23,19,24,0,0,0,24,5
ENSDART00000039746|ENSDARG00000029019,1,23,20,24,0,0,0,24,4
ENSDART00000041577|ENSDARG00000033099,1,22,18,22,0,1,1,23,5
ENSDART00000042189|ENSDARG00000059054,1,23,19,24,0,0,0,24,5
ENSDART00000042200|ENSDARG00000034470,4,23,18,20,3,0,3,23,5
ENSDART00000042683|ENSDARG00000070567,2,23,18,22,1,0,1,23,5
ENSDART00000043984|ENSDARG00000043313,1,23,19,24,0,0,0,24,5
ENSDART00000044677|ENSDARG00000034893,2,23,18,22,1,0,1,23,5
ENSDART00000045574|ENSDARG00000034138,1,23,18,23,0,0,0,23,5
ENSDART00000046764|ENSDARG00000026629,1,23,19,24,0,0,0,24,5
ENSDART00000047409|ENSDARG00000073732,4,22,18,19,3,1,4,23,5
ENSDART00000052389|ENSDARG00000036086,1,22,18,22,0,1,1,23,5
ENSDART00000054189|ENSDARG00000037246,2,23,18,22,1,0,1,23,5
ENSDART00000056402|ENSDARG00000010583,1,23,18,23,0,0,0,23,5
ENSDART00000057913|ENSDARG00000003146,1,23,19,24,0,0,0,24,5
ENSDART00000058555|ENSDARG00000040031,2,23,18,22,1,0,1,23,5
ENSDART00000059193|ENSDARG00000040442,2,23,19,23,1,0,1,24,5
ENSDART00000060361|ENSDARG00000041179,1,23,19,24,0,0,0,24,5
ENSDART00000061843|ENSDARG00000042187,1,23,18,23,0,0,0,23,5
ENSDART00000066080|ENSDARG00000044954,1,23,19,24,0,0,0,24,5
ENSDART00000067762|ENSDARG00000036863,1,23,18,23,0,0,0,23,5
ENSDART00000075312|ENSDARG00000053279,1,23,18,23,0,0,0,23,5
ENSDART00000075663|ENSDARG00000053636,1,23,18,23,0,0,0,23,5
ENSDART00000078093|ENSDARG00000028086,1,23,18,23,0,0,0,23,5
ENSDART00000082169|ENSDARG00000059139,1,22,18,22,0,1,1,23,5
ENSDART00000082466|ENSDARG00000059363,1,23,18,23,0,0,0,23,5
ENSDART00000083539|ENSDARG00000079716,1,22,18,22,0,1,1,23,5
ENSDART00000085314|ENSDARG00000067537,1,23,18,23,0,0,0,23,5
ENSDART00000085693|ENSDARG00000001676,2,23,18,22,1,0,1,23,5
ENSDART00000085735|ENSDARG00000060687,2,23,20,24,1,0,1,25,5
ENSDART00000086490|ENSDARG00000060983,1,22,18,22,0,1,1,23,5
ENSDART00000090217|ENSDARG00000062402,1,23,18,23,0,0,0,23,5
ENSDART00000097723|ENSDARG00000053956,1,23,18,23,0,0,0,23,5
ENSDART00000099375|ENSDARG00000028784,1,23,21,26,0,0,0,26,5
