Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000009172|ENSDARG00000016934,1,23,19,24,0,0,0,24,5
ENSDART00000012673|ENSDARG00000004358,2,23,19,23,1,0,1,24,5
ENSDART00000028787|ENSDARG00000023537,1,23,19,24,0,0,0,24,5
ENSDART00000034849|ENSDARG00000025728,1,22,18,22,0,1,1,23,5
ENSDART00000044683|ENSDARG00000007421,1,22,20,24,0,1,1,25,5
ENSDART00000054189|ENSDARG00000037246,1,23,19,23,0,0,0,23,4
ENSDART00000060344|ENSDARG00000041170,1,22,20,24,0,1,1,25,5
ENSDART00000060910|ENSDARG00000041550,1,23,19,23,0,0,0,23,4
ENSDART00000063613|ENSDARG00000043334,1,23,18,23,0,0,0,23,5
ENSDART00000066895|ENSDARG00000045485,1,22,19,23,0,1,1,24,5
ENSDART00000076611|ENSDARG00000070794,1,23,19,24,0,0,0,24,5
ENSDART00000079856|ENSDARG00000057253,1,23,18,23,0,0,0,23,5
ENSDART00000081046|ENSDARG00000016934,1,23,19,24,0,0,0,24,5
ENSDART00000090217|ENSDARG00000062402,1,23,18,23,0,0,0,23,5
ENSDART00000099475|ENSDARG00000068710,1,23,18,23,0,0,0,23,5
ENSDART00000099648|ENSDARG00000068817,1,23,18,23,0,0,0,23,5
ENSDART00000099993|ENSDARG00000096773,1,23,18,23,0,0,0,23,5
ENSDART00000101404|ENSDARG00000069594,2,23,19,23,1,0,1,24,5
ENSDART00000102108|ENSDARG00000069901,1,23,18,23,0,0,0,23,5
ENSDART00000103969|ENSDARG00000003169,1,23,18,23,0,0,0,23,5
ENSDART00000109508|ENSDARG00000075215,1,23,18,23,0,0,0,23,5
ENSDART00000111823|ENSDARG00000077715,1,23,18,23,0,0,0,23,5
ENSDART00000114777|ENSDARG00000079475,1,22,19,23,0,1,1,24,5
ENSDART00000114783|ENSDARG00000078722,1,23,20,25,0,0,0,25,5
ENSDART00000115396|ENSDARG00000012649,1,23,19,24,0,0,0,24,5
ENSDART00000122132|ENSDARG00000088502,1,23,18,23,0,0,0,23,5
ENSDART00000126866|ENSDARG00000091535,1,23,19,24,0,0,0,24,5
ENSDART00000131346|ENSDARG00000109890,1,23,18,23,0,0,0,23,5
ENSDART00000131455|ENSDARG00000113825,1,23,18,23,0,0,0,23,5
ENSDART00000131472|ENSDARG00000092317,1,23,18,23,0,0,0,23,5
ENSDART00000131495|ENSDARG00000110833,1,23,18,23,0,0,0,23,5
ENSDART00000131549|ENSDARG00000109962,1,23,18,23,0,0,0,23,5
ENSDART00000131695|ENSDARG00000111017,1,23,18,23,0,0,0,23,5
ENSDART00000132072|ENSDARG00000106841,1,23,18,23,0,0,0,23,5
ENSDART00000132393|ENSDARG00000017165,1,23,19,24,0,0,0,24,5
ENSDART00000133306|ENSDARG00000116869,1,23,18,23,0,0,0,23,5
ENSDART00000133768|ENSDARG00000109695,1,23,18,23,0,0,0,23,5
ENSDART00000133908|ENSDARG00000110969,1,23,18,23,0,0,0,23,5
ENSDART00000133916|ENSDARG00000109922,1,23,18,23,0,0,0,23,5
ENSDART00000134218|ENSDARG00000075215,1,23,18,23,0,0,0,23,5
ENSDART00000134670|ENSDARG00000016934,1,23,19,24,0,0,0,24,5
ENSDART00000135604|ENSDARG00000062402,1,23,18,23,0,0,0,23,5
ENSDART00000135705|ENSDARG00000116490,1,23,18,23,0,0,0,23,5
ENSDART00000136557|ENSDARG00000112789,1,23,18,23,0,0,0,23,5
ENSDART00000136582|ENSDARG00000111230,1,23,18,23,0,0,0,23,5
ENSDART00000136714|ENSDARG00000052758,1,23,18,23,0,0,0,23,5
ENSDART00000136927|ENSDARG00000075215,1,23,18,23,0,0,0,23,5
ENSDART00000136966|ENSDARG00000089570,2,23,19,22,1,0,1,23,4
ENSDART00000137279|ENSDARG00000095054,1,23,18,23,0,0,0,23,5
ENSDART00000137669|ENSDARG00000110121,1,23,18,23,0,0,0,23,5
ENSDART00000137763|ENSDARG00000112207,1,23,18,23,0,0,0,23,5
ENSDART00000139091|ENSDARG00000070794,1,23,19,24,0,0,0,24,5
ENSDART00000139267|ENSDARG00000058679,1,21,18,21,0,2,2,23,5
ENSDART00000139426|ENSDARG00000094145,1,23,18,23,0,0,0,23,5
ENSDART00000140070|ENSDARG00000117202,1,23,18,23,0,0,0,23,5
ENSDART00000140073|ENSDARG00000112183,1,23,18,23,0,0,0,23,5
ENSDART00000140240|ENSDARG00000115311,1,23,18,23,0,0,0,23,5
ENSDART00000140408|ENSDARG00000110600,1,23,18,23,0,0,0,23,5
ENSDART00000140730|ENSDARG00000116394,1,23,18,23,0,0,0,23,5
ENSDART00000142216|ENSDARG00000094866,1,23,18,23,0,0,0,23,5
ENSDART00000142554|ENSDARG00000092331,1,23,18,23,0,0,0,23,5
ENSDART00000142876|ENSDARG00000057253,1,23,18,23,0,0,0,23,5
ENSDART00000143107|ENSDARG00000086362,1,22,18,22,0,1,1,23,5
ENSDART00000143138|ENSDARG00000110833,1,23,18,23,0,0,0,23,5
ENSDART00000143293|ENSDARG00000111771,1,23,18,23,0,0,0,23,5
ENSDART00000143728|ENSDARG00000075842,1,23,20,25,0,0,0,25,5
