Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000000280|ENSDARG00000076182,1,23,18,23,0,0,0,23,5
ENSDART00000002778|ENSDARG00000017687,1,23,18,23,0,0,0,23,5
ENSDART00000003712|ENSDARG00000016918,1,23,18,23,0,0,0,23,5
ENSDART00000003940|ENSDARG00000020261,4,23,18,20,3,0,3,23,5
ENSDART00000004277|ENSDARG00000036279,1,23,19,24,0,0,0,24,5
ENSDART00000007981|ENSDARG00000074955,1,23,18,23,0,0,0,23,5
ENSDART00000008133|ENSDARG00000002897,1,23,19,24,0,0,0,24,5
ENSDART00000018159|ENSDARG00000011609,1,23,19,24,0,0,0,24,5
ENSDART00000018328|ENSDARG00000012135,2,23,19,23,1,0,1,24,5
ENSDART00000021372|ENSDARG00000003420,1,22,18,22,0,1,1,23,5
ENSDART00000025057|ENSDARG00000035322,2,23,20,24,1,0,1,25,5
ENSDART00000033188|ENSDARG00000027249,1,23,18,23,0,0,0,23,5
ENSDART00000036871|ENSDARG00000028541,2,23,20,24,1,0,1,25,5
ENSDART00000037292|ENSDARG00000011600,1,23,19,24,0,0,0,24,5
ENSDART00000037973|ENSDARG00000028539,1,23,19,24,0,0,0,24,5
ENSDART00000046542|ENSDARG00000034434,1,23,18,23,0,0,0,23,5
ENSDART00000046613|ENSDARG00000017986,2,23,18,22,1,0,1,23,5
ENSDART00000047471|ENSDARG00000030913,1,23,18,23,0,0,0,23,5
ENSDART00000053422|ENSDARG00000036793,1,23,18,23,0,0,0,23,5
ENSDART00000056035|ENSDARG00000038398,1,23,18,23,0,0,0,23,5
ENSDART00000056248|ENSDARG00000038543,1,23,19,24,0,0,0,24,5
ENSDART00000058546|ENSDARG00000040021,1,23,23,23,0,0,0,23,0
ENSDART00000059038|ENSDARG00000078717,1,23,19,24,0,0,0,24,5
ENSDART00000061149|ENSDARG00000041723,1,23,19,23,0,0,0,23,4
ENSDART00000074707|ENSDARG00000052783,2,23,18,22,1,0,1,23,5
