Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000003954|ENSDARG00000018530,1,23,20,25,0,0,0,25,5
ENSDART00000004043|ENSDARG00000006877,1,22,18,22,0,1,1,23,5
ENSDART00000004286|ENSDARG00000009196,1,23,18,23,0,0,0,23,5
ENSDART00000004984|ENSDARG00000009689,1,23,18,23,0,0,0,23,5
ENSDART00000005313|ENSDARG00000002635,1,22,18,22,0,1,1,23,5
ENSDART00000005682|ENSDARG00000013755,1,23,18,23,0,0,0,23,5
ENSDART00000008043|ENSDARG00000021137,1,23,18,23,0,0,0,23,5
ENSDART00000018235|ENSDARG00000040352,1,22,18,22,0,1,1,23,5
ENSDART00000019939|ENSDARG00000010255,1,23,18,23,0,0,0,23,5
ENSDART00000022441|ENSDARG00000086393,2,22,18,21,1,1,2,23,5
ENSDART00000025183|ENSDARG00000023495,1,23,18,23,0,0,0,23,5
ENSDART00000035693|ENSDARG00000026540,1,23,18,23,0,0,0,23,5
ENSDART00000036015|ENSDARG00000023797,1,23,18,23,0,0,0,23,5
ENSDART00000039399|ENSDARG00000027611,1,23,19,24,0,0,0,24,5
ENSDART00000039832|ENSDARG00000034541,1,23,19,24,0,0,0,24,5
ENSDART00000042082|ENSDARG00000033840,1,23,19,24,0,0,0,24,5
ENSDART00000043309|ENSDARG00000013667,1,23,19,24,0,0,0,24,5
ENSDART00000046376|ENSDARG00000014790,1,22,20,24,0,1,1,25,5
ENSDART00000046670|ENSDARG00000013776,1,23,19,24,0,0,0,24,5
ENSDART00000047050|ENSDARG00000019236,1,23,18,23,0,0,0,23,5
ENSDART00000053028|ENSDARG00000013667,1,23,19,24,0,0,0,24,5
ENSDART00000054674|ENSDARG00000037545,1,23,18,23,0,0,0,23,5
ENSDART00000057980|ENSDARG00000039666,1,23,18,23,0,0,0,23,5
ENSDART00000058007|ENSDARG00000039681,1,23,18,23,0,0,0,23,5
ENSDART00000058205|ENSDARG00000078763,1,23,19,24,0,0,0,24,5
ENSDART00000062854|ENSDARG00000042824,1,22,19,23,0,1,1,24,5
ENSDART00000064312|ENSDARG00000043796,1,23,20,25,0,0,0,25,5
ENSDART00000064738|ENSDARG00000044092,1,23,19,24,0,0,0,24,5
ENSDART00000065411|ENSDARG00000044551,1,23,18,23,0,0,0,23,5
ENSDART00000066737|ENSDARG00000005216,1,23,19,24,0,0,0,24,5
ENSDART00000067177|ENSDARG00000045694,1,23,19,24,0,0,0,24,5
ENSDART00000076739|ENSDARG00000054537,1,23,19,24,0,0,0,24,5
ENSDART00000078037|ENSDARG00000055652,1,23,19,24,0,0,0,24,5
ENSDART00000078065|ENSDARG00000055705,1,23,19,24,0,0,0,24,5
ENSDART00000078651|ENSDARG00000056267,1,23,19,24,0,0,0,24,5
ENSDART00000078854|ENSDARG00000056367,1,22,18,22,0,1,1,23,5
ENSDART00000080039|ENSDARG00000057392,2,23,18,22,1,0,1,23,5
ENSDART00000081459|ENSDARG00000058571,1,23,18,23,0,0,0,23,5
ENSDART00000081759|ENSDARG00000058821,2,22,18,21,1,1,2,23,5
ENSDART00000081969|ENSDARG00000058984,1,23,20,24,0,0,0,24,4
ENSDART00000086863|ENSDARG00000061140,1,23,20,25,0,0,0,25,5
ENSDART00000090907|ENSDARG00000062696,1,23,18,23,0,0,0,23,5
ENSDART00000091307|ENSDARG00000069093,1,23,18,23,0,0,0,23,5
ENSDART00000091735|ENSDARG00000063032,1,22,18,22,0,1,1,23,5
ENSDART00000092217|ENSDARG00000063242,2,23,18,22,1,0,1,23,5
ENSDART00000092264|ENSDARG00000058801,1,20,19,21,0,3,3,24,5
ENSDART00000092344|ENSDARG00000073822,1,22,18,22,0,1,1,23,5
ENSDART00000097723|ENSDARG00000053956,1,22,18,22,0,1,1,23,5
ENSDART00000098374|ENSDARG00000090824,1,23,18,23,0,0,0,23,5
