Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000002186|ENSDARG00000006074,4,23,18,20,3,0,3,23,5
ENSDART00000006669|ENSDARG00000012949,1,22,18,22,0,1,1,23,5
ENSDART00000009464|ENSDARG00000019998,2,23,18,22,1,0,1,23,5
ENSDART00000012470|ENSDARG00000013533,1,23,18,23,0,0,0,23,5
ENSDART00000019699|ENSDARG00000012827,1,23,18,23,0,0,0,23,5
ENSDART00000023196|ENSDARG00000030012,2,23,19,22,1,0,1,23,4
ENSDART00000024313|ENSDARG00000009524,1,23,18,23,0,0,0,23,5
ENSDART00000025131|ENSDARG00000018272,3,23,19,22,2,0,2,24,5
ENSDART00000025860|ENSDARG00000001906,1,23,19,24,0,0,0,24,5
ENSDART00000027587|ENSDARG00000016253,1,23,18,23,0,0,0,23,5
ENSDART00000033316|ENSDARG00000027397,1,23,18,23,0,0,0,23,5
ENSDART00000035939|ENSDARG00000025285,2,23,19,22,1,0,1,23,4
ENSDART00000038777|ENSDARG00000026084,3,23,18,21,2,0,2,23,5
ENSDART00000041349|ENSDARG00000030411,2,23,18,22,1,0,1,23,5
ENSDART00000043774|ENSDARG00000024124,1,23,23,23,0,0,0,23,0
ENSDART00000044089|ENSDARG00000030166,1,23,18,23,0,0,0,23,5
ENSDART00000045253|ENSDARG00000026376,1,23,18,23,0,0,0,23,5
ENSDART00000046871|ENSDARG00000004055,2,23,18,22,1,0,1,23,5
ENSDART00000046959|ENSDARG00000026482,1,23,18,23,0,0,0,23,5
ENSDART00000048164|ENSDARG00000033539,1,22,19,22,0,1,1,23,4
ENSDART00000049572|ENSDARG00000034773,1,23,19,24,0,0,0,24,5
ENSDART00000051491|ENSDARG00000035521,1,23,18,23,0,0,0,23,5
ENSDART00000052656|ENSDARG00000036252,1,23,18,23,0,0,0,23,5
ENSDART00000054437|ENSDARG00000037408,2,22,18,21,1,1,2,23,5
ENSDART00000056005|ENSDARG00000038386,1,23,18,23,0,0,0,23,5
ENSDART00000056810|ENSDARG00000038918,1,23,18,23,0,0,0,23,5
ENSDART00000057466|ENSDARG00000039328,1,23,19,23,0,0,0,23,4
ENSDART00000057677|ENSDARG00000039477,1,23,18,23,0,0,0,23,5
ENSDART00000058703|ENSDARG00000040133,1,23,18,23,0,0,0,23,5
ENSDART00000060978|ENSDARG00000041600,1,23,19,24,0,0,0,24,5
ENSDART00000064471|ENSDARG00000043901,2,23,20,24,1,0,1,25,5
ENSDART00000064542|ENSDARG00000043960,1,23,18,23,0,0,0,23,5
ENSDART00000065398|ENSDARG00000044541,1,23,20,25,0,0,0,25,5
ENSDART00000066625|ENSDARG00000045302,3,23,18,21,2,0,2,23,5
ENSDART00000073432|ENSDARG00000045636,1,23,19,23,0,0,0,23,4
ENSDART00000077389|ENSDARG00000055106,1,23,19,24,0,0,0,24,5
ENSDART00000078610|ENSDARG00000056163,1,23,18,23,0,0,0,23,5
ENSDART00000079248|ENSDARG00000056719,1,23,18,23,0,0,0,23,5
ENSDART00000079689|ENSDARG00000030012,2,23,19,22,1,0,1,23,4
ENSDART00000079734|ENSDARG00000057128,1,23,18,23,0,0,0,23,5
ENSDART00000079969|ENSDARG00000057331,2,23,19,23,1,0,1,24,5
ENSDART00000081969|ENSDARG00000058984,2,23,19,23,1,0,1,24,5
ENSDART00000083296|ENSDARG00000059707,1,23,18,23,0,0,0,23,5
ENSDART00000084557|ENSDARG00000060196,1,23,18,23,0,0,0,23,5
ENSDART00000091070|ENSDARG00000062757,1,23,18,23,0,0,0,23,5
ENSDART00000097530|ENSDARG00000079456,1,23,18,23,0,0,0,23,5
ENSDART00000098896|ENSDARG00000040427,1,23,18,23,0,0,0,23,5
ENSDART00000099313|ENSDARG00000068621,1,23,18,23,0,0,0,23,5
ENSDART00000099761|ENSDARG00000068874,2,22,18,21,1,1,2,23,5
ENSDART00000101266|ENSDARG00000091385,1,23,19,24,0,0,0,24,5
ENSDART00000101408|ENSDARG00000036499,1,23,19,24,0,0,0,24,5
ENSDART00000101577|ENSDARG00000030012,2,23,19,22,1,0,1,23,4
ENSDART00000101629|ENSDARG00000069703,1,23,18,23,0,0,0,23,5
ENSDART00000101653|ENSDARG00000062790,1,22,18,22,0,1,1,23,5
ENSDART00000102557|ENSDARG00000070078,2,22,18,21,1,1,2,23,5
ENSDART00000102603|ENSDARG00000070100,1,23,18,23,0,0,0,23,5
ENSDART00000102678|ENSDARG00000052966,2,23,18,22,1,0,1,23,5
ENSDART00000103566|ENSDARG00000070511,1,23,20,24,0,0,0,24,4
ENSDART00000104307|ENSDARG00000042840,1,23,18,23,0,0,0,23,5
ENSDART00000105176|ENSDARG00000010113,2,23,19,23,1,0,1,24,5
ENSDART00000109259|ENSDARG00000017397,1,23,18,23,0,0,0,23,5
