Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000002661|ENSDARG00000020785,1,23,20,23,0,0,0,23,3
ENSDART00000004431|ENSDARG00000019917,1,22,19,23,0,1,1,24,5
ENSDART00000005842|ENSDARG00000017542,1,22,18,22,0,1,1,23,5
ENSDART00000006256|ENSDARG00000003257,1,23,19,24,0,0,0,24,5
ENSDART00000006795|ENSDARG00000003553,1,23,21,26,0,0,0,26,5
ENSDART00000007587|ENSDARG00000016514,1,23,18,23,0,0,0,23,5
ENSDART00000008988|ENSDARG00000004796,1,22,18,22,0,1,1,23,5
ENSDART00000009682|ENSDARG00000011553,1,23,20,25,0,0,0,25,5
ENSDART00000010350|ENSDARG00000014704,1,22,18,22,0,1,1,23,5
ENSDART00000013170|ENSDARG00000013343,1,23,19,23,0,0,0,23,4
ENSDART00000014668|ENSDARG00000002600,1,22,20,24,0,1,1,25,5
ENSDART00000014729|ENSDARG00000008383,1,23,18,23,0,0,0,23,5
ENSDART00000014970|ENSDARG00000005544,1,23,20,25,0,0,0,25,5
ENSDART00000017869|ENSDARG00000021163,1,23,19,24,0,0,0,24,5
ENSDART00000018683|ENSDARG00000002670,1,23,18,23,0,0,0,23,5
ENSDART00000020625|ENSDARG00000006924,1,22,18,22,0,1,1,23,5
ENSDART00000021645|ENSDARG00000021408,1,22,19,23,0,1,1,24,5
ENSDART00000024194|ENSDARG00000010948,1,23,18,23,0,0,0,23,5
ENSDART00000026448|ENSDARG00000019808,3,23,18,21,2,0,2,23,5
ENSDART00000028084|ENSDARG00000004721,1,23,18,23,0,0,0,23,5
ENSDART00000030324|ENSDARG00000026796,1,23,19,24,0,0,0,24,5
ENSDART00000031127|ENSDARG00000022659,1,23,18,23,0,0,0,23,5
ENSDART00000039157|ENSDARG00000001220,1,23,18,23,0,0,0,23,5
ENSDART00000041882|ENSDARG00000020301,1,23,18,23,0,0,0,23,5
ENSDART00000042766|ENSDARG00000024278,2,22,18,21,1,1,2,23,5
ENSDART00000043801|ENSDARG00000028485,1,22,19,23,0,1,1,24,5
ENSDART00000044314|ENSDARG00000006314,1,23,20,24,0,0,0,24,4
ENSDART00000046050|ENSDARG00000031981,1,23,18,23,0,0,0,23,5
ENSDART00000046871|ENSDARG00000004055,1,22,18,22,0,1,1,23,5
ENSDART00000049291|ENSDARG00000032737,1,23,19,24,0,0,0,24,5
ENSDART00000053125|ENSDARG00000036571,1,23,19,24,0,0,0,24,5
ENSDART00000055325|ENSDARG00000037962,1,23,20,24,0,0,0,24,4
ENSDART00000055492|ENSDARG00000038068,1,23,23,23,0,0,0,23,0
ENSDART00000059974|ENSDARG00000040925,1,23,18,23,0,0,0,23,5
ENSDART00000063786|ENSDARG00000043451,1,23,18,23,0,0,0,23,5
ENSDART00000063816|ENSDARG00000043466,1,23,18,23,0,0,0,23,5
ENSDART00000064633|ENSDARG00000044023,3,23,18,21,2,0,2,23,5
ENSDART00000066765|ENSDARG00000006010,1,23,18,23,0,0,0,23,5
ENSDART00000077151|ENSDARG00000029463,1,23,18,23,0,0,0,23,5
ENSDART00000078221|ENSDARG00000004796,1,22,18,22,0,1,1,23,5
ENSDART00000078256|ENSDARG00000055857,1,23,19,24,0,0,0,24,5
ENSDART00000078665|ENSDARG00000056259,1,23,18,23,0,0,0,23,5
ENSDART00000079342|ENSDARG00000056888,1,22,18,22,0,1,1,23,5
ENSDART00000081796|ENSDARG00000058848,1,23,19,24,0,0,0,24,5
ENSDART00000081926|ENSDARG00000010023,1,22,18,22,0,1,1,23,5
ENSDART00000085675|ENSDARG00000060637,1,23,18,23,0,0,0,23,5
ENSDART00000086018|ENSDARG00000060785,4,23,18,20,3,0,3,23,5
ENSDART00000087494|ENSDARG00000061385,1,23,20,24,0,0,0,24,4
ENSDART00000091158|ENSDARG00000062788,1,23,19,24,0,0,0,24,5
ENSDART00000097274|ENSDARG00000002670,1,23,18,23,0,0,0,23,5
ENSDART00000098364|ENSDARG00000068157,2,23,19,23,1,0,1,24,5
ENSDART00000101404|ENSDARG00000069594,3,23,18,21,2,0,2,23,5
ENSDART00000101937|ENSDARG00000014704,1,22,18,22,0,1,1,23,5
ENSDART00000102515|ENSDARG00000063030,1,23,18,23,0,0,0,23,5
ENSDART00000103135|ENSDARG00000070341,1,22,18,22,0,1,1,23,5
ENSDART00000104784|ENSDARG00000071040,1,23,19,24,0,0,0,24,5
ENSDART00000105604|ENSDARG00000088366,2,23,18,22,1,0,1,23,5
ENSDART00000106048|ENSDARG00000078233,1,23,18,23,0,0,0,23,5
ENSDART00000109679|ENSDARG00000073684,1,23,21,26,0,0,0,26,5
ENSDART00000110195|ENSDARG00000039969,1,23,18,23,0,0,0,23,5
ENSDART00000111114|ENSDARG00000075785,1,23,19,23,0,0,0,23,4
ENSDART00000111343|ENSDARG00000078094,1,23,18,23,0,0,0,23,5
ENSDART00000111565|ENSDARG00000075672,2,23,19,23,1,0,1,24,5
ENSDART00000111754|ENSDARG00000077431,1,22,18,22,0,1,1,23,5
ENSDART00000113511|ENSDARG00000075565,1,23,18,23,0,0,0,23,5
ENSDART00000113696|ENSDARG00000112294,1,23,18,23,0,0,0,23,5
ENSDART00000114476|ENSDARG00000062823,1,23,19,24,0,0,0,24,5
ENSDART00000114715|ENSDARG00000073792,3,23,18,21,2,0,2,23,5
ENSDART00000114790|ENSDARG00000075597,1,23,18,23,0,0,0,23,5
ENSDART00000121698|ENSDARG00000056741,1,23,19,24,0,0,0,24,5
ENSDART00000124072|ENSDARG00000003699,1,23,19,24,0,0,0,24,5
ENSDART00000125463|ENSDARG00000061385,1,23,20,24,0,0,0,24,4
ENSDART00000126018|ENSDARG00000068157,2,23,19,23,1,0,1,24,5
ENSDART00000126823|ENSDARG00000015566,1,23,18,23,0,0,0,23,5
ENSDART00000127216|ENSDARG00000089742,1,23,18,23,0,0,0,23,5
ENSDART00000129372|ENSDARG00000088807,1,23,19,24,0,0,0,24,5
ENSDART00000129554|ENSDARG00000006010,1,23,18,23,0,0,0,23,5
ENSDART00000129749|ENSDARG00000037962,1,23,20,24,0,0,0,24,4
ENSDART00000129975|ENSDARG00000010531,1,23,18,23,0,0,0,23,5
ENSDART00000130012|ENSDARG00000090965,1,22,18,22,0,1,1,23,5
ENSDART00000130801|ENSDARG00000003854,1,23,19,24,0,0,0,24,5
ENSDART00000131616|ENSDARG00000011553,1,23,20,25,0,0,0,25,5
ENSDART00000131784|ENSDARG00000022659,1,23,18,23,0,0,0,23,5
ENSDART00000131891|ENSDARG00000090230,1,23,20,25,0,0,0,25,5
ENSDART00000131910|ENSDARG00000055857,1,23,19,24,0,0,0,24,5
ENSDART00000132141|ENSDARG00000005544,1,23,20,25,0,0,0,25,5
ENSDART00000133305|ENSDARG00000020301,1,23,18,23,0,0,0,23,5
ENSDART00000133315|ENSDARG00000024278,2,22,18,21,1,1,2,23,5
ENSDART00000133388|ENSDARG00000025948,1,23,19,24,0,0,0,24,5
ENSDART00000133659|ENSDARG00000070109,1,23,18,23,0,0,0,23,5
ENSDART00000133804|ENSDARG00000037962,1,23,20,24,0,0,0,24,4
ENSDART00000133886|ENSDARG00000092067,1,22,18,22,0,1,1,23,5
ENSDART00000134367|ENSDARG00000028912,1,23,18,23,0,0,0,23,5
ENSDART00000134896|ENSDARG00000023479,1,23,19,23,0,0,0,23,4
ENSDART00000135053|ENSDARG00000092407,1,23,18,23,0,0,0,23,5
ENSDART00000135330|ENSDARG00000004055,1,22,18,22,0,1,1,23,5
ENSDART00000135530|ENSDARG00000071040,1,23,19,24,0,0,0,24,5
ENSDART00000136202|ENSDARG00000016514,1,23,18,23,0,0,0,23,5
ENSDART00000137577|ENSDARG00000011553,1,23,20,25,0,0,0,25,5
ENSDART00000138171|ENSDARG00000020301,1,23,18,23,0,0,0,23,5
ENSDART00000138510|ENSDARG00000075389,1,23,19,23,0,0,0,23,4
ENSDART00000138572|ENSDARG00000095133,1,23,18,23,0,0,0,23,5
ENSDART00000139618|ENSDARG00000024278,2,22,18,21,1,1,2,23,5
ENSDART00000140908|ENSDARG00000062020,1,23,18,23,0,0,0,23,5
ENSDART00000142170|ENSDARG00000021163,1,23,19,24,0,0,0,24,5
ENSDART00000142557|ENSDARG00000075565,1,23,18,23,0,0,0,23,5
ENSDART00000142653|ENSDARG00000026796,1,23,19,24,0,0,0,24,5
ENSDART00000143232|ENSDARG00000071877,1,23,18,23,0,0,0,23,5
ENSDART00000143355|ENSDARG00000020301,1,23,18,23,0,0,0,23,5
ENSDART00000143742|ENSDARG00000093403,1,23,18,23,0,0,0,23,5
ENSDART00000143767|ENSDARG00000094374,1,23,18,23,0,0,0,23,5
ENSDART00000144870|ENSDARG00000029463,1,23,18,23,0,0,0,23,5
ENSDART00000144927|ENSDARG00000095068,1,23,18,23,0,0,0,23,5
ENSDART00000144991|ENSDARG00000093199,1,23,22,26,0,0,0,26,4
ENSDART00000145104|ENSDARG00000092376,1,22,19,23,0,1,1,24,5
ENSDART00000145117|ENSDARG00000008413,1,23,19,24,0,0,0,24,5
ENSDART00000145420|ENSDARG00000038068,1,23,23,23,0,0,0,23,0
ENSDART00000145949|ENSDARG00000006010,1,23,18,23,0,0,0,23,5
ENSDART00000146883|ENSDARG00000092778,3,23,18,21,2,0,2,23,5
ENSDART00000147000|ENSDARG00000023479,1,23,19,23,0,0,0,23,4
ENSDART00000147046|ENSDARG00000055857,1,23,19,24,0,0,0,24,5
ENSDART00000147329|ENSDARG00000011553,1,23,20,25,0,0,0,25,5
ENSDART00000147473|ENSDARG00000002600,1,22,20,24,0,1,1,25,5
ENSDART00000147795|ENSDARG00000040948,1,23,20,25,0,0,0,25,5
ENSDART00000147831|ENSDARG00000056478,1,23,18,23,0,0,0,23,5
ENSDART00000147940|ENSDARG00000032990,1,23,18,23,0,0,0,23,5
ENSDART00000147996|ENSDARG00000025948,1,23,19,24,0,0,0,24,5
ENSDART00000149026|ENSDARG00000062198,1,23,18,23,0,0,0,23,5
ENSDART00000149484|ENSDARG00000010948,1,23,18,23,0,0,0,23,5
ENSDART00000150029|ENSDARG00000008413,1,23,19,24,0,0,0,24,5
ENSDART00000151766|ENSDARG00000021163,1,23,19,24,0,0,0,24,5
ENSDART00000151921|ENSDARG00000015566,1,23,18,23,0,0,0,23,5
ENSDART00000152021|ENSDARG00000096445,1,23,18,23,0,0,0,23,5
ENSDART00000152027|ENSDARG00000077431,1,22,18,22,0,1,1,23,5
ENSDART00000152097|ENSDARG00000056888,1,22,18,22,0,1,1,23,5
ENSDART00000152788|ENSDARG00000091150,1,23,18,23,0,0,0,23,5
ENSDART00000152901|ENSDARG00000078083,1,23,20,25,0,0,0,25,5
ENSDART00000153034|ENSDARG00000096797,1,23,20,25,0,0,0,25,5
ENSDART00000153223|ENSDARG00000074150,2,23,19,23,1,0,1,24,5
ENSDART00000153568|ENSDARG00000073684,1,23,21,26,0,0,0,26,5
ENSDART00000154019|ENSDARG00000093199,1,23,22,26,0,0,0,26,4
ENSDART00000154223|ENSDARG00000069594,3,23,18,21,2,0,2,23,5
ENSDART00000155586|ENSDARG00000056259,1,23,18,23,0,0,0,23,5
ENSDART00000155719|ENSDARG00000074137,1,23,18,23,0,0,0,23,5
ENSDART00000156034|ENSDARG00000097889,1,23,19,24,0,0,0,24,5
ENSDART00000156693|ENSDARG00000079264,1,23,19,24,0,0,0,24,5
ENSDART00000157184|ENSDARG00000016161,2,23,18,22,1,0,1,23,5
ENSDART00000157553|ENSDARG00000086892,1,23,18,23,0,0,0,23,5
ENSDART00000157911|ENSDARG00000013343,1,23,19,23,0,0,0,23,4
ENSDART00000158433|ENSDARG00000098453,1,22,18,22,0,1,1,23,5
ENSDART00000158871|ENSDARG00000062020,1,23,18,23,0,0,0,23,5
ENSDART00000159759|ENSDARG00000099547,1,23,19,24,0,0,0,24,5
ENSDART00000160600|ENSDARG00000105077,1,23,18,23,0,0,0,23,5
ENSDART00000161311|ENSDARG00000029296,1,23,20,25,0,0,0,25,5
ENSDART00000161381|ENSDARG00000101704,1,23,19,24,0,0,0,24,5
ENSDART00000162674|ENSDARG00000100965,1,22,19,23,0,1,1,24,5
ENSDART00000163782|ENSDARG00000038068,1,23,23,23,0,0,0,23,0
ENSDART00000163949|ENSDARG00000063030,1,23,18,23,0,0,0,23,5
ENSDART00000164408|ENSDARG00000104408,1,23,18,23,0,0,0,23,5
ENSDART00000164899|ENSDARG00000062198,1,23,18,23,0,0,0,23,5
ENSDART00000165116|ENSDARG00000102674,1,23,18,23,0,0,0,23,5
ENSDART00000165297|ENSDARG00000104758,1,23,18,23,0,0,0,23,5
ENSDART00000165386|ENSDARG00000099175,1,23,20,24,0,0,0,24,4
ENSDART00000165450|ENSDARG00000062020,1,23,18,23,0,0,0,23,5
ENSDART00000166313|ENSDARG00000021163,1,23,19,24,0,0,0,24,5
ENSDART00000166324|ENSDARG00000078233,1,23,18,23,0,0,0,23,5
ENSDART00000166463|ENSDARG00000101072,1,23,18,23,0,0,0,23,5
ENSDART00000166562|ENSDARG00000104451,1,23,18,23,0,0,0,23,5
ENSDART00000166566|ENSDARG00000018716,1,23,18,23,0,0,0,23,5
ENSDART00000166581|ENSDARG00000100965,1,22,19,23,0,1,1,24,5
ENSDART00000166634|ENSDARG00000103551,1,22,18,22,0,1,1,23,5
ENSDART00000167430|ENSDARG00000101704,1,23,19,24,0,0,0,24,5
ENSDART00000167914|ENSDARG00000102171,1,23,20,24,0,0,0,24,4
ENSDART00000169206|ENSDARG00000103609,1,23,18,23,0,0,0,23,5
ENSDART00000169316|ENSDARG00000029463,1,23,18,23,0,0,0,23,5
ENSDART00000170351|ENSDARG00000099547,1,23,19,24,0,0,0,24,5
ENSDART00000170526|ENSDARG00000102769,1,23,18,23,0,0,0,23,5
ENSDART00000170790|ENSDARG00000021163,1,23,19,24,0,0,0,24,5
ENSDART00000171461|ENSDARG00000102674,1,23,18,23,0,0,0,23,5
ENSDART00000171633|ENSDARG00000100965,1,22,19,23,0,1,1,24,5
ENSDART00000171723|ENSDARG00000099555,1,23,18,23,0,0,0,23,5
ENSDART00000171805|ENSDARG00000091247,1,22,19,22,0,1,1,23,4
ENSDART00000172222|ENSDARG00000100939,1,22,18,22,0,1,1,23,5
ENSDART00000172336|ENSDARG00000052016,1,23,20,25,0,0,0,25,5
ENSDART00000172579|ENSDARG00000062020,1,23,18,23,0,0,0,23,5
ENSDART00000172796|ENSDARG00000063030,1,23,18,23,0,0,0,23,5
ENSDART00000173003|ENSDARG00000105473,1,23,18,23,0,0,0,23,5
ENSDART00000173144|ENSDARG00000058564,1,23,18,23,0,0,0,23,5
ENSDART00000173173|ENSDARG00000105372,1,23,18,23,0,0,0,23,5
ENSDART00000173200|ENSDARG00000105500,1,23,18,23,0,0,0,23,5
ENSDART00000173299|ENSDARG00000015607,1,23,18,23,0,0,0,23,5
ENSDART00000173328|ENSDARG00000063030,1,23,18,23,0,0,0,23,5
ENSDART00000173567|ENSDARG00000105657,1,23,19,24,0,0,0,24,5
ENSDART00000173942|ENSDARG00000105600,3,23,19,21,2,0,2,23,4
ENSDART00000175588|ENSDARG00000078890,1,23,20,25,0,0,0,25,5
ENSDART00000175766|ENSDARG00000007720,1,23,18,23,0,0,0,23,5
ENSDART00000176980|ENSDARG00000021163,1,23,19,24,0,0,0,24,5
ENSDART00000177669|ENSDARG00000062020,1,23,18,23,0,0,0,23,5
