Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000004984|ENSDARG00000009689,1,23,18,23,0,0,0,23,5
ENSDART00000006709|ENSDARG00000008785,2,23,18,22,1,0,1,23,5
ENSDART00000008840|ENSDARG00000030832,2,23,18,22,1,0,1,23,5
ENSDART00000009092|ENSDARG00000013346,1,23,19,23,0,0,0,23,4
ENSDART00000011447|ENSDARG00000010487,1,23,18,23,0,0,0,23,5
ENSDART00000012826|ENSDARG00000013973,1,23,18,23,0,0,0,23,5
ENSDART00000013021|ENSDARG00000016065,1,23,19,24,0,0,0,24,5
ENSDART00000015079|ENSDARG00000020085,2,23,19,23,1,0,1,24,5
ENSDART00000015251|ENSDARG00000008637,1,23,18,23,0,0,0,23,5
ENSDART00000017857|ENSDARG00000014232,1,23,18,23,0,0,0,23,5
ENSDART00000018114|ENSDARG00000016163,3,23,18,21,2,0,2,23,5
ENSDART00000018155|ENSDARG00000002071,1,23,19,24,0,0,0,24,5
ENSDART00000018908|ENSDARG00000006240,1,23,21,26,0,0,0,26,5
ENSDART00000020824|ENSDARG00000010098,1,23,19,23,0,0,0,23,4
ENSDART00000021610|ENSDARG00000007175,1,23,18,23,0,0,0,23,5
ENSDART00000022768|ENSDARG00000012555,2,22,21,23,1,1,2,25,4
ENSDART00000023453|ENSDARG00000006600,1,23,18,23,0,0,0,23,5
ENSDART00000024316|ENSDARG00000019507,3,22,19,21,2,1,3,24,5
ENSDART00000024984|ENSDARG00000057099,1,23,20,25,0,0,0,25,5
ENSDART00000025120|ENSDARG00000021120,2,23,18,22,1,0,1,23,5
ENSDART00000025451|ENSDARG00000003193,1,23,19,24,0,0,0,24,5
ENSDART00000026808|ENSDARG00000014103,1,23,19,24,0,0,0,24,5
ENSDART00000027811|ENSDARG00000009280,1,22,19,23,0,1,1,24,5
ENSDART00000029668|ENSDARG00000007398,1,23,18,23,0,0,0,23,5
ENSDART00000032050|ENSDARG00000031616,1,23,18,23,0,0,0,23,5
ENSDART00000032407|ENSDARG00000024522,1,23,18,23,0,0,0,23,5
ENSDART00000032498|ENSDARG00000024540,1,23,18,23,0,0,0,23,5
ENSDART00000035096|ENSDARG00000019949,1,23,18,23,0,0,0,23,5
ENSDART00000035432|ENSDARG00000008757,1,23,18,23,0,0,0,23,5
ENSDART00000038828|ENSDARG00000010192,1,23,18,23,0,0,0,23,5
ENSDART00000039170|ENSDARG00000037894,1,23,19,24,0,0,0,24,5
ENSDART00000039386|ENSDARG00000023303,1,23,18,23,0,0,0,23,5
ENSDART00000039536|ENSDARG00000034174,1,23,18,23,0,0,0,23,5
ENSDART00000039585|ENSDARG00000030251,1,23,20,24,0,0,0,24,4
ENSDART00000042820|ENSDARG00000029388,1,23,18,23,0,0,0,23,5
ENSDART00000049010|ENSDARG00000028899,2,22,18,21,1,1,2,23,5
ENSDART00000051586|ENSDARG00000035578,1,23,19,24,0,0,0,24,5
ENSDART00000053834|ENSDARG00000037038,1,22,19,23,0,1,1,24,5
ENSDART00000053876|ENSDARG00000037067,1,23,20,24,0,0,0,24,4
ENSDART00000055360|ENSDARG00000037980,1,23,18,23,0,0,0,23,5
ENSDART00000056795|ENSDARG00000038905,2,23,18,22,1,0,1,23,5
ENSDART00000057962|ENSDARG00000039657,1,23,19,24,0,0,0,24,5
ENSDART00000058680|ENSDARG00000040121,1,23,18,23,0,0,0,23,5
ENSDART00000058987|ENSDARG00000091232,1,23,18,23,0,0,0,23,5
ENSDART00000059035|ENSDARG00000028715,2,23,18,22,1,0,1,23,5
ENSDART00000061117|ENSDARG00000041703,1,23,21,24,0,0,0,24,3
ENSDART00000061274|ENSDARG00000041811,1,23,18,23,0,0,0,23,5
ENSDART00000063837|ENSDARG00000043484,1,23,19,24,0,0,0,24,5
ENSDART00000064439|ENSDARG00000043884,1,23,18,23,0,0,0,23,5
ENSDART00000065211|ENSDARG00000044404,1,22,18,22,0,1,1,23,5
ENSDART00000066230|ENSDARG00000056794,1,23,18,23,0,0,0,23,5
ENSDART00000067030|ENSDARG00000027310,1,23,18,23,0,0,0,23,5
ENSDART00000067793|ENSDARG00000016811,1,23,18,23,0,0,0,23,5
ENSDART00000073782|ENSDARG00000052045,1,23,19,24,0,0,0,24,5
ENSDART00000074729|ENSDARG00000060238,1,23,18,23,0,0,0,23,5
ENSDART00000075743|ENSDARG00000060494,1,23,19,23,0,0,0,23,4
ENSDART00000076069|ENSDARG00000053961,1,23,18,23,0,0,0,23,5
ENSDART00000077702|ENSDARG00000055359,2,23,19,23,1,0,1,24,5
ENSDART00000078283|ENSDARG00000055885,1,23,18,23,0,0,0,23,5
ENSDART00000080351|ENSDARG00000057660,2,23,19,23,1,0,1,24,5
ENSDART00000081347|ENSDARG00000058476,1,23,18,23,0,0,0,23,5
ENSDART00000082082|ENSDARG00000059070,1,23,19,23,0,0,0,23,4
ENSDART00000082201|ENSDARG00000059166,1,21,18,21,0,2,2,23,5
ENSDART00000083267|ENSDARG00000059699,1,23,19,24,0,0,0,24,5
ENSDART00000083314|ENSDARG00000005754,1,22,18,22,0,1,1,23,5
ENSDART00000085021|ENSDARG00000060383,1,22,18,22,0,1,1,23,5
ENSDART00000085685|ENSDARG00000040713,3,23,18,21,2,0,2,23,5
ENSDART00000085903|ENSDARG00000060741,2,23,18,22,1,0,1,23,5
ENSDART00000086018|ENSDARG00000060785,1,23,18,23,0,0,0,23,5
ENSDART00000086201|ENSDARG00000029482,1,23,19,23,0,0,0,23,4
ENSDART00000086867|ENSDARG00000061143,1,23,20,25,0,0,0,25,5
ENSDART00000087884|ENSDARG00000061543,1,23,18,23,0,0,0,23,5
ENSDART00000088876|ENSDARG00000061885,1,23,18,23,0,0,0,23,5
ENSDART00000088973|ENSDARG00000061956,2,23,18,22,1,0,1,23,5
ENSDART00000089713|ENSDARG00000062222,1,23,19,24,0,0,0,24,5
ENSDART00000089748|ENSDARG00000033498,3,23,18,21,2,0,2,23,5
ENSDART00000090608|ENSDARG00000062558,1,23,18,23,0,0,0,23,5
ENSDART00000090731|ENSDARG00000062612,1,23,19,24,0,0,0,24,5
ENSDART00000091070|ENSDARG00000062757,1,23,19,24,0,0,0,24,5
ENSDART00000097618|ENSDARG00000032482,1,23,18,23,0,0,0,23,5
ENSDART00000098453|ENSDARG00000068191,1,23,19,24,0,0,0,24,5
ENSDART00000099903|ENSDARG00000078973,2,23,18,22,1,0,1,23,5
ENSDART00000102525|ENSDARG00000001890,1,22,18,22,0,1,1,23,5
ENSDART00000102557|ENSDARG00000070078,2,23,18,22,1,0,1,23,5
ENSDART00000104423|ENSDARG00000040713,3,23,18,21,2,0,2,23,5
