Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000000392|ENSDARG00000000380,3,23,19,22,2,0,2,24,5
ENSDART00000004361|ENSDARG00000015506,2,23,18,22,1,0,1,23,5
ENSDART00000007913|ENSDARG00000007141,3,23,18,21,2,0,2,23,5
ENSDART00000008306|ENSDARG00000023040,3,23,19,22,2,0,2,24,5
ENSDART00000009477|ENSDARG00000008243,1,23,23,23,0,0,0,23,0
ENSDART00000013001|ENSDARG00000056443,1,23,18,23,0,0,0,23,5
ENSDART00000013343|ENSDARG00000010301,2,23,19,23,1,0,1,24,5
ENSDART00000013642|ENSDARG00000032705,1,23,18,23,0,0,0,23,5
ENSDART00000014036|ENSDARG00000002663,1,22,19,23,0,1,1,24,5
ENSDART00000014721|ENSDARG00000016607,1,23,18,23,0,0,0,23,5
ENSDART00000015923|ENSDARG00000005814,1,23,18,23,0,0,0,23,5
ENSDART00000016660|ENSDARG00000016964,1,23,18,23,0,0,0,23,5
ENSDART00000017230|ENSDARG00000009871,1,22,18,22,0,1,1,23,5
ENSDART00000018155|ENSDARG00000002071,2,23,20,24,1,0,1,25,5
ENSDART00000022620|ENSDARG00000063538,1,23,18,23,0,0,0,23,5
ENSDART00000022840|ENSDARG00000036359,1,23,18,23,0,0,0,23,5
ENSDART00000024832|ENSDARG00000019392,1,23,20,24,0,0,0,24,4
ENSDART00000026210|ENSDARG00000017882,1,23,18,23,0,0,0,23,5
ENSDART00000031153|ENSDARG00000023858,1,22,18,22,0,1,1,23,5
ENSDART00000033263|ENSDARG00000023508,2,23,19,22,1,0,1,23,4
ENSDART00000033943|ENSDARG00000024017,1,23,18,23,0,0,0,23,5
ENSDART00000035101|ENSDARG00000001882,2,23,18,22,1,0,1,23,5
ENSDART00000036926|ENSDARG00000004305,1,23,18,23,0,0,0,23,5
ENSDART00000037553|ENSDARG00000008457,1,23,19,23,0,0,0,23,4
ENSDART00000037922|ENSDARG00000043646,2,23,18,22,1,0,1,23,5
ENSDART00000040946|ENSDARG00000003520,1,23,18,23,0,0,0,23,5
ENSDART00000042074|ENSDARG00000074414,1,23,19,24,0,0,0,24,5
ENSDART00000043058|ENSDARG00000037122,1,23,18,23,0,0,0,23,5
ENSDART00000043603|ENSDARG00000028586,1,23,18,23,0,0,0,23,5
ENSDART00000044328|ENSDARG00000044142,1,23,18,23,0,0,0,23,5
ENSDART00000047013|ENSDARG00000030949,1,22,20,24,0,1,1,25,5
ENSDART00000052688|ENSDARG00000012694,1,23,18,23,0,0,0,23,5
ENSDART00000054274|ENSDARG00000028533,1,23,19,24,0,0,0,24,5
ENSDART00000054388|ENSDARG00000000606,1,23,18,23,0,0,0,23,5
ENSDART00000055087|ENSDARG00000037804,2,23,20,23,1,0,1,24,4
ENSDART00000055713|ENSDARG00000062377,1,23,18,23,0,0,0,23,5
ENSDART00000056248|ENSDARG00000038543,1,23,18,23,0,0,0,23,5
