Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000000250|ENSDARG00000000241,1,22,20,24,0,1,1,25,5
ENSDART00000003303|ENSDARG00000019438,2,22,19,22,1,1,2,24,5
ENSDART00000003345|ENSDARG00000006683,1,23,18,23,0,0,0,23,5
ENSDART00000005767|ENSDARG00000038646,1,23,18,23,0,0,0,23,5
ENSDART00000005985|ENSDARG00000002952,1,23,21,25,0,0,0,25,4
ENSDART00000007079|ENSDARG00000018190,1,23,18,23,0,0,0,23,5
ENSDART00000007353|ENSDARG00000014083,2,22,18,21,1,1,2,23,5
ENSDART00000009689|ENSDARG00000075963,2,23,18,22,1,0,1,23,5
ENSDART00000012940|ENSDARG00000007195,1,22,18,22,0,1,1,23,5
ENSDART00000013676|ENSDARG00000075543,1,23,18,23,0,0,0,23,5
ENSDART00000015401|ENSDARG00000002479,2,23,18,22,1,0,1,23,5
ENSDART00000016230|ENSDARG00000019328,1,23,18,23,0,0,0,23,5
ENSDART00000018408|ENSDARG00000013613,1,23,20,24,0,0,0,24,4
ENSDART00000022179|ENSDARG00000003818,1,23,20,25,0,0,0,25,5
ENSDART00000022242|ENSDARG00000034270,1,23,19,24,0,0,0,24,5
ENSDART00000022498|ENSDARG00000004114,1,23,18,23,0,0,0,23,5
ENSDART00000023894|ENSDARG00000017661,2,23,18,22,1,0,1,23,5
ENSDART00000025358|ENSDARG00000056767,1,23,20,25,0,0,0,25,5
ENSDART00000028099|ENSDARG00000018494,1,23,18,23,0,0,0,23,5
ENSDART00000028171|ENSDARG00000006029,2,23,20,24,1,0,1,25,5
ENSDART00000030138|ENSDARG00000015199,2,23,18,22,1,0,1,23,5
ENSDART00000048391|ENSDARG00000017661,2,23,18,22,1,0,1,23,5
ENSDART00000055492|ENSDARG00000038068,1,23,23,23,0,0,0,23,0
ENSDART00000057185|ENSDARG00000013491,1,23,19,24,0,0,0,24,5
ENSDART00000057288|ENSDARG00000039211,1,23,19,24,0,0,0,24,5
ENSDART00000057439|ENSDARG00000039310,1,22,19,23,0,1,1,24,5
ENSDART00000074255|ENSDARG00000052408,1,23,18,23,0,0,0,23,5
ENSDART00000076742|ENSDARG00000054540,1,22,18,22,0,1,1,23,5
ENSDART00000077344|ENSDARG00000055053,1,23,19,24,0,0,0,24,5
ENSDART00000079218|ENSDARG00000056690,1,23,18,23,0,0,0,23,5
ENSDART00000079409|ENSDARG00000071671,1,23,18,23,0,0,0,23,5
ENSDART00000079686|ENSDARG00000057090,1,22,18,22,0,1,1,23,5
ENSDART00000080351|ENSDARG00000057660,1,23,18,23,0,0,0,23,5
ENSDART00000083002|ENSDARG00000059601,1,23,19,24,0,0,0,24,5
ENSDART00000086104|ENSDARG00000087574,2,23,19,23,1,0,1,24,5
ENSDART00000086333|ENSDARG00000060925,1,23,18,23,0,0,0,23,5
ENSDART00000088852|ENSDARG00000053884,1,23,21,26,0,0,0,26,5
ENSDART00000089971|ENSDARG00000062346,1,23,18,23,0,0,0,23,5
ENSDART00000090624|ENSDARG00000062552,1,22,18,22,0,1,1,23,5
ENSDART00000102554|ENSDARG00000070074,1,23,18,23,0,0,0,23,5
ENSDART00000102791|ENSDARG00000039066,2,23,19,23,1,0,1,24,5
ENSDART00000102893|ENSDARG00000070230,1,23,19,24,0,0,0,24,5
ENSDART00000108808|ENSDARG00000076856,1,22,18,22,0,1,1,23,5
ENSDART00000109030|ENSDARG00000077901,1,23,19,24,0,0,0,24,5
ENSDART00000110602|ENSDARG00000075737,2,22,18,21,1,1,2,23,5
ENSDART00000110783|ENSDARG00000075347,2,23,19,23,1,0,1,24,5
ENSDART00000111225|ENSDARG00000077928,1,23,20,24,0,0,0,24,4
ENSDART00000111485|ENSDARG00000078318,1,23,18,23,0,0,0,23,5
ENSDART00000112782|ENSDARG00000078227,1,23,18,23,0,0,0,23,5
ENSDART00000114289|ENSDARG00000075737,2,22,18,21,1,1,2,23,5
ENSDART00000115227|ENSDARG00000075347,2,23,19,23,1,0,1,24,5
ENSDART00000122927|ENSDARG00000089110,1,23,18,23,0,0,0,23,5
ENSDART00000122966|ENSDARG00000089769,1,23,18,23,0,0,0,23,5
ENSDART00000123040|ENSDARG00000012801,1,22,18,22,0,1,1,23,5
ENSDART00000124215|ENSDARG00000005679,2,23,19,23,1,0,1,24,5
