Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000004879|ENSDARG00000003570,1,23,19,24,0,0,0,24,5
ENSDART00000006256|ENSDARG00000003257,1,23,20,25,0,0,0,25,5
ENSDART00000009234|ENSDARG00000012723,1,23,18,23,0,0,0,23,5
ENSDART00000013534|ENSDARG00000004782,1,23,18,23,0,0,0,23,5
ENSDART00000024207|ENSDARG00000018025,1,23,18,23,0,0,0,23,5
ENSDART00000028617|ENSDARG00000024478,1,23,19,24,0,0,0,24,5
ENSDART00000033118|ENSDARG00000020741,1,23,20,24,0,0,0,24,4
ENSDART00000033566|ENSDARG00000027199,1,23,19,23,0,0,0,23,4
ENSDART00000046542|ENSDARG00000034434,1,23,20,25,0,0,0,25,5
ENSDART00000055047|ENSDARG00000037777,1,23,19,24,0,0,0,24,5
ENSDART00000056921|ENSDARG00000005458,1,22,18,22,0,1,1,23,5
ENSDART00000066816|ENSDARG00000008164,1,23,19,24,0,0,0,24,5
ENSDART00000079629|ENSDARG00000057032,1,23,18,23,0,0,0,23,5
ENSDART00000087440|ENSDARG00000061362,1,23,19,24,0,0,0,24,5
ENSDART00000088037|ENSDARG00000061635,2,23,19,23,1,0,1,24,5
ENSDART00000088690|ENSDARG00000061854,1,23,18,23,0,0,0,23,5
ENSDART00000097473|ENSDARG00000067673,1,23,18,23,0,0,0,23,5
ENSDART00000101274|ENSDARG00000069529,1,23,18,23,0,0,0,23,5
ENSDART00000102434|ENSDARG00000070029,2,23,18,22,1,0,1,23,5
ENSDART00000109248|ENSDARG00000074245,1,23,19,24,0,0,0,24,5
ENSDART00000109587|ENSDARG00000077955,1,22,19,23,0,1,1,24,5
ENSDART00000110554|ENSDARG00000078149,1,23,19,23,0,0,0,23,4
ENSDART00000110964|ENSDARG00000075892,1,23,18,23,0,0,0,23,5
ENSDART00000112389|ENSDARG00000077264,1,22,18,22,0,1,1,23,5
