Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000000566|ENSDARG00000000542,1,23,18,23,0,0,0,23,5
ENSDART00000002773|ENSDARG00000006672,1,23,18,23,0,0,0,23,5
ENSDART00000003338|ENSDARG00000037838,1,22,18,22,0,1,1,23,5
ENSDART00000003497|ENSDARG00000016263,1,23,23,23,0,0,0,23,0
ENSDART00000003879|ENSDARG00000009982,1,21,18,21,0,2,2,23,5
ENSDART00000005573|ENSDARG00000074248,1,23,18,23,0,0,0,23,5
ENSDART00000006892|ENSDARG00000009136,1,22,19,23,0,1,1,24,5
ENSDART00000013961|ENSDARG00000006003,1,23,18,23,0,0,0,23,5
ENSDART00000015928|ENSDARG00000008119,1,23,18,23,0,0,0,23,5
ENSDART00000018117|ENSDARG00000011239,1,23,18,23,0,0,0,23,5
ENSDART00000018304|ENSDARG00000024204,1,23,19,24,0,0,0,24,5
ENSDART00000018973|ENSDARG00000016765,1,22,18,22,0,1,1,23,5
ENSDART00000020409|ENSDARG00000008305,2,23,19,23,1,0,1,24,5
ENSDART00000020505|ENSDARG00000015471,1,23,18,23,0,0,0,23,5
ENSDART00000020821|ENSDARG00000094282,1,22,18,22,0,1,1,23,5
ENSDART00000022870|ENSDARG00000015293,1,23,19,24,0,0,0,24,5
ENSDART00000025008|ENSDARG00000003303,1,23,18,23,0,0,0,23,5
ENSDART00000026378|ENSDARG00000005853,1,22,19,23,0,1,1,24,5
ENSDART00000029668|ENSDARG00000007398,1,23,19,23,0,0,0,23,4
ENSDART00000030939|ENSDARG00000021895,1,23,18,23,0,0,0,23,5
ENSDART00000035907|ENSDARG00000045946,1,22,18,22,0,1,1,23,5
ENSDART00000036779|ENSDARG00000006747,1,23,18,23,0,0,0,23,5
ENSDART00000039170|ENSDARG00000037894,1,23,19,24,0,0,0,24,5
ENSDART00000039693|ENSDARG00000029695,1,23,18,23,0,0,0,23,5
ENSDART00000041697|ENSDARG00000013841,1,23,19,23,0,0,0,23,4
ENSDART00000043823|ENSDARG00000040027,1,23,20,25,0,0,0,25,5
ENSDART00000044426|ENSDARG00000034210,1,23,18,23,0,0,0,23,5
ENSDART00000049375|ENSDARG00000034670,3,23,18,21,2,0,2,23,5
ENSDART00000049437|ENSDARG00000019383,1,22,18,22,0,1,1,23,5
ENSDART00000055767|ENSDARG00000038243,2,23,18,22,1,0,1,23,5
ENSDART00000056634|ENSDARG00000038780,1,23,20,23,0,0,0,23,3
ENSDART00000059252|ENSDARG00000040485,1,23,20,25,0,0,0,25,5
ENSDART00000059970|ENSDARG00000040921,1,23,18,23,0,0,0,23,5
ENSDART00000073596|ENSDARG00000051888,1,23,18,23,0,0,0,23,5
ENSDART00000075191|ENSDARG00000053201,1,23,19,24,0,0,0,24,5
ENSDART00000076759|ENSDARG00000078349,1,23,18,23,0,0,0,23,5
ENSDART00000081249|ENSDARG00000058379,1,23,19,23,0,0,0,23,4
ENSDART00000081926|ENSDARG00000010023,1,23,19,24,0,0,0,24,5
ENSDART00000082604|ENSDARG00000059438,1,23,18,23,0,0,0,23,5
ENSDART00000084061|ENSDARG00000060006,1,23,19,23,0,0,0,23,4
ENSDART00000086490|ENSDARG00000060983,1,23,18,23,0,0,0,23,5
ENSDART00000086696|ENSDARG00000061294,1,23,18,23,0,0,0,23,5
ENSDART00000088142|ENSDARG00000061654,3,23,19,22,2,0,2,24,5
ENSDART00000090994|ENSDARG00000062744,1,23,18,23,0,0,0,23,5
ENSDART00000091151|ENSDARG00000062797,2,23,18,22,1,0,1,23,5
ENSDART00000091241|ENSDARG00000062831,1,23,21,26,0,0,0,26,5
ENSDART00000091584|ENSDARG00000062959,1,23,18,23,0,0,0,23,5
ENSDART00000092217|ENSDARG00000063242,2,23,19,23,1,0,1,24,5
ENSDART00000092389|ENSDARG00000063333,2,23,19,23,1,0,1,24,5
ENSDART00000098599|ENSDARG00000068250,1,23,18,23,0,0,0,23,5
ENSDART00000098615|ENSDARG00000068255,1,23,19,24,0,0,0,24,5
ENSDART00000100532|ENSDARG00000069208,1,23,18,23,0,0,0,23,5
ENSDART00000101859|ENSDARG00000069795,1,23,20,24,0,0,0,24,4
ENSDART00000102520|ENSDARG00000026882,1,23,18,23,0,0,0,23,5
ENSDART00000103455|ENSDARG00000070471,1,23,19,24,0,0,0,24,5
ENSDART00000103862|ENSDARG00000070607,1,23,18,23,0,0,0,23,5
ENSDART00000104032|ENSDARG00000017188,1,23,18,23,0,0,0,23,5
ENSDART00000104043|ENSDARG00000070683,1,23,19,24,0,0,0,24,5
ENSDART00000104453|ENSDARG00000100953,1,23,19,23,0,0,0,23,4
ENSDART00000104657|ENSDARG00000070985,1,22,18,22,0,1,1,23,5
ENSDART00000104790|ENSDARG00000043973,1,22,18,22,0,1,1,23,5
ENSDART00000108472|ENSDARG00000077293,1,23,18,23,0,0,0,23,5
ENSDART00000108919|ENSDARG00000074381,1,23,18,23,0,0,0,23,5
ENSDART00000110059|ENSDARG00000075962,1,22,18,22,0,1,1,23,5
ENSDART00000110783|ENSDARG00000075347,1,23,18,23,0,0,0,23,5
ENSDART00000110818|ENSDARG00000036281,1,23,19,23,0,0,0,23,4
ENSDART00000111414|ENSDARG00000077253,4,23,18,20,3,0,3,23,5
ENSDART00000112597|ENSDARG00000104649,2,23,19,23,1,0,1,24,5
ENSDART00000113707|ENSDARG00000015156,1,23,18,23,0,0,0,23,5
ENSDART00000114690|ENSDARG00000077231,3,23,18,21,2,0,2,23,5
ENSDART00000114795|ENSDARG00000079543,1,23,18,23,0,0,0,23,5
ENSDART00000115037|ENSDARG00000075774,2,23,18,22,1,0,1,23,5
ENSDART00000115123|ENSDARG00000074910,1,23,20,24,0,0,0,24,4
ENSDART00000115227|ENSDARG00000075347,1,23,18,23,0,0,0,23,5
ENSDART00000121875|ENSDARG00000091090,1,23,18,23,0,0,0,23,5
ENSDART00000123054|ENSDARG00000088967,1,22,19,23,0,1,1,24,5
ENSDART00000123568|ENSDARG00000091298,1,22,19,23,0,1,1,24,5
ENSDART00000125821|ENSDARG00000006600,1,23,19,24,0,0,0,24,5
ENSDART00000126100|ENSDARG00000090767,1,23,19,24,0,0,0,24,5
ENSDART00000126716|ENSDARG00000033539,1,23,18,23,0,0,0,23,5
ENSDART00000126823|ENSDARG00000015566,1,23,19,24,0,0,0,24,5
ENSDART00000128508|ENSDARG00000087417,1,23,18,23,0,0,0,23,5
ENSDART00000130537|ENSDARG00000004017,2,23,19,23,1,0,1,24,5
ENSDART00000130599|ENSDARG00000008119,1,23,18,23,0,0,0,23,5
ENSDART00000131177|ENSDARG00000088634,2,22,18,21,1,1,2,23,5
ENSDART00000131219|ENSDARG00000008119,1,23,18,23,0,0,0,23,5
ENSDART00000131408|ENSDARG00000038780,1,23,20,23,0,0,0,23,3
ENSDART00000132161|ENSDARG00000078770,1,23,19,24,0,0,0,24,5
ENSDART00000132247|ENSDARG00000033539,1,23,18,23,0,0,0,23,5
ENSDART00000133172|ENSDARG00000026882,1,23,18,23,0,0,0,23,5
ENSDART00000133325|ENSDARG00000062797,2,23,18,22,1,0,1,23,5
ENSDART00000134599|ENSDARG00000062425,1,23,19,24,0,0,0,24,5
ENSDART00000134606|ENSDARG00000058379,1,23,19,23,0,0,0,23,4
ENSDART00000134872|ENSDARG00000077231,3,23,18,21,2,0,2,23,5
ENSDART00000135026|ENSDARG00000060927,1,23,19,23,0,0,0,23,4
ENSDART00000135259|ENSDARG00000051888,1,23,18,23,0,0,0,23,5
ENSDART00000135430|ENSDARG00000019205,1,23,20,25,0,0,0,25,5
ENSDART00000136475|ENSDARG00000033539,1,23,18,23,0,0,0,23,5
ENSDART00000136827|ENSDARG00000025847,1,23,19,24,0,0,0,24,5
ENSDART00000137729|ENSDARG00000051888,1,23,18,23,0,0,0,23,5
ENSDART00000137915|ENSDARG00000006672,1,23,18,23,0,0,0,23,5
ENSDART00000138548|ENSDARG00000013841,1,23,19,23,0,0,0,23,4
ENSDART00000141757|ENSDARG00000038780,1,23,20,23,0,0,0,23,3
ENSDART00000142549|ENSDARG00000105735,1,23,18,23,0,0,0,23,5
ENSDART00000143345|ENSDARG00000077231,3,23,18,21,2,0,2,23,5
ENSDART00000143361|ENSDARG00000074381,1,23,18,23,0,0,0,23,5
ENSDART00000144381|ENSDARG00000038107,1,23,18,23,0,0,0,23,5
ENSDART00000144757|ENSDARG00000076309,1,23,18,23,0,0,0,23,5
ENSDART00000145575|ENSDARG00000038780,1,23,20,23,0,0,0,23,3
ENSDART00000146052|ENSDARG00000005652,1,23,18,23,0,0,0,23,5
ENSDART00000146103|ENSDARG00000074447,1,23,18,23,0,0,0,23,5
ENSDART00000146106|ENSDARG00000094965,1,23,20,25,0,0,0,25,5
ENSDART00000146735|ENSDARG00000058219,1,23,19,24,0,0,0,24,5
ENSDART00000146862|ENSDARG00000038780,1,23,20,23,0,0,0,23,3
ENSDART00000147226|ENSDARG00000003680,1,23,20,24,0,0,0,24,4
ENSDART00000147702|ENSDARG00000016263,1,23,23,23,0,0,0,23,0
ENSDART00000147789|ENSDARG00000061896,2,23,19,23,1,0,1,24,5
ENSDART00000148080|ENSDARG00000060926,2,23,20,24,1,0,1,25,5
ENSDART00000148202|ENSDARG00000038780,1,23,20,23,0,0,0,23,3
ENSDART00000148294|ENSDARG00000077384,1,22,18,22,0,1,1,23,5
ENSDART00000148561|ENSDARG00000091090,1,23,18,23,0,0,0,23,5
ENSDART00000148659|ENSDARG00000059596,1,23,19,24,0,0,0,24,5
ENSDART00000148684|ENSDARG00000079543,1,23,18,23,0,0,0,23,5
