Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000003962|ENSDARG00000007217,1,23,18,23,0,0,0,23,5
ENSDART00000009649|ENSDARG00000005374,1,23,18,23,0,0,0,23,5
ENSDART00000011188|ENSDARG00000010472,2,23,18,22,1,0,1,23,5
ENSDART00000021177|ENSDARG00000071037,1,23,20,25,0,0,0,25,5
ENSDART00000043554|ENSDARG00000032651,1,23,18,23,0,0,0,23,5
ENSDART00000045036|ENSDARG00000030087,1,23,18,23,0,0,0,23,5
ENSDART00000045391|ENSDARG00000032161,3,23,18,21,2,0,2,23,5
ENSDART00000045921|ENSDARG00000013921,2,22,18,21,1,1,2,23,5
ENSDART00000051532|ENSDARG00000035552,1,23,18,23,0,0,0,23,5
ENSDART00000055488|ENSDARG00000017649,1,23,18,23,0,0,0,23,5
ENSDART00000056846|ENSDARG00000038941,1,23,18,23,0,0,0,23,5
ENSDART00000058910|ENSDARG00000040266,1,23,23,23,0,0,0,23,0
ENSDART00000058965|ENSDARG00000040295,2,22,19,22,1,1,2,24,5
ENSDART00000089242|ENSDARG00000062053,2,23,19,23,1,0,1,24,5
ENSDART00000093298|ENSDARG00000010472,2,23,18,22,1,0,1,23,5
ENSDART00000099810|ENSDARG00000068910,1,23,19,24,0,0,0,24,5
ENSDART00000103486|ENSDARG00000077052,1,23,18,23,0,0,0,23,5
ENSDART00000110883|ENSDARG00000055678,1,22,18,22,0,1,1,23,5
ENSDART00000123971|ENSDARG00000089467,2,23,18,22,1,0,1,23,5
ENSDART00000133902|ENSDARG00000031720,1,23,19,23,0,0,0,23,4
ENSDART00000134598|ENSDARG00000074611,1,23,18,23,0,0,0,23,5
ENSDART00000139725|ENSDARG00000062481,2,23,18,22,1,0,1,23,5
ENSDART00000144121|ENSDARG00000032651,1,23,18,23,0,0,0,23,5
ENSDART00000144265|ENSDARG00000032651,1,23,18,23,0,0,0,23,5
ENSDART00000145839|ENSDARG00000002758,1,23,18,23,0,0,0,23,5
ENSDART00000148226|ENSDARG00000062481,2,23,18,22,1,0,1,23,5
ENSDART00000148727|ENSDARG00000022203,2,23,18,22,1,0,1,23,5
ENSDART00000152269|ENSDARG00000040184,1,23,19,24,0,0,0,24,5
ENSDART00000152788|ENSDARG00000091150,1,23,18,23,0,0,0,23,5
ENSDART00000153763|ENSDARG00000062565,1,23,18,23,0,0,0,23,5
ENSDART00000155112|ENSDARG00000077052,1,23,18,23,0,0,0,23,5
ENSDART00000155902|ENSDARG00000013921,2,22,18,21,1,1,2,23,5
ENSDART00000158213|ENSDARG00000055678,1,22,18,22,0,1,1,23,5
ENSDART00000159543|ENSDARG00000092354,1,23,19,24,0,0,0,24,5
ENSDART00000160427|ENSDARG00000102364,1,23,20,25,0,0,0,25,5
ENSDART00000161706|ENSDARG00000068910,1,23,19,24,0,0,0,24,5
ENSDART00000163854|ENSDARG00000102292,1,23,18,23,0,0,0,23,5
ENSDART00000167834|ENSDARG00000068910,1,23,19,24,0,0,0,24,5
ENSDART00000168715|ENSDARG00000102364,1,23,20,25,0,0,0,25,5
ENSDART00000171897|ENSDARG00000098959,2,23,18,22,1,0,1,23,5
ENSDART00000173390|ENSDARG00000088615,4,23,18,20,3,0,3,23,5
ENSDART00000175485|ENSDARG00000062565,1,23,18,23,0,0,0,23,5
ENSDART00000178567|ENSDARG00000087893,1,23,20,23,0,0,0,23,3
ENSDART00000180401|ENSDARG00000013921,2,22,18,21,1,1,2,23,5
ENSDART00000181626|ENSDARG00000032161,3,23,18,21,2,0,2,23,5
ENSDART00000182330|ENSDARG00000055678,1,22,18,22,0,1,1,23,5
ENSDART00000183767|ENSDARG00000055678,1,22,18,22,0,1,1,23,5
ENSDART00000186591|ENSDARG00000098959,2,23,18,22,1,0,1,23,5
ENSDART00000186634|ENSDARG00000013921,2,22,18,21,1,1,2,23,5
ENSDART00000187403|ENSDARG00000102364,1,23,20,25,0,0,0,25,5
ENSDART00000189658|ENSDARG00000013921,2,22,18,21,1,1,2,23,5
ENSDART00000190095|ENSDARG00000032161,3,23,18,21,2,0,2,23,5
ENSDART00000190419|ENSDARG00000062481,2,23,18,22,1,0,1,23,5
ENSDART00000190696|ENSDARG00000038941,1,23,18,23,0,0,0,23,5
ENSDART00000191843|ENSDARG00000062481,2,23,18,22,1,0,1,23,5
ENSDART00000192525|ENSDARG00000013921,2,22,18,21,1,1,2,23,5
ENSDART00000192754|ENSDARG00000040295,2,22,19,22,1,1,2,24,5
ENSDART00000193032|ENSDARG00000013921,2,22,18,21,1,1,2,23,5
ENSDART00000193899|ENSDARG00000032651,1,23,18,23,0,0,0,23,5
ENSDART00000194803|ENSDARG00000117212,1,23,18,23,0,0,0,23,5
