Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000003932|ENSDARG00000026294,1,23,19,24,0,0,0,24,5
ENSDART00000005004|ENSDARG00000052721,1,23,18,23,0,0,0,23,5
ENSDART00000007074|ENSDARG00000003244,1,23,18,23,0,0,0,23,5
ENSDART00000007260|ENSDARG00000017811,3,23,18,21,2,0,2,23,5
ENSDART00000008302|ENSDARG00000011948,1,23,18,23,0,0,0,23,5
ENSDART00000009682|ENSDARG00000011553,2,23,21,25,1,0,1,26,5
ENSDART00000010488|ENSDARG00000019125,1,23,18,23,0,0,0,23,5
ENSDART00000011082|ENSDARG00000012499,1,23,18,23,0,0,0,23,5
ENSDART00000018603|ENSDARG00000030058,1,23,19,24,0,0,0,24,5
ENSDART00000019518|ENSDARG00000006038,1,23,19,24,0,0,0,24,5
ENSDART00000025749|ENSDARG00000007025,2,23,19,22,1,0,1,23,4
ENSDART00000026965|ENSDARG00000032990,1,23,19,24,0,0,0,24,5
ENSDART00000033922|ENSDARG00000091306,1,22,19,23,0,1,1,24,5
ENSDART00000037691|ENSDARG00000024894,1,23,19,24,0,0,0,24,5
ENSDART00000052329|ENSDARG00000036043,1,23,20,25,0,0,0,25,5
ENSDART00000054238|ENSDARG00000037285,1,23,19,24,0,0,0,24,5
ENSDART00000065127|ENSDARG00000044345,1,23,18,23,0,0,0,23,5
ENSDART00000078675|ENSDARG00000017119,1,23,19,23,0,0,0,23,4
ENSDART00000082297|ENSDARG00000014005,1,23,18,23,0,0,0,23,5
ENSDART00000088290|ENSDARG00000061732,3,23,19,22,2,0,2,24,5
ENSDART00000097256|ENSDARG00000067567,1,23,19,23,0,0,0,23,4
ENSDART00000097608|ENSDARG00000095562,1,23,18,23,0,0,0,23,5
ENSDART00000097919|ENSDARG00000018914,1,23,18,23,0,0,0,23,5
ENSDART00000100000|ENSDARG00000068989,1,23,20,25,0,0,0,25,5
ENSDART00000105344|ENSDARG00000071304,1,22,18,22,0,1,1,23,5
ENSDART00000105823|ENSDARG00000071524,1,23,19,24,0,0,0,24,5
ENSDART00000110652|ENSDARG00000074453,1,23,18,23,0,0,0,23,5
ENSDART00000111193|ENSDARG00000073802,3,23,18,21,2,0,2,23,5
ENSDART00000112299|ENSDARG00000074563,1,23,19,23,0,0,0,23,4
ENSDART00000114384|ENSDARG00000079350,1,23,18,23,0,0,0,23,5
ENSDART00000122002|ENSDARG00000005026,1,23,19,24,0,0,0,24,5
ENSDART00000122199|ENSDARG00000044345,1,23,18,23,0,0,0,23,5
ENSDART00000125762|ENSDARG00000007315,1,23,19,24,0,0,0,24,5
ENSDART00000128034|ENSDARG00000010194,1,23,18,23,0,0,0,23,5
ENSDART00000131356|ENSDARG00000013153,1,23,20,25,0,0,0,25,5
ENSDART00000131431|ENSDARG00000018423,1,23,18,23,0,0,0,23,5
ENSDART00000131616|ENSDARG00000011553,2,23,21,25,1,0,1,26,5
ENSDART00000133457|ENSDARG00000011956,1,22,20,23,0,1,1,24,4
ENSDART00000135126|ENSDARG00000095562,1,23,18,23,0,0,0,23,5
ENSDART00000136343|ENSDARG00000092956,1,21,18,21,0,2,2,23,5
ENSDART00000136406|ENSDARG00000052721,1,23,18,23,0,0,0,23,5
