Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000002096|ENSDARG00000013221,1,21,19,22,0,2,2,24,5
ENSDART00000007640|ENSDARG00000016404,1,23,18,23,0,0,0,23,5
ENSDART00000010757|ENSDARG00000079323,1,23,18,23,0,0,0,23,5
ENSDART00000018523|ENSDARG00000005191,1,23,23,23,0,0,0,23,0
ENSDART00000041515|ENSDARG00000033320,1,22,19,23,0,1,1,24,5
ENSDART00000041905|ENSDARG00000029039,2,23,18,22,1,0,1,23,5
ENSDART00000042781|ENSDARG00000036985,1,23,19,24,0,0,0,24,5
ENSDART00000044238|ENSDARG00000031776,1,23,18,23,0,0,0,23,5
ENSDART00000050238|ENSDARG00000092233,1,22,19,23,0,1,1,24,5
ENSDART00000056878|ENSDARG00000038964,1,23,18,23,0,0,0,23,5
ENSDART00000059484|ENSDARG00000040628,1,22,18,22,0,1,1,23,5
ENSDART00000061101|ENSDARG00000006094,2,23,18,22,1,0,1,23,5
ENSDART00000062724|ENSDARG00000054250,1,23,18,23,0,0,0,23,5
ENSDART00000067046|ENSDARG00000045601,1,23,18,23,0,0,0,23,5
ENSDART00000067514|ENSDARG00000045930,1,23,20,25,0,0,0,25,5
ENSDART00000075054|ENSDARG00000053082,1,23,18,23,0,0,0,23,5
ENSDART00000075785|ENSDARG00000099950,1,22,18,22,0,1,1,23,5
ENSDART00000075941|ENSDARG00000053835,1,23,18,23,0,0,0,23,5
ENSDART00000078024|ENSDARG00000055635,1,22,18,22,0,1,1,23,5
ENSDART00000078216|ENSDARG00000092419,1,22,19,23,0,1,1,24,5
ENSDART00000079151|ENSDARG00000056625,2,23,19,23,1,0,1,24,5
ENSDART00000085472|ENSDARG00000004150,1,23,18,23,0,0,0,23,5
ENSDART00000086131|ENSDARG00000060841,1,23,18,23,0,0,0,23,5
ENSDART00000087857|ENSDARG00000061541,1,23,20,25,0,0,0,25,5
ENSDART00000087991|ENSDARG00000062023,1,23,19,24,0,0,0,24,5
ENSDART00000088407|ENSDARG00000061762,1,23,18,23,0,0,0,23,5
ENSDART00000089845|ENSDARG00000062267,2,23,18,22,1,0,1,23,5
ENSDART00000091868|ENSDARG00000013721,1,23,19,23,0,0,0,23,4
ENSDART00000091876|ENSDARG00000063097,1,23,18,23,0,0,0,23,5
ENSDART00000097312|ENSDARG00000067593,1,23,18,23,0,0,0,23,5
ENSDART00000102827|ENSDARG00000071212,1,23,18,23,0,0,0,23,5
ENSDART00000103355|ENSDARG00000070434,1,23,18,23,0,0,0,23,5
ENSDART00000105550|ENSDARG00000071413,1,23,19,23,0,0,0,23,4
ENSDART00000111948|ENSDARG00000076052,1,23,19,24,0,0,0,24,5
ENSDART00000112127|ENSDARG00000077918,1,23,18,23,0,0,0,23,5
ENSDART00000112175|ENSDARG00000056625,2,23,19,23,1,0,1,24,5
ENSDART00000128198|ENSDARG00000090724,1,23,18,23,0,0,0,23,5
ENSDART00000128889|ENSDARG00000091762,1,23,18,23,0,0,0,23,5
ENSDART00000130917|ENSDARG00000040070,1,23,18,23,0,0,0,23,5
ENSDART00000131652|ENSDARG00000059610,1,23,21,26,0,0,0,26,5
ENSDART00000134224|ENSDARG00000031712,1,23,18,23,0,0,0,23,5
ENSDART00000134267|ENSDARG00000013721,1,23,19,23,0,0,0,23,4
ENSDART00000134680|ENSDARG00000044093,1,23,19,24,0,0,0,24,5
ENSDART00000135848|ENSDARG00000053082,1,23,18,23,0,0,0,23,5
ENSDART00000136837|ENSDARG00000078429,1,22,19,23,0,1,1,24,5
ENSDART00000138378|ENSDARG00000092419,1,22,19,23,0,1,1,24,5
ENSDART00000138590|ENSDARG00000015931,1,23,20,24,0,0,0,24,4
ENSDART00000140301|ENSDARG00000074363,1,23,18,23,0,0,0,23,5
ENSDART00000140764|ENSDARG00000070898,1,23,20,25,0,0,0,25,5
ENSDART00000141030|ENSDARG00000013221,1,21,19,22,0,2,2,24,5
ENSDART00000141383|ENSDARG00000094597,1,23,19,24,0,0,0,24,5
ENSDART00000142478|ENSDARG00000076103,4,23,18,20,3,0,3,23,5
ENSDART00000142594|ENSDARG00000076052,1,23,19,24,0,0,0,24,5
