Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000011573|ENSDARG00000012395,2,23,18,22,1,0,1,23,5
ENSDART00000015629|ENSDARG00000001994,1,23,19,24,0,0,0,24,5
ENSDART00000020389|ENSDARG00000016936,1,23,18,23,0,0,0,23,5
ENSDART00000025120|ENSDARG00000021120,1,23,18,23,0,0,0,23,5
ENSDART00000029528|ENSDARG00000026024,1,23,18,23,0,0,0,23,5
ENSDART00000034730|ENSDARG00000021669,1,23,18,23,0,0,0,23,5
ENSDART00000038748|ENSDARG00000070187,1,23,18,23,0,0,0,23,5
ENSDART00000043190|ENSDARG00000028848,1,22,18,22,0,1,1,23,5
ENSDART00000045639|ENSDARG00000005547,1,23,18,23,0,0,0,23,5
ENSDART00000047662|ENSDARG00000009142,1,23,18,23,0,0,0,23,5
ENSDART00000048722|ENSDARG00000032469,1,23,18,23,0,0,0,23,5
ENSDART00000055262|ENSDARG00000037916,1,22,18,22,0,1,1,23,5
ENSDART00000056295|ENSDARG00000013968,1,23,20,25,0,0,0,25,5
ENSDART00000056962|ENSDARG00000039020,1,23,18,23,0,0,0,23,5
ENSDART00000062216|ENSDARG00000042530,1,23,19,24,0,0,0,24,5
ENSDART00000062360|ENSDARG00000042530,1,23,19,24,0,0,0,24,5
ENSDART00000062693|ENSDARG00000007923,1,22,20,24,0,1,1,25,5
ENSDART00000066720|ENSDARG00000045371,1,23,19,23,0,0,0,23,4
ENSDART00000073462|ENSDARG00000051783,2,23,18,22,1,0,1,23,5
ENSDART00000077868|ENSDARG00000055504,1,23,18,23,0,0,0,23,5
ENSDART00000078306|ENSDARG00000075819,1,23,19,24,0,0,0,24,5
ENSDART00000078403|ENSDARG00000055999,1,23,19,24,0,0,0,24,5
ENSDART00000079596|ENSDARG00000057013,1,23,18,23,0,0,0,23,5
ENSDART00000080486|ENSDARG00000067626,1,23,18,23,0,0,0,23,5
ENSDART00000090059|ENSDARG00000062347,1,23,19,23,0,0,0,23,4
ENSDART00000090727|ENSDARG00000062632,1,23,18,23,0,0,0,23,5
ENSDART00000091519|ENSDARG00000057531,1,23,20,25,0,0,0,25,5
ENSDART00000099751|ENSDARG00000068870,1,23,18,23,0,0,0,23,5
ENSDART00000103203|ENSDARG00000070378,1,23,18,23,0,0,0,23,5
ENSDART00000111114|ENSDARG00000075785,1,23,19,23,0,0,0,23,4
ENSDART00000111246|ENSDARG00000057013,1,23,18,23,0,0,0,23,5
ENSDART00000112043|ENSDARG00000074669,1,23,18,23,0,0,0,23,5
ENSDART00000112484|ENSDARG00000079251,1,23,18,23,0,0,0,23,5
ENSDART00000112689|ENSDARG00000007901,1,23,18,23,0,0,0,23,5
ENSDART00000114097|ENSDARG00000074867,1,23,19,24,0,0,0,24,5
ENSDART00000123019|ENSDARG00000055653,2,23,18,22,1,0,1,23,5
ENSDART00000123674|ENSDARG00000045371,1,23,19,23,0,0,0,23,4
ENSDART00000124810|ENSDARG00000086927,1,23,19,24,0,0,0,24,5
ENSDART00000125555|ENSDARG00000042530,1,23,19,24,0,0,0,24,5
ENSDART00000126519|ENSDARG00000088232,1,23,18,23,0,0,0,23,5
ENSDART00000127483|ENSDARG00000091834,1,23,18,23,0,0,0,23,5
ENSDART00000130379|ENSDARG00000013968,1,23,20,25,0,0,0,25,5
ENSDART00000132707|ENSDARG00000092967,1,23,23,23,0,0,0,23,0
ENSDART00000135518|ENSDARG00000092014,1,23,18,23,0,0,0,23,5
ENSDART00000137624|ENSDARG00000042065,1,23,18,23,0,0,0,23,5
ENSDART00000137716|ENSDARG00000092967,1,23,23,23,0,0,0,23,0
ENSDART00000140090|ENSDARG00000092014,1,23,18,23,0,0,0,23,5
ENSDART00000141387|ENSDARG00000062347,1,23,19,23,0,0,0,23,4
ENSDART00000141768|ENSDARG00000092014,1,23,18,23,0,0,0,23,5
ENSDART00000143641|ENSDARG00000042094,1,23,18,23,0,0,0,23,5
ENSDART00000143923|ENSDARG00000042530,1,23,19,24,0,0,0,24,5
ENSDART00000144705|ENSDARG00000016936,1,23,18,23,0,0,0,23,5
ENSDART00000147642|ENSDARG00000095564,1,23,18,23,0,0,0,23,5
ENSDART00000147716|ENSDARG00000092664,1,23,23,23,0,0,0,23,0
ENSDART00000148199|ENSDARG00000001994,1,23,19,24,0,0,0,24,5
ENSDART00000148498|ENSDARG00000038392,1,23,18,23,0,0,0,23,5
ENSDART00000152737|ENSDARG00000057531,1,23,20,25,0,0,0,25,5
ENSDART00000155599|ENSDARG00000040487,1,23,19,24,0,0,0,24,5
ENSDART00000157979|ENSDARG00000101348,2,23,18,22,1,0,1,23,5
ENSDART00000158348|ENSDARG00000102279,1,23,18,23,0,0,0,23,5
