Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000002922|ENSDARG00000002385,2,23,19,23,1,0,1,24,5
ENSDART00000019323|ENSDARG00000013168,1,23,19,23,0,0,0,23,4
ENSDART00000020808|ENSDARG00000017703,1,23,20,25,0,0,0,25,5
ENSDART00000021260|ENSDARG00000014233,1,23,18,23,0,0,0,23,5
ENSDART00000023543|ENSDARG00000019902,1,22,18,22,0,1,1,23,5
ENSDART00000024922|ENSDARG00000021389,1,23,18,23,0,0,0,23,5
ENSDART00000026658|ENSDARG00000026453,1,22,19,23,0,1,1,24,5
ENSDART00000031858|ENSDARG00000078448,1,23,20,23,0,0,0,23,3
ENSDART00000032502|ENSDARG00000021200,1,23,18,23,0,0,0,23,5
ENSDART00000036050|ENSDARG00000027236,1,23,20,25,0,0,0,25,5
ENSDART00000045040|ENSDARG00000043141,1,23,19,24,0,0,0,24,5
ENSDART00000045888|ENSDARG00000029689,2,23,18,22,1,0,1,23,5
ENSDART00000046841|ENSDARG00000007179,1,22,20,24,0,1,1,25,5
ENSDART00000047851|ENSDARG00000030289,1,23,18,23,0,0,0,23,5
ENSDART00000048073|ENSDARG00000058381,1,23,18,23,0,0,0,23,5
ENSDART00000049586|ENSDARG00000021389,1,23,18,23,0,0,0,23,5
ENSDART00000054925|ENSDARG00000037713,1,23,18,23,0,0,0,23,5
ENSDART00000058578|ENSDARG00000070081,1,23,19,24,0,0,0,24,5
ENSDART00000058629|ENSDARG00000055618,1,23,19,24,0,0,0,24,5
ENSDART00000061334|ENSDARG00000041870,1,23,19,24,0,0,0,24,5
ENSDART00000062982|ENSDARG00000042904,2,23,19,23,1,0,1,24,5
ENSDART00000073726|ENSDARG00000052000,1,23,18,23,0,0,0,23,5
ENSDART00000077216|ENSDARG00000068323,1,23,18,23,0,0,0,23,5
ENSDART00000078763|ENSDARG00000056292,1,23,19,24,0,0,0,24,5
ENSDART00000079431|ENSDARG00000057027,1,22,18,22,0,1,1,23,5
ENSDART00000085728|ENSDARG00000060661,1,23,19,23,0,0,0,23,4
ENSDART00000087410|ENSDARG00000061348,1,23,18,23,0,0,0,23,5
ENSDART00000099417|ENSDARG00000076082,1,22,18,22,0,1,1,23,5
ENSDART00000101489|ENSDARG00000069640,1,23,18,23,0,0,0,23,5
ENSDART00000101586|ENSDARG00000037713,1,23,18,23,0,0,0,23,5
ENSDART00000102016|ENSDARG00000041980,1,21,18,21,0,2,2,23,5
ENSDART00000103523|ENSDARG00000004954,1,23,19,24,0,0,0,24,5
ENSDART00000104327|ENSDARG00000056292,1,23,19,24,0,0,0,24,5
ENSDART00000104420|ENSDARG00000045814,1,22,18,22,0,1,1,23,5
ENSDART00000108729|ENSDARG00000074033,1,22,18,22,0,1,1,23,5
ENSDART00000109707|ENSDARG00000078127,1,23,18,23,0,0,0,23,5
ENSDART00000111475|ENSDARG00000078898,2,23,18,22,1,0,1,23,5
ENSDART00000123498|ENSDARG00000087196,2,23,19,23,1,0,1,24,5
ENSDART00000128628|ENSDARG00000103172,1,23,18,23,0,0,0,23,5
ENSDART00000134086|ENSDARG00000093452,1,23,19,24,0,0,0,24,5
ENSDART00000134213|ENSDARG00000037713,1,23,18,23,0,0,0,23,5
ENSDART00000135375|ENSDARG00000027236,1,23,20,25,0,0,0,25,5
ENSDART00000137172|ENSDARG00000030289,1,23,18,23,0,0,0,23,5
ENSDART00000137571|ENSDARG00000093452,1,23,19,24,0,0,0,24,5
ENSDART00000137973|ENSDARG00000004954,1,23,19,24,0,0,0,24,5
ENSDART00000140189|ENSDARG00000037713,1,23,18,23,0,0,0,23,5
ENSDART00000141557|ENSDARG00000044203,1,23,18,23,0,0,0,23,5
ENSDART00000142106|ENSDARG00000060661,1,23,19,23,0,0,0,23,4
ENSDART00000144802|ENSDARG00000068166,2,23,18,22,1,0,1,23,5
ENSDART00000145664|ENSDARG00000031240,1,23,18,23,0,0,0,23,5
ENSDART00000146238|ENSDARG00000037713,1,23,18,23,0,0,0,23,5
ENSDART00000146682|ENSDARG00000037713,1,23,18,23,0,0,0,23,5
ENSDART00000147219|ENSDARG00000060661,1,23,19,23,0,0,0,23,4
ENSDART00000147732|ENSDARG00000004954,1,23,19,24,0,0,0,24,5
ENSDART00000149966|ENSDARG00000001939,1,23,19,23,0,0,0,23,4
ENSDART00000151525|ENSDARG00000004954,1,23,19,24,0,0,0,24,5
ENSDART00000151655|ENSDARG00000004954,1,23,19,24,0,0,0,24,5
ENSDART00000151670|ENSDARG00000060915,1,23,19,24,0,0,0,24,5
ENSDART00000151715|ENSDARG00000096297,2,23,18,22,1,0,1,23,5
ENSDART00000151814|ENSDARG00000004954,1,23,19,24,0,0,0,24,5
ENSDART00000152725|ENSDARG00000002385,2,23,19,23,1,0,1,24,5
ENSDART00000152987|ENSDARG00000090623,1,23,19,24,0,0,0,24,5
ENSDART00000156229|ENSDARG00000043141,1,23,19,24,0,0,0,24,5
ENSDART00000156336|ENSDARG00000097496,1,23,23,23,0,0,0,23,0
ENSDART00000156965|ENSDARG00000076002,1,23,20,25,0,0,0,25,5
ENSDART00000160881|ENSDARG00000101865,2,23,20,24,1,0,1,25,5
ENSDART00000161649|ENSDARG00000099186,1,22,18,22,0,1,1,23,5
ENSDART00000162377|ENSDARG00000100270,1,23,18,23,0,0,0,23,5
ENSDART00000162943|ENSDARG00000098720,1,23,19,24,0,0,0,24,5
ENSDART00000163408|ENSDARG00000098666,1,23,20,23,0,0,0,23,3
ENSDART00000167231|ENSDARG00000101306,2,23,18,22,1,0,1,23,5
ENSDART00000172126|ENSDARG00000103172,1,23,18,23,0,0,0,23,5
ENSDART00000174013|ENSDARG00000095082,1,23,18,23,0,0,0,23,5
ENSDART00000177470|ENSDARG00000099139,1,23,18,23,0,0,0,23,5
ENSDART00000179755|ENSDARG00000078127,1,23,18,23,0,0,0,23,5
ENSDART00000180558|ENSDARG00000011594,1,22,20,24,0,1,1,25,5
ENSDART00000183212|ENSDARG00000098651,1,23,18,23,0,0,0,23,5
ENSDART00000184115|ENSDARG00000055618,1,23,19,24,0,0,0,24,5
ENSDART00000184465|ENSDARG00000037713,1,23,18,23,0,0,0,23,5
ENSDART00000186309|ENSDARG00000060661,1,23,19,23,0,0,0,23,4
