Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000002279|ENSDARG00000021442,1,22,18,22,0,1,1,23,5
ENSDART00000002401|ENSDARG00000007764,2,23,18,22,1,0,1,23,5
ENSDART00000005090|ENSDARG00000012840,2,22,18,21,1,1,2,23,5
ENSDART00000005893|ENSDARG00000015292,1,23,18,23,0,0,0,23,5
ENSDART00000006898|ENSDARG00000075932,1,23,20,25,0,0,0,25,5
ENSDART00000008215|ENSDARG00000006508,2,23,18,22,1,0,1,23,5
ENSDART00000008401|ENSDARG00000015970,1,22,19,23,0,1,1,24,5
ENSDART00000009549|ENSDARG00000019253,1,23,20,25,0,0,0,25,5
ENSDART00000009909|ENSDARG00000018688,1,23,19,24,0,0,0,24,5
ENSDART00000010986|ENSDARG00000069752,1,22,18,22,0,1,1,23,5
ENSDART00000011304|ENSDARG00000009953,1,23,18,23,0,0,0,23,5
ENSDART00000011456|ENSDARG00000011897,2,23,18,22,1,0,1,23,5
ENSDART00000013083|ENSDARG00000013596,1,23,20,25,0,0,0,25,5
ENSDART00000014568|ENSDARG00000006818,1,23,19,24,0,0,0,24,5
ENSDART00000015286|ENSDARG00000014652,1,21,19,22,0,2,2,24,5
ENSDART00000016758|ENSDARG00000055647,1,23,19,24,0,0,0,24,5
ENSDART00000017679|ENSDARG00000056797,1,22,19,23,0,1,1,24,5
ENSDART00000019527|ENSDARG00000011410,2,23,19,23,1,0,1,24,5
ENSDART00000024604|ENSDARG00000009218,1,23,20,25,0,0,0,25,5
ENSDART00000024925|ENSDARG00000045541,1,23,18,23,0,0,0,23,5
ENSDART00000027603|ENSDARG00000043257,1,22,18,22,0,1,1,23,5
ENSDART00000036906|ENSDARG00000027169,2,23,20,24,1,0,1,25,5
ENSDART00000037553|ENSDARG00000008457,1,23,19,24,0,0,0,24,5
ENSDART00000038301|ENSDARG00000024443,1,23,18,23,0,0,0,23,5
ENSDART00000041619|ENSDARG00000034855,1,23,18,23,0,0,0,23,5
ENSDART00000044030|ENSDARG00000056133,1,23,19,24,0,0,0,24,5
ENSDART00000045126|ENSDARG00000058543,1,23,19,24,0,0,0,24,5
ENSDART00000046066|ENSDARG00000052702,1,23,18,23,0,0,0,23,5
ENSDART00000046863|ENSDARG00000007560,1,23,19,24,0,0,0,24,5
ENSDART00000047208|ENSDARG00000003495,1,23,19,24,0,0,0,24,5
ENSDART00000047896|ENSDARG00000044528,1,23,19,24,0,0,0,24,5
ENSDART00000047902|ENSDARG00000031214,1,22,18,22,0,1,1,23,5
ENSDART00000048448|ENSDARG00000031745,3,23,18,21,2,0,2,23,5
ENSDART00000049551|ENSDARG00000034117,1,22,18,22,0,1,1,23,5
ENSDART00000051541|ENSDARG00000035555,1,22,18,22,0,1,1,23,5
ENSDART00000054981|ENSDARG00000037739,1,23,18,23,0,0,0,23,5
ENSDART00000059918|ENSDARG00000040881,1,23,18,23,0,0,0,23,5
ENSDART00000060124|ENSDARG00000041030,2,23,19,23,1,0,1,24,5
ENSDART00000061247|ENSDARG00000041787,2,23,18,22,1,0,1,23,5
ENSDART00000062894|ENSDARG00000042853,2,23,20,23,1,0,1,24,4
ENSDART00000063533|ENSDARG00000043279,1,23,18,23,0,0,0,23,5
ENSDART00000064471|ENSDARG00000043901,1,23,18,23,0,0,0,23,5
ENSDART00000064817|ENSDARG00000044144,1,23,18,23,0,0,0,23,5
ENSDART00000065941|ENSDARG00000044862,2,22,18,21,1,1,2,23,5
ENSDART00000066655|ENSDARG00000030999,1,23,18,23,0,0,0,23,5
ENSDART00000066765|ENSDARG00000006010,2,23,19,23,1,0,1,24,5
ENSDART00000067388|ENSDARG00000045854,1,23,19,24,0,0,0,24,5
ENSDART00000067709|ENSDARG00000046054,2,23,18,22,1,0,1,23,5
ENSDART00000074757|ENSDARG00000014945,1,23,19,23,0,0,0,23,4
ENSDART00000075049|ENSDARG00000053074,1,23,18,23,0,0,0,23,5
ENSDART00000076069|ENSDARG00000053961,2,23,19,22,1,0,1,23,4
ENSDART00000077894|ENSDARG00000055543,1,23,18,23,0,0,0,23,5
ENSDART00000077901|ENSDARG00000055543,1,23,18,23,0,0,0,23,5
ENSDART00000077908|ENSDARG00000055543,1,23,18,23,0,0,0,23,5
ENSDART00000079655|ENSDARG00000057064,1,23,18,23,0,0,0,23,5
ENSDART00000081951|ENSDARG00000000503,1,23,18,23,0,0,0,23,5
