Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000000192|ENSDARG00000000183,1,22,19,23,0,1,1,24,5
ENSDART00000004233|ENSDARG00000005525,1,23,19,24,0,0,0,24,5
ENSDART00000006386|ENSDARG00000013144,1,22,18,22,0,1,1,23,5
ENSDART00000006657|ENSDARG00000016782,2,23,19,23,1,0,1,24,5
ENSDART00000008140|ENSDARG00000017634,1,23,18,23,0,0,0,23,5
ENSDART00000008607|ENSDARG00000010727,2,22,18,21,1,1,2,23,5
ENSDART00000009126|ENSDARG00000010844,2,21,18,20,1,2,3,23,5
ENSDART00000009569|ENSDARG00000078187,1,22,18,22,0,1,1,23,5
ENSDART00000009790|ENSDARG00000007099,1,23,21,25,0,0,0,25,4
ENSDART00000013816|ENSDARG00000013161,2,21,18,20,1,2,3,23,5
ENSDART00000014149|ENSDARG00000018923,1,23,18,23,0,0,0,23,5
ENSDART00000014915|ENSDARG00000007125,1,23,20,25,0,0,0,25,5
ENSDART00000015251|ENSDARG00000008637,1,22,20,24,0,1,1,25,5
ENSDART00000015377|ENSDARG00000005128,2,23,18,22,1,0,1,23,5
ENSDART00000015517|ENSDARG00000005220,1,23,20,25,0,0,0,25,5
ENSDART00000015780|ENSDARG00000014161,2,23,19,23,1,0,1,24,5
ENSDART00000016211|ENSDARG00000014994,1,23,18,23,0,0,0,23,5
ENSDART00000016360|ENSDARG00000094466,1,23,19,24,0,0,0,24,5
ENSDART00000017053|ENSDARG00000011777,2,22,18,21,1,1,2,23,5
ENSDART00000018230|ENSDARG00000013726,1,23,18,23,0,0,0,23,5
ENSDART00000018603|ENSDARG00000030058,2,23,18,22,1,0,1,23,5
ENSDART00000019325|ENSDARG00000006040,1,23,19,24,0,0,0,24,5
ENSDART00000020168|ENSDARG00000015722,1,21,18,21,0,2,2,23,5
ENSDART00000020946|ENSDARG00000007885,1,23,19,23,0,0,0,23,4
ENSDART00000022803|ENSDARG00000004405,1,23,18,23,0,0,0,23,5
ENSDART00000023211|ENSDARG00000017141,1,23,18,23,0,0,0,23,5
ENSDART00000025008|ENSDARG00000003303,2,23,18,22,1,0,1,23,5
ENSDART00000026569|ENSDARG00000015472,2,23,19,23,1,0,1,24,5
ENSDART00000027582|ENSDARG00000018047,1,23,19,24,0,0,0,24,5
ENSDART00000031016|ENSDARG00000025212,1,23,19,24,0,0,0,24,5
ENSDART00000031425|ENSDARG00000024219,1,22,18,22,0,1,1,23,5
ENSDART00000032474|ENSDARG00000021140,1,23,18,23,0,0,0,23,5
ENSDART00000035737|ENSDARG00000024295,1,23,19,23,0,0,0,23,4
ENSDART00000036348|ENSDARG00000023316,1,22,18,22,0,1,1,23,5
ENSDART00000037664|ENSDARG00000023536,1,23,20,23,0,0,0,23,3
ENSDART00000040810|ENSDARG00000033182,1,23,18,23,0,0,0,23,5
ENSDART00000042086|ENSDARG00000073848,2,22,18,21,1,1,2,23,5
ENSDART00000048640|ENSDARG00000028976,1,22,18,22,0,1,1,23,5
ENSDART00000052789|ENSDARG00000036335,1,23,18,23,0,0,0,23,5
ENSDART00000052907|ENSDARG00000093003,1,23,20,24,0,0,0,24,4
ENSDART00000053300|ENSDARG00000036698,1,23,18,23,0,0,0,23,5
ENSDART00000054363|ENSDARG00000037359,1,23,20,25,0,0,0,25,5
ENSDART00000057980|ENSDARG00000039666,1,23,18,23,0,0,0,23,5
ENSDART00000057986|ENSDARG00000039669,1,23,18,23,0,0,0,23,5
ENSDART00000059841|ENSDARG00000053431,1,23,20,24,0,0,0,24,4
ENSDART00000060054|ENSDARG00000040985,1,23,20,25,0,0,0,25,5
ENSDART00000060545|ENSDARG00000017006,1,23,18,23,0,0,0,23,5
ENSDART00000060633|ENSDARG00000029556,2,23,18,22,1,0,1,23,5
