Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000005485|ENSDARG00000044976,1,23,18,23,0,0,0,23,5
ENSDART00000006284|ENSDARG00000004763,1,23,18,23,0,0,0,23,5
ENSDART00000010449|ENSDARG00000005578,1,23,19,23,0,0,0,23,4
ENSDART00000014668|ENSDARG00000002600,1,23,19,24,0,0,0,24,5
ENSDART00000019006|ENSDARG00000007220,1,22,18,22,0,1,1,23,5
ENSDART00000021062|ENSDARG00000020699,1,23,18,23,0,0,0,23,5
ENSDART00000028820|ENSDARG00000025576,1,23,18,23,0,0,0,23,5
ENSDART00000029366|ENSDARG00000025577,1,23,20,24,0,0,0,24,4
ENSDART00000030103|ENSDARG00000044975,1,23,18,23,0,0,0,23,5
ENSDART00000034704|ENSDARG00000025566,1,23,18,23,0,0,0,23,5
ENSDART00000038748|ENSDARG00000070187,2,23,18,22,1,0,1,23,5
ENSDART00000038942|ENSDARG00000028431,1,23,18,23,0,0,0,23,5
ENSDART00000052307|ENSDARG00000036028,1,23,19,24,0,0,0,24,5
ENSDART00000066033|ENSDARG00000044924,1,23,18,23,0,0,0,23,5
ENSDART00000067610|ENSDARG00000068994,1,23,18,23,0,0,0,23,5
ENSDART00000076007|ENSDARG00000074661,1,23,19,23,0,0,0,23,4
ENSDART00000078181|ENSDARG00000055791,1,23,18,23,0,0,0,23,5
ENSDART00000089689|ENSDARG00000062209,1,22,18,22,0,1,1,23,5
ENSDART00000090059|ENSDARG00000062347,1,23,18,23,0,0,0,23,5
ENSDART00000092975|ENSDARG00000063573,2,22,18,21,1,1,2,23,5
ENSDART00000097256|ENSDARG00000067567,3,23,19,22,2,0,2,24,5
ENSDART00000099750|ENSDARG00000068869,1,23,19,24,0,0,0,24,5
ENSDART00000102381|ENSDARG00000038473,1,23,18,23,0,0,0,23,5
ENSDART00000103267|ENSDARG00000070404,1,23,19,24,0,0,0,24,5
ENSDART00000104728|ENSDARG00000054418,3,23,19,22,2,0,2,24,5
ENSDART00000105215|ENSDARG00000026166,1,23,20,24,0,0,0,24,4
ENSDART00000105774|ENSDARG00000020080,1,23,18,23,0,0,0,23,5
ENSDART00000109030|ENSDARG00000077901,1,22,18,22,0,1,1,23,5
ENSDART00000110682|ENSDARG00000008174,1,23,18,23,0,0,0,23,5
ENSDART00000112493|ENSDARG00000076730,2,22,18,21,1,1,2,23,5
ENSDART00000113676|ENSDARG00000076230,1,23,19,24,0,0,0,24,5
ENSDART00000125743|ENSDARG00000027424,1,23,18,23,0,0,0,23,5
ENSDART00000126148|ENSDARG00000087575,1,22,19,23,0,1,1,24,5
ENSDART00000131288|ENSDARG00000070565,2,23,18,22,1,0,1,23,5
ENSDART00000132049|ENSDARG00000095462,1,22,18,22,0,1,1,23,5
ENSDART00000132118|ENSDARG00000094648,1,23,20,25,0,0,0,25,5
ENSDART00000133353|ENSDARG00000022767,1,23,18,23,0,0,0,23,5
ENSDART00000133843|ENSDARG00000004227,1,23,18,23,0,0,0,23,5
ENSDART00000134512|ENSDARG00000090716,1,23,19,24,0,0,0,24,5
ENSDART00000135383|ENSDARG00000091212,1,23,18,23,0,0,0,23,5
ENSDART00000135821|ENSDARG00000054583,1,23,19,24,0,0,0,24,5
ENSDART00000137077|ENSDARG00000025566,1,23,18,23,0,0,0,23,5
ENSDART00000137167|ENSDARG00000056830,1,23,20,24,0,0,0,24,4
ENSDART00000137736|ENSDARG00000025576,1,23,18,23,0,0,0,23,5
ENSDART00000138249|ENSDARG00000055426,1,22,18,22,0,1,1,23,5
ENSDART00000140931|ENSDARG00000069445,1,23,18,23,0,0,0,23,5
ENSDART00000141229|ENSDARG00000093703,1,23,18,23,0,0,0,23,5
ENSDART00000141387|ENSDARG00000062347,1,23,18,23,0,0,0,23,5
ENSDART00000141515|ENSDARG00000095098,1,23,18,23,0,0,0,23,5
ENSDART00000141877|ENSDARG00000062849,1,23,19,23,0,0,0,23,4
ENSDART00000142010|ENSDARG00000007220,1,22,18,22,0,1,1,23,5
ENSDART00000142171|ENSDARG00000076730,2,22,18,21,1,1,2,23,5
ENSDART00000142404|ENSDARG00000091212,1,23,18,23,0,0,0,23,5
