Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000005616|ENSDARG00000012506,1,23,18,23,0,0,0,23,5
ENSDART00000005985|ENSDARG00000002952,1,23,18,23,0,0,0,23,5
ENSDART00000014182|ENSDARG00000013997,1,23,20,25,0,0,0,25,5
ENSDART00000015117|ENSDARG00000040732,1,23,19,23,0,0,0,23,4
ENSDART00000019235|ENSDARG00000019404,2,23,19,23,1,0,1,24,5
ENSDART00000020136|ENSDARG00000013946,1,23,18,23,0,0,0,23,5
ENSDART00000020342|ENSDARG00000019038,1,22,19,23,0,1,1,24,5
ENSDART00000020389|ENSDARG00000016936,2,23,18,22,1,0,1,23,5
ENSDART00000024316|ENSDARG00000019507,1,23,20,25,0,0,0,25,5
ENSDART00000027459|ENSDARG00000032157,2,23,18,22,1,0,1,23,5
ENSDART00000029774|ENSDARG00000026387,1,23,19,23,0,0,0,23,4
ENSDART00000030009|ENSDARG00000023868,1,23,18,23,0,0,0,23,5
ENSDART00000045891|ENSDARG00000012367,1,22,18,22,0,1,1,23,5
ENSDART00000049003|ENSDARG00000034534,1,23,19,24,0,0,0,24,5
ENSDART00000053542|ENSDARG00000036875,1,23,19,24,0,0,0,24,5
ENSDART00000056002|ENSDARG00000038384,1,23,19,24,0,0,0,24,5
ENSDART00000058532|ENSDARG00000040009,1,23,19,23,0,0,0,23,4
ENSDART00000058546|ENSDARG00000040021,1,23,23,23,0,0,0,23,0
ENSDART00000060545|ENSDARG00000017006,1,22,18,22,0,1,1,23,5
ENSDART00000066778|ENSDARG00000045411,1,23,20,25,0,0,0,25,5
ENSDART00000077582|ENSDARG00000055255,1,23,19,24,0,0,0,24,5
ENSDART00000087714|ENSDARG00000061490,1,23,18,23,0,0,0,23,5
ENSDART00000088852|ENSDARG00000053884,1,23,18,23,0,0,0,23,5
ENSDART00000091397|ENSDARG00000062897,2,23,18,22,1,0,1,23,5
ENSDART00000097429|ENSDARG00000067658,1,23,19,24,0,0,0,24,5
ENSDART00000100667|ENSDARG00000042151,1,23,20,25,0,0,0,25,5
ENSDART00000103622|ENSDARG00000045661,1,23,18,23,0,0,0,23,5
ENSDART00000104722|ENSDARG00000071011,1,23,18,23,0,0,0,23,5
ENSDART00000108507|ENSDARG00000077920,1,23,19,23,0,0,0,23,4
ENSDART00000109344|ENSDARG00000077073,1,23,18,23,0,0,0,23,5
