Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000006378|ENSDARG00000010878,1,23,18,23,0,0,0,23,5
ENSDART00000010643|ENSDARG00000016454,1,23,19,24,0,0,0,24,5
ENSDART00000013861|ENSDARG00000010407,2,23,18,22,1,0,1,23,5
ENSDART00000014028|ENSDARG00000021380,1,23,18,23,0,0,0,23,5
ENSDART00000018729|ENSDARG00000010583,1,23,20,25,0,0,0,25,5
ENSDART00000019939|ENSDARG00000010255,1,23,18,23,0,0,0,23,5
ENSDART00000019976|ENSDARG00000021046,1,23,19,24,0,0,0,24,5
ENSDART00000022076|ENSDARG00000011797,2,23,18,22,1,0,1,23,5
ENSDART00000023571|ENSDARG00000011740,1,22,18,22,0,1,1,23,5
ENSDART00000025414|ENSDARG00000001437,1,23,19,24,0,0,0,24,5
ENSDART00000028237|ENSDARG00000035452,1,23,18,23,0,0,0,23,5
ENSDART00000031153|ENSDARG00000023858,1,22,20,24,0,1,1,25,5
ENSDART00000032368|ENSDARG00000027822,1,23,19,24,0,0,0,24,5
ENSDART00000034252|ENSDARG00000024189,1,23,18,23,0,0,0,23,5
ENSDART00000037855|ENSDARG00000001807,2,23,18,22,1,0,1,23,5
ENSDART00000038740|ENSDARG00000006832,1,23,20,24,0,0,0,24,4
ENSDART00000039157|ENSDARG00000001220,2,23,18,22,1,0,1,23,5
ENSDART00000046349|ENSDARG00000033889,2,23,18,22,1,0,1,23,5
ENSDART00000052078|ENSDARG00000031383,1,22,19,22,0,1,1,23,4
ENSDART00000056402|ENSDARG00000010583,1,23,20,25,0,0,0,25,5
ENSDART00000056457|ENSDARG00000003732,1,23,18,23,0,0,0,23,5
ENSDART00000059514|ENSDARG00000040649,1,23,18,23,0,0,0,23,5
ENSDART00000061122|ENSDARG00000041702,1,23,18,23,0,0,0,23,5
ENSDART00000062185|ENSDARG00000042410,1,23,19,24,0,0,0,24,5
ENSDART00000062945|ENSDARG00000042887,2,23,18,22,1,0,1,23,5
ENSDART00000064313|ENSDARG00000043797,1,23,18,23,0,0,0,23,5
ENSDART00000065864|ENSDARG00000044812,1,23,18,23,0,0,0,23,5
ENSDART00000073527|ENSDARG00000033889,2,23,18,22,1,0,1,23,5
ENSDART00000076502|ENSDARG00000054324,1,23,18,23,0,0,0,23,5
ENSDART00000101410|ENSDARG00000060187,2,23,18,22,1,0,1,23,5
ENSDART00000102548|ENSDARG00000070073,1,23,19,24,0,0,0,24,5
ENSDART00000105283|ENSDARG00000071271,2,23,18,22,1,0,1,23,5
ENSDART00000111090|ENSDARG00000079560,1,23,21,25,0,0,0,25,4
ENSDART00000111237|ENSDARG00000074708,1,23,18,23,0,0,0,23,5
ENSDART00000123074|ENSDARG00000042467,1,23,18,23,0,0,0,23,5
ENSDART00000123754|ENSDARG00000006253,1,23,19,24,0,0,0,24,5
ENSDART00000123809|ENSDARG00000088789,1,22,18,22,0,1,1,23,5
ENSDART00000124645|ENSDARG00000013990,1,23,18,23,0,0,0,23,5
ENSDART00000126027|ENSDARG00000053854,1,23,18,23,0,0,0,23,5
ENSDART00000126785|ENSDARG00000055022,1,23,18,23,0,0,0,23,5
ENSDART00000129134|ENSDARG00000010583,1,23,20,25,0,0,0,25,5
ENSDART00000130472|ENSDARG00000091116,1,23,19,24,0,0,0,24,5
ENSDART00000131069|ENSDARG00000016454,1,23,19,24,0,0,0,24,5
ENSDART00000131718|ENSDARG00000010583,1,23,20,25,0,0,0,25,5
ENSDART00000132229|ENSDARG00000075349,1,23,20,24,0,0,0,24,4
ENSDART00000132310|ENSDARG00000041702,1,23,18,23,0,0,0,23,5
ENSDART00000132790|ENSDARG00000033889,2,23,18,22,1,0,1,23,5
ENSDART00000132798|ENSDARG00000010255,1,23,18,23,0,0,0,23,5
ENSDART00000132995|ENSDARG00000058226,1,23,18,23,0,0,0,23,5
ENSDART00000133641|ENSDARG00000056211,1,23,18,23,0,0,0,23,5
ENSDART00000133743|ENSDARG00000035452,1,23,18,23,0,0,0,23,5
ENSDART00000133786|ENSDARG00000095451,1,23,23,23,0,0,0,23,0
ENSDART00000133979|ENSDARG00000060187,2,23,18,22,1,0,1,23,5
ENSDART00000135026|ENSDARG00000060927,1,23,19,24,0,0,0,24,5
ENSDART00000136245|ENSDARG00000078459,1,23,18,23,0,0,0,23,5
ENSDART00000137581|ENSDARG00000052536,1,23,18,23,0,0,0,23,5
ENSDART00000139037|ENSDARG00000021233,1,23,18,23,0,0,0,23,5
ENSDART00000139537|ENSDARG00000009899,1,23,18,23,0,0,0,23,5
ENSDART00000140225|ENSDARG00000094579,1,23,18,23,0,0,0,23,5
ENSDART00000143374|ENSDARG00000003732,1,23,18,23,0,0,0,23,5
ENSDART00000144286|ENSDARG00000010255,1,23,18,23,0,0,0,23,5
ENSDART00000145182|ENSDARG00000008912,2,23,18,22,1,0,1,23,5
ENSDART00000145504|ENSDARG00000079560,2,23,20,24,1,0,1,25,5
ENSDART00000146924|ENSDARG00000042057,1,23,18,23,0,0,0,23,5
ENSDART00000148004|ENSDARG00000095451,1,23,23,23,0,0,0,23,0
ENSDART00000148580|ENSDARG00000095810,1,22,18,22,0,1,1,23,5
ENSDART00000149823|ENSDARG00000063295,3,23,19,22,2,0,2,24,5
ENSDART00000151868|ENSDARG00000033889,2,23,18,22,1,0,1,23,5
ENSDART00000153325|ENSDARG00000096709,2,23,18,22,1,0,1,23,5
ENSDART00000155676|ENSDARG00000013990,1,23,18,23,0,0,0,23,5
ENSDART00000156174|ENSDARG00000088789,1,22,18,22,0,1,1,23,5
ENSDART00000156484|ENSDARG00000097122,2,23,18,22,1,0,1,23,5
ENSDART00000157216|ENSDARG00000089200,1,23,19,24,0,0,0,24,5
ENSDART00000158084|ENSDARG00000116506,1,22,18,22,0,1,1,23,5
ENSDART00000158232|ENSDARG00000103554,1,23,19,24,0,0,0,24,5
ENSDART00000158834|ENSDARG00000102215,1,23,18,23,0,0,0,23,5
ENSDART00000159138|ENSDARG00000055022,1,23,18,23,0,0,0,23,5
ENSDART00000160040|ENSDARG00000102793,1,23,18,23,0,0,0,23,5
ENSDART00000160077|ENSDARG00000010583,1,23,20,25,0,0,0,25,5
ENSDART00000161311|ENSDARG00000029296,3,23,18,21,2,0,2,23,5
ENSDART00000162477|ENSDARG00000102215,1,23,18,23,0,0,0,23,5
ENSDART00000163109|ENSDARG00000101381,1,22,18,22,0,1,1,23,5
ENSDART00000163160|ENSDARG00000070073,1,23,19,24,0,0,0,24,5
ENSDART00000164375|ENSDARG00000002196,1,23,18,23,0,0,0,23,5
ENSDART00000164915|ENSDARG00000102415,1,23,18,23,0,0,0,23,5
ENSDART00000165747|ENSDARG00000103815,2,23,20,23,1,0,1,24,4
ENSDART00000166591|ENSDARG00000099280,1,21,19,22,0,2,2,24,5
ENSDART00000167524|ENSDARG00000099125,1,22,18,22,0,1,1,23,5
ENSDART00000167730|ENSDARG00000103878,1,23,18,23,0,0,0,23,5
ENSDART00000168930|ENSDARG00000103554,1,23,19,24,0,0,0,24,5
ENSDART00000170004|ENSDARG00000098597,1,23,18,23,0,0,0,23,5
ENSDART00000171083|ENSDARG00000099914,1,22,18,22,0,1,1,23,5
ENSDART00000171822|ENSDARG00000098440,2,23,20,23,1,0,1,24,4
ENSDART00000172058|ENSDARG00000114361,1,22,18,22,0,1,1,23,5
ENSDART00000174069|ENSDARG00000099099,1,23,18,23,0,0,0,23,5
ENSDART00000174206|ENSDARG00000105831,1,23,19,24,0,0,0,24,5
ENSDART00000175182|ENSDARG00000071735,1,23,20,25,0,0,0,25,5
ENSDART00000180662|ENSDARG00000079059,1,23,18,23,0,0,0,23,5
ENSDART00000181055|ENSDARG00000013990,1,23,18,23,0,0,0,23,5
ENSDART00000183177|ENSDARG00000117069,1,23,18,23,0,0,0,23,5
ENSDART00000183596|ENSDARG00000042057,1,23,18,23,0,0,0,23,5
ENSDART00000184431|ENSDARG00000094579,1,23,18,23,0,0,0,23,5
ENSDART00000184798|ENSDARG00000010255,1,23,18,23,0,0,0,23,5
ENSDART00000185674|ENSDARG00000105040,2,23,18,22,1,0,1,23,5
ENSDART00000188335|ENSDARG00000088789,1,22,18,22,0,1,1,23,5
ENSDART00000189440|ENSDARG00000088789,1,22,18,22,0,1,1,23,5
ENSDART00000189933|ENSDARG00000045302,1,22,19,22,0,1,1,23,4
ENSDART00000190507|ENSDARG00000010878,1,23,18,23,0,0,0,23,5
ENSDART00000191701|ENSDARG00000063295,3,23,19,22,2,0,2,24,5
ENSDART00000192186|ENSDARG00000114086,1,23,18,23,0,0,0,23,5
ENSDART00000192556|ENSDARG00000088789,1,22,18,22,0,1,1,23,5
ENSDART00000192593|ENSDARG00000013990,1,23,18,23,0,0,0,23,5
ENSDART00000192848|ENSDARG00000111498,1,22,18,22,0,1,1,23,5
ENSDART00000193638|ENSDARG00000088789,1,22,18,22,0,1,1,23,5
ENSDART00000194602|ENSDARG00000117674,1,23,18,23,0,0,0,23,5
ENSDART00000194685|ENSDARG00000117260,1,23,18,23,0,0,0,23,5
