Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000001821|ENSDARG00000001572,2,23,18,22,1,0,1,23,5
ENSDART00000005583|ENSDARG00000003098,1,23,18,23,0,0,0,23,5
ENSDART00000005720|ENSDARG00000006266,2,23,19,22,1,0,1,23,4
ENSDART00000006078|ENSDARG00000054451,1,22,18,22,0,1,1,23,5
ENSDART00000009499|ENSDARG00000026225,1,23,19,24,0,0,0,24,5
ENSDART00000014945|ENSDARG00000015990,1,23,19,24,0,0,0,24,5
ENSDART00000015558|ENSDARG00000044016,1,23,19,24,0,0,0,24,5
ENSDART00000016214|ENSDARG00000058128,2,22,18,21,1,1,2,23,5
ENSDART00000019518|ENSDARG00000006038,1,23,18,23,0,0,0,23,5
ENSDART00000020936|ENSDARG00000016058,1,23,20,24,0,0,0,24,4
ENSDART00000021299|ENSDARG00000015676,2,21,18,20,1,2,3,23,5
ENSDART00000022579|ENSDARG00000099919,1,23,18,23,0,0,0,23,5
ENSDART00000028856|ENSDARG00000008398,1,23,18,23,0,0,0,23,5
ENSDART00000030658|ENSDARG00000021891,1,23,19,23,0,0,0,23,4
ENSDART00000031173|ENSDARG00000023298,1,23,18,23,0,0,0,23,5
ENSDART00000031379|ENSDARG00000007436,1,23,19,24,0,0,0,24,5
ENSDART00000033152|ENSDARG00000058425,1,23,19,24,0,0,0,24,5
ENSDART00000034536|ENSDARG00000026712,1,23,19,24,0,0,0,24,5
ENSDART00000037036|ENSDARG00000027078,1,23,19,24,0,0,0,24,5
ENSDART00000040330|ENSDARG00000046143,2,23,19,23,1,0,1,24,5
ENSDART00000040456|ENSDARG00000016464,1,23,19,24,0,0,0,24,5
ENSDART00000041721|ENSDARG00000031782,1,23,18,23,0,0,0,23,5
ENSDART00000042082|ENSDARG00000033840,1,23,21,26,0,0,0,26,5
ENSDART00000045126|ENSDARG00000058543,1,23,18,23,0,0,0,23,5
ENSDART00000046613|ENSDARG00000017986,1,23,18,23,0,0,0,23,5
ENSDART00000048136|ENSDARG00000032831,1,23,20,25,0,0,0,25,5
ENSDART00000050534|ENSDARG00000029668,1,21,18,21,0,2,2,23,5
ENSDART00000052421|ENSDARG00000036107,1,23,18,23,0,0,0,23,5
ENSDART00000055502|ENSDARG00000038074,1,23,19,24,0,0,0,24,5
ENSDART00000055511|ENSDARG00000038074,1,23,19,24,0,0,0,24,5
ENSDART00000060710|ENSDARG00000041413,1,23,18,23,0,0,0,23,5
ENSDART00000061577|ENSDARG00000042018,2,23,19,23,1,0,1,24,5
ENSDART00000061843|ENSDARG00000042187,1,22,18,22,0,1,1,23,5
