Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000004742|ENSDARG00000020028,3,23,18,21,2,0,2,23,5
ENSDART00000005299|ENSDARG00000015709,1,23,20,25,0,0,0,25,5
ENSDART00000008326|ENSDARG00000016856,2,23,18,22,1,0,1,23,5
ENSDART00000008898|ENSDARG00000003200,2,23,19,23,1,0,1,24,5
ENSDART00000009499|ENSDARG00000026225,1,22,19,23,0,1,1,24,5
ENSDART00000012234|ENSDARG00000012946,1,23,18,23,0,0,0,23,5
ENSDART00000015712|ENSDARG00000014680,1,23,19,24,0,0,0,24,5
ENSDART00000017805|ENSDARG00000020872,1,23,18,23,0,0,0,23,5
ENSDART00000019941|ENSDARG00000037861,1,23,18,23,0,0,0,23,5
ENSDART00000020625|ENSDARG00000006924,2,23,18,22,1,0,1,23,5
ENSDART00000023306|ENSDARG00000017086,1,23,19,24,0,0,0,24,5
ENSDART00000026567|ENSDARG00000011879,1,23,18,23,0,0,0,23,5
ENSDART00000026808|ENSDARG00000014103,1,22,18,22,0,1,1,23,5
ENSDART00000033943|ENSDARG00000024017,1,23,18,23,0,0,0,23,5
ENSDART00000034441|ENSDARG00000027316,1,23,18,23,0,0,0,23,5
ENSDART00000034883|ENSDARG00000022895,2,22,18,21,1,1,2,23,5
ENSDART00000046122|ENSDARG00000044902,1,23,19,24,0,0,0,24,5
ENSDART00000048676|ENSDARG00000033184,1,23,19,23,0,0,0,23,4
ENSDART00000052803|ENSDARG00000088130,1,23,18,23,0,0,0,23,5
ENSDART00000060243|ENSDARG00000041107,1,23,18,23,0,0,0,23,5
ENSDART00000060979|ENSDARG00000041602,1,23,19,24,0,0,0,24,5
ENSDART00000064112|ENSDARG00000043665,2,23,18,22,1,0,1,23,5
ENSDART00000077484|ENSDARG00000055162,1,23,18,23,0,0,0,23,5
ENSDART00000078065|ENSDARG00000055705,1,22,19,23,0,1,1,24,5
ENSDART00000079101|ENSDARG00000056582,1,23,18,23,0,0,0,23,5
ENSDART00000080160|ENSDARG00000057477,1,23,18,23,0,0,0,23,5
ENSDART00000083074|ENSDARG00000059636,1,23,19,24,0,0,0,24,5
ENSDART00000084954|ENSDARG00000077532,1,23,19,24,0,0,0,24,5
ENSDART00000086443|ENSDARG00000060978,1,22,18,22,0,1,1,23,5
ENSDART00000087687|ENSDARG00000061461,1,23,19,24,0,0,0,24,5
ENSDART00000089622|ENSDARG00000062187,1,23,19,24,0,0,0,24,5
ENSDART00000090712|ENSDARG00000062593,1,23,19,24,0,0,0,24,5
ENSDART00000090994|ENSDARG00000062744,1,23,20,25,0,0,0,25,5
ENSDART00000091780|ENSDARG00000063050,1,23,19,24,0,0,0,24,5
ENSDART00000098038|ENSDARG00000028118,1,23,18,23,0,0,0,23,5
ENSDART00000101859|ENSDARG00000069795,1,23,20,25,0,0,0,25,5
