Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000004686|ENSDARG00000003022,1,23,18,23,0,0,0,23,5
ENSDART00000014163|ENSDARG00000002847,1,23,20,25,0,0,0,25,5
ENSDART00000020350|ENSDARG00000020442,3,23,18,21,2,0,2,23,5
ENSDART00000024304|ENSDARG00000010519,3,23,19,22,2,0,2,24,5
ENSDART00000024644|ENSDARG00000010732,1,23,18,23,0,0,0,23,5
ENSDART00000026692|ENSDARG00000007382,1,23,18,23,0,0,0,23,5
ENSDART00000030420|ENSDARG00000024815,1,23,18,23,0,0,0,23,5
ENSDART00000034606|ENSDARG00000026137,3,22,18,20,2,1,3,23,5
ENSDART00000038628|ENSDARG00000077899,1,23,18,23,0,0,0,23,5
ENSDART00000044735|ENSDARG00000032714,1,23,18,23,0,0,0,23,5
ENSDART00000046841|ENSDARG00000007179,1,23,18,23,0,0,0,23,5
ENSDART00000056248|ENSDARG00000038543,1,23,18,23,0,0,0,23,5
ENSDART00000056618|ENSDARG00000038768,1,23,18,23,0,0,0,23,5
ENSDART00000057819|ENSDARG00000039577,2,23,20,24,1,0,1,25,5
ENSDART00000058370|ENSDARG00000074184,1,23,18,23,0,0,0,23,5
ENSDART00000060710|ENSDARG00000041413,1,23,18,23,0,0,0,23,5
ENSDART00000079164|ENSDARG00000056647,1,23,20,25,0,0,0,25,5
ENSDART00000084477|ENSDARG00000059987,1,23,19,24,0,0,0,24,5
ENSDART00000090521|ENSDARG00000035607,1,23,18,23,0,0,0,23,5
ENSDART00000091140|ENSDARG00000062770,2,23,18,22,1,0,1,23,5
ENSDART00000091707|ENSDARG00000063014,1,23,20,24,0,0,0,24,4
ENSDART00000098731|ENSDARG00000029234,1,23,19,24,0,0,0,24,5
ENSDART00000101159|ENSDARG00000069478,2,22,20,23,1,1,2,25,5
ENSDART00000101461|ENSDARG00000056950,1,23,19,24,0,0,0,24,5
ENSDART00000103622|ENSDARG00000045661,1,23,18,23,0,0,0,23,5
ENSDART00000103750|ENSDARG00000070575,1,23,18,23,0,0,0,23,5
ENSDART00000105215|ENSDARG00000026166,1,23,19,24,0,0,0,24,5
ENSDART00000105232|ENSDARG00000063295,1,22,18,22,0,1,1,23,5
ENSDART00000109667|ENSDARG00000078381,1,23,19,24,0,0,0,24,5
ENSDART00000110730|ENSDARG00000073909,1,23,18,23,0,0,0,23,5
ENSDART00000113279|ENSDARG00000074074,1,23,18,23,0,0,0,23,5
ENSDART00000113316|ENSDARG00000073686,1,22,18,22,0,1,1,23,5
ENSDART00000114744|ENSDARG00000078185,1,23,19,24,0,0,0,24,5
ENSDART00000128505|ENSDARG00000021480,1,23,19,24,0,0,0,24,5
ENSDART00000131501|ENSDARG00000021480,1,23,19,24,0,0,0,24,5
ENSDART00000132031|ENSDARG00000035686,2,22,18,21,1,1,2,23,5
ENSDART00000132533|ENSDARG00000074184,1,23,18,23,0,0,0,23,5
ENSDART00000133701|ENSDARG00000045944,1,23,19,23,0,0,0,23,4
ENSDART00000134012|ENSDARG00000059987,1,23,19,24,0,0,0,24,5
ENSDART00000134680|ENSDARG00000044093,1,22,18,22,0,1,1,23,5
ENSDART00000134735|ENSDARG00000000779,1,23,18,23,0,0,0,23,5
ENSDART00000135154|ENSDARG00000077899,1,23,18,23,0,0,0,23,5
ENSDART00000136721|ENSDARG00000090429,1,22,18,22,0,1,1,23,5
ENSDART00000137855|ENSDARG00000093999,1,23,18,23,0,0,0,23,5
ENSDART00000140270|ENSDARG00000038424,1,23,19,24,0,0,0,24,5
ENSDART00000140729|ENSDARG00000043003,1,23,18,23,0,0,0,23,5
ENSDART00000141020|ENSDARG00000091184,1,23,18,23,0,0,0,23,5
ENSDART00000142862|ENSDARG00000091967,1,23,18,23,0,0,0,23,5
ENSDART00000143495|ENSDARG00000093999,1,23,18,23,0,0,0,23,5
ENSDART00000143550|ENSDARG00000038424,1,23,19,24,0,0,0,24,5
ENSDART00000145210|ENSDARG00000035607,1,23,18,23,0,0,0,23,5
ENSDART00000147004|ENSDARG00000027500,1,23,18,23,0,0,0,23,5
ENSDART00000147917|ENSDARG00000042515,1,22,18,22,0,1,1,23,5
ENSDART00000148219|ENSDARG00000094729,1,23,23,23,0,0,0,23,0
