Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000001821|ENSDARG00000001572,1,23,19,24,0,0,0,24,5
ENSDART00000003497|ENSDARG00000016263,1,23,23,23,0,0,0,23,0
ENSDART00000011967|ENSDARG00000003216,1,23,18,23,0,0,0,23,5
ENSDART00000021880|ENSDARG00000014165,1,22,19,23,0,1,1,24,5
ENSDART00000023977|ENSDARG00000009745,3,23,18,21,2,0,2,23,5
ENSDART00000032770|ENSDARG00000000568,2,23,20,22,1,0,1,23,3
ENSDART00000033914|ENSDARG00000025699,1,22,18,22,0,1,1,23,5
ENSDART00000039911|ENSDARG00000030417,1,23,19,24,0,0,0,24,5
ENSDART00000051566|ENSDARG00000035570,1,23,19,24,0,0,0,24,5
ENSDART00000052322|ENSDARG00000017474,1,23,18,23,0,0,0,23,5
ENSDART00000055780|ENSDARG00000034427,1,23,18,23,0,0,0,23,5
ENSDART00000062811|ENSDARG00000042796,2,23,18,22,1,0,1,23,5
ENSDART00000067253|ENSDARG00000045748,1,23,20,24,0,0,0,24,4
ENSDART00000078065|ENSDARG00000055705,1,23,19,24,0,0,0,24,5
ENSDART00000100642|ENSDARG00000000568,2,23,20,22,1,0,1,23,3
ENSDART00000104523|ENSDARG00000035732,2,23,18,22,1,0,1,23,5
ENSDART00000123658|ENSDARG00000088872,2,23,20,24,1,0,1,25,5
ENSDART00000124131|ENSDARG00000025699,1,22,18,22,0,1,1,23,5
ENSDART00000125611|ENSDARG00000059804,1,22,19,23,0,1,1,24,5
ENSDART00000127669|ENSDARG00000088810,1,23,19,24,0,0,0,24,5
ENSDART00000132486|ENSDARG00000073665,1,22,18,22,0,1,1,23,5
ENSDART00000132809|ENSDARG00000092829,2,23,19,23,1,0,1,24,5
ENSDART00000133813|ENSDARG00000094485,1,23,18,23,0,0,0,23,5
ENSDART00000136000|ENSDARG00000045748,1,23,20,24,0,0,0,24,4
ENSDART00000136157|ENSDARG00000094485,1,23,18,23,0,0,0,23,5
ENSDART00000137101|ENSDARG00000014165,1,22,19,23,0,1,1,24,5
ENSDART00000137281|ENSDARG00000092842,2,23,19,23,1,0,1,24,5
ENSDART00000138431|ENSDARG00000068663,1,23,18,23,0,0,0,23,5
ENSDART00000139227|ENSDARG00000035732,2,23,18,22,1,0,1,23,5
ENSDART00000139851|ENSDARG00000093973,2,23,19,23,1,0,1,24,5
ENSDART00000140159|ENSDARG00000017004,1,23,19,24,0,0,0,24,5
ENSDART00000142095|ENSDARG00000009745,3,23,18,21,2,0,2,23,5
ENSDART00000143729|ENSDARG00000094529,2,23,19,23,1,0,1,24,5
ENSDART00000145003|ENSDARG00000001572,1,23,19,24,0,0,0,24,5
ENSDART00000145291|ENSDARG00000094485,1,23,18,23,0,0,0,23,5
ENSDART00000146572|ENSDARG00000094086,2,23,19,23,1,0,1,24,5
ENSDART00000147702|ENSDARG00000016263,1,23,23,23,0,0,0,23,0
ENSDART00000148514|ENSDARG00000003519,1,23,19,24,0,0,0,24,5
ENSDART00000151612|ENSDARG00000096319,1,22,19,23,0,1,1,24,5
ENSDART00000153126|ENSDARG00000002916,4,23,18,20,3,0,3,23,5
ENSDART00000155150|ENSDARG00000071009,1,23,19,24,0,0,0,24,5
