Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000002075|ENSDARG00000008491,1,23,18,23,0,0,0,23,5
ENSDART00000002846|ENSDARG00000007494,1,23,19,24,0,0,0,24,5
ENSDART00000003143|ENSDARG00000018742,3,23,19,22,2,0,2,24,5
ENSDART00000004365|ENSDARG00000003769,1,23,18,23,0,0,0,23,5
ENSDART00000004585|ENSDARG00000021048,1,23,19,24,0,0,0,24,5
ENSDART00000004727|ENSDARG00000007080,2,23,19,22,1,0,1,23,4
ENSDART00000004848|ENSDARG00000005218,1,23,18,23,0,0,0,23,5
ENSDART00000005431|ENSDARG00000020454,1,23,19,23,0,0,0,23,4
ENSDART00000005547|ENSDARG00000002696,1,23,19,24,0,0,0,24,5
ENSDART00000008224|ENSDARG00000012485,2,23,18,22,1,0,1,23,5
ENSDART00000010022|ENSDARG00000026017,1,23,20,24,0,0,0,24,4
ENSDART00000012336|ENSDARG00000002909,1,23,19,24,0,0,0,24,5
ENSDART00000017148|ENSDARG00000013095,1,23,19,24,0,0,0,24,5
ENSDART00000017791|ENSDARG00000021509,1,23,19,24,0,0,0,24,5
ENSDART00000018091|ENSDARG00000016573,1,23,20,24,0,0,0,24,4
ENSDART00000021139|ENSDARG00000009657,3,23,19,22,2,0,2,24,5
ENSDART00000023926|ENSDARG00000002549,1,23,19,23,0,0,0,23,4
ENSDART00000024202|ENSDARG00000021462,1,23,19,24,0,0,0,24,5
ENSDART00000031823|ENSDARG00000006385,1,22,18,22,0,1,1,23,5
ENSDART00000032975|ENSDARG00000023999,1,23,18,23,0,0,0,23,5
ENSDART00000033436|ENSDARG00000002991,1,23,19,23,0,0,0,23,4
ENSDART00000035812|ENSDARG00000026753,1,22,18,22,0,1,1,23,5
ENSDART00000036242|ENSDARG00000025866,1,23,20,25,0,0,0,25,5
ENSDART00000040955|ENSDARG00000021250,2,23,18,22,1,0,1,23,5
ENSDART00000042074|ENSDARG00000074414,2,23,18,22,1,0,1,23,5
ENSDART00000044276|ENSDARG00000016348,1,22,19,23,0,1,1,24,5
ENSDART00000045659|ENSDARG00000031890,3,23,19,22,2,0,2,24,5
ENSDART00000045682|ENSDARG00000032516,1,23,20,25,0,0,0,25,5
ENSDART00000045816|ENSDARG00000023111,3,23,18,21,2,0,2,23,5
ENSDART00000047471|ENSDARG00000030913,1,23,19,24,0,0,0,24,5
ENSDART00000049840|ENSDARG00000036100,1,22,20,24,0,1,1,25,5
ENSDART00000052169|ENSDARG00000035944,1,23,20,24,0,0,0,24,4
ENSDART00000052368|ENSDARG00000036076,1,23,18,23,0,0,0,23,5
ENSDART00000052761|ENSDARG00000036316,1,23,18,23,0,0,0,23,5
ENSDART00000053357|ENSDARG00000028333,1,23,18,23,0,0,0,23,5
ENSDART00000054274|ENSDARG00000028533,1,21,19,22,0,2,2,24,5
ENSDART00000056138|ENSDARG00000038467,3,23,18,21,2,0,2,23,5
ENSDART00000058647|ENSDARG00000040100,1,23,19,23,0,0,0,23,4
ENSDART00000058739|ENSDARG00000040159,1,23,18,23,0,0,0,23,5
ENSDART00000060291|ENSDARG00000069274,1,22,21,25,0,1,1,26,5
ENSDART00000060344|ENSDARG00000041170,2,23,18,22,1,0,1,23,5
ENSDART00000061000|ENSDARG00000041621,1,23,18,23,0,0,0,23,5
ENSDART00000061311|ENSDARG00000041835,2,23,18,22,1,0,1,23,5
ENSDART00000061434|ENSDARG00000041923,2,23,18,22,1,0,1,23,5
ENSDART00000061437|ENSDARG00000041923,2,23,18,22,1,0,1,23,5
ENSDART00000062406|ENSDARG00000042552,1,23,19,23,0,0,0,23,4
ENSDART00000064313|ENSDARG00000043797,1,22,20,23,0,1,1,24,4
ENSDART00000064752|ENSDARG00000017391,3,23,18,21,2,0,2,23,5
ENSDART00000066033|ENSDARG00000044924,1,22,18,22,0,1,1,23,5
ENSDART00000066317|ENSDARG00000045105,2,23,19,23,1,0,1,24,5
ENSDART00000066359|ENSDARG00000045123,1,23,22,26,0,0,0,26,4
ENSDART00000066367|ENSDARG00000045129,1,23,18,23,0,0,0,23,5
ENSDART00000073806|ENSDARG00000052057,2,23,18,22,1,0,1,23,5
ENSDART00000074380|ENSDARG00000052512,1,21,18,21,0,2,2,23,5
ENSDART00000075443|ENSDARG00000053404,1,22,18,22,0,1,1,23,5
ENSDART00000075493|ENSDARG00000053455,2,23,19,22,1,0,1,23,4
ENSDART00000076345|ENSDARG00000054196,1,23,19,23,0,0,0,23,4
ENSDART00000077496|ENSDARG00000044669,1,23,19,23,0,0,0,23,4
ENSDART00000077511|ENSDARG00000055186,1,23,19,24,0,0,0,24,5
ENSDART00000078173|ENSDARG00000055787,1,23,18,23,0,0,0,23,5
ENSDART00000078202|ENSDARG00000030687,2,23,19,22,1,0,1,23,4
ENSDART00000079131|ENSDARG00000038985,1,23,18,23,0,0,0,23,5
ENSDART00000079437|ENSDARG00000056871,1,23,18,23,0,0,0,23,5
ENSDART00000080691|ENSDARG00000028354,2,23,21,25,1,0,1,26,5
ENSDART00000083473|ENSDARG00000059792,1,23,20,25,0,0,0,25,5
ENSDART00000083820|ENSDARG00000059902,1,23,18,23,0,0,0,23,5
ENSDART00000085309|ENSDARG00000060501,1,23,18,23,0,0,0,23,5
