Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000003076|ENSDARG00000008880,2,23,18,22,1,0,1,23,5
ENSDART00000003463|ENSDARG00000075827,1,23,18,23,0,0,0,23,5
ENSDART00000004031|ENSDARG00000020529,2,23,18,22,1,0,1,23,5
ENSDART00000005767|ENSDARG00000038646,1,23,19,24,0,0,0,24,5
ENSDART00000007204|ENSDARG00000012899,1,22,18,22,0,1,1,23,5
ENSDART00000007531|ENSDARG00000004246,1,23,18,23,0,0,0,23,5
ENSDART00000007732|ENSDARG00000012341,1,23,19,24,0,0,0,24,5
ENSDART00000007778|ENSDARG00000069139,1,23,18,23,0,0,0,23,5
ENSDART00000008053|ENSDARG00000021402,2,23,18,22,1,0,1,23,5
ENSDART00000008409|ENSDARG00000016391,1,23,20,25,0,0,0,25,5
ENSDART00000008959|ENSDARG00000021097,1,20,18,20,0,3,3,23,5
ENSDART00000009337|ENSDARG00000022456,1,22,20,24,0,1,1,25,5
ENSDART00000010584|ENSDARG00000021345,1,20,18,20,0,3,3,23,5
ENSDART00000010997|ENSDARG00000005162,1,23,18,23,0,0,0,23,5
ENSDART00000012653|ENSDARG00000004647,1,21,18,21,0,2,2,23,5
ENSDART00000013717|ENSDARG00000014420,1,23,18,23,0,0,0,23,5
ENSDART00000014205|ENSDARG00000090015,1,23,18,23,0,0,0,23,5
ENSDART00000015664|ENSDARG00000011819,1,23,18,23,0,0,0,23,5
ENSDART00000015928|ENSDARG00000008119,1,23,21,25,0,0,0,25,4
ENSDART00000016597|ENSDARG00000007693,4,23,18,20,3,0,3,23,5
ENSDART00000017755|ENSDARG00000003087,1,23,18,23,0,0,0,23,5
ENSDART00000017937|ENSDARG00000020730,1,22,18,22,0,1,1,23,5
ENSDART00000019165|ENSDARG00000021239,1,23,18,23,0,0,0,23,5
ENSDART00000019259|ENSDARG00000004232,1,23,19,24,0,0,0,24,5
ENSDART00000019459|ENSDARG00000003320,1,23,20,25,0,0,0,25,5
ENSDART00000019936|ENSDARG00000016809,2,23,19,22,1,0,1,23,4
ENSDART00000020017|ENSDARG00000013839,1,23,18,23,0,0,0,23,5
ENSDART00000020456|ENSDARG00000013072,1,23,18,23,0,0,0,23,5
ENSDART00000020505|ENSDARG00000015471,1,22,19,22,0,1,1,23,4
ENSDART00000021514|ENSDARG00000008472,1,23,18,23,0,0,0,23,5
ENSDART00000022887|ENSDARG00000009131,1,23,18,23,0,0,0,23,5
ENSDART00000024082|ENSDARG00000002240,1,23,18,23,0,0,0,23,5
ENSDART00000024331|ENSDARG00000040705,1,23,19,24,0,0,0,24,5
ENSDART00000024722|ENSDARG00000010571,1,23,18,23,0,0,0,23,5
ENSDART00000024832|ENSDARG00000019392,1,22,19,22,0,1,1,23,4
ENSDART00000027255|ENSDARG00000004452,1,23,19,24,0,0,0,24,5
ENSDART00000027598|ENSDARG00000005162,1,23,18,23,0,0,0,23,5
ENSDART00000027758|ENSDARG00000021143,1,23,19,24,0,0,0,24,5
ENSDART00000027959|ENSDARG00000015460,1,23,18,23,0,0,0,23,5
ENSDART00000028610|ENSDARG00000014420,1,23,18,23,0,0,0,23,5
ENSDART00000029981|ENSDARG00000025106,1,23,18,23,0,0,0,23,5
ENSDART00000030409|ENSDARG00000039729,1,23,18,23,0,0,0,23,5
ENSDART00000031993|ENSDARG00000074149,1,23,19,24,0,0,0,24,5
ENSDART00000032322|ENSDARG00000058574,1,23,19,24,0,0,0,24,5
ENSDART00000033436|ENSDARG00000002991,1,23,18,23,0,0,0,23,5
ENSDART00000035152|ENSDARG00000015016,1,23,18,23,0,0,0,23,5
ENSDART00000037332|ENSDARG00000053366,1,23,19,24,0,0,0,24,5
ENSDART00000037670|ENSDARG00000021579,1,23,18,23,0,0,0,23,5
ENSDART00000039079|ENSDARG00000079537,1,23,19,24,0,0,0,24,5
ENSDART00000039157|ENSDARG00000001220,1,23,18,23,0,0,0,23,5
ENSDART00000039312|ENSDARG00000041493,1,22,19,23,0,1,1,24,5
ENSDART00000039629|ENSDARG00000034668,2,23,18,22,1,0,1,23,5
ENSDART00000039640|ENSDARG00000029928,2,22,18,21,1,1,2,23,5
ENSDART00000039828|ENSDARG00000044968,1,23,18,23,0,0,0,23,5
ENSDART00000040756|ENSDARG00000029259,1,23,18,23,0,0,0,23,5
ENSDART00000041685|ENSDARG00000020581,1,23,18,23,0,0,0,23,5
ENSDART00000042123|ENSDARG00000034930,1,23,18,23,0,0,0,23,5
ENSDART00000043148|ENSDARG00000076106,1,23,19,24,0,0,0,24,5
ENSDART00000043932|ENSDARG00000020574,1,23,18,23,0,0,0,23,5
ENSDART00000043936|ENSDARG00000017229,1,23,18,23,0,0,0,23,5
ENSDART00000046218|ENSDARG00000018566,1,23,18,23,0,0,0,23,5
ENSDART00000046663|ENSDARG00000007824,1,23,20,25,0,0,0,25,5
ENSDART00000047080|ENSDARG00000034572,1,23,18,23,0,0,0,23,5
ENSDART00000047126|ENSDARG00000035808,1,23,18,23,0,0,0,23,5
ENSDART00000047201|ENSDARG00000005122,1,23,19,23,0,0,0,23,4
ENSDART00000048985|ENSDARG00000031095,4,23,18,20,3,0,3,23,5
ENSDART00000050969|ENSDARG00000035184,1,23,18,23,0,0,0,23,5
ENSDART00000051723|ENSDARG00000035660,1,23,18,23,0,0,0,23,5
ENSDART00000052098|ENSDARG00000035883,1,23,20,25,0,0,0,25,5
ENSDART00000052113|ENSDARG00000035899,1,23,18,23,0,0,0,23,5
ENSDART00000053148|ENSDARG00000036584,1,23,21,26,0,0,0,26,5
ENSDART00000053300|ENSDARG00000036698,1,23,19,24,0,0,0,24,5
ENSDART00000053883|ENSDARG00000037073,1,23,18,23,0,0,0,23,5
ENSDART00000054388|ENSDARG00000000606,2,23,18,22,1,0,1,23,5
ENSDART00000056138|ENSDARG00000038467,1,22,18,22,0,1,1,23,5
ENSDART00000056161|ENSDARG00000074118,1,23,19,24,0,0,0,24,5
ENSDART00000056162|ENSDARG00000079537,1,23,19,24,0,0,0,24,5
ENSDART00000056164|ENSDARG00000032043,1,23,19,24,0,0,0,24,5
ENSDART00000056188|ENSDARG00000038505,1,23,19,24,0,0,0,24,5
ENSDART00000056278|ENSDARG00000020718,1,23,18,23,0,0,0,23,5
ENSDART00000056721|ENSDARG00000038845,1,23,18,23,0,0,0,23,5
ENSDART00000056987|ENSDARG00000039034,2,23,20,23,1,0,1,24,4
ENSDART00000057044|ENSDARG00000109597,1,23,18,23,0,0,0,23,5
ENSDART00000057052|ENSDARG00000039069,1,23,18,23,0,0,0,23,5
ENSDART00000057612|ENSDARG00000039435,1,23,18,23,0,0,0,23,5
ENSDART00000057696|ENSDARG00000039489,2,21,19,21,1,2,3,24,5
ENSDART00000058858|ENSDARG00000073859,2,23,18,22,1,0,1,23,5
ENSDART00000059307|ENSDARG00000040523,1,23,19,24,0,0,0,24,5
ENSDART00000060150|ENSDARG00000041051,1,23,20,25,0,0,0,25,5
ENSDART00000060731|ENSDARG00000041429,1,23,19,23,0,0,0,23,4
ENSDART00000060766|ENSDARG00000041450,1,23,19,24,0,0,0,24,5
ENSDART00000061170|ENSDARG00000074118,1,23,19,24,0,0,0,24,5
ENSDART00000061378|ENSDARG00000041887,1,21,18,21,0,2,2,23,5
ENSDART00000062359|ENSDARG00000042527,1,23,19,24,0,0,0,24,5
ENSDART00000064668|ENSDARG00000044056,1,23,18,23,0,0,0,23,5
ENSDART00000065755|ENSDARG00000069525,1,23,18,23,0,0,0,23,5
ENSDART00000066363|ENSDARG00000045127,1,23,18,23,0,0,0,23,5
ENSDART00000066793|ENSDARG00000018846,1,23,18,23,0,0,0,23,5
ENSDART00000067031|ENSDARG00000045589,1,23,20,25,0,0,0,25,5
ENSDART00000073381|ENSDARG00000051712,1,23,20,25,0,0,0,25,5
ENSDART00000073399|ENSDARG00000051731,1,23,18,23,0,0,0,23,5
