Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000005847|ENSDARG00000005476,1,22,18,22,0,1,1,23,5
ENSDART00000006344|ENSDARG00000016350,2,23,18,22,1,0,1,23,5
ENSDART00000006490|ENSDARG00000010779,1,23,20,24,0,0,0,24,4
ENSDART00000006772|ENSDARG00000025076,1,22,18,22,0,1,1,23,5
ENSDART00000007624|ENSDARG00000059960,1,23,18,23,0,0,0,23,5
ENSDART00000007732|ENSDARG00000012341,1,23,18,23,0,0,0,23,5
ENSDART00000008053|ENSDARG00000021402,1,23,18,23,0,0,0,23,5
ENSDART00000008584|ENSDARG00000005451,1,23,18,23,0,0,0,23,5
ENSDART00000012717|ENSDARG00000014793,1,23,19,24,0,0,0,24,5
ENSDART00000018503|ENSDARG00000005359,1,23,19,24,0,0,0,24,5
ENSDART00000019450|ENSDARG00000018840,1,23,18,23,0,0,0,23,5
ENSDART00000020350|ENSDARG00000020442,1,23,18,23,0,0,0,23,5
ENSDART00000021009|ENSDARG00000079012,1,23,18,23,0,0,0,23,5
ENSDART00000023766|ENSDARG00000006257,2,23,18,22,1,0,1,23,5
ENSDART00000023983|ENSDARG00000016733,1,23,18,23,0,0,0,23,5
ENSDART00000024572|ENSDARG00000020642,2,23,18,22,1,0,1,23,5
ENSDART00000025877|ENSDARG00000003927,1,23,19,24,0,0,0,24,5
ENSDART00000027316|ENSDARG00000019842,1,23,18,23,0,0,0,23,5
ENSDART00000029668|ENSDARG00000007398,3,23,18,21,2,0,2,23,5
ENSDART00000030995|ENSDARG00000012215,1,23,23,23,0,0,0,23,0
ENSDART00000032188|ENSDARG00000021849,1,23,19,23,0,0,0,23,4
ENSDART00000034707|ENSDARG00000025386,2,23,19,23,1,0,1,24,5
ENSDART00000036886|ENSDARG00000005476,1,22,18,22,0,1,1,23,5
ENSDART00000041615|ENSDARG00000032862,1,23,19,24,0,0,0,24,5
ENSDART00000042064|ENSDARG00000029133,2,23,20,24,1,0,1,25,5
ENSDART00000042290|ENSDARG00000031015,3,23,19,22,2,0,2,24,5
