Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000001907|ENSDARG00000045051,1,23,18,23,0,0,0,23,5
ENSDART00000003296|ENSDARG00000008237,1,23,18,23,0,0,0,23,5
ENSDART00000003422|ENSDARG00000019004,1,23,18,23,0,0,0,23,5
ENSDART00000007119|ENSDARG00000014761,1,23,18,23,0,0,0,23,5
ENSDART00000007520|ENSDARG00000003020,1,23,19,24,0,0,0,24,5
ENSDART00000007767|ENSDARG00000005840,1,23,18,23,0,0,0,23,5
ENSDART00000008737|ENSDARG00000004204,1,23,18,23,0,0,0,23,5
ENSDART00000010092|ENSDARG00000007804,1,23,18,23,0,0,0,23,5
ENSDART00000013714|ENSDARG00000013477,1,23,18,23,0,0,0,23,5
ENSDART00000016765|ENSDARG00000019503,2,23,18,22,1,0,1,23,5
ENSDART00000019476|ENSDARG00000003681,1,23,18,23,0,0,0,23,5
ENSDART00000021100|ENSDARG00000006896,1,23,20,25,0,0,0,25,5
ENSDART00000022586|ENSDARG00000017708,1,23,18,23,0,0,0,23,5
ENSDART00000025428|ENSDARG00000017354,1,22,18,22,0,1,1,23,5
ENSDART00000025860|ENSDARG00000001906,2,23,19,23,1,0,1,24,5
ENSDART00000027697|ENSDARG00000056532,1,23,19,24,0,0,0,24,5
ENSDART00000029646|ENSDARG00000021864,1,21,18,21,0,2,2,23,5
ENSDART00000031108|ENSDARG00000039208,1,23,18,23,0,0,0,23,5
ENSDART00000034740|ENSDARG00000028098,1,23,18,23,0,0,0,23,5
ENSDART00000043236|ENSDARG00000031702,2,23,18,22,1,0,1,23,5
ENSDART00000045475|ENSDARG00000032435,1,23,19,24,0,0,0,24,5
ENSDART00000045659|ENSDARG00000031890,1,23,19,24,0,0,0,24,5
ENSDART00000046507|ENSDARG00000058464,1,23,19,24,0,0,0,24,5
ENSDART00000046613|ENSDARG00000017986,1,23,20,25,0,0,0,25,5
ENSDART00000047728|ENSDARG00000030759,2,23,18,22,1,0,1,23,5
ENSDART00000055757|ENSDARG00000038239,1,21,18,21,0,2,2,23,5
ENSDART00000056639|ENSDARG00000038784,1,22,19,22,0,1,1,23,4
ENSDART00000056893|ENSDARG00000038976,1,23,20,25,0,0,0,25,5
ENSDART00000057053|ENSDARG00000039070,1,23,18,23,0,0,0,23,5
ENSDART00000057285|ENSDARG00000039208,1,23,18,23,0,0,0,23,5
ENSDART00000058503|ENSDARG00000055455,1,23,18,23,0,0,0,23,5
ENSDART00000061117|ENSDARG00000041703,1,23,19,24,0,0,0,24,5
ENSDART00000062216|ENSDARG00000042530,1,23,19,24,0,0,0,24,5
ENSDART00000062360|ENSDARG00000042530,1,23,19,24,0,0,0,24,5
ENSDART00000064974|ENSDARG00000044254,1,22,18,22,0,1,1,23,5
ENSDART00000065467|ENSDARG00000002758,2,23,19,23,1,0,1,24,5
ENSDART00000066233|ENSDARG00000045051,1,23,18,23,0,0,0,23,5
ENSDART00000067281|ENSDARG00000045768,1,23,18,23,0,0,0,23,5
ENSDART00000074424|ENSDARG00000036125,1,21,18,21,0,2,2,23,5
ENSDART00000077626|ENSDARG00000055283,2,23,19,23,1,0,1,24,5
ENSDART00000078587|ENSDARG00000056145,1,23,19,24,0,0,0,24,5
ENSDART00000082143|ENSDARG00000059125,1,23,20,24,0,0,0,24,4
ENSDART00000084024|ENSDARG00000059997,1,23,18,23,0,0,0,23,5
ENSDART00000084278|ENSDARG00000060069,1,23,18,23,0,0,0,23,5
ENSDART00000084389|ENSDARG00000060115,1,23,19,23,0,0,0,23,4
ENSDART00000085086|ENSDARG00000060415,1,23,19,24,0,0,0,24,5
ENSDART00000086064|ENSDARG00000060805,1,23,20,25,0,0,0,25,5
ENSDART00000086985|ENSDARG00000061187,1,23,20,24,0,0,0,24,4
ENSDART00000088208|ENSDARG00000029146,1,23,19,24,0,0,0,24,5
ENSDART00000090760|ENSDARG00000062661,1,22,18,22,0,1,1,23,5
ENSDART00000091519|ENSDARG00000057531,1,23,19,24,0,0,0,24,5
ENSDART00000092524|ENSDARG00000063371,1,22,18,22,0,1,1,23,5
ENSDART00000093046|ENSDARG00000063588,1,23,18,23,0,0,0,23,5
ENSDART00000097357|ENSDARG00000051940,1,23,18,23,0,0,0,23,5
ENSDART00000099417|ENSDARG00000076082,1,23,18,23,0,0,0,23,5
ENSDART00000101018|ENSDARG00000009346,1,23,18,23,0,0,0,23,5
ENSDART00000101067|ENSDARG00000101562,1,23,18,23,0,0,0,23,5
ENSDART00000102322|ENSDARG00000069989,1,23,18,23,0,0,0,23,5
ENSDART00000102348|ENSDARG00000020834,1,22,18,22,0,1,1,23,5
ENSDART00000102530|ENSDARG00000046010,1,23,18,23,0,0,0,23,5
ENSDART00000102739|ENSDARG00000042063,1,23,18,23,0,0,0,23,5
ENSDART00000102748|ENSDARG00000070164,1,23,19,24,0,0,0,24,5
ENSDART00000108923|ENSDARG00000039225,1,23,18,23,0,0,0,23,5
ENSDART00000109004|ENSDARG00000079416,1,23,18,23,0,0,0,23,5
ENSDART00000109204|ENSDARG00000074808,1,22,18,22,0,1,1,23,5
ENSDART00000109785|ENSDARG00000079326,1,23,19,24,0,0,0,24,5
ENSDART00000109822|ENSDARG00000026170,1,23,18,23,0,0,0,23,5
ENSDART00000113911|ENSDARG00000079811,1,23,18,23,0,0,0,23,5
ENSDART00000114040|ENSDARG00000070164,1,23,19,24,0,0,0,24,5
ENSDART00000114390|ENSDARG00000109428,1,22,18,22,0,1,1,23,5
ENSDART00000122240|ENSDARG00000089434,1,23,18,23,0,0,0,23,5
ENSDART00000123150|ENSDARG00000087373,1,23,18,23,0,0,0,23,5
ENSDART00000124181|ENSDARG00000017929,2,23,18,22,1,0,1,23,5
ENSDART00000124740|ENSDARG00000017929,2,23,18,22,1,0,1,23,5
ENSDART00000124954|ENSDARG00000051940,1,23,18,23,0,0,0,23,5
ENSDART00000125431|ENSDARG00000076451,1,23,18,23,0,0,0,23,5
ENSDART00000125555|ENSDARG00000042530,1,23,19,24,0,0,0,24,5
ENSDART00000125967|ENSDARG00000086314,3,23,18,21,2,0,2,23,5
ENSDART00000127079|ENSDARG00000086412,1,23,20,25,0,0,0,25,5
ENSDART00000127136|ENSDARG00000086104,1,23,19,24,0,0,0,24,5
ENSDART00000127782|ENSDARG00000051940,1,23,18,23,0,0,0,23,5
ENSDART00000128105|ENSDARG00000086256,1,22,18,22,0,1,1,23,5
ENSDART00000128110|ENSDARG00000009346,1,23,18,23,0,0,0,23,5
ENSDART00000128671|ENSDARG00000069989,1,23,18,23,0,0,0,23,5
ENSDART00000131239|ENSDARG00000020149,2,23,18,22,1,0,1,23,5
ENSDART00000132175|ENSDARG00000015025,1,22,19,23,0,1,1,24,5
ENSDART00000134351|ENSDARG00000068140,1,23,22,25,0,0,0,25,3
ENSDART00000134464|ENSDARG00000078659,2,23,20,24,1,0,1,25,5
ENSDART00000135529|ENSDARG00000086104,1,23,19,24,0,0,0,24,5
ENSDART00000135943|ENSDARG00000045051,1,23,18,23,0,0,0,23,5
ENSDART00000135985|ENSDARG00000026403,1,23,20,24,0,0,0,24,4
ENSDART00000136262|ENSDARG00000014428,1,23,18,23,0,0,0,23,5
ENSDART00000136313|ENSDARG00000093936,1,23,18,23,0,0,0,23,5
ENSDART00000136409|ENSDARG00000109428,1,22,18,22,0,1,1,23,5
ENSDART00000136929|ENSDARG00000061187,1,23,20,24,0,0,0,24,4
ENSDART00000137216|ENSDARG00000078659,2,23,20,24,1,0,1,25,5
ENSDART00000137224|ENSDARG00000093779,1,23,18,23,0,0,0,23,5
ENSDART00000137238|ENSDARG00000039208,1,23,18,23,0,0,0,23,5
ENSDART00000137447|ENSDARG00000039208,1,23,18,23,0,0,0,23,5
ENSDART00000137575|ENSDARG00000062485,1,23,19,24,0,0,0,24,5
ENSDART00000138213|ENSDARG00000094706,1,23,18,23,0,0,0,23,5
ENSDART00000138269|ENSDARG00000092243,1,23,20,25,0,0,0,25,5
