Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000000042|ENSDARG00000033231,1,23,18,23,0,0,0,23,5
ENSDART00000025644|ENSDARG00000027017,2,23,19,23,1,0,1,24,5
ENSDART00000033943|ENSDARG00000024017,3,23,18,21,2,0,2,23,5
ENSDART00000055780|ENSDARG00000034427,1,21,19,22,0,2,2,24,5
ENSDART00000059667|ENSDARG00000040730,2,23,19,22,1,0,1,23,4
ENSDART00000061838|ENSDARG00000042188,3,23,18,21,2,0,2,23,5
ENSDART00000066164|ENSDARG00000045003,2,23,19,23,1,0,1,24,5
ENSDART00000073511|ENSDARG00000038166,1,23,19,23,0,0,0,23,4
ENSDART00000082091|ENSDARG00000040683,2,23,19,23,1,0,1,24,5
ENSDART00000090549|ENSDARG00000021664,1,23,19,24,0,0,0,24,5
ENSDART00000098355|ENSDARG00000068141,2,23,18,22,1,0,1,23,5
ENSDART00000111552|ENSDARG00000074843,1,23,18,23,0,0,0,23,5
ENSDART00000111679|ENSDARG00000074688,1,23,19,24,0,0,0,24,5
ENSDART00000112590|ENSDARG00000090675,1,23,18,23,0,0,0,23,5
ENSDART00000113146|ENSDARG00000042188,3,23,18,21,2,0,2,23,5
ENSDART00000114677|ENSDARG00000078645,1,23,18,23,0,0,0,23,5
ENSDART00000124112|ENSDARG00000069737,1,23,18,23,0,0,0,23,5
ENSDART00000128198|ENSDARG00000090724,1,23,18,23,0,0,0,23,5
ENSDART00000131539|ENSDARG00000038166,1,23,19,23,0,0,0,23,4
ENSDART00000134378|ENSDARG00000086345,1,23,20,25,0,0,0,25,5
ENSDART00000134547|ENSDARG00000035978,1,23,18,23,0,0,0,23,5
ENSDART00000134687|ENSDARG00000045562,1,23,18,23,0,0,0,23,5
ENSDART00000137480|ENSDARG00000021948,1,22,19,23,0,1,1,24,5
ENSDART00000139589|ENSDARG00000070231,1,23,18,23,0,0,0,23,5
ENSDART00000141601|ENSDARG00000074843,1,23,18,23,0,0,0,23,5
ENSDART00000143399|ENSDARG00000092799,1,23,18,23,0,0,0,23,5
ENSDART00000144859|ENSDARG00000045562,1,23,18,23,0,0,0,23,5
ENSDART00000145830|ENSDARG00000040730,2,23,19,22,1,0,1,23,4
ENSDART00000146205|ENSDARG00000038166,1,23,19,23,0,0,0,23,4
ENSDART00000151630|ENSDARG00000078645,1,23,18,23,0,0,0,23,5
ENSDART00000153054|ENSDARG00000074688,1,23,19,24,0,0,0,24,5
ENSDART00000154078|ENSDARG00000097380,1,23,18,23,0,0,0,23,5
ENSDART00000157067|ENSDARG00000092853,2,23,19,23,1,0,1,24,5
ENSDART00000157264|ENSDARG00000053272,1,22,20,24,0,1,1,25,5
ENSDART00000158042|ENSDARG00000024017,3,23,18,21,2,0,2,23,5
ENSDART00000158948|ENSDARG00000103125,2,23,18,22,1,0,1,23,5
ENSDART00000159144|ENSDARG00000098899,1,23,19,24,0,0,0,24,5
ENSDART00000160413|ENSDARG00000006192,1,23,18,23,0,0,0,23,5
ENSDART00000160797|ENSDARG00000098625,1,23,18,23,0,0,0,23,5
ENSDART00000165044|ENSDARG00000098177,1,23,18,23,0,0,0,23,5
ENSDART00000169495|ENSDARG00000074843,1,23,18,23,0,0,0,23,5
ENSDART00000171092|ENSDARG00000090686,1,23,19,24,0,0,0,24,5
ENSDART00000171629|ENSDARG00000040683,2,23,19,23,1,0,1,24,5
ENSDART00000172082|ENSDARG00000043313,1,22,19,23,0,1,1,24,5
ENSDART00000174081|ENSDARG00000100663,1,22,18,22,0,1,1,23,5
ENSDART00000176578|ENSDARG00000103125,2,23,18,22,1,0,1,23,5
ENSDART00000181170|ENSDARG00000074688,1,23,19,24,0,0,0,24,5
ENSDART00000182737|ENSDARG00000056480,1,23,18,23,0,0,0,23,5
ENSDART00000182913|ENSDARG00000098899,1,23,19,24,0,0,0,24,5
ENSDART00000183207|ENSDARG00000090675,1,23,18,23,0,0,0,23,5
ENSDART00000183228|ENSDARG00000112895,1,23,23,23,0,0,0,23,0
ENSDART00000184649|ENSDARG00000006192,1,23,18,23,0,0,0,23,5
ENSDART00000184671|ENSDARG00000009390,2,23,18,22,1,0,1,23,5
ENSDART00000184747|ENSDARG00000006192,1,23,18,23,0,0,0,23,5
ENSDART00000186580|ENSDARG00000006192,1,23,18,23,0,0,0,23,5
ENSDART00000189131|ENSDARG00000060109,1,23,18,23,0,0,0,23,5
ENSDART00000189182|ENSDARG00000069737,1,23,18,23,0,0,0,23,5
ENSDART00000189725|ENSDARG00000046006,1,23,18,23,0,0,0,23,5
ENSDART00000192387|ENSDARG00000042188,3,23,18,21,2,0,2,23,5
ENSDART00000192799|ENSDARG00000009311,1,23,18,23,0,0,0,23,5
